Molecule	name_new	BA_suppl	BSH_strain	cult_plt	plate_location	0h	48h	baseline_chng	condition
Tyr-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P2	F4	0	0	NA	NA
Tyr-UDCA	TCA-AZ-52	TCA	AZ-52	P2	F5	0	0	NA	NA
Tyr-UDCA	GLCA-AZ-52	GLCA	AZ-52	P2	F6	0	17891	17891	NA
Tyr-UDCA	GDCA-AZ-52	GDCA	AZ-52	P2	F7	0	0	NA	NA
Tyr-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P2	F8	0	0	NA	NA
Tyr-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P2	F9	0	16171	16171	NA
Tyr-UDCA	GCA-AZ-52	GCA	AZ-52	P2	F10	0	14984	14984	NA
Tyr-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P2	G1	0	0	NA	NA
Tyr-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P2	G2	0	0	NA	NA
Tyr-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P2	G3	3300	1989	0.602544683429264	NA
Tyr-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P2	G4	4641	0	0	NA
Tyr-UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P2	G5	0	14670	14670	NA
Tyr-UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P2	G6	212762	0	0	NA
Tyr-UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P2	G7	0	0	NA	NA
Tyr-UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P2	G8	0	0	NA	NA
Tyr-UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P2	G9	0	0	NA	NA
Tyr-UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P2	G10	0	33055	33055	NA
Tyr-UDCA	TLCA-ctrl	TLCA	ctrl	P2	H1	0	0	NA	NA
Tyr-UDCA	TDCA-ctrl	TDCA	ctrl	P2	H2	0	0	NA	NA
Tyr-UDCA	TCDCA-ctrl	TCDCA	ctrl	P2	H3	3971	6722	1.69234642497482	NA
Tyr-UDCA	TUDCA-ctrl	TUDCA	ctrl	P2	H4	0	0	NA	NA
Tyr-UDCA	TCA-ctrl	TCA	ctrl	P2	H5	0	0	NA	NA
Tyr-UDCA	GLCA-ctrl	GLCA	ctrl	P2	H6	0	0	NA	NA
Tyr-UDCA	GDCA-ctrl	GDCA	ctrl	P2	H7	0	0	NA	NA
Tyr-UDCA	GCDCA-ctrl	GCDCA	ctrl	P2	H8	0	17257	17257	NA
Tyr-UDCA	GUDCA-ctrl	GUDCA	ctrl	P2	H9	0	0	NA	NA
Tyr-UDCA	GCA-ctrl	GCA	ctrl	P2	H10	0	915	915	NA
Tyr-UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P3	A1	0	0	NA	FT
Tyr-UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P3	A2	0	44084	44084	FT
Tyr-UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P3	A3	0	0	NA	FT
Tyr-UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P3	A4	0	7552	7552	FT
Tyr-UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P3	A5	0	0	NA	FT
Tyr-UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P3	A6	0	3871	3871	FT
Tyr-UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P3	A7	0	6939	6939	FT
Tyr-UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P3	A8	0	0	NA	FT
Tyr-UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P3	A9	0	0	NA	FT
Tyr-UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P3	A10	0	0	NA	FT
Tyr-UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P3	B1	0	0	NA	FT
Tyr-UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P3	B2	0	2542	2542	FT
Tyr-UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P3	B3	0	0	NA	FT
Tyr-UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P3	B4	0	0	NA	FT
Tyr-UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P3	B5	0	0	NA	FT
Tyr-UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P3	B6	0	6758	6758	FT
Tyr-UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P3	B7	8840	0	0	FT
Tyr-UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P3	B8	0	0	NA	FT
Tyr-UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P3	B9	53891	0	0	FT
Tyr-UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P3	B10	0	0	NA	FT
Tyr-UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P3	C1	0	0	NA	FA
Tyr-UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P3	C2	0	38070	38070	FA
Tyr-UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P3	C3	0	71094	71094	FA
Tyr-UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P3	C4	0	37771	37771	FA
Tyr-UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P3	C5	0	0	NA	FA
Tyr-UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P3	C6	14074	0	0	FA
Tyr-UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P3	C7	0	0	NA	FA
Tyr-UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P3	C8	0	0	NA	FA
Tyr-UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P3	C9	0	0	NA	FA
Tyr-UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P3	C10	0	0	NA	FA
Tyr-UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P3	D1	0	0	NA	NA
Tyr-UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P3	D2	6157	0	0	NA
Tyr-UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P3	D3	0	0	NA	NA
Tyr-UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P3	D4	0	0	NA	NA
Tyr-UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P3	D5	0	0	NA	NA
Tyr-UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P3	D6	25924	174639	6.73631629701061	NA
Tyr-UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P3	D7	0	0	NA	NA
Tyr-UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P3	D8	0	596	596	NA
Tyr-UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P3	D9	0	0	NA	NA
Tyr-UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P3	D10	0	0	NA	NA
Tyr-UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P3	E1	0	0	NA	NA
Tyr-UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P3	E2	0	1934	1934	NA
Tyr-UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P3	E3	0	0	NA	NA
Tyr-UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P3	E4	0	0	NA	NA
Tyr-UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P3	E5	0	0	NA	NA
Tyr-UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P3	E6	0	83329	83329	NA
Tyr-UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P3	E7	0	0	NA	NA
Tyr-UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P3	E8	0	0	NA	NA
Tyr-UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P3	E9	0	40989	40989	NA
Tyr-UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P3	E10	0	0	NA	NA
Tyr-UDCA	TLCA-AZ-52	TLCA	AZ-52	P3	F1	0	0	NA	NA
Tyr-UDCA	TDCA-AZ-52	TDCA	AZ-52	P3	F2	0	3664	3664	NA
Tyr-UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P3	F3	0	0	NA	NA
Tyr-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P3	F4	0	0	NA	NA
Tyr-UDCA	TCA-AZ-52	TCA	AZ-52	P3	F5	0	40561	40561	NA
Tyr-UDCA	GLCA-AZ-52	GLCA	AZ-52	P3	F6	0	0	NA	NA
Tyr-UDCA	GDCA-AZ-52	GDCA	AZ-52	P3	F7	0	0	NA	NA
Tyr-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P3	F8	0	0	NA	NA
Tyr-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P3	F9	0	0	NA	NA
Tyr-UDCA	GCA-AZ-52	GCA	AZ-52	P3	F10	0	0	NA	NA
Tyr-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P3	G1	0	2035	2035	NA
Tyr-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P3	G2	0	7844	7844	NA
Tyr-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P3	G3	0	0	NA	NA
Tyr-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P3	G4	0	0	NA	NA
Tyr-UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P3	G5	0	1857	1857	NA
Tyr-UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P3	G6	0	1765	1765	NA
Tyr-UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P3	G7	0	3823	3823	NA
Tyr-UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P3	G8	0	0	NA	NA
Tyr-UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P3	G9	0	0	NA	NA
Tyr-UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P3	G10	0	0	NA	NA
Tyr-UDCA	TLCA-ctrl	TLCA	ctrl	P3	H1	2268	0	0	NA
Tyr-UDCA	TDCA-ctrl	TDCA	ctrl	P3	H2	6370	0	0	NA
Tyr-UDCA	TCDCA-ctrl	TCDCA	ctrl	P3	H3	0	0	NA	NA
Tyr-UDCA	TUDCA-ctrl	TUDCA	ctrl	P3	H4	0	0	NA	NA
Tyr-UDCA	TCA-ctrl	TCA	ctrl	P3	H5	0	0	NA	NA
Tyr-UDCA	GLCA-ctrl	GLCA	ctrl	P3	H6	0	0	NA	NA
Tyr-UDCA	GDCA-ctrl	GDCA	ctrl	P3	H7	0	0	NA	NA
Tyr-UDCA	GCDCA-ctrl	GCDCA	ctrl	P3	H8	0	0	NA	NA
Tyr-UDCA	GUDCA-ctrl	GUDCA	ctrl	P3	H9	0	0	NA	NA
Tyr-UDCA	GCA-ctrl	GCA	ctrl	P3	H10	0	0	NA	NA
Lys-UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P2	A1	0	0	NA	FT
Lys-UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P2	A2	0	0	NA	FT
Lys-UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P2	A3	0	0	NA	FT
Lys-UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P2	A4	0	413721	413721	FT
Lys-UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P2	A5	0	0	NA	FT
Lys-UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P2	A6	0	0	NA	FT
Lys-UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P2	A7	0	0	NA	FT
Lys-UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P2	A8	0	0	NA	FT
Lys-UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P2	A9	0	1294294	1294294	FT
Lys-UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P2	A10	0	0	NA	FT
Lys-UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P2	B1	0	2367	2367	FT
Lys-UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P2	B2	0	0	NA	FT
Lys-UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P2	B3	0	0	NA	FT
Lys-UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P2	B4	0	0	NA	FT
Lys-UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P2	B5	0	0	NA	FT
Lys-UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P2	B6	0	0	NA	FT
Lys-UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P2	B7	0	0	NA	FT
Lys-UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P2	B8	0	0	NA	FT
Lys-UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P2	B9	0	0	NA	FT
Lys-UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P2	B10	0	0	NA	FT
Lys-UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P2	C1	0	0	NA	FA
Lys-UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P2	C2	0	0	NA	FA
Lys-UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P2	C3	0	0	NA	FA
Lys-UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P2	C4	0	0	NA	FA
Lys-UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P2	C5	0	0	NA	FA
Lys-UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P2	C6	0	0	NA	FA
Lys-UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P2	C7	0	0	NA	FA
Lys-UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P2	C8	0	0	NA	FA
Lys-UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P2	C9	0	0	NA	FA
Lys-UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P2	C10	0	0	NA	FA
Lys-UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P2	D1	0	0	NA	NA
Lys-UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P2	D2	0	0	NA	NA
Lys-UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P2	D3	0	0	NA	NA
Lys-UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P2	D4	0	1425	1425	NA
Lys-UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P2	D5	0	0	NA	NA
Lys-UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P2	D6	0	0	NA	NA
Lys-UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P2	D7	0	0	NA	NA
Lys-UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P2	D8	0	0	NA	NA
Lys-UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P2	D9	0	5884	5884	NA
Lys-UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P2	D10	0	0	NA	NA
Lys-UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P2	E1	0	0	NA	NA
Lys-UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P2	E2	0	0	NA	NA
Lys-UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P2	E3	0	0	NA	NA
Lys-UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P2	E4	0	0	NA	NA
Lys-UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P2	E5	0	0	NA	NA
Lys-UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P2	E6	0	0	NA	NA
Lys-UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P2	E7	0	0	NA	NA
Lys-UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P2	E8	0	0	NA	NA
Lys-UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P2	E9	0	0	NA	NA
Lys-UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P2	E10	0	0	NA	NA
Lys-UDCA	TLCA-AZ-52	TLCA	AZ-52	P2	F1	0	0	NA	NA
Lys-UDCA	TDCA-AZ-52	TDCA	AZ-52	P2	F2	0	0	NA	NA
Lys-UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P2	F3	0	0	NA	NA
Lys-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P2	F4	0	953139	953139	NA
Lys-UDCA	TCA-AZ-52	TCA	AZ-52	P2	F5	0	0	NA	NA
Lys-UDCA	GLCA-AZ-52	GLCA	AZ-52	P2	F6	0	0	NA	NA
Lys-UDCA	GDCA-AZ-52	GDCA	AZ-52	P2	F7	0	0	NA	NA
Lys-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P2	F8	0	0	NA	NA
Lys-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P2	F9	0	256370	256370	NA
Lys-UDCA	GCA-AZ-52	GCA	AZ-52	P2	F10	0	0	NA	NA
Lys-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P2	G1	0	0	NA	NA
Lys-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P2	G2	0	0	NA	NA
Lys-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P2	G3	0	0	NA	NA
Lys-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P2	G4	0	0	NA	NA
Lys-UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P2	G5	0	0	NA	NA
Lys-UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P2	G6	0	0	NA	NA
Lys-UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P2	G7	0	0	NA	NA
Lys-UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P2	G8	0	0	NA	NA
Lys-UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P2	G9	0	0	NA	NA
Lys-UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P2	G10	0	0	NA	NA
Lys-UDCA	TLCA-ctrl	TLCA	ctrl	P2	H1	0	0	NA	NA
Lys-UDCA	TDCA-ctrl	TDCA	ctrl	P2	H2	0	0	NA	NA
Lys-UDCA	TCDCA-ctrl	TCDCA	ctrl	P2	H3	0	0	NA	NA
Lys-UDCA	TUDCA-ctrl	TUDCA	ctrl	P2	H4	0	0	NA	NA
Lys-UDCA	TCA-ctrl	TCA	ctrl	P2	H5	0	0	NA	NA
Lys-UDCA	GLCA-ctrl	GLCA	ctrl	P2	H6	0	0	NA	NA
Lys-UDCA	GDCA-ctrl	GDCA	ctrl	P2	H7	0	0	NA	NA
Lys-UDCA	GCDCA-ctrl	GCDCA	ctrl	P2	H8	0	0	NA	NA
Lys-UDCA	GUDCA-ctrl	GUDCA	ctrl	P2	H9	0	0	NA	NA
Lys-UDCA	GCA-ctrl	GCA	ctrl	P2	H10	0	0	NA	NA
Lys-UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P3	A1	0	0	NA	FT
Lys-UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P3	A2	0	0	NA	FT
Lys-UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P3	A3	0	0	NA	FT
Lys-UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P3	A4	0	0	NA	FT
Lys-UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P3	A5	0	0	NA	FT
Lys-UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P3	A6	0	0	NA	FT
Lys-UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P3	A7	0	0	NA	FT
Lys-UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P3	A8	0	0	NA	FT
Lys-UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P3	A9	0	0	NA	FT
Lys-UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P3	A10	0	0	NA	FT
Lys-UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P3	B1	0	0	NA	FT
Lys-UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P3	B2	0	0	NA	FT
Lys-UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P3	B3	0	0	NA	FT
Lys-UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P3	B4	0	0	NA	FT
Lys-UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P3	B5	0	0	NA	FT
Lys-UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P3	B6	0	0	NA	FT
Lys-UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P3	B7	0	0	NA	FT
Lys-UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P3	B8	0	0	NA	FT
Lys-UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P3	B9	0	0	NA	FT
Lys-UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P3	B10	0	0	NA	FT
Lys-UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P3	C1	0	0	NA	FA
Lys-UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P3	C2	0	0	NA	FA
Lys-UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P3	C3	0	0	NA	FA
Lys-UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P3	C4	0	0	NA	FA
Lys-UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P3	C5	0	0	NA	FA
Lys-UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P3	C6	0	0	NA	FA
Lys-UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P3	C7	0	0	NA	FA
Lys-UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P3	C8	0	0	NA	FA
Lys-UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P3	C9	0	0	NA	FA
Lys-UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P3	C10	0	0	NA	FA
Lys-UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P3	D1	0	0	NA	NA
Lys-UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P3	D2	0	0	NA	NA
Lys-UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P3	D3	0	0	NA	NA
Lys-UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P3	D4	0	0	NA	NA
Lys-UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P3	D5	0	0	NA	NA
Lys-UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P3	D6	0	0	NA	NA
Lys-UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P3	D7	0	0	NA	NA
Lys-UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P3	D8	0	0	NA	NA
Lys-UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P3	D9	0	0	NA	NA
Lys-UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P3	D10	0	0	NA	NA
Lys-UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P3	E1	0	0	NA	NA
Lys-UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P3	E2	0	0	NA	NA
Lys-UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P3	E3	0	0	NA	NA
Lys-UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P3	E4	0	0	NA	NA
Lys-UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P3	E5	0	0	NA	NA
Lys-UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P3	E6	0	0	NA	NA
Lys-UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P3	E7	0	0	NA	NA
Lys-UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P3	E8	0	0	NA	NA
Lys-UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P3	E9	0	0	NA	NA
Lys-UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P3	E10	0	0	NA	NA
Lys-UDCA	TLCA-AZ-52	TLCA	AZ-52	P3	F1	0	0	NA	NA
Lys-UDCA	TDCA-AZ-52	TDCA	AZ-52	P3	F2	0	0	NA	NA
Lys-UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P3	F3	0	0	NA	NA
Lys-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P3	F4	0	173566	173566	NA
Lys-UDCA	TCA-AZ-52	TCA	AZ-52	P3	F5	0	0	NA	NA
Lys-UDCA	GLCA-AZ-52	GLCA	AZ-52	P3	F6	0	0	NA	NA
Lys-UDCA	GDCA-AZ-52	GDCA	AZ-52	P3	F7	0	0	NA	NA
Lys-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P3	F8	0	0	NA	NA
Lys-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P3	F9	0	47420	47420	NA
Lys-UDCA	GCA-AZ-52	GCA	AZ-52	P3	F10	0	0	NA	NA
Lys-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P3	G1	0	0	NA	NA
Lys-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P3	G2	0	0	NA	NA
Lys-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P3	G3	0	0	NA	NA
Lys-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P3	G4	0	0	NA	NA
Lys-UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P3	G5	0	0	NA	NA
Lys-UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P3	G6	0	0	NA	NA
Lys-UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P3	G7	0	0	NA	NA
Lys-UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P3	G8	0	0	NA	NA
Lys-UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P3	G9	0	0	NA	NA
Lys-UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P3	G10	0	0	NA	NA
