CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF00295.20	8.78602720613249	68.8965802594661	9	3.225860863026	23.4710743801653	0.455550513521306	18	15	0.45	1
PF17203.7	5.38655104510041	1.33214848339983	72	2.97715597190138	20	0.543519496526152	18	15	0.45	1
PF01337.21	5.97107813088334	3.85687284171923	12	4.12336958863581	23.2786885245902	0.217166583714253	18	15	0.45	1
PF03853.18	6.40770194822837	33.2529648386952	20	1.30038448953612	22.7807486631016	0.991524831025925	18	15	0.45	1
PF04386.16	8.24854304345748	1.51135035446281	72	2.07950751635278	20	0.865047109458826	18	15	0.45	1
PF00033.22	8.64688110427986	1.06429620849141	1	1.33856239999767	24	0.989555629816914	18	15	0.45	1
PF00032.20	4.49220827000124	0.841578673743932	1	4.20918371301504	24	0.201124192768299	18	15	0.45	1
PF10399.12	8.46860181672625	0.682052872835554	1	2.09114621138432	24	0.861662146326263	18	15	0.45	1
PF00355.29	6.06062162751548	15.1570871935422	72	2.4753461518809	20	0.732403743534415	18	15	0.45	1
PF13280.9	7.4838740685893	397.954808706653	59	3.81853391727464	20.6295399515739	0.283280140816543	18	15	0.45	1
PF13387.9	12.5880338472274	7.8450501529287	54	2.0984301975068	20.8823529411765	0.85952403307556	18	15	0.45	1
PF03924.16	6.51447285390534	0.491778168873009	53	3.06442260983091	20.9336609336609	0.511825392091923	18	15	0.45	1
PF01965.27	5.50756997613961	193.413613026278	63	2.84427377268147	20.431654676259	0.593048331488936	18	15	0.45	1
PF12466.11	5.18668391625291	0.0400631417952268	72	1.15082547156616	20	0.996671379706849	18	15	0.45	1
PF05088.15	5.55604490997763	0.57053209344015	69	2.894191158725	20.1418439716312	0.574296827072509	18	15	0.45	1
PF04966.15	8.92218675024021	4.86770109486462	72	2.77341693268744	20	0.619873038301931	18	15	0.45	1
PF04488.18	5.54362725770242	3.19288013616148	58	2.03589204073276	20.6796116504854	0.877379081808944	18	15	0.45	1
PF02333.18	8.98117966570321	0.798692093440091	72	2.43708624228751	20	0.746429601478127	18	15	0.45	1
PF02927.17	10.0023699410455	15.0965970792344	1	0.691956098300597	24	0.999970023452973	18	15	0.45	1
PF00759.22	9.92545598832187	15.1735428623952	1	0.68684105354356	24	0.99997225347386	18	15	0.45	1
PF07944.15	12.5379843788614	52.9159753610823	72	0.442443740044608	20	0.999999800571226	18	15	0.45	1
PF20620.1	12.9993964888589	16.9616675857303	62	1.89814701404749	20.4807692307692	0.912408119834167	18	15	0.45	1
PF18950.3	1.00007368029384	0.522761161113276	11	1.62140101235825	23.3424657534247	0.963213526805498	18	15	0.45	1
PF04362.17	5.66188054133418	0.521677973376043	72	1.12302753140809	20	0.997266470667817	18	15	0.45	1
PF01274.25	7.16112619449778	0.457976381636778	72	2.11073689337526	20	0.855877665100469	18	15	0.45	1
PF13188.10	5.88455820223755	65.1123543050062	50	3.18305779409805	21.0891089108911	0.470138308722939	18	15	0.45	1
PF08212.15	9.00428083957076	3.41467620673736	72	3.31301725287614	20	0.426662674153321	18	15	0.45	1
PF01963.20	5.37900340378616	12.269612487137	53	2.10103939384163	20.9336609336609	0.858754493029986	18	15	0.45	1
PF13692.9	8.29275253547353	52.8182115672963	18	2.81994036269345	22.9032258064516	0.602237795241096	18	15	0.45	1
PF14508.9	12.8026058437568	51.6610076546047	49	1.45132372303657	21.1414392059553	0.981751796466105	18	15	0.45	1
PF10566.12	12.7157207656423	43.0743825689422	42	1.78287965652243	21.5151515151515	0.93680975319203	18	15	0.45	1
PF14509.9	12.7211939049204	43.0636692384945	42	1.77377521287527	21.5151515151515	0.938539662189018	18	15	0.45	1
PF03135.17	8.67820182409146	0.568148410479193	72	2.32538937513936	20	0.786234930823063	18	15	0.45	1
PF19044.3	5.36925492973246	572.094657560645	60	3.38932343946448	20.5797101449275	0.402321831648258	18	15	0.45	1
PF04956.16	5.71775624692364	1.48026907861915	72	2.01774725301377	20	0.882340426938628	18	15	0.45	1
PF03524.18	8.02329797434328	0.124115976343701	72	0.996739332037411	20	0.999000909567262	18	15	0.45	1
PF10671.12	9.00000074946058	0.0679999999999941	1	0.459100513130094	24	0.999999690727419	18	15	0.45	1
PF13620.9	6.17648774324734	12.0346848332858	1	0.102951434329172	24	0.999999999999999	18	15	0.45	1
PF10030.12	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF00361.23	12.0099578043679	247.778889525534	72	2.03090651785738	20	0.878752348774892	18	15	0.45	1
PF00662.23	12.2860179384799	79.4862485165382	72	2.65691828953115	20	0.664189287212534	18	15	0.45	1
PF00146.24	12.8045650715516	39.2408729539573	72	2.50548209860156	20	0.72124599195803	18	15	0.45	1
PF01512.20	16.3650710288199	162.055480280731	72	0.425769657858475	20	0.999999874127336	18	15	0.45	1
PF10589.12	9.04187092784236	69.8579137357152	12	0.243164075739812	23.2786885245902	0.999999999897081	18	15	0.45	1
PF00346.22	12.8563418444851	40.8541660044658	72	1.55933872194744	20	0.97101737786681	18	15	0.45	1
PF00329.22	12.8439858634693	39.7557204095407	72	2.38688131515729	20	0.764554109111841	18	15	0.45	1
PF01058.25	12.2251033496573	27.4552981857472	64	2.8043279454225	20.3827751196172	0.60814738185327	18	15	0.45	1
PF14827.9	8.64744896528113	0.401753353214315	72	1.1872863494807	20	0.995740851894361	18	15	0.45	1
PF05872.15	9.1895374878945	21.1540139431147	72	1.24883943336348	20	0.993721910521876	18	15	0.45	1
PF02661.21	5.33484457841777	405.558337169738	41	3.17650698221664	21.5696202531646	0.472393134171322	18	15	0.45	1
PF00245.23	5.33567281450938	34.4024855468573	72	1.5816339797132	20	0.96835754040815	18	15	0.45	1
PF14521.9	1.00007368029384	0.0527833737061797	1	1.58386869799315	24	0.968082153201824	18	15	0.45	1
PF01523.19	5.72543777991121	8.19159361706043	72	0.253433896975391	20	0.99999999982221	18	15	0.45	1
PF19290.2	5.22508766821243	12.4789560234673	72	0.743579846387115	20	0.999937293458527	18	15	0.45	1
PF19289.2	17.6041966492439	44.1696741527792	18	1.37567565346698	22.9032258064516	0.987332336477319	18	15	0.45	1
PF13116.9	5.39773099345552	0.523255390493764	26	3.22991857521737	22.4210526315789	0.454180932207253	18	15	0.45	1
PF13502.9	5.34280578580233	13.8256332706669	38	3.11110960827669	21.734693877551	0.495211688008665	18	15	0.45	1
PF04390.15	5.59899484124066	20.138477873139	60	3.09760646510535	20.5797101449275	0.49999027805231	18	15	0.45	1
PF14561.9	12.9269723177136	2.07372696639269	72	0.503493172949638	20	0.999999090952239	18	15	0.45	1
PF11066.11	7.36802284848255	0.63238893236753	72	2.06065567591185	20	0.870446577462465	18	15	0.45	1
