FeatureID	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FT1b	FT1c	FT2b	FT2c	FT3b	FT3c	FT4b	FT4c	FT5b	FT5c	FT6b	FT6c	NA1a	NA1b	NA1c	NA2a	NA2b	NA2c	NA3a	NA3b	NA3c	NA4a	NA4b	NA4c	NA5a	NA5b	NA5c	NA6a	NA6b	NA6c
Lawsonibacter sp000492175|PF01991.21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF01992.19	0	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Lawsonibacter sp000492175|PF01996.19	2	4	0	2	2	2	0	0	2	0	0	0	2	1	0	0	0	0	0	1	1	2	0	4	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02028.20	0	1	6	0	6	2	4	0	4	2	2	2	2	2	2	0	2	2	0	6	0	0	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02033.21	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02050.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02073.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02075.20	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02086.18	2	0	4	0	0	0	0	0	1	0	2	2	0	0	9	0	0	4	2	0	0	0	0	8	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
Lawsonibacter sp000492175|PF02096.23	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02108.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02127.18	4	4	4	0	0	0	0	0	2	4	2	0	0	4	0	3	0	0	0	2	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02130.20	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02132.18	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02142.25	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Lawsonibacter sp000492175|PF02146.20	2	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Lawsonibacter sp000492175|PF02153.20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02154.18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02190.19	2	0	2	2	0	2	0	0	2	2	0	2	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02195.21	11	44	21	8	19	8	10	3	20	37	22	6	15	4	20	12	12	6	5	24	4	5	4	64	30	30	3	2	8	7	23	10	2	0	6	4	26	0	10	10	4	0
Lawsonibacter sp000492175|PF02219.20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02245.19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02254.21	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02275.21	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	2	6	0	3	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02308.19	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02311.22	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02350.22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Lawsonibacter sp000492175|PF02357.22	0	0	0	0	4	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02361.19	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02378.21	0	2	2	2	2	0	0	0	0	4	0	0	2	0	2	0	0	0	0	4	2	2	0	2	0	4	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02381.21	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02384.19	2	8	4	0	12	0	3	0	2	8	8	4	0	0	2	0	0	0	2	2	0	0	0	18	10	6	10	0	8	4	2	6	14	0	2	2	12	0	0	2	0	0
Lawsonibacter sp000492175|PF02386.19	1	4	4	0	4	0	0	0	6	1	0	0	0	0	4	0	0	4	4	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02390.20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02401.21	0	2	1	0	2	2	2	0	2	6	1	0	2	2	8	4	2	3	2	6	0	2	0	6	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	6	0	2
Lawsonibacter sp000492175|PF02403.25	2	2	3	3	7	2	0	0	4	6	2	2	0	0	2	2	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02410.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02417.18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02421.21	10	16	16	2	10	0	4	0	10	18	14	6	12	2	28	10	3	0	8	5	0	4	2	15	4	12	2	5	8	4	16	3	4	2	1	6	4	0	2	4	0	0
Lawsonibacter sp000492175|PF02424.18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02441.22	0	0	0	1	2	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02446.20	2	2	2	0	0	2	0	0	2	1	2	0	0	0	2	0	0	0	3	4	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02452.20	0	4	5	0	2	0	0	0	6	2	2	0	0	2	14	1	4	2	1	0	0	0	0	2	4	2	4	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02463.22	7	11	0	3	10	7	0	4	10	4	4	0	6	4	8	2	1	1	12	5	4	1	0	20	0	4	0	2	2	0	0	5	0	0	0	2	0	0	0	4	0	2
Lawsonibacter sp000492175|PF02465.21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02482.22	0	0	4	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02492.22	0	0	2	0	1	0	0	0	4	2	1	2	0	2	2	1	0	0	4	2	0	0	0	6	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	2	0	2
Lawsonibacter sp000492175|PF02502.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02504.18	0	2	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02508.17	4	0	2	0	2	0	0	0	10	8	2	2	0	0	1	0	2	4	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lawsonibacter sp000492175|PF02517.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02518.29	0	4	5	4	5	6	0	2	3	6	4	2	9	0	8	6	0	0	0	10	0	5	0	19	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	2	4
Lawsonibacter sp000492175|PF02527.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02534.17	19	76	48	10	50	16	22	7	43	53	24	12	28	15	76	16	14	14	16	37	4	0	2	45	46	37	22	13	28	13	46	37	6	6	4	8	40	2	14	22	0	28
Lawsonibacter sp000492175|PF02535.25	2	8	9	2	6	0	6	0	8	12	8	4	2	2	18	0	0	0	0	0	2	0	2	8	0	0	2	0	0	2	6	2	2	0	0	0	0	0	0	4	2	2
Lawsonibacter sp000492175|PF02542.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02545.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02547.18	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02550.18	2	4	4	2	0	6	0	0	0	8	4	2	4	0	4	2	0	6	2	10	2	0	0	8	2	4	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	0
Lawsonibacter sp000492175|PF02554.17	0	2	2	0	0	0	0	0	4	5	2	0	2	2	4	2	0	0	6	6	2	0	2	4	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02557.20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02562.19	1	0	0	0	0	0	0	0	2	2	0	0	2	0	2	2	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
Lawsonibacter sp000492175|PF02574.19	0	2	0	1	10	1	0	2	0	2	0	0	0	0	4	2	0	2	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02575.19	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02576.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02580.19	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02583.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02588.18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02589.18	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02590.20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02603.19	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02604.22	3	0	2	0	1	0	0	0	0	2	0	0	0	2	2	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	2	3	0	0	2	1	1	0	2	0	0	0
Lawsonibacter sp000492175|PF02608.17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	6	2	0	0	0	1	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02610.18	0	2	2	0	0	0	0	0	3	4	0	0	4	0	4	0	0	0	3	6	0	0	1	8	0	4	2	2	0	0	2	2	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02614.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02615.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Lawsonibacter sp000492175|PF02616.17	1	2	0	0	0	0	0	0	4	3	0	0	0	0	4	0	0	2	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Lawsonibacter sp000492175|PF02620.20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02645.19	0	1	0	0	2	0	0	0	2	4	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2
Lawsonibacter sp000492175|PF02653.19	1	4	14	0	2	0	0	0	2	8	0	4	8	0	2	2	0	4	2	0	0	0	0	18	8	4	6	2	2	3	4	2	4	3	0	0	7	0	0	4	0	2
Lawsonibacter sp000492175|PF02659.18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02660.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02661.21	2	4	0	2	6	0	0	0	0	4	1	0	4	0	0	2	2	0	0	4	0	0	0	8	0	2	4	0	0	4	4	4	6	0	0	1	6	0	0	6	0	8
Lawsonibacter sp000492175|PF02670.19	0	2	2	0	0	0	2	0	0	2	4	0	2	0	1	2	2	2	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02673.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02677.17	0	0	2	0	0	0	0	0	2	2	0	0	1	0	0	0	2	2	2	0	0	0	0	2	0	0	0	1	2	0	2	0	2	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02687.24	0	0	0	2	2	0	2	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02690.18	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02699.18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02729.24	1	4	0	0	0	2	0	2	5	2	0	0	0	0	0	0	0	0	1	2	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02733.20	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	2	0	0	0	2	0	6	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0
Lawsonibacter sp000492175|PF02734.20	0	2	4	2	4	0	0	2	2	0	2	0	2	2	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
Lawsonibacter sp000492175|PF02737.21	4	0	4	2	0	0	2	0	4	3	3	0	2	0	3	0	0	7	2	12	1	0	2	0	0	0	0	0	1	0	0	0	4	0	6	2	6	0	0	0	0	0
Lawsonibacter sp000492175|PF02739.19	1	0	0	2	0	0	0	0	0	0	0	2	4	2	0	0	2	0	2	4	0	1	0	4	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02743.21	2	6	0	3	2	0	0	0	0	1	2	2	4	2	0	0	0	0	2	0	0	0	0	2	2	2	0	0	2	0	0	0	1	2	0	0	3	0	0	0	0	0
Lawsonibacter sp000492175|PF02771.19	2	23	11	0	15	2	0	0	3	5	6	8	2	2	4	6	0	4	0	4	0	0	2	18	4	13	4	0	4	0	2	0	0	0	4	4	4	2	4	6	0	2
Lawsonibacter sp000492175|PF02776.21	5	6	6	0	18	1	2	0	6	18	7	4	4	0	4	0	0	5	2	4	0	4	0	20	0	4	2	0	4	2	2	2	2	0	0	2	4	0	0	4	0	0
Lawsonibacter sp000492175|PF02779.27	1	0	3	2	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02784.19	0	0	5	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	3	0	0	2	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02786.20	6	12	6	0	10	6	8	2	10	12	0	1	6	0	4	2	0	0	6	2	0	0	0	15	0	6	0	2	0	2	2	2	0	0	0	0	0	0	2	5	0	0
Lawsonibacter sp000492175|PF02811.22	0	9	2	6	19	3	6	4	10	14	6	4	6	4	13	0	6	8	7	10	4	4	0	21	10	0	0	0	6	2	2	2	2	0	2	2	8	0	0	10	0	0
Lawsonibacter sp000492175|PF02812.21	0	3	2	0	6	0	0	2	4	4	2	6	0	2	12	0	2	2	0	7	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
Lawsonibacter sp000492175|PF02823.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02837.21	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF02844.18	0	0	4	0	0	0	0	0	6	0	2	0	2	0	2	0	2	0	0	0	0	0	0	7	0	0	0	0	2	0	0	2	0	0	0	2	4	0	0	2	0	0
Lawsonibacter sp000492175|PF02861.23	2	4	10	2	7	2	2	0	0	11	5	0	5	2	3	0	0	10	4	6	1	0	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF02874.26	6	19	34	0	20	2	2	4	15	18	14	6	18	6	23	3	0	4	9	15	6	0	9	22	8	3	0	10	8	9	4	8	6	4	2	10	4	0	0	2	2	4
Lawsonibacter sp000492175|PF02878.19	6	5	11	3	6	4	6	0	11	10	14	6	4	4	7	2	5	4	6	8	2	0	0	20	0	6	0	0	0	0	0	0	0	0	6	0	2	0	0	6	2	0
Lawsonibacter sp000492175|PF02881.22	0	0	0	0	2	0	0	0	2	0	0	2	6	1	10	2	1	2	8	2	2	4	0	13	0	4	0	1	1	0	0	0	0	0	1	0	2	0	0	4	0	0
Lawsonibacter sp000492175|PF02899.20	8	6	3	4	4	2	0	0	2	5	4	2	9	0	3	0	0	0	2	7	0	0	0	20	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	4	0	0
Lawsonibacter sp000492175|PF02900.21	0	1	3	0	6	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02912.21	0	0	0	0	4	0	2	0	2	2	2	0	2	0	0	2	0	0	0	4	0	0	0	4	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	2	0	0
Lawsonibacter sp000492175|PF02915.20	2	2	4	4	4	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	2	2	0	8	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0
Lawsonibacter sp000492175|PF02922.21	0	4	8	2	9	2	0	0	8	11	6	3	4	0	10	0	0	6	8	4	0	4	0	16	0	6	2	2	6	0	0	2	4	0	0	0	0	0	0	6	0	2
Lawsonibacter sp000492175|PF02926.20	2	5	2	0	4	0	0	0	2	3	0	0	2	2	2	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
Lawsonibacter sp000492175|PF03006.23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03023.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
Lawsonibacter sp000492175|PF03033.23	0	0	2	0	2	2	0	0	2	0	2	0	2	0	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
Lawsonibacter sp000492175|PF03060.18	0	1	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	5	2	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF03061.25	0	2	0	2	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03062.22	0	0	2	0	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Lawsonibacter sp000492175|PF03102.17	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03116.18	0	2	0	0	2	0	0	0	0	0	0	2	0	0	4	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
Lawsonibacter sp000492175|PF03167.22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03176.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03235.17	2	8	3	2	0	2	2	0	4	2	8	2	2	0	2	2	2	0	4	2	0	0	0	6	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
Lawsonibacter sp000492175|PF03237.18	0	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03255.17	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03309.17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lawsonibacter sp000492175|PF03313.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter sp000492175|PF03315.18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
