CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF01096.21	9.00000206330673	14.1903333333239	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF07374.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF05015.16	12.5601482445769	64.0590394001738	72	1.65560828816028	20	0.958368479649767	18	15	0.45	1
PF12890.10	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF05402.15	12.3784169840116	11.7762343645061	72	1.69101068704958	20	0.952935616987984	18	15	0.45	1
PF18537.4	12.9999978770883	8.21866666666088	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF03598.18	12.9999978770883	8.21866666666088	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF19436.2	12.9999978770883	8.21866666666088	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF03599.19	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11769.11	9.00000206330525	72.3853333332852	72	3.53983596043328	20	0.357064948112596	18	15	0.45	1
PF10065.12	9.0000000400305	278.129333333333	53	1.3332922352593	20.9336609336609	0.989846022954958	18	15	0.45	1
PF00565.20	9.03177479588819	210.125540154711	72	4.08508332624527	20	0.224674586653313	18	15	0.45	1
PF08212.15	9.20577808747472	104.441247331295	72	4.10474902365928	20	0.220790641891471	18	15	0.45	1
PF10722.12	9.00000206330676	121.825666666586	72	1.56599354585257	20	0.970240039721723	18	15	0.45	1
PF07697.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF19328.2	15.9353453868078	24.4577193940641	64	1.76294095398247	20.3827751196172	0.940560373972563	18	15	0.45	1
PF10503.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF07411.15	9.00000206330531	30.645333333313	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF13207.9	5.18668391625343	54.7515977615788	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF01861.19	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF05962.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF01963.20	9.00000206330933	4.45299999999704	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
