Feature	Intercept_mean	C(condition, Treatment('FA'))[T.FT]_mean	C(condition, Treatment('FA'))[T.NA]_mean	Intercept_std	C(condition, Treatment('FA'))[T.FT]_std	C(condition, Treatment('FA'))[T.NA]_std	Intercept_hdi	C(condition, Treatment('FA'))[T.FT]_hdi	C(condition, Treatment('FA'))[T.NA]_hdi
tr_A0A5M9HZ00_A0A5M9HZ00_9FIRM	-9.865115935000011	-0.22514096613999984	1.635575948254999	1.1009221648305683	1.5362630962509858	1.1443453610646561	(-11.7949, -7.97646)	(-3.05272, 2.7675)	(-0.176993, 3.86367)
tr_A0A6D2BZG2_A0A6D2BZG2_SALET	-7.784920549999992	0.22228206052750002	-6.140772064999998	0.4437280729101976	0.5788980559957295	2.499446306568013	(-8.70508, -7.0816)	(-0.825711, 1.31185)	(-10.9414, -2.32948)
tr_A0A415G6B1_A0A415G6B1_9FIRM	-8.578329949999999	0.8684986764204993	1.390509030729997	0.5650385842102268	0.7008356403648692	0.585772786128115	(-9.53684, -7.482)	(-0.380542, 2.24454)	(0.376861, 2.53744)
tr_A0A974NI65_A0A974NI65_9GAMM	-12.556070630000017	-2.517495263086999	2.1641191049000015	2.40677882136496	3.7147379622609766	2.4491733770209194	(-17.111, -8.48249)	(-9.44039, 4.05199)	(-1.79146, 7.10807)
tr_A0A7X9NIY8_A0A7X9NIY8_9FIRM	-12.522192349999997	-2.706108096739999	3.868650606265	2.174136047961254	3.7037078992633803	2.193798617200667	(-16.773, -9.14179)	(-10.1371, 3.37277)	(0.323392, 8.0282)
tr_U6RPC2_U6RPC2_9BACT	-12.525963149999967	-3.029529433094998	2.847488634355002	2.2111659033965263	3.9043833982976914	2.263346147652725	(-16.685, -8.82108)	(-10.6394, 3.69437)	(-1.01057, 6.98841)
tr_R2PCI7_R2PCI7_9ENTE	-12.52280804000003	-2.9183755014995003	3.4636064144350036	2.1610463273736764	3.8243289002923757	2.1899419682543693	(-16.4902, -9.11778)	(-10.6975, 3.27029)	(-0.088625, 7.4042)
tr_A0A939BKC2_A0A939BKC2_9CLOT	-9.096660095	-1.058478028617999	0.981704858353501	0.7651240773155299	1.4017725628684397	0.8062848415580021	(-10.5937, -7.74045)	(-3.69849, 1.67326)	(-0.467061, 2.52901)
tr_A0A1Y3V4S4_A0A1Y3V4S4_BACUN	-11.674342704999997	1.430549191463002	2.752121422350005	1.7709720146496475	2.044676791309394	1.825547091063762	(-14.9589, -8.77745)	(-1.83281, 5.83419)	(0.0382801, 6.44916)
tr_A0A916JTG3_A0A916JTG3_9MICO	-12.509880094999994	-2.4957468686300035	2.077591006414997	2.283813478131902	3.7076238407879876	2.410579877112066	(-17.0967, -9.10628)	(-9.39926, 4.28996)	(-1.88314, 6.90791)
tr_A0A0V8DMM6_A0A0V8DMM6_LACLL	-9.197731799999989	-0.40823382268400016	-4.869242114199994	1.246468640413332	2.0340108885530395	3.0103177462184294	(-11.6906, -6.92388)	(-4.37577, 3.26174)	(-10.4512, 0.834981)
tr_A0A7W6HXC2_A0A7W6HXC2_9BACT	-12.62268892499999	-2.675970047445004	2.9342749464050013	2.111176647463092	3.6886273804625573	2.169027561268428	(-16.7529, -9.20307)	(-10.1698, 3.54732)	(-0.544413, 7.38897)
tr_R0B1Z5_R0B1Z5_9FIRM	-11.543295329999998	1.289543227569	3.359497114499999	1.7368948964851312	2.081817003839193	1.75642040219843	(-14.8758, -8.64312)	(-2.73523, 5.19144)	(0.362463, 6.64189)
tr_A0A5P1X3R2_A0A5P1X3R2_9LACO	-12.389899170500007	-2.5065694869650015	2.0379407118049984	2.5224142110818675	3.5308181598537716	2.382016959881592	(-17.1695, -8.38225)	(-9.42186, 3.82113)	(-2.24886, 6.50701)
tr_A0A2G0E7P6_A0A2G0E7P6_ENTFC	-12.669379304999984	-2.5162767650349993	2.2385000129730024	2.2900146543463995	3.8737544770206567	2.3992389579934685	(-17.0941, -8.63192)	(-10.4135, 4.01882)	(-2.12717, 6.93626)
tr_S1RL15_S1RL15_9ENTE	-12.623299054999995	-2.5634731155199995	3.1816664459449995	2.149059219884521	3.8216915958259503	2.179446529923392	(-16.7258, -9.04527)	(-9.71679, 4.30886)	(-0.595902, 7.33681)
tr_A0A385L813_A0A385L813_RHORH	-10.122628055000012	-3.806425666453507	0.46523162436674975	1.1965833826195171	3.1863278656330207	1.3347360228494543	(-12.3846, -8.07165)	(-9.92779, 1.25092)	(-1.98744, 3.00761)
tr_A0A6L3K245_A0A6L3K245_9BACE	-9.977036005000022	-3.8877503771999957	2.3316503697300006	1.0679701918266669	3.190992919280112	1.0969305931190807	(-12.0195, -8.10387)	(-10.4519, 1.25058)	(0.436073, 4.43734)
tr_A0A414LLU8_A0A414LLU8_9BACE	-10.036537344999989	-4.063083139311997	2.4658060061999967	1.129911527846583	3.104448456830779	1.1461435905361184	(-12.1937, -8.16607)	(-9.81526, 1.42273)	(0.543877, 4.5928)
tr_U4QLD9_U4QLD9_LACHE	-12.252505102749986	-2.4937919014334953	2.3918288615749983	2.444174295992426	3.5882657594457226	2.4674267040798847	(-17.3439, -8.18401)	(-9.32437, 3.9999)	(-1.60379, 7.42722)
tr_A0A173ZET1_A0A173ZET1_9FIRM	-8.55693933	-0.07009546482750006	1.107890428765	0.5996383926104557	0.9050049116244099	0.6351468275855476	(-9.73743, -7.54949)	(-1.80783, 1.63843)	(-0.0197944, 2.31603)
tr_A0A377L5M0_A0A377L5M0_9ENTE	-11.641694170000019	2.512775291170002	1.9563639323404978	1.736454208737538	1.8644699367337685	1.7886758687991222	(-15.0002, -8.7238)	(-0.629387, 6.41608)	(-1.11378, 5.36209)
tr_F5J1R6_F5J1R6_9BACT	-12.148961399999987	-2.974089777745	3.9583677023999937	1.9509618903837764	3.506456641917196	1.9644951602777523	(-15.9704, -9.05656)	(-9.87912, 2.81673)	(0.688364, 7.70243)
tr_A0A810Q9E6_A0A810Q9E6_9FIRM	-9.219166025000002	-4.46429240091	0.5564419411049999	0.783954897326083	2.982546746363945	0.844340996288302	(-10.7389, -7.89449)	(-10.0124, 0.416402)	(-0.903674, 2.23045)
tr_A0A841ZKD8_A0A841ZKD8_9LIST	-12.343170569999971	-2.6030361841604988	1.9724749141850002	2.509979360134415	4.1309616178054185	2.4674196603312635	(-17.1583, -8.41773)	(-10.3375, 4.60347)	(-2.22758, 6.64815)
tr_A0A366UK59_A0A366UK59_ENTHR	-12.529773369999997	-2.603234107160003	4.055907217519994	2.071706905520553	3.6598777352753022	2.101713460165544	(-16.5096, -8.97747)	(-9.95837, 3.72138)	(0.325644, 7.9208)
tr_R6U6R1_R6U6R1_9FIRM	-12.362611325000016	-2.739192484818899	4.195878117349991	2.139673502169337	3.6456837119197814	2.1434408241341614	(-16.1355, -8.7478)	(-9.3734, 4.22404)	(0.778027, 8.16426)
tr_A0A267MB76_A0A267MB76_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A415EY36_A0A415EY36_ENTCA	-12.73612091499997	-2.3677576382240026	2.7340347172350006	2.3545939493122834	3.652572935839712	2.41551796055013	(-17.4524, -9.00948)	(-9.32776, 4.0946)	(-1.28548, 7.44516)
tr_R6TI72_R6TI72_9FIRM	-9.115101035000011	-0.9619289941749983	0.9476919114099999	0.7619339681992	1.3877935635141487	0.812037071756318	(-10.4791, -7.79307)	(-3.61062, 1.45383)	(-0.445937, 2.45268)
tr_A0A174BY25_A0A174BY25_9FIRM	-12.446324564999989	-2.862516539805002	3.4531042232599933	2.21549785063814	3.786255868252752	2.2496851608553317	(-16.7813, -9.08731)	(-10.8778, 3.41071)	(-0.378347, 7.69846)
tr_A0A481QJ15_A0A481QJ15_9GAMM	-12.347961569999987	-2.8813980248949957	3.6642510971430013	2.023590587105167	3.6841468428744055	2.0478826704020534	(-16.183, -8.83524)	(-9.40857, 3.87859)	(0.226911, 7.73633)
tr_E1WWE5_E1WWE5_BACF6	-12.469892115000018	-2.7218523266950028	2.4415679781557493	2.0913304729547595	3.81621035582865	2.172772444044852	(-16.3309, -8.90522)	(-10.3642, 3.72481)	(-1.21888, 6.56247)
tr_A0A412XI38_A0A412XI38_BACUN	-9.936648630000006	-0.14866413836999995	1.0389923933999998	0.9734612474265854	1.4551854265126474	1.0501163812139758	(-11.8484, -8.30828)	(-2.69266, 2.73782)	(-0.917162, 3.00014)
tr_A0A3S3PBD4_A0A3S3PBD4_9LACT	-10.07321709	-3.5617870612190043	-1.0513965197450026	1.4551032426138815	3.2975951559452237	1.8974662078310929	(-12.9924, -7.54489)	(-10.2094, 1.95906)	(-4.43656, 2.87227)
tr_C7AQW7_C7AQW7_9LACO	-12.53129048999998	-2.7083299827595004	2.0740717180750003	2.331085869332394	3.81746793701401	2.397985806614665	(-17.1473, -8.97122)	(-9.82866, 4.13247)	(-1.98359, 6.67066)
tr_A0A951PDW1_A0A951PDW1_9CYAN	-12.190631960000012	-3.267079807594998	4.4553483860000025	2.0104092452483795	3.918051112485327	2.0184913442645827	(-15.745, -8.57593)	(-10.8878, 3.57922)	(0.840675, 8.03877)
tr_A0A1F2PZT1_A0A1F2PZT1_RHOER	-12.361347010000014	-2.723113234579996	3.141251906294994	2.026384425150978	3.667247454121625	2.063656298031663	(-16.0694, -9.09398)	(-8.85948, 4.54233)	(-0.313667, 6.96137)
tr_A0A415QCS3_A0A415QCS3_9BACT	-12.52280804000003	-2.9183755014995003	3.4636064144350036	2.1610463273736764	3.8243289002923757	2.1899419682543693	(-16.4902, -9.11778)	(-10.6975, 3.27029)	(-0.088625, 7.4042)
tr_B5CMZ6_B5CMZ6_9FIRM	-8.071069650000009	1.0001313600100006	0.7558893621399997	0.46195511412287366	0.5482998094689486	0.4865775040487235	(-8.92486, -7.29517)	(0.124661, 2.10184)	(-0.0579835, 1.70315)
tr_A0A0P0ER20_A0A0P0ER20_BACT4	-12.577267439999984	-2.633718807105005	3.1442374636899926	2.1228868436809214	3.728950277137038	2.1603193477477167	(-16.5453, -9.13606)	(-10.0271, 4.08064)	(-0.358819, 7.37867)
tr_C6LHK8_C6LHK8_9FIRM	-7.245490354999988	0.2858643710194999	0.6601120770920013	0.3752525093580638	0.5044589355678823	0.4248973052263958	(-7.9599, -6.59418)	(-0.637532, 1.21164)	(-0.134957, 1.42962)
tr_A0A174EB34_A0A174EB34_9FIRM	-9.923708925000023	0.7919763477598999	1.9291600340200001	1.0375517850968183	1.2911458658526442	1.07070669669477	(-11.8713, -8.16843)	(-1.735, 3.09958)	(0.226078, 4.13547)
tr_A0A3R6CSJ4_A0A3R6CSJ4_9FIRM	-8.072170794999986	0.5136277965145505	0.7995544161634994	0.4634429664901797	0.5931732167857007	0.5029692904571584	(-8.9382, -7.24345)	(-0.623423, 1.61581)	(-0.139064, 1.71257)
tr_A0A239RB68_A0A239RB68_STREI	-12.630300265000017	-2.486350528035	2.6126423906209997	2.2708240514198756	3.732322742808008	2.311096475359885	(-16.805, -8.71065)	(-9.94544, 4.12998)	(-1.56328, 6.90259)
tr_A2RL39_A2RL39_LACLM	-8.342770418999995	-0.47699779761000083	-5.673049107244991	1.116133592078873	1.6361789962193496	3.095914996780571	(-10.4649, -6.48256)	(-3.76576, 2.64166)	(-11.3431, 0.157997)
tr_U2JZ29_U2JZ29_9FIRM	-7.602391100000004	0.16434141081149978	-0.2795882724675003	0.36414685970895017	0.5066367230061614	0.42846391502192	(-8.32264, -6.97004)	(-0.754827, 1.11115)	(-1.04309, 0.552967)
tr_A0A174YG41_A0A174YG41_9FIRM	-8.611941135000007	0.7347397303998489	1.5262558462799998	0.6028625334033968	0.734434458832975	0.62797410966204	(-9.66192, -7.45866)	(-0.636788, 2.11519)	(0.43812, 2.73241)
tr_A0A0L0MGY3_A0A0L0MGY3_9BURK	-9.110408019599996	-2.5337847959100013	0.5124254249045499	2.456258445424247	4.037153720557414	2.7730180635135677	(-13.1707, -4.05368)	(-9.84941, 5.62672)	(-4.40766, 6.17211)
tr_A0A346MTG1_A0A346MTG1_LACJH	-11.211208312699988	-2.003383431890501	2.5046868999500034	3.0112886544358277	3.8889156079642215	2.8783493272888303	(-17.2651, -5.88461)	(-8.7931, 5.67845)	(-2.98691, 7.85803)
tr_A0A4S2EC83_A0A4S2EC83_9LACO	-12.669379304999984	-2.5162767650349993	2.2385000129730024	2.2900146543463995	3.8737544770206567	2.3992389579934685	(-17.0941, -8.63192)	(-10.4135, 4.01882)	(-2.12717, 6.93626)
tr_C7AQX5_C7AQX5_9LACO	-11.862020079999988	1.7753907358550016	1.418447822585502	2.016156608590784	2.2562584677925814	2.1241062820192336	(-15.9516, -8.62199)	(-1.88925, 6.50776)	(-1.95396, 5.93189)
tr_A0A7U7FY47_A0A7U7FY47_YEREN	-12.692854025000006	-2.5573530859950018	3.2569004874650043	2.339240359186857	3.8404629496057625	2.3626010909127437	(-17.238, -8.97908)	(-9.18864, 4.77534)	(-0.460835, 8.03113)
tr_A0A1D3JY86_A0A1D3JY86_PSEVE	-12.53129048999998	-2.7083299827595004	2.0740717180750003	2.331085869332394	3.81746793701401	2.397985806614665	(-17.1473, -8.97122)	(-9.82866, 4.13247)	(-1.98359, 6.67066)
tr_A0A3E0W342_A0A3E0W342_9MICO	-12.492876703499997	-2.6063340686150003	2.0639978883450047	2.4208438055318937	3.731931706863973	2.4632191529984135	(-17.4068, -8.88271)	(-10.0367, 3.77654)	(-1.92366, 7.20085)
tr_A0A414ARR2_A0A414ARR2_9FIRM	-9.764658885000019	0.6014830763499995	2.576743042000005	1.0186124700003458	1.2811647670720197	1.0307292343892835	(-11.6717, -8.16664)	(-1.7374, 3.11119)	(0.775793, 4.37906)
tr_A0A6N3AIT8_A0A6N3AIT8_9STRE	-11.434153890999978	1.5154496477800024	0.3354922650815	2.367968443130975	2.4008072989532945	2.428391939071552	(-16.4975, -7.59331)	(-2.66849, 6.12257)	(-4.27057, 4.77783)
tr_A0A246HQN6_A0A246HQN6_STEMA	-12.578196500000015	-2.684410001353497	2.5600085354150073	2.1447280693363084	3.886213332680043	2.210961764128577	(-16.816, -9.11813)	(-9.83493, 4.49291)	(-1.34415, 6.58874)
tr_A0A6B3RWE6_A0A6B3RWE6_9LACT	-10.057349309999985	0.16174728152049989	-4.473021728552507	1.376693338501036	1.8885268864216769	3.094312093674357	(-12.71, -7.87384)	(-3.68336, 3.48518)	(-10.6822, 0.875773)
tr_A0A108T443_A0A108T443_9BACE	-10.009730955000023	-3.8601779601010997	2.202319751750002	1.0629707619363942	3.087454065095562	1.083536189522924	(-11.9513, -8.22981)	(-9.93693, 1.23)	(0.422118, 4.24761)
tr_A0A3D3YKZ5_A0A3D3YKZ5_9BACT	-12.343170569999971	-2.6030361841604988	1.9724749141850002	2.509979360134415	4.1309616178054185	2.4674196603312635	(-17.1583, -8.41773)	(-10.3375, 4.60347)	(-2.22758, 6.64815)
tr_A0A6P2D239_A0A6P2D239_9BACT	-12.289213365000029	-2.820668943319998	3.232116783052999	1.9939731430688663	3.669504648976539	2.024151542773936	(-16.1514, -9.09001)	(-9.81197, 3.99586)	(-0.265516, 7.1346)
tr_A0A844GIR0_A0A844GIR0_9FIRM	-11.631336375000005	1.408207522970499	2.957735789049999	1.7248860449844523	2.079303449269662	1.7556814591105658	(-14.8132, -8.80895)	(-2.26823, 5.46038)	(0.0847393, 6.30428)
tr_A0A246KUS4_A0A246KUS4_9GAMM	-12.578196500000015	-2.684410001353497	2.5600085354150073	2.1447280693363084	3.886213332680043	2.210961764128577	(-16.816, -9.11813)	(-9.83493, 4.49291)	(-1.34415, 6.58874)
tr_C0FVR9_C0FVR9_9FIRM	-12.509260824999988	-2.531187930114997	2.840218243329999	2.119462061783148	3.6481207317846525	2.1671729235264547	(-16.567, -9.09937)	(-9.70251, 3.958)	(-0.621558, 7.06076)
tr_A0A7T8LFA8_A0A7T8LFA8_SALBN	-8.752054834999996	0.074656031435	-5.712298760999999	0.6259265206664218	0.8878691398615173	2.751341069864508	(-9.93823, -7.66218)	(-1.50698, 1.80409)	(-10.6797, -1.26951)
tr_T4VSU6_T4VSU6_PARBF	-12.617559604999991	-2.8857759743950036	3.3014224951600024	2.3135557771518487	3.8939069940254707	2.351081097747927	(-16.6956, -8.75001)	(-10.1807, 4.30199)	(-0.82945, 7.50815)
tr_A0A2U1CCX5_A0A2U1CCX5_9FIRM	-10.019427515000011	-3.8757924430100044	2.206846335800001	1.059654145333313	3.0370002783443892	1.0820087084552392	(-11.7677, -8.13862)	(-9.68178, 1.25162)	(0.396786, 4.07774)
tr_A0A2W2BFI7_A0A2W2BFI7_9BACT	-12.38427958499999	-2.75515629663	2.6850688332749995	2.037885368206828	3.606333116172162	2.099317371384135	(-16.2371, -8.89395)	(-9.63882, 3.41856)	(-1.00984, 6.70251)
tr_R0A7S3_R0A7S3_9FIRM	-12.701297860499986	-2.291259240925002	2.2496026374350007	2.3229949317043688	3.7364653398361694	2.3745049441786676	(-16.9947, -8.42982)	(-9.44039, 4.36641)	(-2.07134, 6.60365)
tr_A0A844JM52_A0A844JM52_9FIRM	-12.48254861285498	-2.2143045219249977	2.283067424625002	2.4913337040130874	3.753477269562643	2.5179560160107064	(-17.5773, -8.64256)	(-9.52743, 4.72254)	(-1.9449, 7.25144)
tr_B1HQM9_B1HQM9_LYSSC	-12.482018590000003	-2.730081335273495	3.0390693504899944	2.142023040511986	3.7438352076733588	2.1833085820082174	(-16.6622, -8.91725)	(-9.99014, 4.20799)	(-0.591936, 7.38078)
tr_A0A6B4QMN3_A0A6B4QMN3_CLOBO	-9.739237644000005	0.2763593683850001	-4.263420900240007	2.185843106810273	2.264581919544902	3.216771752804668	(-13.7498, -6.66702)	(-3.89815, 4.86215)	(-10.3678, 1.73832)
tr_A0A6B8HFB9_A0A6B8HFB9_STEMA	-12.294878750000017	-2.8876467480474983	2.615771638685	2.057388894656729	3.786340410401288	2.110872323704701	(-16.3813, -8.99202)	(-10.6209, 3.38666)	(-1.04881, 6.59394)
tr_R5EWY1_R5EWY1_9CLOT	-8.085443294999992	0.20002785721499972	1.6099565118499988	0.467145835834799	0.6394604531257029	0.48717929903827994	(-8.94732, -7.24472)	(-1.05667, 1.30942)	(0.736865, 2.5094)
tr_A0A3E2V1M5_A0A3E2V1M5_9FIRM	-11.579249635000012	1.3570015536699993	3.4655946761949994	1.7069997175283058	1.9984266961183363	1.7291986206964245	(-14.8946, -8.85261)	(-2.38434, 5.20713)	(0.383774, 6.57087)
tr_R6RWB1_R6RWB1_9CLOT	-7.166537379999997	0.5014364750488493	0.5353647702850004	0.30422915640341824	0.39399497608861694	0.33349521593136816	(-7.78943, -6.66645)	(-0.198292, 1.27389)	(-0.0608258, 1.1764)
tr_A0A267MDW7_A0A267MDW7_LACJH	-10.441127942149988	-2.106544322950001	2.5920034850214977	3.3657173622088	4.232581048818985	3.1778967457975527	(-16.3895, -4.0228)	(-9.84191, 6.22241)	(-3.38429, 8.73915)
tr_A0A926F916_A0A926F916_9FIRM	-8.103591325000007	0.22543733821199985	0.11221111095650015	0.5076508021240529	0.666528317653958	0.5662871219280189	(-9.04773, -7.13548)	(-1.10539, 1.37373)	(-0.925759, 1.23301)
tr_R7D9J8_R7D9J8_9FIRM	-8.053847320000015	0.02998609322750002	0.9704016118104997	0.5338801677727103	0.7578544302355803	0.5926071398054682	(-9.10541, -7.08984)	(-1.39926, 1.46269)	(-0.184056, 2.07331)
tr_A0A0H5G2A2_A0A0H5G2A2_YEREN	-12.482236545000022	-2.5641104205889973	2.8014407923050038	2.0531413202066027	3.6870167530808593	2.0934601353596225	(-16.3376, -9.15453)	(-9.77573, 4.10911)	(-0.688561, 6.65036)
tr_A0A413WHK1_A0A413WHK1_9FIRM	-9.010518865000009	-1.0621865919734998	2.5561227839999976	0.7193236831351811	1.3764912039457446	0.7447616835829128	(-10.4174, -7.81499)	(-3.52736, 1.56013)	(1.16496, 3.91415)
tr_A0A6L8TEI6_A0A6L8TEI6_9FIRM	-11.54990799500004	1.4472066275095006	3.3405716966999988	1.7856775528570732	2.0978761832045847	1.81944725784364	(-15.1582, -8.68971)	(-2.45014, 5.63288)	(0.116704, 6.74245)
tr_A8RH30_A8RH30_ENTBW	-12.571471710000012	-2.698979504628503	2.571486921480002	2.125480492452488	3.667647614689456	2.1934684409176195	(-16.5025, -8.8645)	(-10.1108, 3.52902)	(-1.51879, 6.54568)
tr_A0A828QT36_A0A828QT36_ENTFL	-11.781493440000002	1.5169146418919992	2.7456178201399988	1.828752990672872	2.138904591317661	1.8604810465815609	(-15.2379, -8.63145)	(-2.59191, 5.52074)	(-0.569257, 6.21226)
tr_A0A1Y3J2A3_A0A1Y3J2A3_ENTFC	-9.212471924999997	-4.432910624509992	0.8696463486144999	0.8165317191516464	3.091350095805878	0.8915042786628333	(-10.7459, -7.74925)	(-10.5142, 0.666855)	(-0.662854, 2.54524)
tr_A0A844FU63_A0A844FU63_9FIRM	-11.431374215000012	3.05805745666	2.5499395181060036	1.6730739065853264	1.7536141153224105	1.7094932658224036	(-14.3615, -8.60345)	(-0.266746, 6.00903)	(-0.380571, 5.64573)
tr_A0A0G8CJ06_A0A0G8CJ06_9BACI	-12.669379304999984	-2.5162767650349993	2.2385000129730024	2.2900146543463995	3.8737544770206567	2.3992389579934685	(-17.0941, -8.63192)	(-10.4135, 4.01882)	(-2.12717, 6.93626)
tr_A0A0P0FKS2_A0A0P0FKS2_9BACE	-10.016512284999965	-3.7843664259599943	2.251475162955	1.134278111530646	2.987961879185243	1.1579182366071008	(-12.2759, -8.12416)	(-9.95432, 1.02074)	(0.175766, 4.326)
tr_A0A8E6EY90_A0A8E6EY90_9BACT	-12.770354245000002	-2.7588511338955013	2.779872511352506	2.1886437476427107	3.7652774229478685	2.2179326207552	(-16.6796, -9.10463)	(-9.8877, 3.86063)	(-1.12234, 6.85973)
tr_D1YJ92_D1YJ92_LACGS	-12.533019672500032	-2.625002344665499	2.167723681225001	2.5245671785981156	4.016301407345827	2.556375782628072	(-17.453, -8.53748)	(-10.6096, 4.42173)	(-1.94574, 7.59781)
tr_F4ACA3_F4ACA3_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A0M2NIU1_A0A0M2NIU1_9FIRM	-8.344943575000004	0.45176244209999983	0.5844877755050002	0.5286749810803132	0.7150328743596176	0.5688481557703039	(-9.34399, -7.41396)	(-0.856591, 1.82171)	(-0.38081, 1.7002)
tr_A0A136Q5V1_A0A136Q5V1_9FIRM	-7.894239295000004	0.009802481357950012	0.3704497868463156	0.4420961778344762	0.6265218718986859	0.48701674250290267	(-8.73762, -7.09311)	(-1.13729, 1.23995)	(-0.535035, 1.29925)
tr_A0A2R4TUH3_A0A2R4TUH3_AERHY	-12.547398100000011	-2.481784054175	2.1575882063334992	2.344648657358768	3.8191983735274526	2.395771804657356	(-17.1777, -8.74332)	(-9.70318, 4.30353)	(-1.96919, 6.84027)
tr_A0A1Y4LZA5_A0A1Y4LZA5_9FIRM	-10.163121079999993	-3.9011765223299983	0.5486582017219993	1.175384045348385	3.184817211005081	1.2785508987534169	(-12.5097, -8.29513)	(-10.289, 1.28379)	(-1.66501, 3.10847)
tr_A0A837P1C7_A0A837P1C7_LACPN	-12.499649439999992	-2.370928174999498	2.5033208687250013	2.211653497105456	3.535627768068761	2.2715792407206568	(-16.854, -9.01337)	(-9.45726, 3.7179)	(-1.28286, 6.7554)
tr_A0A943WDJ6_A0A943WDJ6_9PORP	-12.469892115000018	-2.7218523266950028	2.4415679781557493	2.0913304729547595	3.81621035582865	2.172772444044852	(-16.3309, -8.90522)	(-10.3642, 3.72481)	(-1.21888, 6.56247)
tr_C7AQW4_C7AQW4_9LACO	-12.53129048999998	-2.7083299827595004	2.0740717180750003	2.331085869332394	3.81746793701401	2.397985806614665	(-17.1473, -8.97122)	(-9.82866, 4.13247)	(-1.98359, 6.67066)
tr_A0A5C5BN99_A0A5C5BN99_LACLL	-10.138921160000006	-3.830876904660003	1.237920014755	1.184070558483934	3.2459046479507903	1.2245913977480345	(-12.3452, -8.09855)	(-10.4128, 1.49943)	(-0.955498, 3.46277)
tr_A0A367CF70_A0A367CF70_9ENTE	-11.66478437499999	2.9520453761649983	2.0182279976854995	1.7247008594503601	1.8386606758305435	1.7805056028416764	(-14.9144, -8.63504)	(-0.264768, 6.3769)	(-1.02642, 5.55679)
tr_A0A015TQY4_A0A015TQY4_BACFG	-12.469892115000018	-2.7218523266950028	2.4415679781557493	2.0913304729547595	3.81621035582865	2.172772444044852	(-16.3309, -8.90522)	(-10.3642, 3.72481)	(-1.21888, 6.56247)
tr_A0A3R6C8A6_A0A3R6C8A6_9BACT	-12.234373009999992	-2.689796011827501	3.8346736375049955	1.9704145457127893	3.5416128987629545	1.9805448343809449	(-15.8473, -8.84074)	(-9.99918, 3.24748)	(0.378523, 7.39812)
tr_A0A412Y6K5_A0A412Y6K5_BACFG	-12.723545255000008	-2.7920179771549996	2.7168356927625	2.231012446440301	3.8868280644801225	2.3123919077838004	(-16.7975, -8.87163)	(-10.5782, 3.74788)	(-1.11169, 7.35711)
tr_A0A4Q5EEB5_A0A4Q5EEB5_BACUN	-11.783334149999996	1.5471651846564998	3.110967166200003	1.8164308764011028	2.1244136128708577	1.8482949609308559	(-15.0185, -8.60767)	(-2.19873, 5.80595)	(0.125859, 6.6804)
tr_Q8A8A8_Q8A8A8_BACTN	-12.372542165000002	-2.7184018377399988	3.316707424605003	2.042266101724664	3.786337620440173	2.076983146197007	(-16.0224, -8.76584)	(-9.17698, 4.46418)	(-0.32963, 7.116)
tr_A0A2X2YEH4_A0A2X2YEH4_CLOPF	-12.29906524499999	-2.7931305029150013	3.4000878896749986	2.0018911448828174	3.5770477005957106	2.0170056311126974	(-16.2561, -9.25371)	(-9.68481, 3.43768)	(0.149931, 7.41742)
tr_W7BLC5_W7BLC5_9LIST	-11.747477638999985	-2.3421480228650005	2.4697790188250033	2.796288473285451	3.8521541737543443	2.668992497953856	(-17.7877, -6.76665)	(-10.0092, 4.27362)	(-2.23255, 7.81128)
tr_D0KWD7_D0KWD7_HALNC	-9.879783376499997	-3.8405360022400026	-1.1699862717499994	1.7773365751316341	3.505384574029767	1.9087158481276985	(-13.0022, -7.06482)	(-11.0746, 1.93755)	(-4.50842, 2.46085)
tr_A0A5M6HWF3_A0A5M6HWF3_9HYPH	-12.578196500000015	-2.684410001353497	2.5600085354150073	2.1447280693363084	3.886213332680043	2.210961764128577	(-16.816, -9.11813)	(-9.83493, 4.49291)	(-1.34415, 6.58874)
tr_A0A412B9C4_A0A412B9C4_BACUN	-11.670810524999993	1.4724697989314985	2.459177813153004	1.7226266064307079	2.0002859239395576	1.765226504942414	(-15.0923, -8.83048)	(-2.24699, 5.26827)	(-0.29955, 6.14751)
tr_A0A926EME8_A0A926EME8_9FIRM	-12.397721650000024	-2.573692422019997	4.144438888999993	2.0759760735188597	3.6304775551582464	2.0833339497952053	(-16.3751, -8.94632)	(-9.26597, 3.97501)	(0.457265, 7.94936)
tr_A0A414AWQ7_A0A414AWQ7_9FIRM	-8.701151254999997	-1.3137846050800004	2.1212356848499963	0.6190078617988424	1.2853658302844644	0.648118767783795	(-9.95224, -7.67538)	(-3.86542, 1.00509)	(1.02319, 3.35182)
tr_N9XMW9_N9XMW9_9FIRM	-7.757108025000019	-0.12037209356107034	1.4321132384999993	0.3999262547366072	0.5829572280827305	0.41859837297471414	(-8.49811, -7.04671)	(-1.2475, 0.941567)	(0.722843, 2.24404)
