name	ratio	min	max	phase
Collinsella intestinalis-A0A943BNX3	-0.015942443125	-1.94872	2.03642	light
Ruminococcus bromii-A0A2N0UVB8	0.766046352544998	-0.424504	2.04855	light
Clostridium butyricum E4 str. BoNT E BL5262-C4IFX8	-2.214304521925	-9.52743	4.72254	light
Xanthobacter tagetidis-A0A3L7AQX3	-2.49574686863	-9.39926	4.28996	light
Bacteroides uniformis str. 3978 T3 ii-A0A078S4I9	-0.2901801921114	-3.14387	2.61724	light
Eisenbergiella tayi-A0A1E3ALT3	-1.039340369848	-2.41367	0.147777	light
Francisella tularensis subsp. tularensis-A0A806QMN6	-2.470502615701	-8.94902	4.67855	light
Paraclostridium bifermentans (Clostridium bifermentans)-A0A943SFE2	-2.51660219054	-10.8882	3.98068	light
Turicibacter sanguinis-A0A844JNQ7	-0.862343920325001	-3.39496	1.90265	light
Peptostreptococcus russellii-A0A1H8JZY3	-3.96442183191	-9.96689	1.36899	light
Prevotella ruminicola (Bacteroides ruminicola)-A0A1H5RQG8	-4.06792972378	-10.8867	0.749766	light
Anaerocolumna sedimenticola-A0A6P1THR1	-2.470502615701	-8.94902	4.67855	light
Blautia hydrogenotrophica CAG:147-R5BV01	-3.963366319861	-10.1717	1.43075	light
Streptococcus equinus (Streptococcus bovis)-A0A6I6IA83	-2.486350528035	-9.94544	4.12998	light
Blautia obeum-A0A395XE29	-1.389196442615	-3.92286	1.0127	light
Ruminococcus bovis-A0A4P8XT46	0.716548414990002	-0.656745	2.06017	light
Candidatus Vecturithrix granuli-A0A081BZU9	-2.728799371495	-9.4788	3.96848	light
Chitinophaga skermanii-A0A327QWS9	-3.84053600224	-11.0746	1.93755	light
Bacteroides sp. CAG:189-R5J025	-2.73008133527349	-9.99014	4.20799	light
Hornefia porci-A0A1Q9JF45	0.6742482849765	-1.75253	3.23006	light
Weissella kandleri-A0A0R2JKX7	-0.8778782771245	-3.42107	1.72113	light
Mordavella massiliensis-A0A939BD13	-1.058478028618	-3.69849	1.67326	light
Gimesia maris-A0A3D3R083	-2.790739513425	-9.66243	3.86696	light
Parabacteroides johnsonii DSM 18315-B7B7M9	-2.475509918995	-9.56028	4.05192	light
Anaerocolumna chitinilytica-A0A7I8DS34	1.51544964778	-2.66849	6.12257	light
Turicibacter sanguinis-A0A174UKW2	-2.2327839358955	-10.8397	5.58345	light
Collinsella intestinalis-A0A414FWD7	-0.468533026835	-2.20437	1.35237	light
Ligilactobacillus salivarius DSM 20555 = ATCC 11741-C2EIL7	2.430690174905	-0.816995	6.15814	light
Yersinia enterocolitica-A0A7T9XRF9	-2.64520515006	-10.0513	3.34153	light
Aeromonas hydrophila-A0A8H9PR33	-2.8489228726285	-10.2532	3.84944	light
Ligilactobacillus agilis-A0A848C3P9	-2.506569486965	-9.42186	3.82113	light
Christensenella minuta-A0A8F5DVT9	0.2179362223485	-0.937933	1.46042	light
Vibrio cholerae RC385-D7HBW7	-2.7083299827595	-9.82866	4.13247	light
Lactobacillus taiwanensis DSM 21401-A0A0R2D5Y9	-2.4651924132094	-9.90295	5.0269	light
Anaerostipes hadrus-A0A6N2RN78	0.791873290565002	-0.962912	2.46788	light
Hungatella hathewayi-A0A3E4U6N6	1.43148295797	-2.68144	5.13883	light
Dethiosulfatarculus sandiegensis-A0A0D2JRL6	-2.59925207217	-10.8233	4.12886	light
Enterococcus faecium TX0133a01-A0A828QFA6	-3.82365057738001	-10.2722	1.11367	light
Collinsella intestinalis-A0A6N2ZKU8	-0.0581500500690001	-2.09393	2.05468	light
Enterococcus gallinarum-A0A6I4XD09	1.391811198475	-2.62612	5.15325	light
Enterococcus faecium (Streptococcus faecium)-A0A6A8NF43	-2.83855501283749	-9.88627	3.72353	light
Lactobacillus gasseri SV-16A-US-A0A087QD49	-2.6250023446655	-10.6096	4.42173	light
Enterococcus gallinarum-A0A376H0L7	1.618705779846	-1.93733	5.78517	light
Faecalibacillus intestinalis-A0A2T3G0R2	3.15218040065	0.213444	6.54777	light
Roseburia hominis-A0A395V718	0.246379792579	-0.993608	1.46297	light
Duncaniella freteri-A0A4Z0V542	-3.07652560916	-5.82522	-0.513983	light
Roseburia intestinalis-A0A3R6D207	-2.516276765035	-10.4135	4.01882	light
Novosphingobium lindaniclasticum LE124-T0I236	-2.80502216255	-9.49058	4.06486	light
Blautia obeum-A0A174HSI5	-0.029375972945	-2.07254	1.88661	light
Massilimicrobiota timonensis-A0A1Y4SZX8	-2.88752384612	-9.51153	3.93037	light
Desulfobotulus mexicanus-A0A5S5ME03	-2.56030303694	-10.084	3.67402	light
Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM)-Q5FK51	-2.6250023446655	-10.6096	4.42173	light
Enterococcus caccae ATCC BAA-1240-R3UAW6	-2.291259240925	-9.44039	4.36641	light
Clostridium symbiosum (Bacteroides symbiosus)-A0A174MBD8	0.738491357319499	-1.10043	2.46846	light
Ruminococcus bicirculans-W0U3I8	-2.961665843275	-10.3079	3.26603	light
Alistipes onderdonkii subsp. vulgaris-A0A4Y1XB70	-2.58788728124	-9.70925	3.2745	light
Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)-A0A0H3AFM0	-2.367757638224	-9.32776	4.0946	light
Shewanella maritima-A0A411PH80	0.200807648897	-3.61991	3.42447	light
Parabacteroides goldsteinii-A0A943XZG6	-4.04773077727	-9.91813	1.44776	light
Enterococcus faecium 1,231,408-C9BZ31	-2.36205535448	-9.29606	5.40824	light
Pradoshia eiseniae-A0A2S7MW92	-2.885775974395	-10.1807	4.30199	light
Holdemania filiformis-A0A412FJY4	-2.92497254044501	-9.71066	3.56237	light
Roseburia intestinalis M50/1-D4KLW5	-2.761722371593	-10.2443	4.11315	light
Clostridium sp. CAG:411-R7I2P2	0.0094928902923	-1.39695	1.15604	light
Bacillus atrophaeus-A0A837XYH3	-2.784683838666	-10.0259	4.61253	light
Enterococcus faecium EnGen0024-A0A829A1I7	-2.5076052659155	-9.95858	4.06105	light
Clostridium sp. CAG:451-R7KEG1	1.1314608467245	-1.14888	3.09751	light
Roseburia inulinivorans-A0A396AC75	-2.5338924606495	-9.16901	4.34035	light
Bacteroides pectinophilus CAG:437-R7B0W4	0.17935823760105	-0.78627	1.32999	light
Acinetobacter baumannii-A0A241YCL4	-2.455065170855	-10.4729	4.92657	light
Rhodococcus pyridinivorans-A0A7M2XKC3	-3.7623477312	-9.53354	2.06108	light
Polynucleobacter antarcticus-A0A6M9PXN0	-2.465776272525	-9.8681	4.34583	light
Halomonas nigrificans-A0A2A4HNQ1	1.1039487680455	-3.02575	4.83763	light
Bacillus glycinifermentans-A0A0J6HJM3	-2.6030361841605	-10.3375	4.60347	light
Clostridium sp. CAG:510-R6CAG1	0.461061343587999	-1.32522	2.36961	light
Bacteroides fragilis str. 3998T(B)3-A0A015TX15	-2.55649538525	-9.44286	3.42459	light
Lactobacillus amylovorus (strain GRL 1112)-E4SIA7	-3.890429687235	-10.4571	1.78282	light
Lactobacillus gasseri-A0A366KK12	-2.4651924132094	-9.90295	5.0269	light
Moorena producens JHB-A0A1D9G6X6	-2.819285759075	-9.79281	3.72355	light
Enterococcus rotai-A0A0U2WRW4	-2.291259240925	-9.44039	4.36641	light
Serratia fonticola-A0A4V6KQQ0	-2.56815612646	-9.73807	3.91502	light
Clostridium disporicum-A0A174C042	-2.46565772499001	-9.33209	4.5261	light
Clostridium leptum CAG:27-R6NAK2	-0.21394890428	-3.46236	2.47423	light
Catellicoccus marimammalium M35/04/3-K8Z8M4	-2.950950831705	-11.0989	3.74085	light
Bacteroides uniformis CAG:3-R7EFA5	-0.1290482277135	-3.01302	2.55568	light
Desulfobotulus alkaliphilus-A0A562QZL6	-2.86153078598	-9.90204	3.92364	light
Lactiplantibacillus plantarum 16-A0A806IYD4	-2.75515629663	-9.63882	3.41856	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8EMS6	-0.550848129636	-3.18472	2.29999	light
Blautia obeum-A0A173ZSA2	0.903795028770501	-0.537007	2.25015	light
Lysinibacillus alkalisoli-A0A917LFI7	-2.7864987233515	-10.7757	3.67021	light
Nonomuraea soli-A0A7W0HUJ4	-2.72311323458	-8.85948	4.54233	light
Emergencia timonensis-A0A415E649	3.72964945706999	-0.417201	8.4592	light
Bacteroides stercorirosoris-A0A1M6KU38	-3.987986733251	-10.4668	1.31771	light
Lactobacillus apis-A0A8H9G6M3	-2.8389797545	-10.5087	3.7493	light
Oliverpabstia intestinalis-A0A7X2P163	0.3391610152232	-0.386589	1.04843	light
Roseburia intestinalis-A0A173VRA0	-2.44608260607	-9.82471	3.90208	light
Listeria monocytogenes serotype 4a (strain M7)-A0A0E0UXH6	2.82234289561	-0.714002	6.17454	light
Clostridium sp. CAG:356-R6Z6D0	0.8178558368885	-0.205273	1.85767	light
Anaerostipes caccae-A0A6N2SP25	3.23912071401999	-0.506068	8.17586	light
Enterococcus hirae-A0A838ZNL6	-3.87732416912	-9.886	1.61562	light
Enterococcus faecium 505-J7CXA8	-2.5076052659155	-9.95858	4.06105	light
Ruminococcus bromii-A0A414E3A9	0.97680243515	-0.306576	2.47192	light
Lactobacillus amylovorus (strain GRL 1118)-F2LZ53	-3.60590078798	-9.74102	1.83952	light
Stenotrophomonas humi-A0A0R0CJL3	1.5868590247507	-2.61767	5.76359	light
Leucobacter massiliensis-A0A2S9QS61	0.747830642394499	-1.5163	3.42694	light
Collinsella sp. CAG:398-R6YVJ4	-0.160026459305	-3.01624	2.46153	light
Stenotrophomonas rhizophila-A0A6G8YLY3	-2.6844100013535	-9.83493	4.49291	light
Lactobacillus amylovorus (strain GRL 1112)-E4SJ30	-2.6250023446655	-10.6096	4.42173	light
Clostridium carnis-A0A3P6KBF8	-2.5124012583145	-10.9621	5.03617	light
Hornefia butyriciproducens-A0A6L5Y6B3	0.75718994719	-1.68262	3.25894	light
Ligilactobacillus animalis KCTC 3501 = DSM 20602-A0A0R1ZQV3	-2.516276765035	-10.4135	4.01882	light
Enterococcus faecium (Streptococcus faecium)-A0A8F5CRF1	-2.5076052659155	-9.95858	4.06105	light
Coprobacillus cateniformis-E7GG88	-2.60885465003351	-10.2037	3.89643	light
Paracoccus aminophilus JCM 7686-S5XS37	-2.215283477035	-8.94184	4.29476	light
Catonella morbi ATCC 51271-V2XPW3	-0.644096040481	-1.86366	0.479929	light
Agromyces cerinus subsp. cerinus-A0A1N6DZY8	1.2234212299215	-1.01886	3.32463	light
Bacteroides clarus CAG:160-R6LDI7	-2.721852326695	-10.3642	3.72481	light
Clostridium symbiosum (Bacteroides symbiosus)-A0A5M8C2R6	0.2553062942755	-1.25098	1.59777	light
Lactobacillus gasseri-A0A1V3Y409	-2.4651924132094	-9.90295	5.0269	light
Faecalicoccus pleomorphus-A0A380LLX8	-2.675523318295	-9.27154	4.25127	light
Halolactibacillus miurensis-A0A1I6Q0I3	-2.795876685125	-9.72202	4.02657	light
Coprococcus eutactus CAG:665-R5WKT4	-0.043983910133	-0.942717	0.85253	light
Bacteroides uniformis-A0A174ES06	1.430549191463	-1.83281	5.83419	light
Clostridium senegalense-A0A6M0H5D3	-2.606334068615	-10.0367	3.77654	light
Levilactobacillus suantsaii-A0A4V1LF47	-2.52970230510501	-9.45506	3.98553	light
Bacteroides uniformis-A0A414WGK5	-0.14866413837	-2.69266	2.73782	light
Parabacteroides gordonii MS-1 = DSM 23371-A0A0F5JLM1	-4.77849377144999	-10.3663	0.175637	light
Lactobacillus johnsonii-A0A256MKD6	-2.4651924132094	-9.90295	5.0269	light
Thomasclavelia spiroformis DSM 1552-B1C4T2	-0.0585656193645	-2.49646	2.02913	light
Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)-Q9CGG1	-0.550848129636	-3.18472	2.29999	light
Dysgonomonas mossii-A0A4Y9ISL0	-2.521004698775	-9.35228	4.17407	light
Parabacteroides chinchillae-A0A8G2F4A4	-2.819285759075	-9.79281	3.72355	light
Lactobacillus johnsonii-A0A7X2V2U0	-2.4651924132094	-9.90295	5.0269	light
Francisella hispaniensis-F4BG20	-2.470502615701	-8.94902	4.67855	light
Blautia obeum ATCC 29174-A5ZWR0	-0.0716958919045001	-2.05236	1.8558	light
Bacteroides xylanisolvens SD CC 1b-W6PB51	-2.607280046956	-9.65845	4.85764	light
Anaerobutyricum hallii-A0A285PUL7	0.956679115110001	-0.60844	2.52683	light
Micromonospora palomenae-A0A561WUB8	-3.58620764328	-10.9432	2.32697	light
Holdemanella biformis-A0A413CU78	-2.823951257466	-9.56899	4.1279	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0B8QU93	-0.544571854276501	-4.60614	3.37496	light
Myroides marinus-A0A163WFN3	-3.9844061387035	-9.8	1.35517	light
Agromyces hippuratus-A0A852WV95	1.194011679605	-0.900296	3.57636	light
Enterococcus gallinarum-A0A7X3D632	1.751400470105	-2.25636	6.10325	light
Inconstantimicrobium porci-A0A7X2MYK2	-3.43175596287749	-10.8479	2.74293	light
[Ruminococcus] gnavus CAG:126-R5TLQ6	0.19935189511	-1.16566	1.30369	light
Lactobacillus johnsonii N6.2-A0A7D9N6K3	-2.4651924132094	-9.90295	5.0269	light
Pseudobutyrivibrio ruminis DSM 9787-A0A285S8J3	-1.349442772381	-4.13145	0.782786	light
Acetatifactor muris-A0A2K4ZM83	0.037996627701	-0.85187	0.909231	light
Lactobacillus johnsonii DPC 6026-F4ADE7	-2.10654432295	-9.84191	6.22241	light
Lactiplantibacillus plantarum (Lactobacillus plantarum)-B5ACH5	-2.725183249975	-9.33975	4.49619	light
[Clostridium] symbiosum WAL-14163-E7GNR6	0.334857611427999	-1.20047	1.72098	light
Ruminococcus bromii-A0A2N0UWT2	0.251138989916	-1.07324	1.59699	light
Bacteroides intestinalis-A0A412PCE6	-4.022802908	-10.2278	1.15431	light
Bacteroides coprosuis DSM 18011-F3ZRP3	-2.832744003245	-10.5465	2.69177	light
Subdoligranulum variabile-A0A921LP83	-2.85589572769499	-10.2236	3.59784	light
Rhodococcus qingshengii-A0A1X0M2N7	-2.803971015955	-10.4035	3.1875	light
Ruminococcus sp. CAG:488-R5YDB2	0.2682531487415	-0.612979	1.19463	light
Lactobacillus delbrueckii subsp. sunkii-A0A1L3KBE2	-2.80502216255	-9.49058	4.06486	light
Clostridium fessum-A0A2T3FKY8	-0.0105966532555	-1.28321	1.2415	light
Finegoldia magna (Peptostreptococcus magnus)-A0A233W8A3	0.332447265299501	-0.89125	1.44336	light
Blautia obeum A2-162-D4LR64	0.2603054128835	-1.00392	1.44287	light
Clostridium sartagoforme-A0A4S2DGF8	-2.80591095945999	-10.1117	4.19937	light
Winogradskyella aurantia-A0A265UXW3	-2.656831671675	-9.32119	3.29549	light
Ruminococcus sp. CAG:579-R6C9U5	0.9106094527645	-0.487974	2.20331	light
Limosilactobacillus coleohominis 101-4-CHN-C7XY07	-2.7732810316674	-10.3495	4.3932	light
Bilifractor porci-A0A7X2P741	-2.367757638224	-9.32776	4.0946	light
Roseburia inulinivorans-A0A412FFM9	0.480622815330001	-0.705779	1.68219	light
Listeria monocytogenes-A0A3R5TD68	1.28972253694	-2.76634	5.4074	light
Roseburia sp. CAG:380-R6VWD6	0.0305874045885	-0.937588	1.04879	light
Ligilactobacillus ruminis (strain ATCC 27782 / RF3) (Lactobacillus ruminis)-G2SQF3	-2.34822200326	-9.25645	3.54558	light
Paraburkholderia steynii-A0A4R0X2K7	-2.60480056315655	-9.98149	3.58431	light
Pseudopedobacter saltans (strain ATCC 51119 / DSM 12145 / JCM 21818 / CCUG 39354 / LMG 10337 / NBRC 100064 / NCIMB 13643) (Pedobacter saltans)-F0SF25	-2.51768656759	-9.19199	4.2299	light
Ligilactobacillus ruminis-A0A8B2Z4H6	-2.675970047445	-10.1698	3.54732	light
Dietzia natronolimnaea-A0A2A2WNX7	-2.0253632952149	-9.91782	5.88821	light
Enterococcus gallinarum-A0A5F0V9B1	1.5663678053888	-2.72048	5.59319	light
Lactobacillus johnsonii-A0A7X2S1K7	-2.4651924132094	-9.90295	5.0269	light
Listeria monocytogenes-A0A7U7YJQ9	-2.679785811895	-10.0649	3.5021	light
Butyricicoccus pullicaecorum-A0A1Y4LFC9	-0.2007927120475	-3.1418	2.83456	light
Yersinia rohdei-A0A0U1HQI3	-2.71301983161	-10.6575	3.63836	light
Holdemanella biformis-A0A413UCK0	-2.462732197235	-10.8787	4.25066	light
Anaerobutyricum hallii DSM 3353-C0EW54	1.40750612562475	-2.63966	5.38267	light
Alistipes shahii-A0A5B3GNV3	-2.890891335155	-9.9688	3.78603	light
Enterococcus faecium TX0133a01-A0A828QEB8	-3.768709119749	-9.79242	1.5422	light
Ruminococcus flavefaciens-A0A315XUC1	-0.969718731954999	-3.48535	1.59308	light
[Ruminococcus] lactaris CC59_002D-V8C360	1.09458135163	0.0214867	2.23364	light
Bacteroides fragilis-A0A081U6U3	-2.71301983161	-10.6575	3.63836	light
Clostridium porci-A0A7X2TD73	0.2355614909935	-0.713188	1.13904	light
Ruminococcus flavefaciens 007c-W7UXF9	-0.859333230739999	-2.72736	0.764853	light
Limosilactobacillus frumenti DSM 13145-A0A0R1PDJ9	-2.516276765035	-10.4135	4.01882	light
Fournierella massiliensis-A0A4R1R7L9	-3.9554208167425	-10.2697	1.35195	light
Alistipes indistinctus-A0A6S6MBA9	-2.75697792054499	-9.60404	3.98569	light
Coprococcus sp. CAG:131-A0A822LPB6	0.473362148997049	-0.494123	1.45854	light
Gloeothece verrucosa (strain PCC 7822) (Cyanothece sp. (strain PCC 7822))-E0UMW9	-2.64985035251985	-11.0328	5.58866	light
Flammeovirga aprica JL-4-A0A7X9S1E4	-2.71301983161	-10.6575	3.63836	light
Parabacteroides goldsteinii dnLKV18-S0GND7	-4.03323204970999	-10.342	1.3072	light
Listeria seeligeri FSL N1-067-E3ZSC8	-2.64011164359945	-10.3514	3.65803	light
Pusillibacter faecalis-A0A810QG66	-1.081926790715	-2.21969	0.0469905	light
Lactobacillus paragasseri-A0A8E3UWJ5	-2.4651924132094	-9.90295	5.0269	light
Paradesulfovibrio bizertensis DSM 18034-A0A1T4VVU7	-2.8489228726285	-10.2532	3.84944	light
Bacteroides fragilis-A0A642F4A2	-2.721852326695	-10.3642	3.72481	light
Enterocloster bolteae-A0A6N2WJG7	-2.632628860365	-9.30681	4.56623	light
Floccifex porci-A0A7X2T3J2	1.3205247109655	-2.42223	5.40457	light
Bacteroides nordii CL02T12C05-I9S8M0	-2.6030361841605	-10.3375	4.60347	light
Pseudoramibacter porci-A0A7X2T9I5	-2.449307815845	-10.3254	4.48212	light
Bacteroides uniformis-A0A413NQG8	1.5471651846565	-2.19873	5.80595	light
Streptococcus lutetiensis 033-S5QWI2	1.51544964778	-2.66849	6.12257	light
Lunatimonas lonarensis-R7ZTT8	-4.38618403560501	-10.43	0.46081	light
Ligilactobacillus salivarius-C7AQX6	-2.7083299827595	-9.82866	4.13247	light
Ruminococcus sp. CAG:403-R7H1M9	0.693388947097	-0.866435	2.60145	light
Clostridium butyricum-A0A2S7FFA9	-2.214304521925	-9.52743	4.72254	light
Enorma shizhengliae-A0A7K0G5W2	-0.34248595269185	-3.09699	2.59777	light
Acinetobacter gyllenbergii CIP 110306 = MTCC 11365-A0A829HG02	-2.80502216255	-9.49058	4.06486	light
Ruminococcus gnavus-A0A2N5PBH7	-3.99779804478	-9.96733	1.76144	light
Clostridium sp. CAG:343-R6P9K0	0.864608089183	-0.356968	1.97051	light
Ligilactobacillus salivarius cp400-V6DJY5	-2.291259240925	-9.44039	4.36641	light
[Clostridium] leptum DSM 753-A7VXC0	-0.3662632347487	-1.54799	0.812228	light
Rhodococcus qingshengii-A0A2A5J1N2	-2.803971015955	-10.4035	3.1875	light
Gordonia sputi NBRC 100414-H5U4N0	-2.88459422804	-10.56	3.65442	light
Lentilactobacillus curieae-A0A1S6QIH8	-3.55454071404	-10.8633	4.33621	light
Chitinophaga varians-A0A847RXP4	-2.75515629663	-9.63882	3.41856	light
Eisenbergiella massiliensis-A0A3E3IBU0	-1.2329284917	-2.45362	-0.0333941	light
Serpentinicella alkaliphila-A0A4R2T9G9	0.00279635386750002	-1.45873	1.60646	light
Lachnoclostridium phocaeense-A0A921LGU1	-0.866172257662	-3.34538	1.59308	light
Vagococcus salmoninarum-A0A429ZCG9	-2.73980410701	-9.90247	4.15899	light
Enterococcus hirae-A0A7G7IQG0	-3.87732416912	-9.886	1.61562	light
Ligilactobacillus araffinosus DSM 20653-A0A0R1ZDM8	-2.465776272525	-9.8681	4.34583	light
Ligilactobacillus salivarius-C7AQX0	2.4333265081925	-0.823761	6.14712	light
Anaerococcus vaginalis-A0A943A9P0	0.1677855589155	-1.0246	1.40765	light
Tannerella sp. CAG:118-R5IIG7	-2.68045631373901	-9.46075	3.41086	light
Romboutsia weinsteinii-A0A371J236	-2.12819190854499	-10.0705	5.55685	light
Blautia obeum-A0A454HK17	0.201345134955	-1.20164	1.50132	light
Francisella philomiragia subsp. philomiragia (strain ATCC 25017 / FSC 153 / O#319-036)-B0TZX2	-2.90025046815449	-10.1859	3.79819	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8EBT6	-3.7752335910365	-9.60172	1.58423	light
Butyricicoccus pullicaecorum-A0A1Y4LJE6	-0.15915590927	-2.89882	2.96173	light
Ligilactobacillus salivarius-A0A6G3ARY9	-2.8489228726285	-10.2532	3.84944	light
Butyrivibrio crossotus CAG:259-R5LBG5	-2.589817109575	-9.7461	3.83578	light
Lachnospira eligens-A0A413YS81	-4.310012116435	-10.0958	0.804644	light
Parabacteroides goldsteinii-A0A0J6CSB9	-2.6985417925215	-10.3357	3.26577	light
Bacteroides uniformis (strain ATCC 8492 / DSM 6597 / CCUG 4942 / CIP 103695 / JCM 5828 / KCTC 5204 / NCTC 13054 / VPI 0061)-A7UZ46	-0.269555242985	-3.05207	2.59695	light
Myroides profundi-A0A0B5RX12	-3.78072216557501	-9.73261	1.81883	light
Enterococcus canis-A0A1L8RIP6	-3.537430806235	-10.3302	1.92838	light
Ligilactobacillus saerimneri DSM 16049-A0A0R1SYU9	-2.7732810316674	-10.3495	4.3932	light
Enterococcus faecium (Streptococcus faecium)-A0A132P9C9	-2.47296679956501	-8.5665	4.25269	light
Legionella shakespearei DSM 23087-A0A0W0Z9P1	3.388170407825	-0.574607	7.79222	light
Bacteroides fragilis str. J-143-4-A0A015W7J5	-2.721852326695	-10.3642	3.72481	light
Sporocytophaga myxococcoides-A0A098LJX5	-2.78915720133	-9.63218	3.12118	light
Parabacteroides johnsonii CAG:246-R5D8A4	-2.475509918995	-9.56028	4.05192	light
Parabacteroides distasonis-A0A174XDW3	-2.881398024895	-9.40857	3.87859	light
Paracoccus aminovorans-A0A1I2ZR73	-2.74882607485	-9.93117	3.96803	light
Bythopirellula goksoeyrii-A0A5B9Q8J8	-2.7129829859	-10.3401	4.39781	light
Levilactobacillus acidifarinae DSM 19394-A0A0R1LEE3	0.0145778200075	-3.11796	3.06135	light
Planococcus maitriensis-A0A365K8K5	-2.580233168775	-9.9448	3.32717	light
Clostridium beijerinckii (Clostridium MP)-A0A1W7LX87	-0.964750718348502	-2.26462	0.241291	light
Lactobacillus johnsonii-A0A137PJZ3	-2.0033834318905	-8.7931	5.67845	light
Clostridium sp. CAG:127-R5PDJ6	1.0715487741415	-0.27378	2.52611	light
Anaerostipes caccae (strain DSM 14662 / CCUG 47493 / JCM 13470 / NCIMB 13811 / L1-92)-B0MC37	3.23912071401999	-0.506068	8.17586	light
Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)-A0A8E3U925	-2.6844100013535	-9.83493	4.49291	light
Enterococcus raffinosus-A0A1L8W0J9	-0.022863418185	-1.98796	2.10027	light
Mycolicibacillus trivialis-A0A1X2EIY6	-2.56259589925	-9.999	3.91347	light
Clostridium symbiosum (Bacteroides symbiosus)-A0A413JGL6	0.2553062942755	-1.25098	1.59777	light
Dorea longicatena DSM 13814-A6BGZ5	0.7125731934525	-1.06557	2.18438	light
Fructilactobacillus fructivorans-A0A0C1M7G7	-4.50601700665049	-11.2313	0.119628	light
Enterococcus durans-A0A5N0YTI1	2.3629221868035	-0.825811	6.01973	light
Rhodococcus rhodochrous-A0A6I6XW27	-3.80642566645351	-9.92779	1.25092	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A2N5WBJ7	-3.83087690466	-10.4128	1.49943	light
Erythrobacter litoralis-A0A074M346	-2.56030303694	-10.084	3.67402	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8B632	-1.382249667354	-4.04542	1.13694	light
Lactobacillus helveticus (strain H10)-F0NSY8	-0.863491412019999	-5.38618	4.77798	light
