CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF13673.10	5.18592733092737	3.42447959642623	44	4.6568806147077	21.4070351758794	0.133350969727865	18	15	0.45	1
PF07670.17	6.17073905088621	2.1480828384595	61	3.61180410839065	20.5301204819277	0.336758122597414	18	15	0.45	1
PF00015.24	13.1318802722431	4.50268187816593	1	1.59954378606128	24	0.966104967949264	18	15	0.45	1
PF03807.20	12.1529020175002	0.264063145021709	72	0.991768512580165	20	0.999043716225315	18	15	0.45	1
PF14748.9	9.62307791470401	0.22994555466109	72	0.764253726618485	20	0.999917395200927	18	15	0.45	1
PF11023.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF08455.13	8.47985625870664	0.0980420060418303	1	2.99126890538821	24	0.538342229481456	18	15	0.45	1
PF02746.19	5.39058260343853	0.129240060353398	72	2.10853827730615	20	0.856532196521945	18	15	0.45	1
PF13378.9	5.36480765413307	0.190993375142525	72	1.96897608674579	20	0.8951645562943	18	15	0.45	1
PF09339.13	5.24479877795922	0.0922184858736798	66	5.39932689090316	20.2857142857143	0.0656909411189027	18	15	0.45	1
PF01614.21	5.20700847277538	0.0809252021730281	72	4.9491127165319	20	0.101226497829264	18	15	0.45	1
PF10750.12	5.18668391625314	0.00256105312809994	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF01546.31	5.40108968910402	1.31571154565861	72	0.915660318146195	20	0.999532771350786	18	15	0.45	1
PF07687.17	5.3787844622992	1.04073721788629	63	2.05619831377119	20.431654676259	0.871707951261733	18	15	0.45	1
PF04211.16	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13190.9	20.9999263197062	0.228744952504227	1	2.2117936044188	24	0.824418353442011	18	15	0.45	1
PF01912.21	5.27919789771254	0.00225943350292701	10	0.701074987423776	23.4065934065934	0.999965660901222	18	15	0.45	1
PF03833.16	7.34759182626881	0.00108134216548086	72	3.32763035122053	20	0.421930918362387	18	15	0.45	1
PF10672.12	8.01753481764762	0.520190397753053	53	2.28084639095912	20.9336609336609	0.801522666908735	18	15	0.45	1
PF01368.23	8.18584885448834	1.25190470349615	70	2.06101565774742	20.0943396226415	0.870344450369789	18	15	0.45	1
PF02833.17	8.44948834795096	0.192984820004807	1	1.19537313049242	24	0.995509311196892	18	15	0.45	1
PF04851.18	5.6233840234679	3.64079232176921	61	3.47998420248266	20.5301204819277	0.374614226182379	18	15	0.45	1
PF18195.4	7.75917977917617	0.00121257189086145	72	3.55245886574943	20	0.353440205649825	18	15	0.45	1
PF00710.23	5.19548488105529	0.231568382075874	72	0.393911755819917	20	0.999999951022738	18	15	0.45	1
PF17763.4	5.18577743675979	0.230380388538358	72	0.389975364811751	20	0.99999995669339	18	15	0.45	1
