FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF05524.16	12.0	63.0	0.0	15.0	13.0	91.0	9.0	25.0	12.0	54.0	11.0	33.0	13.0	31.0	21.0	9.0	24.0	46.0	24.0	23.0	19.0	66.0	36.0	12.0	58.0	21.0	16.0	25.0	13.0	19.0	54.0	28.0	21.0	44.0	12.0	7.0	58.0	10.0	22.0	54.0	19.0	14.0	PEP-utilising enzyme, N-terminal
PF00391.26	163.0	448.0	32.0	214.0	125.0	526.0	127.0	181.0	122.0	280.0	179.0	300.0	163.0	255.0	172.0	187.0	105.0	293.0	110.0	176.0	160.0	489.0	314.0	95.0	1391.0	204.0	243.0	308.0	153.0	146.0	1147.0	159.0	139.0	1322.0	423.0	325.0	954.0	544.0	389.0	1442.0	274.0	409.0	PEP-utilising enzyme, mobile domain
PF02896.21	162.0	449.0	31.0	212.0	124.0	523.0	128.0	182.0	123.0	277.0	177.0	293.0	164.0	256.0	173.0	186.0	104.0	292.0	110.0	176.0	160.0	490.0	314.0	93.0	1387.0	200.0	241.0	276.0	149.0	132.0	1136.0	149.0	133.0	1282.0	422.0	326.0	950.0	541.0	389.0	1427.0	271.0	405.0	PEP-utilising enzyme, PEP-binding domain
PF00977.24	2.0	6.0	0.0	4.0	6.0	11.0	0.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	4.0	2.0	3.0	8.0	5.0	4.0	2.0	4.0	5.0	2.0	11.0	19.0	13.0	10.0	6.0	13.0	25.0	14.0	14.0	12.0	13.0	8.0	23.0	4.0	6.0	15.0	19.0	19.0	Histidine biosynthesis protein
PF00180.23	3.0	17.0	0.0	5.0	4.0	17.0	4.0	9.0	3.0	10.0	5.0	14.0	0.0	4.0	6.0	3.0	6.0	8.0	4.0	4.0	2.0	11.0	12.0	1.0	22.0	27.0	24.0	15.0	19.0	25.0	23.0	27.0	23.0	49.0	17.0	14.0	34.0	11.0	18.0	34.0	26.0	18.0	Isocitrate/isopropylmalate dehydrogenase
PF00330.23	8.0	10.0	1.0	9.0	14.0	29.0	10.0	6.0	10.0	9.0	12.0	9.0	7.0	9.0	9.0	12.0	8.0	15.0	8.0	8.0	8.0	17.0	9.0	2.0	50.0	24.0	37.0	28.0	21.0	34.0	84.0	55.0	36.0	31.0	24.0	31.0	45.0	21.0	21.0	31.0	23.0	26.0	Aconitase family (aconitate hydratase)
PF01195.22	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	4.0	1.0	3.0	6.0	1.0	7.0	5.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	5.0	1.0	Peptidyl-tRNA hydrolase
PF01751.25	14.0	28.0	9.0	12.0	35.0	31.0	14.0	35.0	9.0	36.0	28.0	34.0	6.0	12.0	18.0	27.0	14.0	23.0	8.0	15.0	19.0	36.0	19.0	9.0	52.0	182.0	201.0	165.0	278.0	399.0	91.0	221.0	190.0	54.0	92.0	38.0	60.0	108.0	74.0	65.0	157.0	77.0	Toprim domain
PF01131.23	8.0	12.0	6.0	8.0	17.0	16.0	5.0	16.0	4.0	25.0	7.0	15.0	2.0	9.0	5.0	16.0	11.0	13.0	3.0	7.0	14.0	17.0	9.0	5.0	19.0	150.0	161.0	125.0	248.0	337.0	50.0	203.0	171.0	21.0	69.0	23.0	44.0	101.0	63.0	35.0	114.0	48.0	DNA topoisomerase
PF01396.22	2.0	6.0	0.0	2.0	9.0	14.0	5.0	12.0	3.0	11.0	0.0	3.0	1.0	5.0	1.0	13.0	5.0	9.0	0.0	0.0	12.0	6.0	6.0	2.0	29.0	35.0	35.0	26.0	55.0	43.0	28.0	42.0	40.0	26.0	37.0	30.0	8.0	13.0	42.0	34.0	21.0	30.0	Topoisomerase DNA binding C4 zinc finger
PF13495.9	0.0	5.0	1.0	0.0	2.0	4.0	0.0	1.0	2.0	1.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	7.0	1.0	0.0	6.0	17.0	9.0	16.0	9.0	36.0	19.0	12.0	15.0	20.0	4.0	3.0	21.0	9.0	9.0	17.0	7.0	6.0	Phage integrase, N-terminal SAM-like domain
PF00589.25	64.0	165.0	20.0	122.0	56.0	157.0	37.0	58.0	74.0	72.0	50.0	33.0	89.0	97.0	79.0	50.0	44.0	96.0	30.0	86.0	39.0	140.0	96.0	31.0	262.0	450.0	656.0	649.0	1035.0	1583.0	384.0	727.0	742.0	255.0	216.0	62.0	305.0	445.0	230.0	250.0	565.0	146.0	Phage integrase family
PF07690.19	11.0	12.0	11.0	12.0	15.0	16.0	7.0	10.0	10.0	12.0	16.0	16.0	5.0	6.0	13.0	14.0	20.0	11.0	6.0	5.0	14.0	21.0	7.0	5.0	80.0	58.0	65.0	78.0	93.0	210.0	488.0	103.0	83.0	254.0	55.0	46.0	67.0	25.0	26.0	176.0	101.0	36.0	Major Facilitator Superfamily
PF00664.26	10.0	32.0	9.0	13.0	13.0	43.0	9.0	15.0	7.0	19.0	9.0	16.0	7.0	13.0	15.0	18.0	19.0	23.0	6.0	8.0	17.0	27.0	16.0	6.0	167.0	177.0	203.0	150.0	209.0	402.0	195.0	250.0	305.0	146.0	117.0	76.0	146.0	132.0	100.0	121.0	226.0	71.0	ABC transporter transmembrane region
PF04079.19	1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	4.0	6.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	2.0	4.0	0.0	3.0	2.0	Segregation and condensation complex subunit ScpB
PF12850.10	0.0	3.0	0.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	1.0	3.0	1.0	1.0	3.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	4.0	0.0	15.0	4.0	14.0	4.0	3.0	15.0	10.0	20.0	11.0	21.0	7.0	7.0	20.0	4.0	6.0	16.0	16.0	6.0	Calcineurin-like phosphoesterase superfamily domain
PF14691.9	14.0	11.0	4.0	24.0	16.0	28.0	13.0	24.0	11.0	11.0	12.0	20.0	16.0	24.0	30.0	22.0	7.0	21.0	10.0	27.0	17.0	41.0	16.0	11.0	53.0	40.0	50.0	61.0	35.0	57.0	61.0	71.0	52.0	68.0	37.0	34.0	114.0	61.0	31.0	31.0	42.0	37.0	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF07992.17	75.0	88.0	20.0	110.0	73.0	122.0	62.0	93.0	56.0	73.0	75.0	73.0	79.0	86.0	111.0	66.0	42.0	126.0	32.0	73.0	60.0	125.0	78.0	33.0	132.0	83.0	94.0	147.0	94.0	128.0	128.0	129.0	108.0	142.0	96.0	71.0	282.0	116.0	66.0	105.0	107.0	84.0	Pyridine nucleotide-disulphide oxidoreductase
PF00310.24	0.0	1.0	3.0	2.0	1.0	1.0	1.0	3.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	3.0	2.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	82.0	33.0	52.0	20.0	29.0	88.0	20.0	48.0	50.0	185.0	33.0	19.0	218.0	46.0	42.0	20.0	52.0	44.0	Glutamine amidotransferases class-II
PF04898.17	0.0	1.0	2.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	59.0	31.0	41.0	19.0	20.0	75.0	12.0	44.0	45.0	106.0	30.0	18.0	192.0	45.0	37.0	12.0	41.0	37.0	Glutamate synthase central domain
PF01645.20	0.0	11.0	2.0	5.0	0.0	11.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	4.0	2.0	3.0	0.0	3.0	3.0	5.0	3.0	1.0	88.0	45.0	53.0	19.0	25.0	86.0	17.0	54.0	47.0	165.0	38.0	19.0	224.0	47.0	42.0	20.0	66.0	54.0	Conserved region in glutamate synthase
PF01493.22	0.0	3.0	2.0	2.0	0.0	2.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	3.0	1.0	0.0	3.0	1.0	2.0	0.0	1.0	74.0	34.0	43.0	19.0	25.0	77.0	13.0	46.0	46.0	140.0	31.0	19.0	199.0	46.0	39.0	14.0	49.0	41.0	GXGXG motif
PF00282.22	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	6.0	2.0	9.0	5.0	0.0	4.0	12.0	1.0	1.0	0.0	0.0	7.0	0.0	Pyridoxal-dependent decarboxylase conserved domain
PF13508.10	0.0	5.0	1.0	1.0	1.0	5.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	5.0	2.0	0.0	50.0	6.0	5.0	2.0	10.0	23.0	29.0	3.0	8.0	9.0	6.0	2.0	4.0	8.0	5.0	6.0	12.0	5.0	Acetyltransferase (GNAT) domain
PF01321.21	10.0	11.0	1.0	9.0	5.0	19.0	14.0	11.0	6.0	8.0	6.0	12.0	8.0	2.0	7.0	10.0	6.0	13.0	4.0	3.0	8.0	25.0	4.0	3.0	16.0	14.0	24.0	17.0	14.0	25.0	23.0	26.0	18.0	26.0	12.0	13.0	33.0	10.0	8.0	22.0	14.0	9.0	Creatinase/Prolidase N-terminal domain
PF03960.18	1.0	2.0	0.0	0.0	0.0	1.0	1.0	11.0	5.0	17.0	6.0	19.0	0.0	1.0	1.0	2.0	4.0	7.0	1.0	1.0	1.0	2.0	0.0	0.0	38.0	7.0	7.0	3.0	4.0	1.0	200.0	4.0	1.0	25.0	2.0	2.0	94.0	6.0	7.0	21.0	3.0	0.0	ArsC family
PF17757.4	7.0	4.0	2.0	5.0	11.0	20.0	3.0	5.0	8.0	8.0	11.0	10.0	5.0	2.0	9.0	10.0	11.0	14.0	3.0	8.0	6.0	8.0	5.0	5.0	28.0	46.0	67.0	39.0	56.0	87.0	34.0	87.0	77.0	38.0	32.0	22.0	39.0	38.0	16.0	32.0	57.0	20.0	UvrB interaction domain
PF02559.19	4.0	26.0	1.0	6.0	8.0	20.0	3.0	2.0	3.0	3.0	6.0	6.0	5.0	3.0	4.0	9.0	6.0	11.0	4.0	5.0	3.0	9.0	6.0	3.0	23.0	27.0	31.0	23.0	37.0	49.0	31.0	50.0	53.0	24.0	25.0	19.0	21.0	19.0	14.0	23.0	38.0	12.0	CarD-like/TRCF domain
PF00270.32	14.0	23.0	11.0	16.0	29.0	37.0	15.0	21.0	12.0	22.0	35.0	37.0	8.0	14.0	15.0	17.0	22.0	24.0	13.0	10.0	17.0	31.0	10.0	8.0	61.0	91.0	147.0	107.0	168.0	270.0	86.0	207.0	190.0	58.0	84.0	67.0	79.0	67.0	47.0	69.0	173.0	33.0	DEAD/DEAH box helicase
PF03461.18	3.0	1.0	1.0	2.0	5.0	3.0	2.0	1.0	3.0	3.0	5.0	5.0	3.0	0.0	3.0	7.0	6.0	8.0	2.0	3.0	1.0	3.0	2.0	2.0	8.0	24.0	29.0	20.0	35.0	45.0	12.0	50.0	46.0	13.0	21.0	12.0	16.0	19.0	12.0	12.0	36.0	8.0	TRCF domain
PF05833.14	0.0	5.0	2.0	3.0	0.0	2.0	1.0	3.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	4.0	1.0	3.0	1.0	5.0	1.0	1.0	2.0	0.0	15.0	3.0	7.0	7.0	8.0	10.0	12.0	15.0	13.0	7.0	2.0	3.0	5.0	3.0	3.0	6.0	4.0	6.0	NFACT N-terminal and middle domains
PF05670.16	0.0	5.0	2.0	3.0	0.0	2.0	1.0	3.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	4.0	1.0	3.0	1.0	5.0	1.0	1.0	2.0	0.0	15.0	3.0	7.0	7.0	8.0	10.0	12.0	15.0	13.0	7.0	2.0	3.0	5.0	3.0	3.0	6.0	4.0	6.0	NFACT protein RNA binding domain
PF02653.19	28.0	133.0	1.0	48.0	14.0	135.0	14.0	27.0	10.0	26.0	6.0	29.0	37.0	33.0	38.0	32.0	10.0	32.0	19.0	18.0	13.0	81.0	53.0	19.0	114.0	82.0	61.0	61.0	54.0	126.0	667.0	86.0	83.0	242.0	51.0	49.0	128.0	80.0	64.0	166.0	61.0	44.0	Branched-chain amino acid transport system / permease component
PF00224.24	8.0	17.0	1.0	7.0	10.0	22.0	4.0	14.0	15.0	16.0	19.0	32.0	6.0	2.0	11.0	10.0	8.0	11.0	3.0	6.0	1.0	10.0	10.0	3.0	24.0	8.0	10.0	40.0	18.0	26.0	24.0	18.0	19.0	69.0	11.0	8.0	56.0	18.0	9.0	51.0	23.0	14.0	Pyruvate kinase, barrel domain
PF02887.19	8.0	17.0	0.0	7.0	8.0	18.0	4.0	13.0	15.0	16.0	18.0	22.0	6.0	2.0	9.0	10.0	6.0	11.0	3.0	6.0	1.0	9.0	10.0	3.0	24.0	8.0	10.0	40.0	18.0	25.0	23.0	18.0	15.0	69.0	10.0	8.0	51.0	16.0	9.0	51.0	23.0	14.0	Pyruvate kinase, alpha/beta domain
PF01210.26	1.0	2.0	1.0	0.0	3.0	4.0	1.0	4.0	2.0	3.0	3.0	4.0	2.0	1.0	3.0	4.0	5.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	8.0	4.0	8.0	4.0	7.0	12.0	8.0	6.0	7.0	6.0	4.0	10.0	13.0	6.0	5.0	14.0	9.0	4.0	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF07479.17	1.0	2.0	1.0	0.0	3.0	4.0	1.0	4.0	2.0	3.0	3.0	4.0	2.0	1.0	3.0	4.0	5.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	8.0	4.0	7.0	5.0	7.0	12.0	8.0	5.0	7.0	6.0	4.0	10.0	13.0	6.0	5.0	14.0	9.0	4.0	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF20618.1	1.0	2.0	1.0	0.0	3.0	4.0	1.0	4.0	2.0	3.0	3.0	4.0	2.0	1.0	3.0	4.0	5.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	8.0	4.0	7.0	5.0	5.0	7.0	8.0	4.0	5.0	6.0	4.0	10.0	13.0	5.0	4.0	12.0	9.0	4.0	Bacterial GPD, NAD-dependent C-terminal
PF00483.26	120.0	472.0	14.0	215.0	75.0	433.0	68.0	146.0	74.0	157.0	97.0	126.0	136.0	188.0	146.0	115.0	70.0	200.0	72.0	125.0	58.0	375.0	241.0	66.0	555.0	95.0	122.0	238.0	88.0	94.0	600.0	96.0	79.0	537.0	125.0	111.0	556.0	124.0	127.0	388.0	131.0	170.0	Nucleotidyl transferase
PF00348.20	4.0	8.0	3.0	18.0	10.0	5.0	8.0	2.0	10.0	7.0	11.0	10.0	1.0	6.0	9.0	3.0	1.0	8.0	3.0	1.0	3.0	12.0	3.0	4.0	6.0	17.0	11.0	8.0	10.0	23.0	8.0	22.0	20.0	3.0	12.0	16.0	13.0	6.0	11.0	7.0	15.0	12.0	Polyprenyl synthetase
PF01180.24	2.0	4.0	1.0	0.0	2.0	6.0	2.0	4.0	4.0	4.0	1.0	7.0	2.0	7.0	3.0	0.0	2.0	1.0	0.0	2.0	1.0	3.0	2.0	1.0	5.0	17.0	21.0	10.0	24.0	37.0	12.0	36.0	29.0	7.0	11.0	3.0	8.0	15.0	9.0	18.0	26.0	7.0	Dihydroorotate dehydrogenase
PF13421.9	1.0	4.0	0.0	3.0	0.0	7.0	4.0	4.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	4.0	1.0	6.0	3.0	1.0	2.0	4.0	6.0	3.0	8.0	5.0	4.0	4.0	8.0	18.0	10.0	6.0	7.0	9.0	4.0	5.0	7.0	1.0	4.0	7.0	9.0	7.0	SPFH domain-Band 7 family
PF00849.25	9.0	16.0	0.0	8.0	11.0	10.0	3.0	5.0	3.0	5.0	11.0	11.0	2.0	5.0	8.0	7.0	5.0	14.0	2.0	3.0	2.0	12.0	4.0	2.0	17.0	27.0	22.0	30.0	35.0	46.0	26.0	42.0	41.0	16.0	23.0	20.0	28.0	26.0	21.0	19.0	35.0	25.0	RNA pseudouridylate synthase
PF00690.29	4.0	2.0	4.0	8.0	15.0	8.0	10.0	10.0	8.0	9.0	9.0	9.0	3.0	4.0	7.0	13.0	11.0	13.0	3.0	8.0	5.0	21.0	9.0	2.0	28.0	25.0	25.0	30.0	22.0	37.0	41.0	30.0	25.0	32.0	26.0	12.0	58.0	13.0	23.0	48.0	40.0	12.0	Cation transporter/ATPase, N-terminus
PF00689.24	4.0	2.0	4.0	8.0	15.0	8.0	10.0	10.0	8.0	9.0	9.0	9.0	3.0	4.0	7.0	13.0	11.0	13.0	3.0	8.0	5.0	21.0	9.0	2.0	28.0	25.0	25.0	30.0	23.0	37.0	41.0	29.0	26.0	32.0	26.0	12.0	58.0	13.0	23.0	48.0	40.0	12.0	Cation transporting ATPase, C-terminus
PF06736.14	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Endosomal/lysosomal potassium channel TMEM175
PF05382.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteriophage peptidoglycan hydrolase
PF05263.14	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function (DUF722)
PF14657.9	6.0	2.0	3.0	5.0	3.0	4.0	1.0	4.0	3.0	5.0	0.0	2.0	3.0	1.0	0.0	3.0	2.0	5.0	1.0	1.0	0.0	4.0	0.0	0.0	10.0	77.0	104.0	88.0	227.0	300.0	37.0	132.0	174.0	12.0	34.0	5.0	16.0	84.0	35.0	16.0	67.0	18.0	Arm DNA-binding domain
PF14659.9	11.0	9.0	4.0	10.0	13.0	17.0	4.0	9.0	7.0	9.0	7.0	7.0	7.0	16.0	5.0	3.0	5.0	10.0	7.0	7.0	0.0	7.0	10.0	6.0	73.0	166.0	274.0	220.0	432.0	583.0	79.0	240.0	307.0	38.0	73.0	10.0	88.0	168.0	77.0	67.0	162.0	42.0	Phage integrase, N-terminal SAM-like domain
PF06146.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phosphate-starvation-inducible E family
PF00392.24	7.0	31.0	0.0	14.0	13.0	36.0	11.0	19.0	14.0	22.0	9.0	22.0	12.0	13.0	18.0	10.0	21.0	34.0	14.0	12.0	10.0	23.0	17.0	4.0	42.0	50.0	65.0	69.0	62.0	102.0	49.0	64.0	69.0	55.0	27.0	7.0	78.0	51.0	31.0	58.0	51.0	34.0	Bacterial regulatory proteins, gntR family
PF02080.24	9.0	17.0	6.0	8.0	34.0	24.0	5.0	9.0	3.0	6.0	24.0	13.0	6.0	5.0	10.0	7.0	4.0	7.0	4.0	1.0	9.0	29.0	18.0	2.0	40.0	18.0	40.0	23.0	70.0	90.0	48.0	55.0	62.0	50.0	63.0	22.0	24.0	15.0	22.0	23.0	64.0	13.0	TrkA-C domain
PF00367.23	8.0	32.0	1.0	20.0	10.0	28.0	7.0	17.0	12.0	46.0	14.0	22.0	31.0	12.0	42.0	20.0	29.0	36.0	14.0	22.0	13.0	29.0	30.0	9.0	130.0	31.0	13.0	62.0	19.0	30.0	707.0	37.0	16.0	183.0	22.0	10.0	67.0	14.0	16.0	152.0	23.0	16.0	phosphotransferase system, EIIB
PF00358.23	5.0	12.0	1.0	5.0	10.0	27.0	1.0	8.0	9.0	22.0	14.0	21.0	2.0	4.0	8.0	5.0	18.0	19.0	0.0	1.0	1.0	4.0	16.0	4.0	39.0	21.0	11.0	37.0	13.0	30.0	94.0	23.0	16.0	71.0	15.0	3.0	27.0	10.0	9.0	27.0	18.0	8.0	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1
PF01047.25	0.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	4.0	12.0	22.0	8.0	8.0	16.0	6.0	10.0	6.0	7.0	2.0	2.0	7.0	4.0	4.0	9.0	4.0	4.0	MarR family
PF00881.27	4.0	9.0	8.0	0.0	10.0	13.0	1.0	7.0	4.0	6.0	11.0	10.0	4.0	2.0	9.0	3.0	5.0	11.0	0.0	4.0	5.0	11.0	5.0	1.0	24.0	43.0	33.0	27.0	40.0	72.0	67.0	70.0	54.0	50.0	13.0	15.0	17.0	40.0	20.0	55.0	34.0	13.0	Nitroreductase family
PF00106.28	3.0	10.0	1.0	5.0	1.0	13.0	5.0	8.0	3.0	4.0	1.0	2.0	3.0	3.0	2.0	5.0	3.0	6.0	1.0	2.0	4.0	2.0	7.0	3.0	12.0	29.0	36.0	21.0	43.0	54.0	14.0	57.0	62.0	20.0	10.0	9.0	10.0	21.0	15.0	32.0	23.0	9.0	short chain dehydrogenase
PF13292.9	0.0	8.0	1.0	5.0	8.0	6.0	6.0	2.0	3.0	10.0	0.0	3.0	2.0	4.0	5.0	0.0	4.0	7.0	3.0	4.0	4.0	4.0	4.0	0.0	15.0	10.0	15.0	10.0	14.0	25.0	21.0	21.0	19.0	11.0	8.0	15.0	21.0	5.0	7.0	19.0	14.0	9.0	1-deoxy-D-xylulose-5-phosphate synthase
PF02779.27	13.0	24.0	6.0	19.0	31.0	25.0	12.0	22.0	13.0	22.0	16.0	23.0	20.0	23.0	22.0	11.0	17.0	20.0	11.0	15.0	9.0	28.0	12.0	1.0	68.0	18.0	33.0	34.0	27.0	42.0	89.0	48.0	48.0	131.0	60.0	74.0	78.0	38.0	26.0	92.0	44.0	28.0	Transketolase, pyrimidine binding domain
PF02780.23	13.0	24.0	6.0	19.0	30.0	25.0	11.0	22.0	13.0	21.0	15.0	23.0	20.0	22.0	23.0	11.0	17.0	21.0	11.0	15.0	8.0	28.0	12.0	1.0	68.0	19.0	33.0	34.0	26.0	40.0	85.0	44.0	48.0	131.0	60.0	75.0	77.0	38.0	26.0	92.0	43.0	27.0	Transketolase, C-terminal domain
PF01554.21	20.0	44.0	9.0	28.0	36.0	54.0	24.0	30.0	8.0	33.0	14.0	31.0	20.0	22.0	21.0	16.0	48.0	20.0	7.0	24.0	28.0	39.0	36.0	8.0	235.0	395.0	540.0	387.0	495.0	1096.0	987.0	677.0	654.0	328.0	189.0	122.0	114.0	235.0	138.0	327.0	532.0	124.0	MatE
PF01261.27	8.0	12.0	7.0	16.0	21.0	20.0	12.0	12.0	2.0	10.0	6.0	9.0	11.0	15.0	8.0	11.0	5.0	7.0	4.0	4.0	4.0	10.0	13.0	3.0	59.0	35.0	45.0	83.0	38.0	84.0	157.0	69.0	42.0	84.0	54.0	52.0	58.0	31.0	32.0	40.0	42.0	29.0	Xylose isomerase-like TIM barrel
PF01479.28	26.0	77.0	11.0	58.0	38.0	104.0	32.0	32.0	20.0	44.0	37.0	40.0	22.0	31.0	27.0	40.0	28.0	58.0	25.0	26.0	40.0	84.0	53.0	12.0	100.0	77.0	61.0	60.0	62.0	82.0	135.0	75.0	72.0	100.0	83.0	68.0	92.0	73.0	58.0	139.0	65.0	75.0	S4 domain
PF02861.23	26.0	50.0	18.0	10.0	28.0	50.0	16.0	34.0	12.0	18.0	42.0	52.0	8.0	12.0	14.0	7.0	26.0	38.0	12.0	16.0	24.0	44.0	28.0	12.0	32.0	79.0	110.0	68.0	96.0	227.0	78.0	156.0	134.0	46.0	66.0	68.0	110.0	60.0	123.0	244.0	127.0	132.0	Clp amino terminal domain, pathogenicity island component
PF00004.32	25.0	82.0	33.0	40.0	41.0	92.0	40.0	110.0	44.0	63.0	67.0	86.0	19.0	32.0	49.0	38.0	58.0	100.0	23.0	31.0	54.0	70.0	44.0	14.0	180.0	147.0	196.0	171.0	171.0	333.0	188.0	255.0	210.0	134.0	119.0	93.0	356.0	126.0	155.0	229.0	220.0	117.0	ATPase family associated with various cellular activities (AAA)
PF17871.4	16.0	31.0	16.0	16.0	24.0	32.0	22.0	73.0	31.0	30.0	36.0	51.0	9.0	8.0	28.0	14.0	32.0	55.0	8.0	14.0	15.0	29.0	18.0	9.0	93.0	54.0	80.0	62.0	76.0	137.0	71.0	106.0	84.0	41.0	40.0	37.0	247.0	56.0	93.0	134.0	91.0	73.0	AAA lid domain
PF07724.17	22.0	67.0	18.0	32.0	37.0	80.0	30.0	89.0	36.0	39.0	46.0	60.0	17.0	22.0	41.0	34.0	44.0	70.0	14.0	26.0	32.0	59.0	39.0	15.0	134.0	85.0	117.0	107.0	102.0	196.0	147.0	152.0	133.0	79.0	74.0	61.0	275.0	84.0	115.0	190.0	129.0	116.0	AAA domain (Cdc48 subfamily)
PF10431.12	22.0	63.0	17.0	28.0	35.0	76.0	29.0	86.0	36.0	39.0	45.0	58.0	17.0	15.0	40.0	33.0	41.0	68.0	13.0	24.0	30.0	54.0	37.0	15.0	132.0	85.0	111.0	105.0	94.0	192.0	143.0	146.0	128.0	77.0	73.0	61.0	273.0	78.0	114.0	184.0	125.0	114.0	C-terminal, D2-small domain, of ClpB protein
PF01370.24	5.0	12.0	4.0	8.0	4.0	11.0	3.0	13.0	3.0	7.0	4.0	2.0	3.0	3.0	1.0	3.0	1.0	5.0	3.0	5.0	0.0	13.0	7.0	2.0	14.0	23.0	42.0	14.0	32.0	56.0	33.0	34.0	32.0	41.0	42.0	52.0	11.0	7.0	11.0	30.0	62.0	15.0	NAD dependent epimerase/dehydratase family
PF13522.9	4.0	12.0	1.0	3.0	1.0	13.0	2.0	8.0	4.0	5.0	5.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	6.0	3.0	5.0	8.0	2.0	2.0	19.0	22.0	27.0	13.0	17.0	40.0	24.0	21.0	21.0	37.0	21.0	17.0	25.0	16.0	9.0	28.0	18.0	12.0	Glutamine amidotransferase domain
