FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b
PF02374.18	0	0	0	0	0	0	0	0	0	0	0	0
PF17886.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09923.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00875.21	0	0	0	0	0	0	0	0	0	0	1	0
PF06993.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03524.18	0	0	0	0	0	0	0	0	0	0	0	0
PF07506.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01921.21	0	0	0	0	0	0	0	0	1	0	0	0
PF11887.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01363.24	1	0	0	0	0	0	0	0	0	0	0	0
PF02205.23	0	0	0	0	0	0	0	0	0	0	0	0
PF05995.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13731.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16118.8	0	0	0	0	0	0	0	0	0	0	0	0
PF10741.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12973.10	0	0	0	0	0	0	0	0	0	0	0	0
PF18339.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18337.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12137.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06097.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14471.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00421.22	0	0	0	0	0	0	0	0	0	0	0	0
PF00360.23	0	0	0	0	0	0	0	0	0	0	0	0
PF18823.4	0	0	0	0	0	0	0	0	0	0	1	0
PF20169.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06282.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04886.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00028.20	0	0	0	0	0	0	0	0	0	0	0	0
PF07819.16	0	0	0	0	0	0	0	0	0	0	0	0
PF18551.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04546.16	0	0	0	0	0	0	0	0	0	0	0	0
PF10652.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03886.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19530.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05034.16	0	0	0	0	0	1	0	1	0	0	0	0
PF07476.14	0	0	0	0	0	1	0	1	0	0	0	0
PF02963.19	0	0	0	0	0	0	0	0	0	0	0	0
PF03771.19	0	0	0	0	0	0	0	0	0	0	0	0
PF08443.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10670.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01341.20	0	0	0	0	0	0	0	0	0	0	0	0
PF05163.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08542.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18458.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16203.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01837.19	0	0	0	0	0	0	0	0	0	0	0	0
PF01474.19	0	0	0	0	0	0	0	0	0	0	0	0
PF10761.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03320.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08827.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02530.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13356.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03104.22	0	0	0	0	0	0	0	0	0	0	0	0
PF00136.24	0	0	0	0	0	0	0	0	0	0	0	0
PF11750.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09341.13	0	0	0	0	0	0	0	0	0	0	0	0
PF06439.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04151.18	0	0	0	0	0	0	0	0	0	0	0	0
PF13906.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05547.14	1	1	0	1	0	0	0	1	0	0	0	1
PF07642.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07520.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02778.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01974.20	0	0	0	0	0	0	0	0	0	0	0	0
PF04280.18	0	0	0	0	0	0	0	0	0	0	0	0
PF19582.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08126.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01364.21	2	0	1	0	3	0	1	0	0	0	0	0
PF18798.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18853.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18858.4	0	0	0	0	0	0	0	0	0	0	0	0
PF03414.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13976.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07727.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01789.19	0	0	0	0	0	0	0	0	0	0	0	0
PF07126.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07099.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04972.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13746.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11614.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02412.21	0	0	0	0	0	0	0	0	0	0	0	0
PF04257.17	0	0	0	0	0	0	0	0	0	0	0	0
PF17946.4	0	0	0	0	0	0	0	0	0	0	0	0
PF08907.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18363.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18365.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18327.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14850.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11564.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20558.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09674.13	0	0	0	1	0	0	0	1	0	0	0	0
PF02415.20	0	0	0	0	0	0	0	0	0	0	0	0
PF04734.16	0	0	0	1	0	0	0	0	0	0	1	0
PF19086.3	0	0	0	0	0	0	0	0	0	0	0	0
PF12094.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12401.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06240.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19327.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09830.12	0	0	0	0	0	0	0	0	0	0	0	0
PF06259.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04200.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17652.4	0	0	0	0	0	0	0	0	0	0	0	0
PF03548.18	0	0	0	0	1	0	0	0	0	0	0	0
PF17992.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18085.4	0	0	0	0	0	1	0	0	0	0	0	0
PF02676.17	0	0	0	0	0	0	0	0	0	0	0	0
PF18884.3	0	0	0	0	0	0	0	0	0	0	0	0
PF10094.12	0	0	0	0	0	0	0	0	0	0	0	0
PF02630.17	0	0	0	0	0	0	0	0	0	0	0	0
PF11376.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11189.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04261.15	2	0	0	1	0	0	0	0	1	0	0	0
PF03640.18	0	0	0	0	0	0	0	0	0	0	0	0
PF00827.20	0	0	0	0	0	0	0	0	0	0	0	0
PF17999.4	0	0	0	0	0	0	0	0	0	0	0	1
PF07073.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10973.11	0	0	0	0	0	0	0	0	0	0	0	0
PF16510.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01218.21	0	0	0	0	0	0	0	0	0	0	0	0
PF06181.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07916.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06078.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05985.14	0	1	0	3	0	0	1	2	1	1	0	0
PF18406.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01710.19	0	1	1	0	1	0	1	0	0	0	0	0
PF18950.3	0	0	0	0	0	0	0	0	0	0	0	0
PF08433.13	0	0	0	0	0	0	0	0	0	0	0	0
PF16477.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19906.2	0	0	0	0	0	0	0	0	0	0	0	0
PF07947.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13613.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13359.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02870.18	1	0	0	0	0	0	0	0	0	0	0	0
PF09413.13	0	0	0	0	3	0	0	0	0	0	1	0
PF19448.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05154.19	0	0	0	0	2	0	0	0	0	0	0	0
PF09862.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14620.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17723.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18435.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19773.2	0	0	0	0	0	0	0	0	0	0	1	0
PF00413.27	0	0	0	0	0	0	0	0	0	0	0	0
PF14353.9	0	0	0	0	0	0	0	0	0	0	0	1
PF07157.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13605.9	0	0	0	0	1	0	0	0	0	0	0	0
PF13571.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13148.9	0	0	1	0	0	0	0	0	0	0	0	0
PF13776.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07994.15	6	8	1	3	10	2	1	0	8	4	2	3
PF01658.20	6	8	1	3	10	2	1	0	8	4	2	3
PF03815.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02395.19	0	0	0	0	0	0	0	0	0	0	0	0
PF19898.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14294.9	9	19	7	2	6	3	2	0	3	1	7	2
PF00022.22	4	12	2	19	6	37	44	48	21	66	23	17
PF14311.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01903.20	0	0	0	0	0	0	0	0	0	0	0	0
PF05567.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06213.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03738.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04610.17	0	0	0	0	0	0	0	0	0	0	0	0
PF09411.13	1	1	0	0	0	0	0	0	0	0	0	0
PF19451.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19992.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14394.9	0	1	0	0	0	0	0	0	0	0	0	0
PF02366.21	0	0	0	0	0	0	0	0	0	0	0	0
PF04566.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04567.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13480.10	0	0	0	0	1	0	0	0	0	1	0	0
PF02709.17	2	0	0	0	0	0	0	0	0	0	0	0
PF03091.18	0	0	0	0	0	0	0	0	0	0	0	0
PF10131.12	0	0	1	0	0	0	0	0	0	0	0	0
PF19420.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13462.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06821.16	0	0	0	0	0	0	0	0	0	0	0	0
PF01472.23	0	0	0	0	0	0	0	0	0	0	0	0
PF19851.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13282.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11249.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01865.19	0	0	0	0	0	0	0	0	0	0	0	0
PF05159.17	0	0	0	0	0	0	0	0	0	0	0	0
PF17207.6	0	0	0	0	0	0	0	0	0	0	0	0
PF00493.26	0	0	0	0	0	0	0	0	0	0	0	0
PF17855.4	0	0	0	0	0	0	0	0	0	0	0	0
PF08886.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09459.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18799.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11871.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09620.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10101.12	0	2	0	0	0	0	0	0	0	0	1	0
PF19403.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12228.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03625.17	0	0	0	0	0	0	0	0	0	0	0	0
PF02239.19	0	0	0	0	0	0	0	0	0	0	1	0
PF13433.9	0	0	0	0	0	0	0	0	1	0	0	0
PF06241.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14497.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03695.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09603.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04336.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07143.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17186.7	0	0	0	0	0	0	0	0	0	0	0	0
PF20094.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02119.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14126.9	0	0	0	0	0	0	0	0	0	0	0	1
PF18939.3	0	1	0	0	0	0	0	0	0	0	0	0
PF14100.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13621.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18964.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19666.2	0	0	0	0	0	0	0	0	0	0	0	0
PF16976.8	0	0	0	0	0	0	0	0	0	0	0	0
PF16160.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13428.9	1	0	0	0	0	0	0	0	0	0	0	0
PF08212.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01914.20	0	0	0	0	0	0	0	0	0	0	0	0
PF09028.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11821.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20216.1	0	0	0	0	0	0	0	0	0	0	0	1
PF19821.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12236.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06803.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04362.17	0	0	0	0	0	0	0	0	0	0	0	0
PF03379.16	0	0	0	0	0	0	0	0	0	0	0	0
PF18930.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04185.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05947.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14710.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03929.19	0	0	0	0	0	0	0	0	0	0	0	0
PF19962.2	0	0	0	0	0	0	0	0	0	0	0	0
PF00351.24	0	0	0	0	0	0	0	0	0	0	0	0
PF01956.19	0	0	0	0	0	0	0	0	0	0	0	0
PF11398.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14338.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19054.3	0	0	0	0	0	0	0	0	0	0	0	0
PF14261.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11687.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13516.9	0	0	0	0	0	1	0	0	2	0	3	1
PF06338.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11858.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14581.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07784.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13648.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14502.9	0	0	0	1	0	0	0	0	0	0	0	0
PF14503.9	0	0	0	1	0	0	0	0	0	0	0	0
PF10797.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10941.11	0	0	0	0	0	0	0	0	1	0	0	0
PF10110.12	0	1	0	1	0	1	0	0	0	0	0	0
PF04304.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03899.18	0	0	0	0	1	0	0	0	0	0	0	0
PF04282.16	0	0	0	0	0	0	0	0	0	0	0	0
PF18143.4	0	0	0	1	0	0	0	0	0	0	1	0
PF10882.11	0	0	0	1	0	0	0	0	1	0	0	0
PF11074.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00274.22	0	4	3	5	1	3	4	1	5	4	7	4
PF14505.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14131.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06612.14	0	0	0	0	0	0	0	0	0	0	1	0
PF03083.19	0	0	0	0	0	0	0	0	0	0	0	0
PF06998.14	0	0	0	1	1	2	0	0	1	1	1	0
PF13406.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12512.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06945.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07622.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09055.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03561.18	0	0	0	0	0	0	0	0	0	0	0	0
PF04403.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04406.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04344.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04454.15	0	0	0	0	1	0	0	0	0	0	0	0
PF04894.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04895.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09929.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03971.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01152.24	0	0	0	0	0	0	0	0	0	0	0	0
PF08333.14	0	0	1	0	0	0	0	0	0	0	0	0
PF05974.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09828.12	0	0	0	0	0	0	0	0	0	0	0	0
PF05869.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19780.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13532.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05138.15	0	0	0	0	0	0	0	0	0	0	0	0
PF19649.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18921.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04564.18	0	0	0	0	0	0	0	0	0	0	0	0
PF12937.10	0	0	0	0	0	0	0	0	0	0	0	0
PF09844.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01976.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13386.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09127.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18902.3	0	0	0	0	0	0	0	0	0	0	0	0
PF17164.7	0	0	0	0	0	0	0	0	0	0	0	0
PF10342.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10294.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12727.10	0	3	0	1	0	0	0	0	0	0	0	0
PF20245.1	0	0	0	0	0	0	0	0	0	0	0	0
PF14508.9	3	3	0	1	0	0	1	2	0	1	0	2
PF10566.12	3	3	0	1	0	0	1	2	0	1	0	2
PF09249.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16864.8	0	0	0	0	0	0	0	0	0	0	0	0
PF00891.21	0	0	0	0	0	0	0	0	1	0	0	0
PF01982.19	0	0	0	0	0	0	0	0	0	0	0	0
PF01912.21	0	0	0	0	0	0	0	0	0	0	0	0
PF16655.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13600.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13598.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07586.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17765.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17152.7	0	0	0	0	0	0	0	0	0	0	0	0
PF10070.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01020.20	0	0	1	0	0	0	2	1	2	3	1	0
PF09723.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10771.12	0	1	0	2	2	0	0	0	0	0	0	0
PF00995.26	0	1	0	0	0	0	0	0	0	0	0	0
PF12282.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07568.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13409.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00429.22	0	0	0	0	0	2	0	0	0	0	0	0
PF02516.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13759.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09360.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02007.21	0	0	0	0	0	0	0	0	0	0	0	0
PF06849.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06973.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00129.21	0	4	0	8	0	6	8	7	5	17	4	1
PF07654.18	0	7	8	13	3	11	15	9	16	24	14	3
PF00969.22	0	0	0	0	0	0	0	0	0	0	0	0
PF04828.17	0	0	0	0	0	0	0	0	0	0	0	0
PF20050.2	0	1	0	0	1	0	0	0	0	0	0	0
PF03833.16	0	0	0	0	0	0	0	0	0	0	0	0
PF16113.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11824.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01732.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17792.4	0	0	0	0	0	0	0	0	0	0	0	0
PF05996.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00982.24	0	0	0	0	0	0	0	0	0	0	0	0
PF16350.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19313.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05400.16	0	0	0	0	0	0	0	0	0	0	0	0
PF06942.15	0	0	1	0	0	0	0	0	0	0	0	0
PF05277.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06841.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10899.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06155.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03942.18	0	0	0	0	0	0	0	0	0	0	0	0
PF11808.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13230.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20432.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09722.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11320.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12245.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17653.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16187.8	0	0	0	0	0	0	0	0	0	0	0	0
PF05861.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14870.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14529.9	1	0	0	0	0	0	0	0	1	0	0	0
PF06002.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03202.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14267.9	0	0	0	0	1	0	0	0	0	0	0	0
PF14130.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09572.13	0	0	0	0	0	0	0	0	0	0	0	0
PF17127.7	1	1	0	1	0	0	1	0	0	0	0	0
PF20283.1	0	5	0	0	0	2	0	0	0	0	0	0
PF06941.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14518.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07721.17	0	0	0	0	0	0	0	0	0	0	1	0
PF10142.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13941.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07307.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19278.2	0	4	0	0	0	13	5	0	0	0	0	0
PF10559.12	0	0	0	0	0	0	0	0	0	0	0	0
PF11862.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09407.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20217.1	0	2	0	0	0	2	0	1	0	0	0	0
PF07463.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18643.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16480.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06189.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13031.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15652.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15616.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14021.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14208.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20187.1	0	0	0	0	0	0	0	0	1	0	0	0
PF14081.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18839.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18709.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14022.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18903.3	0	0	0	0	0	0	0	0	0	0	0	0
PF13708.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14207.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09511.13	0	0	0	0	0	0	0	0	0	0	0	1
PF20563.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09195.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17425.5	0	0	0	2	1	3	0	0	4	2	0	6
PF05935.14	0	0	0	2	1	3	0	0	4	2	0	6
PF18756.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20282.1	0	0	0	0	0	0	0	1	0	0	0	0
PF20288.1	0	0	0	0	0	0	0	0	0	0	0	0
PF14460.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14072.9	0	0	0	0	0	0	1	0	0	0	0	0
PF13809.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03691.17	0	0	0	0	0	0	0	0	0	0	0	0
PF14163.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01910.20	0	0	0	0	0	0	0	0	0	0	0	0
PF07538.14	0	0	0	0	0	0	0	0	0	0	0	1
PF06381.14	0	0	0	0	0	1	0	0	0	0	0	0
PF07158.14	0	0	0	0	0	0	0	0	0	0	0	0
PF12797.10	0	0	0	0	0	0	0	0	0	0	0	0
PF14132.9	0	2	0	0	0	2	0	0	3	0	0	1
PF02893.23	0	0	0	0	1	0	0	0	0	0	0	0
PF19822.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14137.9	0	0	0	0	0	0	0	0	0	0	1	0
PF20276.1	0	0	0	0	0	0	0	0	0	0	0	0
PF20289.1	0	0	0	0	0	0	0	0	0	0	0	0
PF08955.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09012.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03425.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02057.18	0	0	0	0	0	0	0	0	0	0	0	0
PF20075.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12684.10	0	0	0	0	0	0	0	0	0	0	0	0
PF20541.1	0	0	0	0	0	0	0	1	0	0	0	0
PF07453.16	0	0	0	0	0	0	0	0	0	0	0	0
PF12532.11	0	5	0	0	0	4	0	0	0	0	0	0
PF16473.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18812.4	0	0	0	0	0	0	0	0	0	0	0	0
PF08346.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09669.13	0	0	0	0	0	1	0	0	0	0	0	0
PF14410.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03959.16	0	0	0	0	0	0	0	0	0	0	0	0
PF01187.21	0	0	0	0	0	0	0	0	0	0	0	0
PF16162.8	0	0	0	0	0	0	0	0	0	0	0	0
PF17101.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11380.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08942.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19506.2	0	0	0	0	0	0	0	0	0	0	0	0
PF04965.17	0	0	0	0	0	0	0	1	0	0	0	0
PF11155.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18818.4	0	0	0	0	2	0	0	0	0	0	0	0
PF05738.16	0	0	0	0	0	0	0	0	0	0	0	0
PF17201.7	0	0	0	0	0	0	0	0	0	0	0	0
PF06763.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10109.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08548.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01246.23	0	0	0	0	0	0	0	0	0	0	0	0
PF01007.23	0	0	0	0	0	0	0	0	0	0	0	0
PF14292.9	1	2	0	0	0	0	0	0	0	0	1	0
PF16411.8	0	0	1	0	0	0	0	0	0	0	0	6
PF15780.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13084.9	0	0	0	0	0	0	0	0	0	0	0	0
