FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF00471.23	0.854276864426972	0.277230204760657	3.11692376481109	1.40224894004875	1.11714941716708	0.961351756697993	1.69703923255888	0	2.76400462501495	0.990885518975407	1.34066165852709	0.947498348457981	2.06833398975975	1.82737904150424	0.55494490545504	0.496143202025555	0	1.04019764168586	0	2.25487212690191	1.79894216878699	1.10220454168739	2.74447604462918	1.49957081545064	2.38697742907761	1.17280770834298	0.439434058340001	1.27967291944392	1.12077734354087	0.535778947783735	0.878485981146811	0.461113840382296	1.95467939763877	0.261777005680982	1.17192940827525	1.97500899123009	2.32845273918046	7.93466732029057	6.14943620336807	2.19558489787497	0.233821013509527	1.98637974603074
PF00122.23	0.559208958780081	0.464488782033022	2.66085401296669	0.508448886795158	0.417855881314023	0.203029738292378	0.614430952608599	0.601766923639638	0.613651768270803	0.74275163039208	0.290769555270715	0.471089322346233	0.882434029145333	0.532997019032332	0.513535573391375	0.65786374609904	1.59810866691523	0.488572609697041	0.408112613446935	0.518290708967303	0.293489910993057	0.456997624178131	0.531490799484674	0.636513700891383	0.539797068771139	1.47984435076667	1.48398923401469	1.10532517615692	2.15235290968467	1.83035741684896	0.562708034939783	1.88726720557367	2.3369051491552	0.437785887907423	0.621361411834495	0.543199402429015	1.89575958049385	1.51258968759749	0.969542943513329	0.601996532490707	1.60596719957525	0.690214713688594
PF00702.29	0.816487967595902	0.449140278711501	2.3242790073776	0.748274378878807	0.246661956905687	0.203029738292378	0.614430952608599	0.568763716166789	0.613651768270803	0.74275163039208	0.271705093050801	0.407896109314697	0.882434029145333	0.810043567988993	0.513535573391375	0.849408231761173	1.58014439209572	0.562983523297703	0.408112613446935	0.518290708967303	0.446549233421874	0.441748162881927	0.81720508519896	0.636513700891383	0.878627798357223	1.53393245935054	2.03517131010402	1.46622071986288	2.32673055302746	2.17945368223086	0.633731703732309	1.78109954892591	2.62835575285586	0.71317693703286	0.630668841761827	0.502835695644556	2.09394636693513	1.55532777753019	1.35362020304704	0.776884960492835	2.15988732228187	0.823810810381272
PF10543.12	0.11546342625685	0	0	0.13995452962743	0.0655598728364536	0.032161018077261	0	0.092538405267008	0	0	0	0.124213344459511	0	0.201421692272415	0.0864100122432322	0	0	0	0	0	0	0	0.161306789178152	0.232816110927699	0.156086786462048	0.0455181359151341	0.0662180839455881	0.124428680251381	0.173820868354837	0.414920060146684	0.0998971172661435	0.0837568665981868	0	0.14738681815953	0	0.0464869650218095	0.0623617134259669	0.0538794063906591	0	0.143934211431198	0.121770102058876	0
PF10552.12	0	0	0	0	0.0655598728364536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00692.22	0.564021920419347	0.287451145725322	0	0.307129836347623	0.10840692334864	0.190152906827117	0	0	0	0.255559047693879	0.168400045430208	0.263394875004346	0.66143166601024	0.323870671864251	0.184954427968984	0.266884531590414	0.685523506084127	0.124982775251481	0.310761252083719	0.511654257041114	0.434106901533156	0.0950218244101884	0.537519142419602	0.486959392538792	0.262430112969652	0.616556260712466	0.613006474139812	1.00914111597791	0.483195031853954	0.775361778798732	0.304956527001674	0.620258139431021	1.17465222632556	0.225393500844092	0.129562509268871	0.476037219081696	0.48245419948668	1.16795163183148	0.101028611174275	0.0794088584365804	0.242699545749513	0.779405921711352
PF06605.14	0	0	0	0	0	0.0517291871888395	0	0	0	0	0.0202002174159947	0	0	0	0	0	0	0	0	0	0	0	0.0259607671552541	0.0748761967646088	0	0.139028118775189	0.136327926092966	0.0606432108169872	0.459971090529472	0.15301456759707	0.024291276293455	0.0230181769460944	0.0728267733108819	0.00684729995727005	0.0469761233872164	0.493632364739623	0	0.0206188629915177	0	0	0.212782431714943	0.0362994866578726
PF18013.4	0.0572790088158208	0.116965394651383	0	0	0	0.0476646876636227	0.126557669630621	0.0399808677058128	0	0.278580969592206	0.0929696753362647	0.16089496192761	0	0	0	0	0.0495881774734773	0.0516151892753794	0.181144656417855	0.0541275493687277	0	0	0	0	0	0.0281465696947237	0.230523023205063	0.0595838887830889	0.0512232988918036	0.119184249635043	0.0219915445954864	0.276762985127953	0.0809207630929374	0.0419769258250033	0.0193563695684413	0.0290209242062358	0.0859257456412072	0.0941366965253948	0.116905873383181	0	0	0.0414170149870473
PF01551.25	1.2076721467715	1.93049304360707	1.02190923317684	0.57288573008623	0.431367008124338	1.33849826504442	0.892628358351659	0.69393956445895	0.6498544715123	1.43128781331029	0.727629678905781	0.669239595285282	0.245519889720362	0.650263700986012	1.04097401714053	1.1220632397103	0.392841405958716	0.843166204059135	0.981626227079089	1.39530592424733	1.24192646442052	1.09768495496989	1.28729429495126	1.43823043908881	0.473395761912431	3.2931671839533	3.25836182439805	2.43847600457056	3.94059639166979	3.50821317878733	0.932892791580331	3.4470367558394	3.22313005874361	0.468782616614247	1.17791487468486	0.889292597681646	1.01213049827418	1.80762660249268	1.49927101028611	0.32840715363817	2.40953336086367	1.34621191653025
PF01521.23	0	0	1.27721886876816	0	0	0	0	0	0	0	0.139243587039411	0	0	0	0	0	0.303020031861167	0	0	0	0	0	0	0	0.0866714216690058	0	0	0	0	0.0680464164061918	0.0427179485701605	0.122433120450181	0	0	0	0	0.297266351004514	0	0	0	0	0
