FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF20581.1	-2.13618894113551	-1.18471491228581	-2.66797170307349	1.64840104591773	4.21738706076332	-0.329289311686603	0.333777488590993	0.424994728912311	0.869282149269585	0.411606393606394	0.861914614676543
PF20580.1	-2.18641133637231	-1.27865765911255	-2.66172647248037	1.4436925581931	4.12850854512872	-0.293307155017615	0.352666672642312	0.453090205318171	0.891077781684379	0.445974825174825	0.882045136917398
PF20181.1	-1.972093156556	-1.26114143550711	-2.32020579265744	1.09895332752889	4.1861512260513	-0.21812377647316	0.38333333790312	0.523428197316357	0.904329883718246	0.524122677322677	0.900231035453493
PF03707.19	-2.06709566442467	-1.15957096435934	-2.59782473388924	1.28878872379314	4.38744106191194	-0.273911411828879	0.369753502836437	0.476975922184249	0.889567536269955	0.480532267732268	0.895293290649666
PF13619.9	-2.04125862554802	-0.725377150849763	-2.7440825684027	1.87941187950166	4.04781945796186	-0.428104027240952	0.295802807199215	0.333115580894223	0.804456957494936	0.322168231768232	0.795704865614883
PF07310.16	-2.08961686055141	-1.19733479225224	-2.65901905446189	1.39786257339875	4.23051006603098	-0.289277529521027	0.348000006202873	0.455654683043465	0.885407162828675	0.441501298701299	0.878242896949982
PF06791.16	-2.22293223509372	-1.28370667441339	-2.71906070988189	1.4882639923683	4.14708927216387	-0.325578515182994	0.347333339568994	0.418217290302606	0.856667286376628	0.430680519480519	0.861009310656392
PF09718.13	-2.24847099269301	-1.32936150825705	-2.74883657343402	1.4639990080541	4.18846805916932	-0.298489209166356	0.352431718170889	0.437808491958694	0.88112145086974	0.449776623376623	0.878101995325965
PF13398.9	-0.930077630678811	-1.24970013567349	-0.753395253707262	-0.617427864165713	4.08324032702175	0.128122702658381	0.433044639430472	0.619339379165708	0.97569435046241	0.615971228771229	0.924806111344853
PF16938.8	-1.79200189203551	-1.24782993437481	-2.07656337570032	0.858046107955881	4.20478297258334	-0.182561807112248	0.405333336969865	0.556923927190812	0.915971639607255	0.553416983016983	0.918084497891897
PF13910.9	-1.81923005173715	-1.3418569648784	-2.1711271236386	0.817483110295117	4.32121365352193	-0.153738755833382	0.414000003282288	0.569871921895764	0.93672477043263	0.586650549450549	0.941224350251745
PF19880.2	-0.622061545651217	-1.22050446124119	-0.129315493879327	-0.928248729037403	4.26196987385899	0.182731679349323	0.402000003774635	0.619850681417676	0.970621813404352	0.533792207792208	0.899841890945892
PF11753.11	-2.2190863146947	-1.30859105729879	-2.73065567988267	1.41516753831019	4.30536546738079	-0.296451111524779	0.344000006400862	0.434836454032459	0.889460102061003	0.43239000999001	0.891233585655365
PF04655.17	-1.16332066117117	-1.35897143215007	-1.00330171785323	-0.240485707582815	4.20608621175849	0.048571853035342	0.47035309903515	0.751739440468462	0.989772935206202	0.711767032967033	0.962493175398328
PF08792.13	-2.14156718831971	-1.16939023895375	-2.72158082420652	1.4266959495043	4.32506673576368	-0.283305018356043	0.343770825857455	0.440602335008606	0.886561143245086	0.436575424575425	0.886598195433318
PF14470.9	-2.08578582408921	-1.23692406926221	-2.65121129576101	1.45891862060882	4.31180514033001	-0.301118336133978	0.347768160769613	0.454069469134203	0.874105975164798	0.45133026973027	0.878736010266147
PF11114.11	-1.98856015566248	-1.29593275869779	-2.37159143041434	1.1182372432179	4.13504282685168	-0.216006793608178	0.383744175098753	0.513675479027743	0.905351402006999	0.523029370629371	0.905292878574287
PF00652.25	-2.17754431153571	-1.33831757054637	-2.68656237797666	1.46853559583744	4.18087043698417	-0.298653049043241	0.345103270827835	0.435101581969774	0.879950513735493	0.432170629370629	0.873778764361592
PF08909.14	-2.17405327257003	-1.28139426252403	-2.72811797022058	1.47684971705445	4.18385504861197	-0.306352194499912	0.344437048342602	0.454976900800658	0.881290423755942	0.449682717282717	0.887578732684655
PF00165.26	-1.8501931220354	-0.316252243556516	-2.72324909269737	2.36013785877766	4.27380446358594	-0.490170901268169	0.267821463313649	0.293440372566714	0.79176006178265	0.273035764235764	0.789095777457897
PF08950.13	-2.20204891036022	-1.28343423684629	-2.77134605341981	1.50076886180885	4.17007886483387	-0.308602475977131	0.335776156042623	0.434371660576052	0.870886776871611	0.435994405594406	0.865458161618601
PF14436.9	-1.0792390150128	-0.825718454820613	-1.21640691517597	0.471602255996121	4.08617196079167	-0.101498706676308	0.446369089281922	0.635361879372726	0.953722380312512	0.649807792207792	0.95499143714243
PF13637.9	-1.83241736515844	-1.24225581651214	-2.24134379447687	0.837596828121566	4.29827927762965	-0.162040746514364	0.415333336561705	0.566561544141262	0.933627815356258	0.59626973026973	0.944933020872436
PF13038.9	-2.20566718850011	-1.1998100505447	-2.80824371141342	1.54329041942331	4.28726843746886	-0.31798253068049	0.335776156042623	0.440281881417337	0.859684473597357	0.430342857142857	0.865162733374626
PF14412.9	-2.2164816292621	-1.20858004363678	-2.74622594292629	1.58417978418593	4.35569110318039	-0.296998146261189	0.343770825857455	0.441403729714772	0.865103535604256	0.430966633366633	0.863190893456785
PF20202.1	-1.93407260289286	-0.754212345528751	-2.6256448642226	1.6988547134781	4.34288833853211	-0.349653038197203	0.332445043623722	0.384426446197618	0.867168323100262	0.380993406593407	0.870246055789778
PF06777.14	-1.67674487568861	-0.821016896702227	-2.22380091162895	1.25524979206514	4.59738154428961	-0.223641930511066	0.37466667161987	0.484050527909875	0.906895408621737	0.486856743256743	0.917466689978285
PF18259.4	-0.246892592189195	1.35170011466888	-1.61120902831568	2.1697395387396	5.30618998947209	-0.37133611853203	0.342666673134211	0.362247961863806	0.907479919808008	0.380795604395604	0.934463520917655
PF02089.18	-2.15874715251258	-1.31646540899579	-2.67129109523658	1.48480778589712	4.26892021197738	-0.299320625159361	0.346666672935199	0.45122615433632	0.870052201953832	0.45629010989011	0.873463511381421
PF16949.8	-2.11709478018716	-1.31325689106034	-2.64152701766992	1.32353207712685	4.16199633261081	-0.260577838829366	0.360426388010507	0.488806078681679	0.890127129868399	0.489291908091908	0.895823704714895
