FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF01989.19	-1.98024563065481	-1.17759479412634	-2.45314237046259	1.25701954713347	4.12346501978725	-0.271902368311107	0.362212597181138	0.381572331056372	0.759267849951908	0.335106997964291	0.708268847317267
PF04412.16	-1.58575544217331	-0.921561633484155	-1.9766048972378	1.16708568031114	4.17913717620743	-0.234488816160123	0.377874043187742	0.442722788718365	0.822375772614155	0.399493290925388	0.76897330919312
PF20377.1	-1.22384744807354	-1.09115195925973	-1.30783454361348	0.199326385918415	4.33782827923491	-0.044195732712154	0.480000000185482	0.731649510300899	0.972529247831559	0.7632461216471	0.971099721425131
PF04951.16	-1.77858575541872	-1.19411354671155	-2.09715357694954	0.961744165200852	4.16121979226329	-0.199750784490134	0.395534822736838	0.495459510675211	0.835776418246721	0.457953233100049	0.814209901677297
PF06458.15	-0.933938982560746	-1.1511352159549	-0.769230976547532	-0.412891541308127	4.42933524266047	0.0894806279688944	0.455666667080413	0.618401823690289	0.920286509116479	0.630051751405963	0.911572570908029
PF14101.9	-1.52907837942793	-1.22257154972329	-1.69478355547671	0.540624094958486	4.06475890847429	-0.108269280459565	0.440186605026672	0.597032856504387	0.905829536698575	0.592060138467493	0.89012545796542
PF03630.17	-1.54400365044733	-1.05062261974008	-1.7808612152126	0.731128266638241	3.97060121621695	-0.161820336136545	0.417860713876758	0.547931260427133	0.884401381554726	0.496612495857335	0.837828487552823
PF16169.8	-1.86496653720964	-1.15064757890357	-2.30385829880745	1.1488050770371	4.18831370095944	-0.230782678627859	0.379333334519714	0.405479169769744	0.789640771509196	0.372356801055805	0.746486384160776
PF02796.18	-0.756683761177747	-0.67764150891489	-0.800188069982623	0.298355670691786	4.01596986833117	-0.0620023297182014	0.465333333655872	0.701405215374307	0.94553756756338	0.691477486334912	0.941997542808848
PF14249.9	-0.606093952118833	-1.22958626479	-0.180365376325812	-0.906181776141346	4.12210634839343	0.184725491084432	0.402532490107776	0.515673266360844	0.855575841886173	0.423789611868444	0.790133140871806
PF13552.9	-1.21349417717534	-1.13732267088129	-1.25835990417391	0.182831125379542	4.11500105283096	-0.0375183797667177	0.473842052891823	0.699946775359279	0.952729377345583	0.699147114794251	0.947137097042603
PF02667.17	-0.65947961319057	-0.945737891701384	-0.515006750467872	-0.380097927909038	4.04114693143835	0.0817661827692093	0.457000000401115	0.640879945148176	0.930193978562426	0.621666621148651	0.911101629918308
PF19595.2	-1.0545141794138	-1.17616507574781	-0.972692955862688	-0.0989032572988231	4.27110474405253	0.0215287501676535	0.488000000111175	0.751362400408186	0.963784247562456	0.732182978886497	0.955501770011396
PF11672.11	-0.978062064638676	-0.902659204079544	-1.01406886855667	0.304668021986727	4.05489007801182	-0.0612651603178438	0.463666667004872	0.665163139751499	0.952997679350101	0.673746442753175	0.943271559101889
PF20529.1	-1.73090487616409	-1.23318829487882	-2.07569726110708	0.955842623507213	4.18643562377044	-0.178348268037284	0.404531823642557	0.492185604077737	0.852510494545845	0.459535144538777	0.816871873698975
PF03956.16	-0.838245603212503	-0.924881999689985	-0.790906474147119	-0.148332766597629	4.01609519337738	0.0357834495767734	0.485666666799492	0.753164680685517	0.96445657703356	0.747143795852218	0.952655114078548
PF16554.8	1.46688068347547	1.93286307581396	0.915805330498895	1.06323184742308	3.10709181909605	-0.313932648107289	0.328890371670023	0.126775965388724	0.576194432028587	0.196568486768761	0.663871896243488
PF09043.14	1.9542190100638	2.41369966941634	1.36911250701717	0.894290565811136	2.5238172252846	-0.316346690413201	0.353882040798518	0.176005222701984	0.684714509618432	0.246481166495989	0.757906831563776
PF12544.11	1.22943543445924	1.64030780519684	0.790730220827143	0.65648976573311	3.14723128979068	-0.172233919230799	0.40719760168908	0.431389846013851	0.884539682575054	0.473904259322045	0.923032734314024
PF14184.9	-1.85307129128603	-1.17530125643147	-2.25360385921379	1.10938032919632	4.19649963519488	-0.226212098274257	0.381539487999033	0.42772271398394	0.812617924146449	0.376623910485474	0.764822721692965
PF20097.2	-1.87630045389024	-1.19469358469457	-2.31103985380568	1.0863281278831	4.21174394511575	-0.227935766678752	0.384666667794581	0.428728866546439	0.806210158858606	0.392492433736862	0.758324433298089
PF01427.20	-1.54461032015517	-0.660952876325753	-2.04433147496259	1.3435694444213	4.18958074699568	-0.293293387700568	0.352666668160578	0.352659143868732	0.762543787328878	0.300299337341162	0.701973773510798
