FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF01348.24	0.942972838521697	1.32390844894949	0.361670448214036	-1.02635587917763	2.89174848200912	-0.318612010300882	0.339107268463884	0.360193654401867	1	0.460528138528139	1
PF08495.13	2.45478652470289	2.79054101136842	2.19019908928708	-0.561332002044385	1.3186854408415	-0.358616002149942	0.319120593973523	0.449977359270461	1	0.431645021645022	1
PF10442.12	1.20087003930655	1.5005299746043	0.902437393564801	-0.65021384066326	2.16183725651273	-0.250712678183585	0.370000005163893	0.497094156504577	1	0.541632034632035	1
PF11794.11	-1.56721209928534	-1.63314904464166	-1.5033778527989	0.189287227459762	4.1539415994429	0.0389998361627732	0.481333334025656	0.735529054058106	1	0.714965367965368	0.996010391563324
PF03241.16	-1.60396637230637	-1.64750074217301	-1.57138581495099	0.173434543673612	4.21952489310704	0.0402625196046711	0.478666667458231	0.73987513919161	1	0.715194805194805	0.999735930735931
PF00857.23	-1.44083663453755	-1.46219318590311	-1.38688378660996	0.444709229669849	4.45504477000307	0.0920013852380242	0.454666668359595	0.696275475956013	1	0.675744588744589	0.99607752644117
PF13343.9	0.772822587984313	0.629955462611197	0.942024190427847	0.409756281195399	2.88499427152493	0.109693579256651	0.433333335847159	0.696539965266309	1	0.650658008658009	0.999244855144855
PF13380.9	-1.92231341173775	-2.25326932957846	-1.60473144241355	0.645110446130247	4.1990009568619	0.140680371641436	0.430379749461449	0.64129130594251	1	0.609593073593074	0.996970200987606
PF10593.12	-0.94723441163399	-1.24146542345221	-0.639082094707846	0.593329903500482	3.60211618972117	0.142066106595715	0.419053967098574	0.657516729751687	1	0.603844155844156	0.997278907017352
PF10592.12	-1.57728443980976	-2.06714042887078	-1.02657223012274	1.09343167470558	4.14485894850509	0.207898138346764	0.382666671265601	0.553831312505637	1	0.510779220779221	0.994357278267876
PF09924.12	-0.654151443988285	-0.119801375735946	-1.39056626042976	-1.16738024980596	3.86330441700532	-0.246822439792826	0.380413062652985	0.516851284112475	1	0.556186147186147	1
PF08818.14	-0.213833025025845	-0.226639469633672	-0.193492812334981	0.0317347396915038	3.03147098031552	0.0090219274122885	0.49300466381642	0.770781301229576	1	0.737701298701299	0.999033260067635
PF12681.10	-0.98731320295414	-0.793628584899382	-1.30427587969737	-0.345092437053475	3.69193921035176	-0.0776550562637064	0.459333334849536	0.661310700867027	1	0.711489177489178	0.999838044308633
PF20148.2	-0.426065603927414	0.143257182484519	-1.10847338880108	-1.23678998171735	3.63126633003012	-0.297725674300441	0.346000006301487	0.456559778907062	1	0.482748917748918	1
PF05580.15	-0.618053501894398	-0.993702154060346	-0.183208307976746	0.805968148293311	3.84151059263383	0.180121983984255	0.405729517272928	0.616155789297756	1	0.544917748917749	0.999124809551417
PF11760.11	-1.17786727320092	-0.815923521515968	-1.51385040834329	-0.616281560614259	4.03112126437519	-0.137448776733556	0.420000003040807	0.642154660243337	1	0.651419913419913	0.999792846497765
PF01890.19	-1.12623272240592	-0.762618476430511	-1.50317755351531	-0.649278202348023	3.96140461760756	-0.130789905277845	0.419333336400829	0.64733691275088	1	0.643701298701299	1
PF18991.3	0.965218959410385	0.345434612618585	1.42552640611416	0.814089365300203	2.6736493754879	0.270881260247819	0.349333339470879	0.53006174776901	1	0.44830303030303	0.998720970251601
PF13569.9	1.68792599053528	1.63406545465253	1.74924434049676	-0.0571558091659545	2.13266982637504	-0.0171053023237465	0.489007328854492	0.757585425689466	1	0.776	1
PF03448.20	1.09079929881393	1.93905725290676	0.551926774669629	-1.24047559182728	3.18290722991628	-0.303460962133563	0.329780153690359	0.592397737971088	1	0.434359307359307	1
PF01769.19	0.933971852072638	1.54844796912119	0.271608305173341	-0.97789123079783	3.40892245987851	-0.243712737365281	0.346000006301487	0.561574581018837	1	0.489255411255411	1
PF06695.14	-1.25341844895807	-0.513692053888377	-2.03599884004956	-1.30492753430635	3.84557578968199	-0.297145366707927	0.336666673438699	0.469428017658335	1	0.463090909090909	0.99951525974026
PF13595.9	-1.70136605808364	-1.81081976297472	-1.58638219934569	-0.0532983210250686	4.55492975628501	-0.0110544956210824	0.495003331297425	0.763479005272012	1	0.764359307359307	0.999763929618768
PF12225.11	-0.00618710032961278	0.00167618949284076	-0.0278813806259297	0.192430331613431	4.08265702127781	0.0402168508149875	0.476349101476354	0.766237183138777	1	0.742437229437229	0.999629673356946
PF17200.7	1.71385540232037	1.56240635294139	1.79504989882823	-0.185454316250018	3.36191157099148	-0.0450809272280942	0.48234510391832	0.805068372082188	1	0.849064935064935	1
PF11734.11	0.180163967417498	-0.376525682461652	0.625310050053572	1.04762838947437	3.05397048840305	0.276664309216305	0.351099273198694	0.473232061097498	1	0.418082251082251	0.997266557617513
PF05853.15	-0.795504084655579	0.328511503179816	-2.0217691485425	-2.14981445405284	3.79270322285543	-0.499831924044666	0.247168566861408	0.296047904646045	1	0.26838961038961	0.999905844155844
PF03551.17	0.89226984193736	1.06582324513054	0.72986614082676	-0.307327839065169	2.6789813822823	-0.0905258714357729	0.445702866789121	0.742261947401048	1	0.72078354978355	1
PF10400.12	-1.90549285104878	-2.35454281442161	-1.47287933529872	0.631463680113314	4.18359193298726	0.135327763310246	0.432000002565979	0.619062545949113	1	0.584320346320346	0.993842992303753
PF07729.15	2.36400164897932	2.32905517915352	2.40815439058272	0.189231234661234	1.50500148983662	0.0936145612945437	0.440666668895584	0.540667070966894	1	0.636411255411255	0.999201798201798
PF01386.22	0.442965307138974	0.328307620611751	0.503501411234172	0.12216147850665	3.80769551810493	0.0251503432383251	0.48500999389272	0.730454604508557	1	0.759839826839827	1
PF14693.9	0.471177158829096	0.309837762309278	0.577178358119728	0.23052106687827	3.78689761600523	0.0488796892585115	0.47035309903515	0.701692745173529	1	0.723268398268398	1
PF16199.8	-0.378200068406549	-0.115954512337048	-0.64231084169828	-0.41501642358059	3.54157690524174	-0.103688376378338	0.44037308684754	0.711977832713694	1	0.702441558441558	0.999988429752066
PF02631.19	0.13823106808408	0.51693932159152	-0.409666388127172	-0.953750492930305	2.88597747910149	-0.268188254961121	0.351099273198694	0.44669594433614	1	0.499151515151515	0.999913066525311
PF14319.9	1.8628436188745	0.725298480684925	2.38977808573881	1.70061040120258	2.67403170943612	0.514864721328105	0.238507674872341	0.142539879469296	1	0.150722943722944	0.994810040967172
PF04986.16	1.90214685476984	0.772274225029558	2.39078792844883	1.67735800812702	2.65195998774271	0.527455591608159	0.240506342250232	0.141671893182988	1	0.159324675324675	0.993977643695356
PF18974.3	-1.29921439331227	-0.939099801478974	-1.61347137365746	-0.726231199423293	4.62274117071308	-0.138407025847435	0.423717524540984	0.662901468862491	1	0.659164502164502	1
PF00092.31	1.11280992164335	1.20340143168734	1.05765398621011	-0.586478227129933	3.015645745507	-0.163864224079714	0.418387744606937	0.5698542418606	1	0.665095238095238	1
PF14489.9	-0.0337282497673295	-0.443129958659751	0.225539666151243	0.689353001179919	3.18204623495222	0.175195527642497	0.396666670664582	0.519089251916791	1	0.544445887445888	0.998556595492722
PF04383.16	-0.175743781030338	0.656953339691285	-1.42349911282638	-1.73344858496232	3.76608444296347	-0.394262968265422	0.320000007659312	0.332377155338013	1	0.363155844155844	1
PF05693.16	0.758603415065502	1.08905247248471	0.554964106488169	-0.565455685388022	3.35406459242084	-0.130754837020398	0.412666670003021	0.705036600151194	1	0.650735930735931	1
PF11897.11	1.13770359804802	1.48831125175943	0.880122584803605	-0.584231992791769	2.42800445233544	-0.19337728007219	0.385076620077449	0.696984191047108	1	0.565437229437229	1
PF12439.11	0.806103615825377	1.09192253192257	0.522357534591182	-0.576402194978043	3.36303661520387	-0.138190332172387	0.42438374703289	0.718908627120275	1	0.66130303030303	1
PF06202.17	0.794894351302783	1.15668102478015	0.493899857940244	-0.680043784960501	3.36356813300504	-0.15554427603221	0.402666670413595	0.664357929360454	1	0.619571428571429	1
PF03065.18	0.313585154367133	0.85963680072047	-0.0471477923034023	-0.99281744553786	3.01145027325112	-0.283972846381993	0.357761498062769	0.508071162018865	1	0.505238095238095	1
PF12708.10	0.7899786387106	0.328408610540152	1.21286734678435	0.905633530623766	2.78193661415508	0.238897427163548	0.352431718170889	0.501984733377991	1	0.413116883116883	0.998508886089986
PF00295.20	-1.53977085410729	-1.71312855020515	-1.36442238328207	0.295777738231355	4.3178204049192	0.0621699911676368	0.466355764074866	0.697553548424876	1	0.669095238095238	0.998494828651859
PF07495.16	-1.30933780982282	-1.69593285009483	-0.856508960961654	0.784478386283575	4.25727505065814	0.158195217000601	0.425049969524827	0.634484736156658	1	0.601372294372294	0.998511901596436
PF13636.9	-0.187511879755488	-0.412949585820541	-0.0731518376488411	0.117144427225139	3.68469239586858	0.0213802391548934	0.489673551348137	0.72420144513409	1	0.751134199134199	0.999988429752066
PF02591.18	-1.05297479896803	-0.387010930200128	-1.56365912573926	-1.47084299568144	4.55406474289834	-0.281477793219787	0.36400000543947	0.500088802105111	1	0.530367965367965	1
PF04205.17	2.0987800744242	2.31164548402001	1.87633341801519	-0.366096709959937	1.49584802859919	-0.210900484227951	0.387741510035488	0.609686529732291	1	0.595147186147186	1
PF03993.15	4.40797588670142	4.81177097253363	4.09950525511527	-0.441860187946292	2.19113833121217	-0.203690053094208	0.409726852218993	0.649270734245924	1	0.64317316017316	1
PF02308.19	-0.111939411488496	-0.377817362200632	0.247920132792212	0.727454940830135	3.46310292857757	0.16484192667889	0.397734847385403	0.639686474136349	0.99890430145158	0.549307359307359	0.997291929295829
PF13205.9	-1.57415098243619	-1.17870380171292	-2.02770030104792	-0.849559236432913	4.03750279455687	-0.17326996669422	0.408394407236809	0.587334592607887	1	0.604939393939394	0.999162569978956
PF02475.19	-0.810523695868925	-0.648419899809173	-0.988257954268098	-0.310091601045924	3.83154230135447	-0.0674907089767022	0.463024651608331	0.712909571943041	1	0.738333333333333	1
PF13368.9	0.565633033515234	0.693238712450932	0.476474313788185	-0.609161881626259	4.70185179343276	-0.116748863343475	0.436666669050594	0.744211179609439	1	0.76751948051948	1
PF01975.20	-0.959957861892072	-0.146808660807368	-2.10342197758308	-1.97760534978852	3.55922722506978	-0.488285502366681	0.2613333447812	0.271898862678877	1	0.285865800865801	1
PF06824.14	-1.58683544531773	-1.5584132376577	-1.61032647797223	-0.199665130601801	4.55943091190993	-0.0403176003770832	0.481333334025656	0.755257584738553	1	0.769614718614719	0.999763929618768
PF14128.9	-1.5789720742717	-1.69703975791519	-1.45429178269928	0.0331537906475541	4.31900606623854	0.00582124592003491	0.496666666790129	0.730584767774128	1	0.715813852813853	0.997724360487997
PF05681.17	2.52951057047027	2.52112319364533	2.54803612866948	0.0595568883150799	1.84131691541657	0.0197352054604921	0.481333334025656	0.727476086015526	1	0.758437229437229	1
PF16314.8	-1.34385334129004	-1.16849737117379	-1.55819582658949	-0.367525227453934	3.97113820041535	-0.0827922664363508	0.448000001946984	0.709663389303535	1	0.733316017316017	0.999961908904493
