FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF00146.24	0.102340962492385	0.0570251987725722	0.0789071627572571	0.0135449609165225	0.113908700388465	0.00935243281638451	0.00789306174411203	0.0222525863751708	0.03542546573683	0.0495187803423899	0.129542436315345	0.124173195876289
PF01512.20	2.20655295448612	1.28023225306001	1.15844342590096	1.95542693478131	0.942470145725855	1.65569023139758	1.85808402291534	1.86387370681241	1.84955636316013	1.15354739800698	0.775995584760525	0.807571134020619
PF10589.12	0.936341484640153	0.395480419333128	0.448458704053204	0.933508363665294	0.367890983084291	0.500933421970477	0.676798217695735	0.637029084520789	0.849065252267295	0.451852482752747	0.331591383384212	0.322490721649485
PF00346.22	0.213863023235576	0.0682728174942678	0.456367394625685	0.0432006682976311	0.631615727704355	0.0089790640281939	0.0227880330999363	0.0798848331056022	0.0712765609141211	0.16858870624308	0.600645038892051	0.634292783505155
PF00329.22	0.211165259768514	0.0665389046690166	0.304754201491867	0.0367165900908964	0.320699648531437	0.00619245795047855	0.0227880330999363	0.0718085106382979	0.0616180466882755	0.151690656673196	0.320294579258723	0.332486597938144
PF01058.25	0.186232703855191	0.0654894311168908	0.159432012222522	0.0465023768323488	0.197418453127248	0.016701423354673	0.0215149586250796	0.0482139371462034	0.0465245719150051	0.0807597308576782	0.202031700039668	0.283101030927835
PF14827.9	0	0	0.00377460231868428	0	0	0	0	0	0	0	0.000431175729980511	0.000593814432989691
PF05872.15	0.010094856844487	0.00371878671731517	0.087984182618855	0.0015514052151083	0.00698826382751321	0.00693919552685979	0.00951623169955442	0	0.00697377467832237	0.00965846180052806	0.00593297804453183	0.00463505154639175
PF02661.21	0.726307545035245	0.40832506302545	1.13238069560528	0.964894484555562	0.505806425091978	0.327162124013077	0.491374920432845	0.554387077884052	0.58622270241954	0.35090707776169	0.436004898156293	0.42180618556701
PF00245.23	0.0798450961622139	0.0454239530930952	0.946706210119529	0.00445531754082384	0.357203050171624	0.00798644944495542	0.00986632718014004	0.051410306461058	0.0188259175588515	0.0577633932373733	0.632638278056605	0.765558762886598
PF14521.9	0	0	0.00269614451334591	0	0	0	0	0	0	0	0	0
PF01523.19	0.0150117483247759	0.0120461312070087	0.0158173811449627	0.0108001670744078	0.0204920559883255	0.00558231871124022	0.0105665181413113	0.0651961741167285	0.0530399764266771	0.070096243931522	0.0315103223469757	0.0734020618556701
PF19290.2	0.0463406143938735	0.0428687131400933	0.0683023276714299	0.0412912464944209	0.0561938626600621	0.0217737749405797	0.0691597708465945	0.206348819051337	0.137871197983171	0.197768503534622	0.137700281126576	0.238647422680412
PF19289.2	0.0885040466452006	0.0712957576172387	0.1834276983913	0.107544205103725	0.0808172157934763	0.0473540902095419	0.122756206238065	0.241923677532696	0.161444520839472	0.225704795162252	0.167537641641227	0.271472164948454
PF13116.9	0	0	0.00197717264312034	0	0.000184983454257702	0	0	0	0	0	0	0.000329896907216495
PF13502.9	0.000435123139848577	0.000524736776062877	0.00584164644558282	0	0.000452181777074384	0.000309622897523927	0.000827498408656906	0.00146398594573492	0.000327407261893069	0.000562132697385231	0.000741622255566479	0.0013360824742268
PF04390.15	0.0117483247759116	0.00986733285422584	0.196818549474252	0.00942777015335044	0.097506834110949	0.00793181011009826	0.0058879694462126	0.0111994924848721	0.00874177389254494	0.0102546631462397	0.0777841016884842	0.0801814432989691
PF14561.9	0	0	0.00763907612114676	0.0175229230065437	0.000904363554148768	0	0.00362826225334182	0	0	0	0.000862351459961022	0.00230927835051546
PF11066.11	0	0	0.00188730115934214	0	0.000575504079912852	0	0	0	0.000916740333300593	0	0.000534657905175833	0
PF01124.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01663.25	0.0210164476546863	0.00579491917912917	0.232767142985531	0.0118344372178133	0.136579450393604	0.00202165538971506	0.00219605346912794	0.0123218817099356	0.0104115509281996	0.0112596882718678	0.162294544764664	0.157905154639175
