FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF06182.14	0.0350869018219095	0.0723015236567763	0.0387292688624153	0.0429114389635866	0.0143789769440542	0.0505147881078163	0.0107580685514136	0.0213260773506361	0.0069729022291832	0.0141301001916451	0.00783491778326721	0.0386095081066227
PF05690.17	0.00559153813894972	0.0210425020048115	0.0391263723429105	0.0152029098042421	0.0629286835798694	0.0340685612925616	0.0288430608670789	0.0153724505221052	0.0110708232315647	0.0282502705869503	0.0300421688250119	0.00735092058257763
PF00148.22	0.00242299986021155	0	0.0028030833917309	0.00333074502431648	0.0116932484918602	0.00352832298615663	0.00146538475285035	0.00125584315914324	0.000536377094552554	0	0.0015220700152207	0
PF08369.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03479.18	0	0	0.00464844662462042	0.00267685643058564	0.00739608296834972	0.00643967146107277	0.00239465313270667	0	0.00323971765109743	0.00650401660261948	0.002320532974025	0.00384721077219016
PF11360.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01977.19	0	0.0018925421010425	0	0.00608933752911848	0.00185935046690356	0	0	0.000837228772762157	0.00105129910532301	0.000844032688889551	0	0.00144270403957131
PF05359.14	0	0	0	0	0.00144616147425833	0	0	0.000767459708365311	0	0	0	0
PF00444.21	1.4919155677741	1.30473135525261	0.999672973604298	1.48142547713433	0.962358482770019	2.09142791038445	0.652846777940598	0.410451405846648	0.481387714819026	0.56062637155312	1.27624323177883	1.58402033525694
PF13435.9	0	0	0	0	0.00417320882571688	0	0	0.00355822228423917	0.00126584994314403	0	0	0
PF13447.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05069.16	0.00610409580168678	0	0.00378416257883672	0.0160611385835138	0.0204115362366747	0	0	0	0.00456993284558776	0.00255195765934841	0.00379269905432043	0.00384721077219016
PF13429.9	0	0	0	0	0.000165275597058094	0	0	0	0	0	0	0
PF02662.19	1.27342621499464	1.09398556535686	0.554449894884373	0.507131472475377	0.235311131311462	0.510835614853661	0.588727259730512	0.257192027721575	0.23392477847626	0.485537251630969	0.567557451905083	0.787235504259412
PF12779.10	0	0	0	0	0	0	0	0	0	0	0	0
PF09544.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14243.9	0	0	0.00207895351553375	0.0161224406391761	0.0014048425749938	0.0260671730999113	0	0	0.00173786178635028	0	0	0
PF20004.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12458.11	0	0	0	0	0.000289232294851665	0	0.000178705457664677	0.000674434289169516	0.0010298440215409	0	0	0
PF10459.12	0.00424024975537021	0.010906174819567	0.00439149731371175	0.000613020556622665	0.00429716552351045	0.00277638530058227	0.00100075056292219	0	0.000729472848591474	0	0.00269481248596452	0.00769442154438032
PF13084.9	0.00545174968547598	0	0.00233590282644242	0.000899096816379909	0.00537145690438807	0	0.00243039422423961	0.00102327961115375	0.000514922010770452	0.00154904822902082	0.00122264640566909	0
PF19266.2	0	0	0.00341041812660593	0.00251338428215293	0	0	0.0062546910182637	0.00639549756971092	0	0.0141896789696843	0	0
