FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF00977.24	0.355226260515753	0.761664775675699	0.453692250417322	0.366482280038577	0.349710376091336	0.534903731432652	0.487092093825773	0.666646505122293	0.584968871769606	0.333265752144271	0.481780404346289	0.427308994758083	0.51009126092981	0.306957148714179	0.463529282405817	0.229861284456014	0.576699279876029	0.733661165375547
PF01205.22	0.0949075346859478	0.225326965531193	0.258031200086467	0.156015475174317	0.228718938885158	0.412675250484558	0.0856071944420843	0.303685782330927	0.370690195727146	0.083324169782274	0.139166627757286	0.109214330998438	0.127889531272397	0.0882049397028261	0.144219800156686	0.142948329351353	0.289416912278569	0.139144493095318
PF09186.14	0.0844513480324774	0.200823240718752	0.202596404424216	0.138533849172477	0.152913028878442	0.304630915050363	0.0823361022698308	0.284882622008846	0.320392350069423	0.0618677149769079	0.0877595533647721	0.0751418719364166	0.0825505279755363	0.0544583150721728	0.134818642879723	0.139507185393859	0.218916167846617	0.112886493768946
PF03806.16	0.0113221898425615	0.0184349631036879	0.0188905835304855	0.0423017658991897	0.0365282907991941	0.0301335474113269	0.0718169756939225	0.0195289759195554	0.023111031486541	0.0796163679349021	0.00748394154254574	0.00589908923628829	0.00639782120502652	0.0247267894759165	0.00217161235345053	0.0271261990514567	0.0123059159551518	0.00336813742000674
PF01471.21	0.215689778413152	0.564482791982198	0.468499681754314	0.476759525102817	0.523495214909335	0.819247504025051	0.305319364473521	0.807855441726836	0.747928517042146	0.182895315592698	0.220542819218122	0.120997046589662	0.252864446461847	0.228549616162187	0.28252951606031	0.181403558820383	0.690475828750266	0.234449309531829
PF07486.15	0.33888675060941	0.922416598503039	0.808181916439491	0.693223514283497	0.431665547347213	1.05162266092441	0.391420000392139	0.920825615242128	0.884588166793568	0.255546239278645	0.438704384309069	0.286241128171824	0.503053179798366	0.359662392376967	0.526024987286447	0.295278679171273	1.1577208228252	0.677857864600876
PF02463.22	0.503583145470208	1.07725797514446	0.900575244088436	0.872717799776076	1.09472590664876	1.36303961182101	0.585594123144693	1.203016671077	1.35259551216016	0.389453210908291	0.582927008224332	0.449861607211888	0.547565578861866	0.558904613122588	0.688579793009607	0.390938915237314	1.03355261158883	0.702701246210846
PF13673.10	1.8586307069152	2.45505158447452	1.9937791975405	2.62449423006574	3.91149680993956	5.12775045129356	1.51797630173783	2.18376743658564	2.90008509875935	0.861993484715197	0.740043089360396	0.329266595537412	0.784031726312772	2.29175915060863	1.24581827178141	1.14380772385265	2.36012275530977	0.818578646008757
PF07670.17	0.413871629918806	1.66622690132545	1.98041888337797	1.40378454477935	2.12796969442579	2.75057548245167	0.986592116700543	2.35616376214418	2.35912572221973	0.788569386408621	0.760573902255188	0.439601985433966	0.455353815280233	1.26950645384757	0.91523839630551	0.590489605249082	2.07525599343684	0.751242842707983
PF00015.24	7.21594637195066	7.18726967290254	4.58274988290961	4.36440931614362	2.08856615177972	4.43037660281288	4.82868430856105	4.04956715684421	3.9012675236261	5.23716873762921	4.40345915515505	3.86585177281935	4.94304553490372	2.98608853010617	5.04402325549432	2.997247084834	5.45983105952417	8.53764904008084
PF03807.20	0.15448305566247	0.292417565986789	0.129189734475015	0.160050549280005	0.197510913364674	0.198507072113828	0.144709065598306	0.30543227611235	0.267595288216061	0.179105041785793	0.2330960972779	0.369106709344219	0.223321706722729	0.124962888609277	0.152906249570488	0.096915451271262	0.325301570903345	0.151350623105423
PF14748.9	0.144682098935137	0.276418902873427	0.122428514813436	0.13909920296201	0.169513935527199	0.169464612818955	0.144709065598306	0.292836351264507	0.247117839387289	0.160095255113262	0.181302152466966	0.274860447495786	0.217869941229872	0.122008115024105	0.152906249570488	0.096915451271262	0.271246695633679	0.151350623105423
PF11023.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08455.13	0.0621964406810726	0.124884561597931	0.0576805293686726	0.0572780986376082	0.0612617528542646	0.054230627641786	0.0316456109851183	0.157925377083885	0.100765888834147	0.014521937541236	0.0243061345642038	0.0120533160149062	0.029953652826222	0.0254053977634202	0.0224170870156823	0.0173733195449845	0.0294962170702805	0.0399326372515999
PF02746.19	0.00799105588240685	0.0524728005136459	0.0730764149923741	0.208249731179816	0.107937374076561	0.169047692969578	0.017940355670002	0.0842097304653537	0.124907063197026	0.0241505388168023	0.0794885306261298	0.0361831423667486	0.0234077117874719	0.100179548442735	0.0696290391302555	0.0331063010376921	0.170596457111604	0.0277265072414955
PF13378.9	0.0391305144700427	0.0702305249918643	0.124349998198609	0.227538272234478	0.207910090664876	0.290193956436311	0.0239302776997131	0.127698181680717	0.196918529135128	0.0538301352540136	0.150425890969244	0.111835289387825	0.0333986334750824	0.151994118728175	0.0960045081572907	0.0378026602004065	0.249088450669989	0.0700303132367801
PF09339.13	0.0513049614193288	0.0437478561439616	0.0551525777900539	0.100666230642175	0.118063717259906	0.109689838243969	0.0228224852457731	0.0723471817941254	0.0748152461145698	0.0508164723993842	0.0236858078588056	0.00528830542283249	0.0214630417124564	0.0237088770446609	0.023667825776214	0.0846913668295118	0.0390219075688979	0.0239137756820478
PF01614.21	0.0433001594545554	0.0391918872089853	0.0462056707778405	0.0910108747464222	0.0970659838817999	0.109689838243969	0.0228224852457731	0.0517824065323404	0.0629820396828951	0.0476756652738069	0.0229987793571281	0.00528830542283249	0.0214630417124564	0.0222385590884029	0.0267190785766318	0.0846913668295118	0.0399486493877427	0.0208420343550017
PF10750.12	0	0	0	0	0.0125293821356615	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01546.31	0.59857773867781	0.93806344934343	1.08642471988375	1.44077641920429	1.45138305910007	1.49395687984281	0.451734234381434	1.32905152534684	1.33862140009854	0.564359055421157	0.788922165673922	1.00305391906728	1.43476515839266	0.962266551680262	1.12510136481713	0.468908462004778	1.23618243140591	1.12860895924554
PF07687.17	0.434499917523506	0.604501438032666	0.846659621227588	1.19720870423129	1.22490975486904	1.15326239782137	0.339961570385669	0.97369674517068	1.00584046222063	0.387779717396085	0.551397069123072	0.803095668846933	0.745711691910746	0.76322225835183	0.735324436136729	0.32002282209464	0.949697669472213	0.590959919164702
PF04211.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13190.9	0.019111636516926	0.0512590481718955	0.0610131021148326	0.00605261115853185	0.147876091336467	0.0882805604467252	0.027256922885881	0.0537405965296942	0.0533166121736015	0.103172421376732	0.0593779390478986	0.0247406101652982	0.0663385732715371	0.0369841516689523	0.0938603845678079	0.281114716685091	0.301920330588557	0.121832266756484
PF01912.21	0	0.00224280324019103	0	0	0	0.00852024500694127	0	0	0.00320687956286111	0	0	0	0	0	0.00344983987794989	0	0	0
PF03833.16	0	0.00043097003438965	0	0	0.00182588985896575	0.000847145651392912	0	0.0015574793029146	0.00142428449858915	0	0	0	0	0	0	0	0.000888760596760961	0
PF10672.12	0.227305218012866	0.447980157787804	0.413263039066159	0.271624782449645	0.39582983546004	0.573646230201851	0.238936780670165	0.619218992174801	0.663600125408698	0.18126305806026	0.219955843410863	0.160094942091509	0.201614983993502	0.231730592509861	0.334895611418833	0.120197553756731	0.574314059129167	0.155823509599192
PF01368.23	0.793043565917047	1.14859670879619	1.1468133398984	0.957831258521877	1.15972338817999	1.17329672717918	1.02467207382669	1.27946924734435	1.41482509965513	0.885796954035628	0.847873213225632	0.79082587249308	0.947321897845095	0.823335642486534	0.938631334442047	0.559316050351246	1.42444015678648	0.924284270798249
PF02833.17	0.081266838950899	0.0949629277817357	0.14889094380862	0.190346861177931	0.176397750167898	0.0772144431680586	0.195111988340403	0.163368994064945	0.216168764276437	0.184888387948098	0.0648608267020631	0.0646966955822548	0.222910793635625	0.197418460972955	0.203829184820705	0.0928680954248832	0.0573060678800401	0.0910609632873021
PF04851.18	0.691638716299188	2.49120909082913	2.54438026156193	2.29590173929431	4.59627896239087	4.63100375671396	1.09225068134138	3.61390390503913	3.73263761365163	0.619305998460523	0.818857931844105	0.606817584388675	0.816331406182809	2.54335317320063	1.63306623417678	0.62043290660771	2.75822673270335	1.13803974402156
PF18195.4	0	0	0	0.000565353789533195	0	0.00211121115216244	0	0.00154991872377424	0.0018900882339768	0	0	0	0	0	0	0	0	0
PF00710.23	0.110115283810781	0.122879231641996	0.262234444991533	0.145085301910009	0.333497733378106	0.327885284946976	0.0928356218996516	0.215854534457339	0.193917678147534	0.100450846712118	0.189106262631653	0.16198914505729	0.294705910459171	0.19550987516435	0.207031625822945	0.105744749135257	0.305520950442101	0.154543617379589
PF17763.4	0.110115283810781	0.11996798508316	0.262234444991533	0.145085301910009	0.333497733378106	0.327885284946976	0.0928356218996516	0.207900805201678	0.193917678147534	0.100450846712118	0.189106262631653	0.16198914505729	0.294705910459171	0.19550987516435	0.207031625822945	0.105744749135257	0.302512837653064	0.154543617379589
PF01844.26	0.325933358992687	1.1240050309155	1.08925890787688	0.283441785187731	1.32599479516454	0.760878725112324	0.155460207702916	0.842626545193362	0.958606171899494	0.179778562788652	0.294555132369715	0.0738893785467984	0.120335419752497	0.85391542844217	0.493010981761205	0.0696680098420283	1.09646470784844	0.245927921859212
PF17957.4	0.1461071094738	0.0645663473970289	0.0812006869303102	0.0979946568524205	0.0227816487575554	0.00701667235865752	0.110746567150523	0.0403886137678146	0.0667801316791329	0.0489471079832857	0.0120596847673108	0.0410771443150717	0.0705145969707105	0.134081687472608	0.0737798424893825	0	0.0110905168484701	0.000107780397440216
