FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF02583.20	0.562855480262046	0	0.18557217898611	0.0817657520182668	0.533779749210953	1.03364857278577	0	0	1.06080773532395	0	0.186273466999947	2.17485996642966
PF04306.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13667.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01964.21	0.128135131438869	0	0	0	0.0711670789615855	0.188248333837141	0	0	0	0	0	0
PF13286.9	0.659479071413823	0.528400989192939	0.507919235195588	0.981374160574932	0.43295587022662	0.363296915259605	0.776729423957164	0.177864647521026	0.488302078185554	0.84275573132651	1.03540537535113	1.27405842747487
PF07732.18	0	0.350214310948799	0.168317931655291	0.126983904357437	0.127505757911797	0	0.0643837982554625	0.0785766773935698	0	0	0	0
PF00394.25	0	0	0	0	0	0	0	0	0	0	0	0
PF07731.17	0	0.350214310948799	0.168317931655291	0.126983904357437	0.127505757911797	0	0.0643837982554625	0.0785766773935698	0	0	0	0
PF12650.10	0.511199723258365	0	0	0.344454605126594	0.990197332878387	1.24639345914122	0	0	0	0	0	1.12872527016578
PF06940.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03065.18	0	0	0	0	0	0	0	0	0	0	0	0
PF08323.14	0.454947695294588	1.03161671753093	0.758095851232324	0.517534656964774	1.18218814865364	0.704365850498769	0.404115208567234	0.573450108382418	0.378826696491274	0.337687695163849	0.785150338679031	0.382852724289459
PF03916.17	0.144015596214646	0	0.0654419389022459	0	0.0991675907759675	0	0.155148868641506	0.0517932049637074	0	0	0	0
PF13442.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10996.11	0.523738908211343	1.34324654484781	0.725937489317579	0.760576615595213	1.09999573488015	0.307791740438456	0.800552184990068	0.602157051998222	0.590192342705543	0.994384260280111	0.45036091919568	0.40472247892424
PF06508.16	0	0	0.185797222000661	0.0700853310294142	0.281547669822855	0	0	0.0867520058233954	0	0	0.119748782834461	0
PF00902.21	0	0	0	0.0620234842662149	0	0	0	0.0849183734114086	0	0	0	0
PF01252.21	2.16449233195052	4.47106270138206	1.13336219961031	2.02651657531403	1.75377107680059	1.53122310028645	0.379404525433975	1.42149818825139	0.842273129242854	3.07459793579776	0.650217808570199	2.66936989608283
PF14057.9	0.330657985417432	0.530009917467938	0.447274415742756	0.505559700864531	0.869618840456084	0.364339076737056	0.584171776491925	1.30471469278595	1.29839129190834	1.69063995959797	0.659454729177646	0.457412820851329
PF02086.18	0.348378031219245	0	0.375844623466004	0.344527537630367	0.498660041513833	0.147235537130601	0.55926407720874	0.290197668338282	1.00392423336021	0.25442608491539	0.124699636905136	0.226169775380495
PF07610.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03331.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09992.12	0.185138008801028	1.18703152733263	0.285166531830768	0.107581053257558	0.247988285137479	0.27199550891739	0.218053696346835	0.125530106355287	0.381967383671028	0.0399218988953459	0.122540890476858	0
PF20154.2	0.225174371364749	0.721863973201554	0.193460079078406	0.062461079288852	0.619092809007933	0.533310302140461	0.13260536315744	0.0809815922655726	0.278350716570864	0	0.0372595282184178	0.121068215679988
PF00795.25	0.827232235037314	1.82744031429435	0.623961668622737	0.975567611236094	2.44300733600614	1.34063997927193	1.42183586665515	0.646827654678181	0.439845761697922	0.629962229793651	0.308456580913104	1.16544895611338
PF13370.9	0	0	0	0.256980482139952	0	0	0	0	0	0	0	0
PF05258.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01578.23	0	0	0	0.0632380909636628	0	0	0	0	0	0	0	0
PF05140.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06537.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09375.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01612.23	0	0.327170031369845	0	0	0	0	0	0	0	0	0.0480218340400226	0
PF13414.9	1.22024289978038	1.54206836668242	1.08629972311163	0.920467104635702	1.60519207256391	1.23515711591887	1.13319641160722	0.539454194894854	0.750221083569589	1.39885622425971	0.886393853978814	1.52320691020878
PF14833.9	0.188232580964359	0	0	0.0550780658299999	0	0	0	0.0652897530815851	0.231932920644003	0	0.0600822886096513	0
PF07221.14	0.277165328992709	0	0.106772940144255	0.14097291960033	0.242671102391311	0.305459832160182	0.163221133085759	0.144827014288972	0.607514890628658	0.199975815687083	0.252302582276523	0
PF00724.23	0.847207510639268	1.35745023176229	0.929666936338465	0.675528900907168	1.72947766498905	1.21305580745923	0.806654287935055	0.825021711037039	0.800355034202929	0.557199456564263	0.644186372580778	0.895818795616996
PF09529.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12900.10	0	2.60289266575579	1.20971445174964	1.02185450526517	0.996292899997157	0.777184724561328	1.19137824941705	1.15339394763091	0.44162418394153	0.89439635243657	0.660175117123476	1.35729400448862
PF19700.2	0	0	0	0	0	0	0	0.0902695393574454	0	0	0	0
PF13189.9	2.60030141240135	4.19721289355961	2.45126536844384	2.39210197086066	2.29735349313316	3.29471578068547	1.60218660937905	1.24213162071452	3.77099643665305	4.34331054791695	2.07850294682183	3.87809818380703
PF03013.17	0	0	0	0	0	0	0	0	0	0	0	0
PF07691.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02607.20	0.0682870711778414	0.880492383129238	0.531867800047857	0.398003893473663	0.396663254570787	0.758212779433145	0.241288107781328	0.356629986339899	0.363389861367597	0.350263537880458	0.422367320495279	1.31669275597382
PF02310.22	0.448678102818099	1.79501487620191	1.19104442747918	1.19308880373863	1.11809406010976	1.14238459213197	0.570682917350376	0.842395147784783	0.956563581033631	1.46136200359919	1.01172685209807	2.26150915640382
PF02965.20	0	0	0	0	0	0	0	0	0	0	0	0
PF08471.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03588.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01326.22	1.98411953522422	4.500534181213	1.81388088102916	2.50361576912935	2.87050029855839	1.698348951361	1.72947523533984	1.55947211657848	2.59819686841626	3.08827274214543	1.73378281028656	2.9047658563265
PF01642.25	0	0	0	0.0227072545400484	0	0	0	0	0	0	0	0
PF13387.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00183.21	2.68605914011654	1.8512848015868	1.88125420175249	1.68257249771385	2.36457178196707	1.44772063163046	1.11311425857155	1.08801435577537	1.8300257497334	1.27359570941837	1.4252996378721	1.79588103275937
PF02082.23	0.743230958593337	0	0.705176559063821	0.550682479929536	0.928832921038415	1.11383454966821	0.914945699110458	1.07674304498158	0.4919662132286	1.42461607403245	0.422560713232415	0.209282764083511
PF13274.9	0.443998702103183	0	0.299233144563075	0.75744332302928	0.842105263157895	0.326150480056426	0.522937537783919	0.673700965881998	0.602280411995734	0.648516576923898	0.546484361779793	0.857801331497652
PF03308.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14864.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02075.20	0	0	0	0	0.186869117688874	0	0	0.0575935647795149	0	0	0	0.177817173679347
PF04909.17	0.56093276948119	0	0.625346110459088	1.01925698609233	1.07238974665188	0.727820241539635	1.989566240608	0.845131775052924	1.41205750773792	1.39287416332947	0.779701498310231	0.619267110499217
PF10609.12	0.771564796962278	0	0.29099486104306	0.603695994883504	0.551145895532998	0.555043111514157	0.477359335866655	0.583159606644384	0.559422711785055	0.275914558245072	0.452739649862449	0.20854346227109
PF04845.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08502.13	0.594868480683058	0	0.975473160059708	0.59070278882674	0.752502203645256	0.408486994573275	0	0.509934095196851	0.993354487996463	1.08619217993129	0.51210155052627	0.985142296739151
PF19310.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13533.9	0.0806573150161835	0	0.0390777224507469	0.0234337744814779	0.0470727060763741	0.0592506225619323	0.094999568183781	0.0711822552296532	0.262598512237626	0.286047074053789	0.166192048657613	0
PF02812.21	0.748494949196993	2.38772617573072	1.09911293171226	0.705035708875886	1.16131038698854	0.820287602020987	0.949696109335867	0.535455217674742	1.00769240773012	0.816508638778835	0.782853799925544	0.961148935367671
PF00208.24	0.748494949196993	2.38772617573072	1.09911293171226	0.705035708875886	1.16131038698854	0.820287602020987	0.949696109335867	0.535455217674742	1.00769240773012	0.816508638778835	0.782853799925544	0.961148935367671
PF02684.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09719.13	0.190487810764499	3.57181225764986	1.43958022356172	1.03698519470173	1.1646762774034	2.46804565933987	1.45166357198376	0.516969162264951	0.936155616823159	0.973873829016908	1.3001286061702	2.85364464477679
PF02550.18	0	0	0	0.181989037683664	0.145845773266229	0.0917908191907415	0.147173762846532	0.0898779344453377	0.15647189637683	0.370894890708245	0	0.41376761028233
PF13336.9	0	0	0	0.181989037683664	0.145845773266229	0.0917908191907415	0.147173762846532	0.0898779344453377	0.15647189637683	0.370894890708245	0	0.41376761028233
