CHROMATOGRAM,
p6_b9_gudca_dny_bsh2_48h.raw,
Data points: 2443,
Time,Intensity
6.8713772,0
6.8737022,0
6.8760251,0
6.878348,0
6.880673,0
6.8829959,0
6.8853209,0
6.8899771,0
6.8937521,0
6.8968521,0
6.899177,0
6.9014999,0
6.9038229,0
6.9061478,0
6.9084707,0
6.9107936,0
6.9131186,0
6.9154415,0
6.9177665,0
6.9200895,0
6.9224123,0
6.9263498,0
6.9286727,0
6.9309976,0
6.9333205,0
6.9356434,0
6.9379684,0
6.9402913,0
6.9426142,0
6.9449392,0
6.9472621,0
6.9495871,0
6.95191,0
6.9542329,0
6.9565579,0
6.9588808,0
6.9612037,0
6.9635287,0
6.9658516,0
6.9739453,0
6.9776744,0
6.9808077,0
6.9831327,0
6.9854556,0
6.9877785,0
6.9901035,0
6.9924264,0
6.9947514,0
6.9970743,0
6.9993972,0
7.0017221,0
7.004045,0
7.0079159,0
7.0102408,0
7.0125637,0
7.0148887,0
7.0172116,0
7.0195345,0
7.0241866,0
7.0278011,0
7.0324386,0
7.0358949,0
7.0391948,0
7.0425156,0
7.0456989,0
7.0480218,0
7.0503447,0
7.0526697,0
7.0549926,0
7.0596488,0
7.0632592,0
7.0663884,0
7.0687134,0
7.0710362,0
7.0733612,0
7.0756841,0
7.078007,0
7.080332,0
7.0826549,0
7.0849778,0
7.0873028,0
7.0911444,0
7.0934694,0
7.0957923,0
7.0981152,0
7.1004402,0
7.1027631,0
7.105086,0
7.107411,0
7.1097339,0
7.1120589,0
7.1143818,0
7.1167047,0
7.1190296,0
7.1213525,0
7.1236755,0
7.1260004,0
7.1283233,0
7.1306483,0
7.1329712,0
7.1352941,0
7.1376191,0
7.1423066,0
7.145792,0
7.1491045,0
7.1514273,0
7.1537523,0
7.1560752,0
7.1583981,0
7.1607231,0
7.163046,0
7.1653689,0
7.1676939,0
7.1700168,0
7.1723397,0
7.1762313,0
7.1785563,0
7.1808792,0
7.1832021,0
7.1855271,0
7.18785,0
7.190175,0
7.1948146,0
7.1985353,0
7.2031749,0
7.2067978,0
7.2101311,0
7.212454,0
7.214779,0
7.2171019,0
7.2194248,0
7.2217498,0
7.2240727,0
7.2263956,0
7.2287206,0
7.2310434,0
7.2333684,0
7.2356913,0
7.2380142,0
7.2403392,0
7.2426622,0
7.244985,0
7.24731,0
7.2496329,0
7.2519579,0
7.2542808,0
7.2581662,0
7.2604891,0
7.262814,0
7.2675744,0
7.271189,0
7.2743181,0
7.2766431,0
7.278966,0
7.2812889,0
7.2836139,0
7.2859368,0
7.2882597,0
7.2905847,0
7.2929076,0
7.2952326,0
7.2975555,0
7.2998784,0
7.3022034,0
7.3045263,0
7.3068492,0
7.3115387,0
7.3150116,0
7.3181845,0
7.3205095,0
7.3228324,0
7.3251553,0
7.3274803,0
7.3298032,0
7.3321282,0
7.3344511,0
7.336774,0
7.3390989,0
7.3427718,0
7.3450968,0
7.3474197,0
7.3497426,0
7.3520676,0
7.3543905,0
7.3591259,0
7.3637654,0
7.3672987,0
7.3719362,0
7.3753029,0
7.3786403,0
7.381782,0
7.3841049,0
7.3864278,0
7.3887528,0
7.3910757,0
7.3957902,0
7.3993277,0
7.4024527,0
7.4047756,0
7.4071005,0
7.4094234,0
7.4117484,0
7.4140713,0
7.4163942,0
7.4187192,0
7.4210421,0
7.4247983,0
7.4271233,0
7.4294462,0
7.4317691,0
7.4340941,0
7.436417,0
7.438742,0
7.4410649,0
7.4433878,0
7.4457128,0
7.4480357,0
7.4503586,0
7.4526836,0
7.4550065,0
7.4573314,0
7.4596544,0
7.4619773,0
7.4643022,0
7.4666251,0
7.468948,0
7.471273,0
7.4735959,0
7.4759209,0
7.4782438,0
7.4805667,0
7.4828917,0
7.4852146,0
7.4875375,0
7.4898625,0
7.4921854,0
7.4945104,0
7.4968332,0
7.4991561,0
7.5014811,0
7.503804,0
7.5061269,0
7.5097894,0
7.5121123,0
7.5144373,0
7.5167602,0
7.5190831,0
7.5214081,0
7.523731,0
7.526056,0
7.5283789,0
7.5330184,0
7.5363413,0
7.5409788,0
7.5444204,0
7.5476537,0
7.5509329,0
7.5542724,0
7.5574307,0
7.5597536,0
7.5620786,0
7.5701348,0
7.5733786,0
7.5767077,0
7.5798577,0
7.5830243,0
7.5863493,0
7.5899159,0
7.5929784,0
7.5963097,0
7.599445,0
7.6027909,0
7.6059137,0
7.6092554,0
7.6125741,0
7.6157095,0
7.6190386,0
7.622172,0
7.6255011,0
7.6288094,0
7.6319886,0
7.6353094,0
7.6384802,0
7.6416426,0
7.6449968,0
7.6481676,0
7.6515051,0
7.6548301,0
7.6580092,0
7.6626654,0
7.6661133,0
7.6692154,0
7.6725904,0
7.675782,0
7.6791007,0
7.6824132,0
7.685584,0
7.6879069,0
7.6902319,0
7.6925548,0
7.6948777,0
7.6972027,0
7.7018422,0
7.7053693,0
7.7100089,0
7.7135484,0
7.7166963,0
7.7190192,0
7.7213421,0
7.7236671,0
7.72599,0
7.7283129,0
7.7306378,0
7.7329607,0
7.7376211,0
7.7422961,0
7.7458357,0
7.7490565,0
7.7513794,0
7.7537044,0
7.7560272,0
7.7597981,0
7.762121,0
7.7644459,0
7.7667688,0
7.7690917,0
7.7714167,0
7.7737396,0
7.7760646,0
7.7783875,0
7.7807104,0
7.7830354,0
7.7853583,0
7.7876812,0
7.7900062,0
7.7923291,0
7.7946541,0
7.796977,0
7.7992999,0
7.8016249,0
7.8039478,0
7.8062707,0
7.8085956,0
7.8109185,0
7.8132435,0
7.8155664,0
7.8178893,0
7.8202143,0
7.8225372,0
7.8248601,0
7.8271851,0
7.829508,0
7.831833,0
7.8341559,0
7.8364788,0
7.8388037,0
7.8425975,0
7.8449204,0
7.8472433,0
7.8495683,0
7.8518912,9065.117188
7.854214,5834.984375
7.856539,8431.537109
7.858862,0
7.8611869,6405.762695
7.8635098,9719.917969
7.8658327,8685.75
7.8681577,6764.951172
7.8727952,13154.48731
7.8762368,9077.607422
7.8808764,13264.54297
7.8844597,13341.93164
7.8876138,11012.74805
7.8899388,18198.44531
7.8922617,8476.520508
7.8945867,13188.38281
7.8969096,17476.52344
7.8992325,14232.5752
7.9015575,13402.65234
7.9038804,14885.61719
7.9062033,15826.21289
7.9085282,16230.18457
7.9108512,14881.79883
7.9131762,15118.00977
7.915499,14150.46875
7.917822,10371.72949
7.9201469,18243.375
7.9224698,14438.48926
7.9247927,9883.186523
7.9271177,17374.34766
7.9294406,10661.15918
7.9317656,14298.27734
7.9340885,14781.88086
7.9364114,7085.004883
7.9387364,15858.69727
7.9410593,7175.931641
7.9433822,11291.14648
7.9457072,9712.597656
7.9480301,9007.013672
7.950355,0
7.9526779,0
7.9550009,0
7.9573259,6333.658691
7.9596487,8332.228516
7.9619716,0
7.9642966,7028.183594
7.9666195,6095.443359
7.9689445,0
7.9712674,0
7.9735903,0
7.9759153,0
7.9782382,0
7.9805611,0
7.9828861,0
7.985209,0
7.9875319,0
7.9898569,0
7.9921798,0
7.9945047,0
7.9968276,0
7.9991505,0
8.0014755,0
8.0037984,0
8.0061213,0
8.0099171,0
8.0122421,0
8.014565,0
8.0168879,0
8.0192129,0
8.0215358,0
8.0238587,0
8.0261837,0
8.0285066,0
8.0331816,0
8.0365961,0
8.0412336,0
8.0448565,0
8.049494,0
8.0529397,0
8.0562439,0
8.059348,0
8.0616709,0
8.0639959,0
8.0663188,0
8.0686417,0
8.0709667,0
8.0732896,0
8.0756125,0
8.0779375,0
8.0802604,0
8.0825854,0
8.0849083,0
8.0896166,0
8.0932957,0
8.0963478,0
8.0986728,0
8.1009957,0
8.1057227,0
8.1091456,0
8.1123185,0
8.1155956,0
8.1189539,0
8.1221018,0
8.1254246,0
8.1300975,0
8.1332954,0
8.1366121,0
8.1398246,0
8.1431183,0
8.1464266,0
8.1495724,0
8.1528766,0
8.1562328,0
8.1593557,0
8.1626973,0
8.1658098,0
8.1691764,0
8.1724931,0
8.1756118,0
8.1789493,0
8.1820847,0
8.1853701,0
8.1886826,0
8.1918471,0
8.1965012,0
8.1998179,0
8.2029616,0
8.206297,0
8.2109449,0
8.2140782,0
8.2187177,0
8.2220428,0
8.2253677,0
8.2284989,0
8.2318031,0
8.2349322,0
8.2382384,0
8.2415489,0
8.2446759,0
8.2479551,0
8.2512404,0
8.2545612,0
8.2619591,0
8.2653007,0
8.2686111,0
8.273284,0
8.2764423,0
8.2798028,0
8.2829215,0
8.2862527,0
8.2895735,0
8.292761,0
8.2960714,0
8.2994068,0
8.3027422,0
8.3060776,0
8.3092275,0
8.3125817,0
8.3156796,0
8.3190546,0
8.3223629,0
8.3254983,0
8.3288524,0
8.3321545,0
8.3354711,0
8.3387836,0
8.3419315,0
8.3452689,0
8.3485773,0
8.3517335,0
8.3550439,0
8.3582064,0
8.3615126,0
8.3695834,0
8.3800478,0
8.3846874,0
8.3893291,0
8.3925957,0
8.395704,0
8.3989707,0
8.4059727,0
8.4092539,0
8.4163185,0
8.4195663,0
8.4228809,11510.23242
8.4275788,0
8.4307954,0
8.4339871,0
8.4410391,0
8.4526098,0
8.4630348,26914.7207
8.473493,0
8.4927763,31189.08984
8.4998387,19830.72852
8.5068553,33788.66797
8.5103136,11529.00586
8.513447,41634.62109
8.5164927,0
8.5196511,49808.08984
