CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
3.5833421,0
3.5904004,0
3.601344,0
3.6096169,0
3.6261773,0
3.6296022,0
3.6319272,0
3.6342501,0
3.6390209,0
3.6424542,0
3.6456396,0
3.6488854,0
3.6571395,0
3.6642228,0
3.6747477,0
3.6891226,0
3.6961768,0
3.7068079,0
3.7115475,0
3.7151849,0
3.7183641,0
3.720687,0
3.723012,0
3.7253348,0
3.7276598,0
3.7299827,0
3.7323056,0
3.7346306,0
3.7369535,0
3.7392764,0
3.7444702,0
3.7486743,0
3.7519139,0
3.7542367,0
3.7565596,0
3.7588847,0
3.7612075,0
3.7697096,0
3.7802866,0
3.7873677,0
3.7989052,0
3.8060656,0
3.8099968,0
3.8132843,0
3.8156071,0
3.8179321,0
3.820255,0
3.8225779,0
3.8249029,0
3.8272258,0
3.8295508,0
3.8318737,0
3.8341966,0
3.8365216,0
3.8388445,0
3.8468736,0
3.8510216,0
3.8542798,6405.89502
3.8566027,0
3.8589256,0
3.8612506,0
3.8635735,0
3.8658985,0
3.8682213,0
3.8766922,0
3.8840483,0
3.8878816,0
3.891142,0
3.8993128,0
3.902767,0
3.9060357,0
3.9178918,0
3.9225314,0
3.9335584,0
3.9406125,0
3.9439542,0
3.9471,0
3.9504499,0
3.9537791,0
3.9569541,0
3.9615915,0
3.965029,0
3.9682582,0
3.9716123,0
3.9749768,0
3.9781831,0
3.980506,0
3.982831,0
3.9851539,0
3.9874767,0
3.9923621,0
3.9962934,0
3.9995204,0
4.0079121,0
4.0152578,0
4.0227078,0
4.0269369,0
4.0303098,0
4.0326348,0
4.0349577,0
4.0372827,0
4.0396056,0
4.0419285,0
4.0442534,0
4.0465764,0
4.0488993,0
4.0512242,0
4.0535471,0
4.0558721,0
4.058195,0
4.0605179,0
4.0628429,0
4.0651658,0
4.0674887,0
4.0698137,0
4.0721366,0
4.0744616,0
4.0767845,0
4.0791074,0
4.0814323,0
4.0837552,0
4.0860782,0
4.0884031,0
4.0966239,0
4.1008531,0
4.1031759,0
4.105501,0
4.1078238,0
4.1101488,0
4.1124717,0
4.1147946,0
4.1171196,0
4.1194425,0
4.1217654,0
4.1275091,0
4.1330071,0
4.1372382,0
4.1395611,0
4.1453069,0
4.1494944,0
4.1518194,0
4.1606756,0
4.1648631,0
4.1680671,0
4.1703901,0
4.1727151,0
4.177138,0
4.1794608,0
4.1846754,0
4.1890816,0
4.1923253,0
4.1946503,0
4.1969732,0
4.1992982,0
4.2016211,0
4.203944,0
4.206269,0
4.2085919,3071.072998
4.2109148,0
4.2132398,2411.494385
4.2155752,0
4.2178981,0
4.220223,0
4.222546,0
4.2248688,0
4.2271938,0
4.2295167,0
4.2318459,0
4.2341688,0
4.2364917,0
4.2388167,0
4.2411396,0
4.2434645,0
4.2457874,0
4.2481228,0
4.2504458,0
4.2527687,0
4.2550936,0
4.2599311,0
4.265429,0
4.2696644,0
4.2719873,0
4.2743122,0
4.2766351,0
4.2789601,0
4.281283,0
4.2836059,0
4.2859309,0
4.2882538,0
4.2974267,0
4.3016621,0
4.3140433,0
4.3179578,0
4.3202807,0
4.325314,0
4.329389,0
4.3325056,0
4.3348285,0
4.3396889,0
4.3437305,0
4.3467222,0
4.349045,0
4.35137,0
4.3536929,0
4.3560158,0
4.3583408,0
4.3606637,0
4.3629866,0
4.3677637,0
4.3716136,0
4.3748741,0
4.377199,0
4.3795219,0
4.3818469,0
4.3841698,0
4.3864927,0
4.3913927,0
4.3950135,0
4.398378,0
4.4066905,0
4.4106259,0
4.4138133,0
4.4161383,0
4.4209841,0
4.4252112,0
4.4282049,0
4.4365028,0
4.4436527,0
4.4474818,0
4.4507027,0
4.4530256,0
4.4553505,0
4.4576735,0
4.4599963,0
4.4681901,0
4.4787629,0
4.4926441,0
4.4959919,0
4.4992648,0
4.5026648,0
4.5064315,0
4.5094189,0
4.5117439,0
4.5140668,0
4.5163918,0
4.5187147,0
4.5210376,0
4.5233626,0
4.5256855,0
4.5280084,0
4.5303334,0
4.5326563,0
4.5349812,0
4.5373042,0
4.5396271,0
4.541952,0
4.5442749,0
4.5465978,0
4.5489228,0
4.5512457,0
4.5535707,0
4.5558936,0
4.5582165,0
4.5605415,0
4.5628644,0
4.5651873,0
4.5675123,0
4.5698352,0
4.5721601,0
4.5744831,0
4.5768059,0
4.5791309,0
4.5814538,0
4.5865163,0
4.5904809,0
4.5939516,0
4.5988683,0
4.6037475,0
4.6076974,0
4.6109557,0
4.6132807,0
4.6156036,0
4.6179265,0
4.6202515,0
4.6225744,0
4.6248973,0
4.6272223,0
4.6295452,0
4.6318701,0
4.634193,0
4.636516,0
4.6388409,0
4.6440847,0
4.6492971,0
4.6533304,0
4.6565783,0
4.6650116,0
4.669022,0
4.6721241,0
4.6763074,0
4.6786302,0
4.6809552,0
4.6858739,0
4.6898218,0
4.6929447,0
4.6978697,0
4.7018571,0
4.7050343,0
4.7073571,0
4.70968,0
4.712005,0
4.7143279,0
4.7166508,0
4.7189758,0
4.7212987,0
4.7236237,0
4.7259466,0
4.7282694,0
4.7305945,0
4.7329173,0
4.7352403,0
4.7375652,0
4.7398882,0
4.7422131,0
4.747736,0
4.7519714,0
4.755288,0
4.7599838,0
4.7623088,0
4.7712129,0
