FeatureID	Name	GO_Term	comparison	phase	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF13375.9	RnfC Barrel sandwich hybrid domain	NA	FTvNA	Dark	metaT	up	7.69152916288084	8.84251147783467	7.50824935155792	1.37372007783511	0.513494352664152	-2.75566673325632	4.67861010389608e-05	0.00023999067703478	0.00599676891835754	0.0003996003996004	0.00744287427802073
PF09084.14	NMT1/THI5 like	NA	FTvNA	Dark	metaT	up	5.40268378965583	10.0584462721314	4.82762650437792	5.09147116710999	0.898754614099025	-5.41065812778504	4.67861010389608e-05	5.18905872399392e-07	0.000247486049690384	0.0003996003996004	0.00744287427802073
PF01478.21	Type IV leader peptidase family	NA	FTvNA	Dark	metaT	down	4.31614988044282	1.44270888959996	6.75554479852564	-5.1430296587808	2.35792776099163	2.18105261688716	4.67861010389608e-05	6.56761490890286e-05	0.00259462335340867	0.0003996003996004	0.00744287427802073
PF13500.9	AAA domain	NA	FTvNA	Dark	metaT	up	3.3107100659921	4.51562642372792	2.67701205358822	1.91841374037122	0.835045918328264	-2.23944037283088	4.67861010389608e-05	6.02880533677062e-05	0.00258064073939714	0.0003996003996004	0.00744287427802073
PF14689.9	Sensor_kinase_SpoOB-type, alpha-helical domain	NA	FTvNA	Dark	metaT	down	5.33749957183512	3.73004524050158	5.47926153052752	-1.85447456421041	0.535102493528761	3.50787120559733	4.67861010389608e-05	1.88387057847608e-05	0.00116239425553756	0.0003996003996004	0.00744287427802073
PF03389.18	MobA/MobL family	NA	FTvNA	Dark	metaT	down	6.63816579260182	5.13784053857561	8.16788115398914	-2.75712088366627	1.3320690122748	2.04249299494789	4.67861010389608e-05	5.45417428368914e-05	0.00264931107151772	0.0003996003996004	0.00744287427802073
PF20441.1	Terminase large subunit, endonuclease domain	NA	FTvNA	Dark	metaT	down	4.81252986038212	2.67369817141575	5.84425850259113	-3.45940587775263	1.38542164260482	2.44688052470488	4.67861010389608e-05	1.14989994628931e-05	0.00111382484838855	0.0003996003996004	0.00744287427802073
PF02572.18	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	cobalamin biosynthetic process	FTvNA	Dark	metaT	up	4.09364414638634	5.81999585649739	3.64077979027558	2.2187215977797	0.876128324404637	-2.49450208772775	4.67861010389608e-05	1.89085725775753e-05	0.00148025298048931	0.0003996003996004	0.00744287427802073
PF05223.14	NTF2-like N-terminal transpeptidase domain	response to antibiotic	FTvNA	Dark	metaT	up	3.56047222828281	5.90591579351792	2.63933070771009	3.19321135942152	1.17292704430456	-2.72110326878724	4.67861010389608e-05	4.97429589563275e-06	0.000715619169152779	0.0003996003996004	0.00744287427802073
PF14403.9	Circularly permuted ATP-grasp type 2	NA	FTvNA	Dark	metaT	down	4.75229369879427	1.46624789099432	5.72724748223628	-4.55156704587328	1.99828980301611	2.46612867188731	4.67861010389608e-05	8.23852205059343e-05	0.00250683907816593	0.0003996003996004	0.00744287427802073
PF06182.14	ABC-2 family transporter protein	NA	FTvNA	Dark	metaT	down	4.23734630182231	1.81963145058928	4.6189959472829	-3.00338290473813	1.17803365833273	2.53964815341752	4.67861010389608e-05	5.4207510094051e-05	0.00215228936464253	0.0003996003996004	0.00744287427802073
PF04168.15	A predicted alpha-helical domain with a conserved ER motif.	NA	FTvNA	Dark	metaT	down	3.01559614040312	-1.00606233552036	4.24865477127203	-5.63878637599627	2.16717290532076	2.68865327829668	4.67861010389608e-05	0.00153013165425114	0.0114404915385992	0.0003996003996004	0.00744287427802073
PF04294.16	VanW like protein	NA	FTvNA	Dark	metaT	up	5.74254409684507	7.00895260596139	5.20143686017044	1.76838394306178	0.550656347671081	-3.12767784429395	4.67861010389608e-05	6.63761042737455e-07	0.000269692546402461	0.0003996003996004	0.00744287427802073
PF18088.4	Glycoside Hydrolase 20C C-terminal domain	NA	FTvNA	Dark	metaT	up	-0.00870638748551755	2.92295709870877	-1.51522560486283	4.47551613287269	2.39954622400787	-2.06270321452788	4.67861010389608e-05	0.00137965353719629	0.0139840871841894	0.0003996003996004	0.00744287427802073
PF13308.9	YARHG domain	NA	FTvNA	Dark	metaT	up	2.98231743349143	5.34887695722059	1.77589254912804	3.6273938410495	1.31984674155258	-2.75480631044191	4.67861010389608e-05	5.60538030981973e-06	0.000767301922160014	0.0003996003996004	0.00744287427802073
PF00936.22	BMC domain	NA	FTvNA	Dark	metaT	up	7.74582943326087	9.16596493517845	6.42767641510787	2.63349919816015	1.31443099135141	-2.04019241931898	4.67861010389608e-05	0.000363954451199206	0.00766591548626421	0.0003996003996004	0.00744287427802073
PF01050.21	Mannose-6-phosphate isomerase	polysaccharide metabolic process	FTvNA	Dark	metaT	up	4.3507930232794	6.70142649379502	3.9156799141834	2.70319255022629	0.849316189744572	-3.20554488683086	4.67861010389608e-05	3.1994753460526e-06	0.000604229139434983	0.0003996003996004	0.00744287427802073
PF03963.17	Flagellar hook capping protein - N-terminal region	NA	FTvNA	Dark	metaT	up	7.89227916121207	8.98392664026796	7.02700982630033	2.27886709298059	1.34014141057012	-1.79857419607174	4.67861010389608e-05	0.000215893949616418	0.00564455825771697	0.0003996003996004	0.00744287427802073
PF07366.15	SnoaL-like polyketide cyclase	polyketide metabolic process	FTvNA	Dark	metaT	up	3.55672091322816	6.99843741852648	1.95479203710727	4.95542558891437	0.98399111549441	-4.66553814271001	4.67861010389608e-05	9.08111783818112e-08	9.43864794857348e-05	0.0003996003996004	0.00744287427802073
PF00449.23	Urease alpha-subunit, N-terminal domain	NA	FTvNA	Dark	metaT	down	6.49705659182868	3.21834496189404	7.10509141739397	-4.11521489840534	1.45417517427349	2.88615534258817	4.67861010389608e-05	0.00034962565527204	0.00683184586611757	0.0003996003996004	0.00744287427802073
PF13701.9	Transposase DDE domain group 1	NA	FTvNA	Dark	metaT	down	7.39570153306588	4.69676522428303	8.22346024526568	-3.27809384196177	1.25256007214861	2.75865454833725	4.67861010389608e-05	8.13170148687261e-06	0.000983519332912914	0.0003996003996004	0.00744287427802073
PF04952.17	Succinylglutamate desuccinylase / Aspartoacylase family	NA	FTvNA	Dark	metaT	down	5.24250890377552	3.21730572150547	5.93976340506473	-2.89325162512448	1.11954625309325	2.44894315395008	4.67861010389608e-05	1.32198272203385e-05	0.00129725802962015	0.0003996003996004	0.00744287427802073
PF07881.15	L-fucose isomerase, first N-terminal domain	fucose metabolic process	FTvNA	Dark	metaT	up	6.45565691300612	9.8593602851642	5.47953888684699	4.327118586406	0.96284904584986	-4.34548214754735	4.67861010389608e-05	2.63241978547612e-06	0.000576249661594968	0.0003996003996004	0.00744287427802073
PF07882.15	L-fucose isomerase, second N-terminal domain	fucose metabolic process	FTvNA	Dark	metaT	up	6.45465523493343	9.85643925615314	5.48351386115591	4.34229009609564	0.954306508894217	-4.34731676754733	4.67861010389608e-05	2.59630900329617e-06	0.000572352241877783	0.0003996003996004	0.00744287427802073
PF02952.20	L-fucose isomerase, C-terminal domain	fucose metabolic process	FTvNA	Dark	metaT	up	9.45477944136734	10.1331973728187	8.61541347449745	1.42434465643312	0.674100257360514	-2.05134096902222	4.67861010389608e-05	0.00222779147938076	0.0236997940513255	0.0003996003996004	0.00744287427802073
PF00302.21	Chloramphenicol acetyltransferase	NA	FTvNA	Dark	metaT	up	4.19438304645349	5.83860504980103	3.54278183288504	2.09282811417804	0.946194114099511	-2.31359644441183	4.67861010389608e-05	4.82114705574407e-05	0.00236027823824664	0.0003996003996004	0.00744287427802073
PF14501.9	GHKL domain	NA	FTvNA	Dark	metaT	down	9.26144300439228	8.48385870426848	9.66436801319565	-1.21566399408183	0.585732184800014	2.09454921841117	4.67861010389608e-05	8.38341115332058e-05	0.00333837490259726	0.0003996003996004	0.00744287427802073
PF09338.14	Glycine/sarcosine/betaine reductase component B subunits	NA	FTvNA	Dark	metaT	up	8.67457824309564	11.1922175234841	6.59329821764098	4.54108837294206	1.57640807792062	-2.68485643347398	4.67861010389608e-05	1.05918801328093e-05	0.0011915143851814	0.0003996003996004	0.00744287427802073
PF02493.23	MORN repeat	NA	FTvNA	Dark	metaT	up	3.94995494488704	7.18842440492857	3.46953452578401	3.98370825579187	1.82545972417739	-2.31736217259766	4.67861010389608e-05	0.00297616656495045	0.0253295556995632	0.0003996003996004	0.00744287427802073
PF02623.18	FliW protein	bacterial-type flagellum assembly	FTvNA	Dark	metaT	up	7.12904977166864	8.80925209739607	6.30177787198343	2.58621637215704	1.06382966588218	-2.22091062446947	4.67861010389608e-05	0.000109012901716847	0.00385307751790544	0.0003996003996004	0.00744287427802073
PF02814.18	UreE urease accessory protein, N-terminal domain	NA	FTvNA	Dark	metaT	down	4.27254395921636	-1.09064182539921	4.73759089210579	-6.11343985200678	2.1786561634937	2.79918787728942	4.67861010389608e-05	0.00368618385995262	0.0266655360394911	0.0003996003996004	0.00744287427802073
PF06249.15	Ethanolamine utilisation protein EutQ	NA	FTvNA	Dark	metaT	up	2.62290007976389	6.27495097090256	1.38427892839797	4.99412415054346	1.65897639917704	-3.02983316592697	4.67861010389608e-05	3.51368810573398e-05	0.00169828125373002	0.0003996003996004	0.00744287427802073
PF03319.16	Ethanolamine utilisation protein EutN/carboxysome	NA	FTvNA	Dark	metaT	up	3.4622824955194	5.92308108674657	2.0118605896224	3.98899549062399	1.39212437742223	-2.80993722431225	4.67861010389608e-05	1.87234057144326e-05	0.00148419433683823	0.0003996003996004	0.00744287427802073
PF01473.23	Putative cell wall binding repeat	NA	FTvNA	Dark	metaT	up	9.39329484933843	11.7172287344323	7.90931560320907	3.77240016647497	1.03223120101231	-3.55371012277798	4.67861010389608e-05	8.58479797835577e-07	0.000320850659131979	0.0003996003996004	0.00744287427802073
PF13682.9	Chemoreceptor zinc-binding domain	NA	FTvNA	Dark	metaT	up	7.19160835631071	8.464382400723	6.84616029692779	1.62141408306593	0.611994874351347	-2.64777550351809	4.67861010389608e-05	2.36990456553658e-05	0.0017504526054955	0.0003996003996004	0.00744287427802073
PF01730.19	UreF	nitrogen compound metabolic process	FTvNA	Dark	metaT	down	3.7048988726236	0.139642608089996	4.60524461728927	-4.42122941482722	1.55576943465642	2.88260745088326	4.67861010389608e-05	0.00592452631084155	0.035541388349164	0.0003996003996004	0.00744287427802073
PF05544.14	Proline racemase	NA	FTvNA	Dark	metaT	up	6.1002069252734	8.62766779739708	2.80675567736242	5.70923364001629	1.81417932318954	-2.64313213733733	4.67861010389608e-05	2.40865779005551e-05	0.00176727409085318	0.0003996003996004	0.00744287427802073
PF06130.15	Phosphate propanoyltransferase	NA	FTvNA	Dark	metaT	up	5.99185635609632	8.10646511646123	5.18217112454848	2.95802334001098	1.03879173721066	-2.76251157004402	4.67861010389608e-05	1.21982174492185e-05	0.00126901440400704	0.0003996003996004	0.00744287427802073
PF18840.4	Large polyvalent protein associated domain 25	NA	FTvNA	Dark	metaT	down	6.36203383528811	4.30426944552985	7.40409645327151	-2.9241161773218	1.07412854841952	2.73267314809728	4.67861010389608e-05	4.54926300149136e-06	0.000747747693589554	0.0003996003996004	0.00744287427802073
PF12611.11	Putative flagellar	NA	FTvNA	Dark	metaT	up	6.26837894674397	7.80717889369794	6.05022582841362	1.92371465007461	1.25484057934621	-2.2096054375223	4.67861010389608e-05	5.09449957835035e-05	0.00256077504913049	0.0003996003996004	0.00744287427802073
PF04758.17	Ribosomal protein S30	translation	FTvNA	Dark	metaT	up	3.42849567374487	5.81268747077469	2.58268250993044	3.36654120319639	1.56463172788243	-2.13948705757865	4.67861010389608e-05	6.17392855733422e-05	0.00271821751029064	0.0003996003996004	0.00744287427802073
PF00699.23	Urease beta subunit	urea catabolic process	FTvNA	Dark	metaT	down	4.45986905133111	0.50322911597196	5.17422525175408	-4.65423208934125	1.94110913728703	2.16313950874747	4.67861010389608e-05	0.00201153566325766	0.0211542958294662	0.0003996003996004	0.00744287427802073
PF02293.18	AmiS/UreI family transporter	NA	FTvNA	Dark	metaT	down	4.29346613209875	-1.29644690765388	5.189547452199	-6.53323359384814	1.65520221178431	4.08133533804322	4.67861010389608e-05	0.00142315609459294	0.0113675589881857	0.0003996003996004	0.00744287427802073
PF00547.21	Urease, gamma subunit	urea catabolic process	FTvNA	Dark	metaT	down	3.99414509206013	0.109982142679666	4.55257261481424	-4.57074849204537	1.18586145563411	3.84946388410051	4.67861010389608e-05	4.88163410940502e-05	0.00155313948961569	0.0003996003996004	0.00744287427802073
PF00022.22	Actin	NA	FTvNA	Dark	metaT	up	7.72857371156742	8.83400372818042	6.62394381571465	2.56975692039758	1.60535500509035	-1.63134104550891	4.67861010389608e-05	0.000483859604801692	0.00912265543825302	0.0003996003996004	0.00744287427802073
PF00241.23	Cofilin/tropomyosin-type actin-binding protein	NA	FTvNA	Dark	metaT	up	5.78121837913139	7.72457505275223	4.99033472139112	2.71976690001215	1.30196598969497	-2.17703143709426	4.67861010389608e-05	8.473823085908e-05	0.003341194088634	0.0003996003996004	0.00744287427802073
PF13289.9	SIR2-like domain	NA	FTvNA	Dark	metaT	up	4.26147722109755	6.94905122960935	3.30251485690443	3.4734102398399	1.06609248329408	-3.05810261711036	0.000672920018806483	1.68685523571664e-06	0.000444895665612411	0.0004003996003996	0.00744916348459897
PF17910.4	FeoB cytosolic helical domain	NA	FTvNA	Dark	metaT	down	6.7820489777963	6.10684617305801	7.0772462289015	-0.967850544217854	0.335154235077797	2.7597074705701	0.000672920018806483	5.47007495043687e-06	0.000785033563592262	0.0004003996003996	0.00744939288797416
PF02615.17	Malate/L-lactate dehydrogenase	NA	FTvNA	Dark	metaT	up	3.86144619200467	5.14814466917191	3.38029215735609	2.22589834166052	1.14354119079581	-1.99841698930879	4.67861010389608e-05	7.83524478729983e-05	0.00312478381261894	0.0004003996003996	0.00744970801524496
PF01250.20	Ribosomal protein S6	translation	FTvNA	Dark	metaT	up	7.96648175952954	8.59701140161669	7.62645717564468	0.979419099801288	0.444247060850436	-2.34774149350355	4.67861010389608e-05	0.00304748110858366	0.028879862108163	0.0004003996003996	0.00744987896610456
PF06418.17	CTP synthase N-terminus	pyrimidine nucleotide biosynthetic process	FTvNA	Dark	metaT	down	6.12296455761814	5.27337636736323	7.23081853331416	-1.92810963980655	1.05673777318471	2.18779732382691	4.67861010389608e-05	0.000129903524274547	0.00420810159526573	0.0004003996003996	0.00744990608672013
PF06081.14	Aromatic acid exporter family member 1	NA	FTvNA	Dark	metaT	down	3.71808273268932	1.89167010189833	4.16846269178283	-2.3088421559603	0.80780089222615	2.90060263394926	4.67861010389608e-05	6.39634915018843e-05	0.00181371151302514	0.0004003996003996	0.00744990608672013
PF07717.19	Oligonucleotide/oligosaccharide-binding (OB)-fold	NA	FTvNA	Dark	metaT	up	0.430240637863694	4.24539484877458	-0.707741143497794	5.38922345181332	2.27614190692404	-2.33731611917331	4.67861010389608e-05	0.000297444781885277	0.00495874784865866	0.0004003996003996	0.00745006692126429
PF02906.17	Iron only hydrogenase large subunit, C-terminal domain	NA	FTvNA	Dark	metaT	up	8.15330716569695	8.82473418161128	7.79418308778348	1.03022933249786	0.458375434343875	-2.15744440860865	4.67861010389608e-05	0.00105644268453221	0.0145940093164472	0.0004003996003996	0.00745019144318668
PF07663.14	Sorbitol phosphotransferase enzyme II C-terminus	phosphoenolpyruvate-dependent sugar phosphotransferase system	FTvNA	Dark	metaT	down	0.712020103863553	-4.42185987809069	1.38046401569737	-5.96758224397546	2.85315490524846	2.18682385477801	4.67861010389608e-05	0.00317187890710246	0.0238496977670161	0.000401198801198801	0.0074564794883959
PF02108.19	Flagellar assembly protein FliH	NA	FTvNA	Dark	metaT	up	6.91536425789866	7.9974947798174	5.89862706679763	2.10208445088264	1.07973893423188	-1.82503030487396	4.67861010389608e-05	0.000125938357669709	0.00416758282460811	0.000401198801198801	0.00745651648741304
PF01706.19	FliG C-terminal domain	NA	FTvNA	Dark	metaT	up	7.89693331615842	8.67445277180548	7.60861782776746	1.03804734818829	0.385594836222994	-2.62483537020601	4.67861010389608e-05	0.00119633676101248	0.0157681165117	0.000401198801198801	0.00745661925451098
PF12229.11	Putative peptidoglycan binding domain	NA	FTvNA	Dark	metaT	up	7.12849121245044	8.02026193513076	6.52221150058751	1.47427766900667	0.749988071148161	-1.93014480009036	4.67861010389608e-05	0.00011917887158767	0.00402784671504925	0.000401198801198801	0.00745665166047285
PF18555.4	MobL relaxases	NA	FTvNA	Dark	metaT	down	4.15861673819435	2.50253748332565	4.99703682967989	-2.62626845985371	1.10355901668433	2.29452638001312	4.67861010389608e-05	4.55106017609997e-05	0.00236206970665535	0.000401198801198801	0.00745665352887743
PF00211.23	Adenylate and Guanylate cyclase catalytic domain	cyclic nucleotide biosynthetic process	FTvNA	Dark	metaT	down	3.17040665345702	-0.114824450860196	4.258241912401	-4.35286279120363	1.81843663646627	2.27431134952501	4.67861010389608e-05	0.000753156557708743	0.00933828367363181	0.000401198801198801	0.00745695588397505
PF02744.20	Galactose-1-phosphate uridyl transferase, C-terminal domain	galactose metabolic process	FTvNA	Dark	metaT	up	6.4397284190203	7.66529184565151	6.18311226803967	1.47415805619196	0.625648151268964	-2.29132086284436	4.67861010389608e-05	0.000128319360823609	0.00417245729666026	0.000401198801198801	0.00745704021611215
PF01087.25	Galactose-1-phosphate uridyl transferase, N-terminal domain	galactose metabolic process	FTvNA	Dark	metaT	up	6.43977730442235	7.66603157142341	6.18377512248886	1.47965283140494	0.625356962375499	-2.25615473325094	0.000673368629139601	0.000124781519206709	0.00410485456357807	0.000401998001998002	0.0074625742928916
PF01593.27	Flavin containing amine oxidoreductase	NA	FTvNA	Dark	metaT	up	4.40642858459745	5.84285640406572	3.22469484949784	2.48217772253888	1.02913900269619	-2.33305120864266	0.000672920018806483	3.44854104429814e-05	0.00199083158534756	0.000401998001998002	0.00746334863137726
