CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF01288.23	1	1	24	0	0.0251470463302703
PF01227.25	1	0.455602586713698	24	2	0.0283291749264457
PF01712.22	1	0.772989417989418	20	6	0.00250171977532816
PF03447.19	1	1	20	14	0.0234462599153255
PF00742.22	1	1	20	14	0.0242983173094655
PF00288.29	1	1	24	0	0.21221493218886
PF08544.16	1	0.898239271017049	20	4	0.106339636710251
PF02873.19	1	1	20	2	0.102746426303846
PF13416.9	1	1	24	6	3.13128821373529
PF01553.24	1	0.0285920047031158	20	4	0.0837312386223222
PF01047.25	1	1	24	10	0.0781565771378984
PF05958.14	1	1	20	0	0.0280379900361465
PF01594.19	1	1	24	10	0.0320760123061107
PF13424.9	1	1	24	10	0.0553428589491078
PF02525.20	1	0.0156143445032334	20	6	0.131071297346462
PF02776.21	1	1	20	8	0.035854580831404
PF00205.25	1	1	20	8	0.0545716825610428
PF02775.24	1	1	20	0	0.389874837190693
PF08218.14	1	1	20	6	0.00165957794180267
PF07517.17	1	0.898239271017049	24	8	0.0602560965732835
PF01043.23	1	1	24	10	0.0476338242074225
PF07516.16	1	1	24	10	0.0555696667322596
PF02810.18	1	0.898239271017049	24	8	0.126203336197821
PF04223.15	1	0.898239271017049	24	10	0.00287905897049138
PF03802.17	1	1	20	16	0.00154863694377709
PF00589.25	1	0.898239271017049	24	6	1.54323734408592
PF00793.23	1	0.647739564961787	24	22	0.00751911797442772
PF07523.15	1	0.312045855379189	24	18	0.0394375938259215
PF00381.22	1	1	20	18	1.9762897886596
PF08206.14	1	1	24	6	0.0255355920788135
PF17876.4	1	1	24	6	0.0270165751266401
PF00773.22	1	1	24	6	0.0272745773897868
PF01634.21	1	1	24	0	0.027808459088465
PF00815.23	1	1	20	16	0.0105816603215195
PF00475.21	1	1	20	8	0.0242857450422564
PF01636.26	1	1	24	6	0.202709003914661
PF05524.16	1	1	20	18	0.45002875956978
PF00391.26	1	1	20	18	0.743644503644726
PF02896.21	1	1	20	18	0.814195252450313
PF01502.21	1	1	24	18	0.00544610913740511
PF01503.20	1	1	20	0	0.0186591998080657
PF02811.22	1	1	24	6	0.0571228134688301
PF17773.4	1	0.383824221046443	0	0	0
PF00581.23	1	0.207574955908289	24	4	0.0211052922727001
PF12368.11	1	1	24	0	0.000959222402694841
PF00682.22	1	1	24	6	0.315457722895401
PF00180.23	1	1	20	16	0.0350989772029508
PF00330.23	1	1	24	0	0.0343164154599275
PF00694.22	1	1	20	16	0.0378452229316559
PF01195.22	1	0.647739564961787	20	8	0.0265591913908392
PF00920.24	1	1	20	8	0.0722912966297275
PF01842.28	1	1	20	8	0.101090473536741
PF10369.12	1	1	20	10	0.0437814000834539
PF07991.15	1	1	20	16	0.136096480465505
PF01450.22	1	1	20	16	0.134323372387796
PF00291.28	1	1	20	8	0.142467194602497
PF00585.21	1	1	20	8	0.000615357045676223
PF02575.19	1	0.647739564961787	24	6	0.105908881050592
PF13495.9	1	1	24	6	0.0284179344778268
PF02129.21	1	1	24	10	0.00955633205967463
PF08530.13	1	0.898239271017049	20	8	0.00736885559479673
PF05222.18	1	0.312045855379189	20	18	0.0630579770583203
PF01262.24	1	0.312045855379189	20	18	0.0640171994610151
PF03780.16	1	1	24	6	0.140692946401024
PF10031.12	1	1	24	0	0.00304544000013932
