FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF00395.23	1153.175	435.569	1014.894	627.851	1128.127	1151.709	2123.479	2791.543	1481.576	898.069	823.475	453.902
PF17202.7	0	0	0	31.089	32.731	50.865	43.516	0	38.389	0	20.322	0
PF18947.3	0	0	0	10.216	32.731	76.309	130.513	62.245	54.243	0	56.676	0
PF01019.24	38.276	0	0	26.691	0	0	23.017	0	0	0	0	0
PF14124.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03787.18	91.545	0	61.833	0	34.79	0	84.443	94.359	0	0	94.46	0
PF13563.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02275.21	186.362	376.016	183.104	285.685	258.763	214.743	372.534	211.451	127.994	140.398	128.696	300.171
PF13786.9	263.444	216.872	430.087	391.703	480.691	272.241	241.365	286.771	246.782	687.472	252.564	434.6
PF18050.4	292.681	295.562	180.46	218.53	244.806	14.63	86.449	268.124	356.008	314.746	261.97	411.678
PF13546.9	2991.953	4243.319	2938.992	3193.952	3663.332	3031.378	2114.871	3696.198	3340.068	3948.457	2856.709	3121.097
PF19552.2	0	553.479	309.845	55.979	232.962	173.347	0	179.167	563.774	146.715	180.349	316.366
PF05105.15	121.53	304.124	167.409	253.454	228.282	101.56	327.267	279.568	631.328	339.05	253.056	422.833
PF19498.2	1783.857	2382.629	874.175	743.392	1174.486	1017.817	1630.098	1196.92	1816.177	1012.791	840.285	754.391
PF12995.10	698.756	1109.917	466.066	636.751	1131.023	1078.557	966.335	904.759	968.504	901.777	703.785	740.202
PF10991.11	444.538	0	407.205	232.667	494.566	153.726	455.92	258.141	401.753	306.645	597.905	571.157
PF12962.10	0	0	0	93.084	36.89	0	0	0	0	0	61.516	0
PF03965.19	1628.353	3588.675	1839.53	2049.956	1137.391	2927.301	2911.627	2078.4	1957.16	1377.552	1628.162	1971.198
PF13784.9	0	107.901	42.149	0	0	0	0	72.906	0	63.746	0	0
PF12773.10	132.221	0	362.717	299.268	122.17	157.97	131.242	200.124	357.682	169.508	169.524	302.031
PF18739.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14280.9	0	0	0	0	0	0	0	51.179	0	0	0	0
PF12639.10	0	0	0	0	0	0	0	0	0	0	0	0
PF09563.13	0	0	0	0	0	0	0	0	0	49.74	0	0
PF05065.16	514.233	673.53	416.121	405.408	449.415	439.531	449.39	297.915	511.301	673.398	345.765	583.022
PF12224.11	273.636	266.352	437.986	245.662	489.721	328.715	636.88	457.769	384.916	231.16	331.747	213.056
PF05569.14	1789.094	1518.731	1864.051	1824.189	2106.349	2279.233	2057.894	1884.409	2149.184	1909.247	2007.774	2117.223
PF14842.9	367.612	371.42	188.856	306.705	188.922	250.423	71.749	371.161	252.351	303.968	223.11	216.505
PF14841.9	367.612	371.42	188.856	306.705	188.922	250.423	71.749	371.161	252.351	303.968	223.11	216.505
PF01706.19	497.495	633.744	353.643	523.14	646.379	428.164	223.747	644.831	319.422	447.009	413.826	573.261
PF13701.9	78.422	280.265	131.452	83.059	64.118	53.659	257.342	116.869	269.718	50.53	42.853	140.471
PF01730.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02293.18	0	0	0	0	0	0	0	0	0	0	0	0
PF00547.21	0	0	0	0	0	0	0	0	0	0	0	0
PF04952.17	0	0	0	0	0	0	0	0	0	74.044	0	0
PF08379.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04168.15	0	0	34.092	0	41.405	64.344	0	0	0	0	0	0
PF14403.9	0	0	0	6.216	0	0	55.663	19.913	24.385	0	0	0
PF14706.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02281.19	0	0	0	0	0	0	0	0	0	0	0	0
PF20379.1	496.093	450.929	447.218	331.552	452.763	303.485	460.735	354.732	341.957	214.442	399.145	404.045
PF02154.18	190.632	255.525	46.07	88.253	264.815	86.951	148.715	209.128	147.277	314.918	186.631	397.807
PF01052.23	442.824	357.382	229.604	320.99	552.865	465.572	207.734	427.482	225.406	640.855	478.34	556.137
PF14190.9	56.915	0	41.267	0	0	0	181.471	0	0	0	0	44.671
PF18941.3	62.027	133.208	308.376	344.841	282.45	133.359	459.203	299.625	299.415	136.622	132.095	155.321
PF17989.4	603.502	137.174	437.5	354.035	530.632	477.878	512.349	364.845	915.5	147.882	494.039	315.706
PF16226.8	413.057	352.786	191.839	0	148.959	312.72	0	46.847	111.174	0	0	24.635
PF11372.11	0	0	0	0	250.652	389.54	0	0	0	0	0	0
PF01311.23	79.607	160.781	86.592	154.794	210.332	272.369	186.358	51.179	123.343	87.672	146.947	0
PF11667.11	212.981	229.336	136.571	43.382	193.561	146.048	0	295.684	51.587	125.054	143.4	0
PF06908.14	233.49	521.373	256.588	32.985	263.594	0	273.355	322.787	338.786	129.276	107.871	100.669
PF08341.14	111.057	96.569	115.813	154.119	116.378	106.017	217.801	145.748	209.971	167.62	124.359	248.969
PF01627.26	562.67	478.314	606.875	475.455	461.094	496.219	431.59	525.377	454.016	554.145	370.218	439.909
PF07194.14	562.67	478.314	580.49	461.629	461.094	496.219	431.59	520.171	351.002	554.145	370.218	439.909
PF02895.17	562.67	478.314	580.49	461.629	461.094	496.219	431.59	520.171	351.002	554.145	370.218	439.909
PF08668.15	207.775	98.961	8.622	0	160.116	35.552	0	43.493	186.036	53.962	150.231	0
PF18832.4	0	0	4.113	33.366	15.357	0	0	4.75	0	0	21.112	0
PF13783.9	0	0	115.892	0	0	0	0	0	0	0	0	211.808
PF14202.9	314.842	0	230.146	421.087	675.227	660.715	567.757	176.452	486.562	375.162	115.583	0
PF12674.10	0	0	0	70.185	100.541	0	0	0	0	0	0	0
PF14268.9	164.949	0	209.264	91.612	127.083	282.116	96.517	224.409	63.868	181.625	378.399	64.731
PF13683.9	1061.007	285.49	739.107	662.861	373.22	241.807	594.859	667.85	229.656	311.348	544.262	332.831
PF13308.9	383.353	206.736	174.019	305.528	135.207	323.959	59.894	182.129	307.367	531.214	321.14	318.935
PF10592.12	0	0	0	0	0	0	0	0	0	0	0	0
PF18676.4	33.944	0	59.178	55.71	70.005	27.235	76.09	47.343	64.045	17.095	57.362	12.183
PF18998.3	262.634	215.676	226.372	207.492	261.892	234.919	254.168	284.618	238.637	116.404	199.286	179.442
PF20323.1	0	0	69.755	0	0	131.653	103.922	246.253	0	0	0	0
PF05717.16	700.377	1309.099	542.872	781.623	601.557	1286.39	818.751	1000.137	1005.042	181.625	681.116	1138.621
PF09587.13	115.95	187.347	126.085	185.58	161.406	266.76	108.445	139.667	47.901	204.316	158.081	364.046
PF20063.2	0	0	0	0	0	0	0	0	495.254	0	121.087	0
PF11041.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19776.2	0	0	50.285	0	69.854	27.085	0	33.145	83.827	0	0	0
PF19537.2	0	0	157.329	116.745	114.361	292.374	0	178.893	67.071	293.395	143.034	412.95
PF14253.9	0	0	18.023	0	0	0	68.503	24.507	30.228	0	0	19.938
PF00460.23	839.081	1399.436	1057.37	1294.444	1332.53	1166.489	351.67	1278.517	1182.788	1056.49	944.722	1190.826
PF06429.16	674.163	1399.436	941.918	1050.262	1121.389	1057.123	351.67	1278.517	1100.249	1056.49	827.366	939.925
PF05130.15	122.963	0	89.157	221.984	270.689	42.057	0	102.959	379.508	406.229	112.848	287.303
PF08984.14	263.039	0	0	90.184	0	409.311	0	0	291.351	0	238.386	0
PF12672.10	0	0	156.131	149.522	94.804	183.03	248.15	224.865	0	0	158.104	718.283
PF14359.9	902.604	170.601	359.372	332.686	621.635	914.402	383.331	393.201	678.666	0	550.406	749.327
PF12686.10	0	0	0	47.624	20.147	125.276	102.608	0	47.274	0	132.026	62.725
PF02018.20	0	0	0	0	0	0	0	0	0	0	0	0
PF19546.2	808.535	825.749	978.688	902.506	792.771	706.419	515.34	896.669	503.511	947.809	736.717	844.712
PF15978.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06527.14	0	0	33.561	44.992	20.38	31.671	54.168	19.378	238.991	0	50.966	0
PF18657.4	124.491	0	154.9	131.116	110.148	125.66	124.385	168.675	188.322	48.367	94.116	105.317
PF09359.13	446.408	894.871	635.328	625.522	769.262	251.404	518.513	225.557	557.464	651.153	559.56	601.15
PF08843.14	0	0	256.803	252.068	381.029	510.082	251.724	203.386	616.069	307.675	149.327	440.3
PF13338.9	303.808	211.961	443.557	252.995	177.532	272.113	58.18	250.977	658.723	219.008	223.053	515.478
PF14430.9	0	0	0	0	0	62.915	0	0	0	0	135.013	144.337
PF04365.16	325.596	0	371.565	320.211	920.101	120.498	255.992	509.249	336.259	846.441	301.687	531.966
PF08011.14	386.158	224.111	213.671	124.363	296.943	204.655	474.523	329.168	161.78	309.185	130.298	192.653
PF02592.18	0	183.255	131.588	12.605	99.882	121.074	207.077	224.004	138.231	99.927	16.661	0
PF02342.21	0	207.744	0	59.494	33.143	73.28	62.667	67.269	0	0	39.317	84.058
PF12676.10	314.406	0	385.328	523.391	343.576	127.515	327.194	405.963	236.078	410.485	342.092	219.416
PF20312.1	149.489	301.921	433.568	124.562	230.382	255.713	0	156.461	183.284	411.584	104.094	293.321
PF04229.17	0	103.872	20.815	31.539	151.086	0	0	21.531	177.199	252.854	0	0
PF06182.14	0	0	55.901	0	0	0	0	32.832	39.886	0	113.649	0
PF14282.9	170.31	998.554	337.936	294.619	299.962	228.883	297.174	206.988	247.86	169.336	269.213	354.114
PF01850.24	543.595	310.86	519.798	614.692	389.812	487.219	0	263.139	283.191	519.2	582.869	188.812
PF02659.18	111.119	112.244	201.422	46.3	268.068	266.12	0	209.598	114.763	0	244.76	392.473
PF09605.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18742.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09983.12	63.149	0	18.193	13.938	0	0	61.244	42.032	51.845	0	0	0
PF03861.17	213.137	107.586	173.85	340.374	398.815	364.566	374.103	200.763	165.095	704.155	410.759	300.196
PF09455.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19629.2	0	0	0	77.994	0	0	0	0	0	0	0	0
PF14907.9	0	87.252	0	0	0	0	0	36.173	0	0	0	0
PF14337.9	0	0	0	0	0	0	0	0	0	0	0	0
PF15919.8	522.057	1102.426	1208.981	1035.103	833.819	517.098	793.364	802.362	1143.305	321.2	883.962	355.68
PF20042.2	129.322	0	44.375	90.34	151.854	29.495	300.712	81.219	22.261	0	0	0
PF07081.14	304.65	412.591	204.755	308.168	202.619	103.031	0	294.81	160.991	507.013	205.626	0
PF20599.1	997.359	2230.347	668.855	477.403	587.806	604.348	696.774	302.665	297.484	588.609	256.1	547.525
PF01699.27	572.146	255.965	529.651	689.059	447.672	520.724	907.9	613.291	523.856	697.736	816.713	603.376
PF04854.17	92.76	281.02	216.756	247.973	428.87	123.463	227.759	194.186	342.166	306.508	259.532	182.011
PF05534.15	187.204	756.186	101.801	103.993	329.702	318.009	219.078	156.748	0	0	34.362	293.86
PF13490.9	571.211	138.999	253.865	271.279	304.436	176.034	284.225	442.815	161.924	449.824	465.948	616.905
PF02639.17	129.073	260.687	140.368	304.714	170.478	0	0	81.049	0	284.298	236.91	101.305
PF02498.20	141.852	0	25.707	0	62.457	120.328	82.984	0	183.123	0	81.873	119.873
PF03374.17	0	0	0	0	0	0	0	0	0	0	29.797	64.218
PF05685.15	111.711	487.064	243.13	770.94	425.604	433.346	457.962	496.199	534.254	506.498	405.919	572.038
PF10127.12	0	61.694	22.555	17.28	27.393	0	0	52.093	0	0	11.42	0
PF04446.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03161.16	0	0	0	0	0	0	0	0	0	0	0	0
PF15738.8	0	0	0	0	0	0	0	97.752	117.918	0	0	0
PF18813.4	93.602	0	53.426	20.466	0	0	0	39.187	0	103.085	34.362	0
PF13808.9	55.575	0	58.364	13.843	81.382	0	481.526	121.645	241.213	0	40.118	64.682
PF08487.13	0	0	0	0	0	0	0	0	0	0	0	0
PF06506.14	0	0	0	0	14.122	0	37.534	0	0	0	25.643	27.179
PF14532.9	0	0	0	0	0	0	0	0	0	0	25.643	27.179
PF09861.12	171.744	173.434	163.047	172.472	229.682	205.317	299.727	223.613	165.208	140.707	251.797	307.682
PF03812.16	0	0	0	0	0	22.351	0	0	0	0	0	0
PF18610.4	0	0	0	0	0	0	56.539	0	0	0	0	0
PF20276.1	0	0	0	11.012	0	0	0	0	10.237	0	0	31.24
PF09330.14	74.214	149.827	94.151	10.302	36.135	76.138	0	62.115	38.308	81.699	13.617	29.112
PF05709.14	0	0	24.374	22.284	0	0	0	29.387	41.431	0	147.382	0
PF14242.9	0	0	0	0	0	0	0	0	59.619	0	0	0
PF07876.15	0	0	73.856	28.292	89.699	0	119.205	85.29	105.203	560.907	74.79	0
PF16924.8	69.04	0	150.165	249.861	151.978	47.24	0	232.838	144.605	152.07	266.112	108.375
PF13487.9	759.879	903.999	741.175	576.539	819.848	664.575	440.235	742.831	716.7	678.821	734.909	855.231
PF20250.1	401.275	201.322	404.956	233.836	456.51	392.334	339.158	288.037	199.814	417.419	362.334	451.627
PF03961.16	401.275	201.322	404.956	233.836	456.51	392.334	339.158	288.037	199.814	417.419	362.334	451.627
PF18989.3	305.149	342.21	399.984	504.336	480.238	417.33	377.969	255.518	245.076	484.666	311.025	451.603
PF04316.16	338.812	0	40.94	31.366	0	154.537	0	236.401	281.018	0	121.053	0
PF02599.19	0	574.883	103.191	0	125.326	0	333.103	297.928	0	313.476	313.496	0
PF02561.17	0	263.96	250.26	217.794	115.088	178.85	0	164.147	0	143.934	191.906	205.154
PF09479.13	845.658	1206.423	1326.026	899.727	1068.401	446.356	1150.979	1010.067	698.142	385.152	976.499	1489.31
PF19510.2	298.354	70.885	139.972	268.102	200.917	192.136	82.145	117.561	90.636	270.602	128.856	220.395
PF04724.16	252.535	0	183.104	150.301	158.84	98.745	84.443	211.451	74.524	397.303	238.386	226.511
PF05523.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08759.14	0	0	0	0	0	0	0	0	26.687	0	0	0
PF13727.9	642.09	824.427	627.803	754.967	658.95	746.536	388.657	639.937	563.741	579.581	530.782	564.895
PF03808.16	684.325	0	613.655	758.958	728.352	353.135	515.267	339.96	360.644	927.522	412.396	548.137
PF19554.2	56.323	511.804	51.042	179.874	175.212	231.186	131.79	117.874	87.24	186.054	268.755	176.8
PF13228.9	127.078	385.018	208.608	167.676	55.952	217.409	152.837	161.093	179.469	209.945	174.971	249.384
PF13526.9	0	208.814	232.225	231.862	216.535	166.096	227.285	144.912	267.545	106.929	234.015	228.639
PF07745.16	0	0	0	0	0	0	0	0	0	0	0	0
PF11738.11	490.669	496.255	420.776	412.957	235.666	374.1	491.995	208.332	303.359	417.763	309.823	385.11
PF14317.9	0	262.323	188.336	144.293	108.02	266.589	0	54.376	134.127	143.042	0	203.857
PF02617.20	0	0	0	0	0	0	0	0	0	0	0	0
PF05762.17	51.959	0	0	14.077	0	34.678	0	0	26.172	0	0	0
PF14512.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18934.3	0	0	0	0	0	0	0	0	0	0	0	0
PF12669.10	0	0	0	90.184	0	222.165	0	135.934	167.671	0	119.199	0
PF10006.12	90.36	364.936	16.374	0	39.785	61.827	211.454	0	46.662	0	82.914	106.369
PF13474.9	0	0	0	0	0	0	0	71.902	0	0	0	0
PF07592.14	0	103.116	37.019	42.542	44.959	69.868	0	21.375	26.365	0	0	0
PF14358.9	0	184.073	0	50.628	0	0	0	76.312	47.064	0	66.917	0
PF05954.14	30.016	0	21.775	16.683	0	0	0	50.292	155.068	66.149	44.1	0
PF02120.19	255.589	209.821	302.929	449.448	306.604	340.829	173.3	318.794	284.06	521.019	337.869	227.856
PF03422.18	0	0	13.481	7.376	9.36	14.545	0	0	0	0	0	0
PF00331.23	0	0	0	0	0	0	0	0	0	0	0	0
PF06452.14	0	0	0	0	0	0	0	0	0	0	0	0
PF15979.8	0	0	0	0	9.415	0	0	0	0	0	0	0
PF17829.4	0	0	0	0	9.415	0	0	0	0	0	0	0
PF14516.9	136.896	236.639	77.868	21.574	0	54.128	45.45	99.083	46.871	64.981	28.675	40.17
PF13366.9	97.685	79.005	35.471	0	0	26.68	0	97.961	0	0	28.675	0
PF01783.26	0	0	125.554	0	0	0	0	133.834	165.079	0	0	0
PF20118.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13483.9	175.359	0	222.507	97.413	173.716	119.987	0	73.415	135.833	0	225.319	172.03
PF20148.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08808.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08849.14	0	0	0	0	0	0	0	169.341	0	0	0	0
PF08747.14	0	225.622	60.432	0	0	76.031	0	0	0	0	122.38	0
PF13592.9	0	0	0	0	161.461	125.468	429.146	0	126.24	0	44.878	47.974
PF20442.1	0	0	0	0	12.846	19.962	68.32	6.107	0	0	0	0
PF13182.9	0	0	25.798	39.53	0	48.69	0	29.792	73.494	0	0	0
PF05521.14	558.307	0	261.56	285.979	412.127	175.117	657.233	419.6	318.441	412.339	143.606	508.456
PF05017.17	448.715	616.306	889.43	710.408	878.683	945.561	966.226	1411.659	824.945	1107.019	1425.637	2329.423
PF08845.13	0	518.1	212.575	88.79	262.784	401.206	0	144.991	190.253	301.119	221.314	0
PF06056.15	0	0	0	0	0	0	171.257	61.266	125.242	0	0	0
PF13714.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20251.1	0	0	0	0	32.21	50.055	79.482	0	0	0	0	0
PF05686.15	0	0	0	0	0	0	0	0	0	0	0	0
PF19092.3	0	0	0	0	0	0	0	0	0	0	0	0
PF09860.12	0	0	0	0	49.461	0	0	0	0	0	0	0
PF02036.20	126.33	63.771	425.918	285.46	744.148	172.857	221.741	158.653	318.714	749.295	309.056	776.189
PF16163.8	0	0	50.217	0	60.989	94.778	0	0	178.841	0	0	0
PF09234.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13679.9	105.415	259.05	74.399	213.76	158.14	351.066	60.04	170.737	104.607	310.765	197.776	161.07
PF13311.9	141.852	214.857	231.4	231.455	202.976	133.444	122.05	177.797	182.447	312.412	214.791	250.485
PF09578.13	191.224	0	92.434	303.45	56.131	87.228	149.189	426.973	131.664	140.398	280.804	300.171
PF07523.15	0	0	18.204	4.692	0	0	28.561	0	0	26.878	0	19.155
PF16927.8	185.739	176.519	233.683	227.585	288.612	194.354	51.14	118.918	135.398	192.507	212.571	253.592
PF16472.8	387.966	45.011	478.948	454.79	344.166	309.649	745.798	301.817	426.943	567.326	420.2	440.105
PF12847.10	156.252	157.759	169.929	173.581	292.359	160.359	91.41	130.819	167.075	344.131	114.713	122.637
PF07934.15	0	0	0	0	0	0	0	31.749	0	0	0	0
PF07486.15	648.417	822.161	438.664	614.458	604.686	580.781	120.993	660.855	513.844	557.783	587.549	782.109
PF08367.14	212.887	170.79	297.46	253.964	266.023	204.826	174.102	161.002	231.169	209.533	277.52	223.991
PF18907.3	116.729	235.757	126.966	178.896	77.101	79.87	0	269.363	241.132	128.556	128.811	0
PF11187.11	151.296	203.715	173.703	105.066	111.04	120.776	183.951	63.341	78.129	277.742	232.436	257.311
PF12725.10	266.405	89.707	289.742	228.91	310.365	182.283	103.922	236.505	142.239	244.513	249.692	174.256
PF19275.2	48.998	0	17.764	13.454	0	0	0	81.832	24.562	0	8.891	0
PF16889.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07940.16	0	25.496	0	0	0	0	0	0	20.715	0	0	0
PF14133.9	0	0	0	0	82.425	0	0	26.125	0	0	57.271	153.437
PF16990.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06941.15	0	0	21.583	16.536	0	0	0	0	0	0	0	0
PF02732.18	293.491	0	0	0	103.382	80.318	0	0	0	0	0	0
PF18127.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10547.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00959.22	0	0	0	0	0	0	0	0	0	0	0	0
PF20195.1	74.744	0	162.584	103.802	181.004	102.285	0	125.169	96.495	82.317	329.287	58.664
PF05704.15	0	0	19.368	0	0	0	0	0	0	0	0	0
PF05050.15	53.705	0	20.306	0	28.861	0	0	0	28.538	0	0	0
PF13578.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03102.17	118.413	119.547	289.991	99.049	260.657	141.783	138.574	49.574	30.566	130.409	195.602	232.333
PF01885.19	0	0	0	0	0	0	0	92.546	0	0	40.576	0
PF19601.2	362.438	0	197.094	83.89	265.968	330.656	282.766	0	62.388	133.052	155.232	0
PF04260.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13569.9	12.125	0	4.396	0	0	8.296	0	5.076	0	0	0	0
PF12724.10	317.305	0	375.859	513.409	305.397	272.646	40.744	291.952	167.671	217.12	198.726	706.589
PF20335.1	0	0	0	33.366	0	82.195	0	0	63.128	0	0	0
PF13855.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13739.9	223.422	451.244	283.516	186.177	98.372	229.331	348.642	31.175	153.844	246.058	150.38	175.357
PF19306.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08494.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10021.12	0	0	0	0	0	0	33.887	0	38.051	0	0	0
PF14584.9	120.813	0	262.792	201.336	212.774	0	0	354.053	93.581	399.157	286.789	94.822
PF12997.10	140.418	141.769	76.354	165.737	216.37	240.165	82.145	147.757	72.995	77.305	141.741	110.21
PF01899.19	134.932	0	195.67	299.823	356.463	184.651	0	282.452	139.358	0	24.773	317.712
PF20501.1	226.571	130.753	164.279	161.824	228.022	177.165	75.762	189.711	133.708	213.893	190.121	203.221
PF04039.16	226.571	130.753	164.279	161.824	228.022	177.165	75.762	189.711	133.708	213.893	190.121	203.221
PF19753.2	275.226	476.425	263.696	524.187	449.264	336.287	207.041	279.829	324.847	259.789	483.546	617.174
PF18960.3	239.101	131.697	212.755	211.301	267.972	148.736	256.138	200.202	113.025	241.046	95.753	34.127
PF07811.15	0	0	0	0	0	0	0	111.989	0	0	0	0
PF19909.2	279.559	94.114	295.584	291.165	123.089	318.798	54.532	243.826	96.237	359.166	222.355	201.117
PF16935.8	0	0	0	0	0	0	0	0	0	0	0	0
PF00112.26	0	0	0	0	0	0	0	0	0	0	0	0
PF18560.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16976.8	0	0	0	0	0	0	0	32.219	0	0	0	0
PF14208.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19511.2	71.908	0	78.207	59.918	158.291	172.281	252.454	30.092	352.725	0	158.379	112.876
PF19598.2	0	0	81.879	94.106	99.443	0	261.464	94.555	116.631	0	0	177.265
PF01161.23	387.592	538.056	356.095	37.002	465.005	351.578	1191.432	512.224	699.929	419.136	361.51	909.101
PF18928.3	0	0	0	0	0	0	0	0	0	0	0	0
PF10668.12	0	0	0	0	0	0	0	0	0	0	0	0
PF14550.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11436.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12206.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08722.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08721.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10026.12	0	0	0	18.986	0	0	0	0	0	75.28	50.188	0
PF13567.9	242.872	214.039	218.36	273.322	168.762	93.669	59.931	173.438	105.669	165.835	160.553	376.034
PF10646.12	522.774	0	663.307	326.695	345.978	357.699	152.909	301.621	134.98	431.768	95.959	256.43
PF00563.23	512.269	816.999	861.836	852.224	809.226	674.834	485.466	717.398	648.132	1159.471	955.685	1064.96
PF02127.18	249.418	290.778	359.067	455.664	298.741	311.696	488.347	542.146	356.073	392.257	368.81	391.519
PF12796.10	0	0	0	0	17.127	0	0	32.584	126.996	85.715	111.486	0
PF19623.2	0	0	0	0	0	0	48.842	0	0	0	0	0
PF18475.4	0	0	0	0	0	0	0	0	0	0	38.333	0
PF08495.13	118.07	178.848	331.721	147.565	311.902	282.755	0	74.146	304.856	390.095	281.731	139.004
PF03885.16	282.707	142.776	256.238	157.054	62.238	145.089	0	295.906	36.505	778.405	207.582	0
PF04893.20	0	0	0	61.727	0	0	0	0	0	0	0	0
PF14107.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09553.13	0	0	188.336	153.911	243.982	94.778	243.189	304.479	35.765	228.86	292.43	108.717
PF19845.2	397.909	178.596	192.336	98.244	136.264	302.504	206.968	185.091	91.328	97.386	224.998	104.094
PF19694.2	139.452	0	352.897	289.486	122.801	94.159	163.196	145.969	358.149	153.58	382.61	327.62
PF07875.15	0	0	177.251	134.241	0	0	0	0	126.24	0	179.491	0
PF13527.10	507.095	384.514	323.224	305.355	204.883	718.512	367.136	215.078	320.05	271.666	293.426	88.388
PF09414.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19610.2	0	310.86	139.509	149.634	237.203	236.966	180.121	128.888	39.741	42.394	169.524	241.629
PF09704.13	247.392	0	179.364	243.697	163.382	169.274	192.997	241.66	191.621	227.04	242.174	323.608
PF09709.13	256.524	259.05	284.826	249.393	225.908	219.414	187.635	242.13	92.503	354.635	223.671	176.189
PF12673.10	480.258	485.176	762.035	467.057	713.955	712.881	843.373	586.97	558.108	462.697	735.607	895.597
PF03975.16	255.745	259.05	116.254	214.21	169.435	87.761	302.098	214.804	66.234	0	47.087	0
PF03714.17	19.45	0	0	0	0	0	0	0	0	0	0	0
PF15563.9	0	0	0	0	0	0	0	0	0	128.556	0	0
PF03690.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07927.15	0	1302.048	123.497	190.809	441.098	215.426	0	276.802	170.326	0	860.882	0
PF01339.20	241.625	0	460.654	460.14	430.174	160.807	138.793	322.187	242.581	581.95	165.107	647.338
PF13750.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01312.22	28.084	955.305	360.932	431.718	375.786	288.215	124.057	347.333	466.217	610.098	103.087	280.502
PF19668.2	0	0	0	0	0	163.43	0	0	0	0	0	0
PF00813.23	0	0	259.775	149.262	126.191	171.598	83.859	219.711	120.461	473.476	184.136	112.485
PF13515.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13677.9	77.238	312.056	294.047	236.009	117.284	332.405	271.203	194.043	119.673	255.223	269.407	303.156
PF00261.23	0	0	0	0	0	0	0	0	0	0	0	0
PF12611.11	0	0	166.177	256.934	269.097	313.637	178.808	139.197	201.536	168.272	143.274	119.922
PF03963.17	74.464	376.079	364.514	206.868	213.159	331.253	87.142	93.537	76.922	287.079	123.044	116.913
PF13290.9	310.323	278.439	209.072	205.708	212.376	76.522	140.872	323.035	88.833	289.585	287.567	148.422
PF17786.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17753.4	50.806	0	0	7.09	0	0	59.165	10.687	0	0	4.692	0
PF14413.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08719.14	0	91.218	71.902	65.043	31.771	123.634	0	0	0	0	26.49	0
PF18269.4	142.974	96.695	154.877	197.484	271.746	97.38	389.897	258.663	270.571	157.459	200.419	333.589
PF01051.24	52.333	105.697	0	0	0	0	0	10.961	0	0	0	0
PF06889.14	259.984	525.087	188.235	411.434	422.324	320.078	60.478	347.985	160.959	400.187	552.546	508.921
PF15595.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01514.20	248.42	423.104	391.927	490.527	470.096	276.677	134.598	231.781	176.105	316.429	300.806	630.751
PF08345.14	155.66	235.757	223.773	297.286	306.714	213.208	134.598	154.112	80.302	214.271	113.5	412.314
PF16697.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19453.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14104.9	0	0	36.567	0	0	0	0	42.228	0	111.083	0	0
PF05168.17	0	317.973	0	131.177	341.23	215.426	0	0	162.584	0	400.095	304.134
