FeatureID	NA4a	NA4b	NA4c	NA5a	NA5b	NA5c	NA6a	NA6b	NA6c	NA1a	NA1b	NA1c	NA2a	NA2b	NA2c	NA3a	NA3b	NA3c
PF03008.17	299.148	109.892	183.063	115.709	0	0	13.588	0	22.418	67.931	135.18	352.237	0	73.481	401.668	99.043	259.096	0
PF05684.15	0	0	0	0	67.004	0	49.213	0	81.02	163.663	84.13	72.348	0	0	140.674	119.408	79.501	0
PF19605.2	0	0	0	0	0	0	0	0	0	381.522	156.947	0	0	0	0	0	0	0
PF06267.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09551.13	284.154	0	345.275	73.316	64.351	0	29.64	0	0	64.616	0	0	0	0	294.644	216.505	0	0
PF00923.22	0	0	0	214.348	114.039	214.629	14.549	112.86	66.877	109.204	149.406	150.179	0	150.462	0	0	70.595	180.516
PF06496.14	0	0	0	0	0	0	0	0	0	0	0	321.363	0	198.317	0	0	0	0
PF13026.9	0	330.984	330.563	83.11	0	0	58.462	0	48.329	0	0	381.002	0	0	188.687	179.599	0	159.526
PF10881.11	207.401	202.931	84.304	62.44	0	48.372	65.883	24.321	103.721	162.256	98.674	111.179	86.242	0	54.127	0	91.653	0
PF02662.19	0	0	0	0	0	0	43.152	0	0	0	333.115	127.516	0	0	186.102	315.201	0	0
PF04422.16	0	0	227.454	74.425	0	0	34.474	0	27.531	0	54.209	73.81	0	44.922	145.927	130.529	169.576	0
PF04432.16	0	0	227.454	74.425	0	0	34.474	0	27.531	0	54.209	73.81	0	44.922	145.927	130.529	169.576	0
PF07385.15	0	0	748.117	0	0	0	27.585	0	90.805	139.152	214.168	163.732	0	151.13	60.242	302.621	259.049	0
PF14257.9	0	0	0	49.265	0	0	102.983	67.206	85.96	47.02	44.587	0	0	204.029	87.983	137.062	91.467	0
PF07005.14	0	0	229.629	0	0	106.874	22.056	0	9.408	28.541	14.642	75.722	0	40.446	49.121	0	27.737	181.936
PF17042.8	0	0	229.629	0	0	106.874	22.056	0	9.408	28.541	14.642	75.722	0	40.446	49.121	0	27.737	181.936
PF05853.15	0	0	0	0	0	0	89.976	0	38.134	0	114.54	0	0	0	99.473	332.855	325.331	0
PF03200.19	0	0	0	0	0	0	0	0	0	0	36.188	0	0	0	0	0	0	91.246
PF09960.12	0	83.958	0	0	0	0	0	0	0	26.013	26.003	182.403	0	0	43.581	0	98.471	0
PF11997.11	0	0	358.323	37.902	0	0	0	0	0	0	32.271	245.472	0	0	108.132	0	0	0
PF16933.8	0	0	348.857	0	0	0	0	0	0	97.64	66.77	115.088	0	0	56.056	0	190.078	83.838
PF16173.8	0	115.048	191.251	0	0	0	0	0	47.039	33.477	105.333	205.01	0	0	118.966	0	65.122	86.677
PF16116.8	0	115.048	191.251	0	0	0	0	0	47.039	33.477	105.333	205.01	0	0	118.966	0	65.122	86.677
PF01206.20	0	0	0	0	0	0	30.944	0	154.237	0	77.005	0	0	0	76.862	0	0	0
PF18082.4	0	167.147	0	128.371	0	0	0	0	0	0	55.703	63.969	0	0	93.359	0	105.521	0
PF18164.4	0	167.147	0	128.371	0	0	0	0	0	0	55.703	63.969	0	0	93.359	0	105.521	0
PF09669.13	0	0	0	0	0	110.25	0	0	0	0	0	0	0	0	0	0	0	0
PF07751.14	0	0	0	0	45.144	0	0	0	33.399	0	195.046	118.659	0	0	0	126.289	948.997	119.274
PF20369.1	0	0	0	163.974	118.192	0	57.672	0	0	289.033	445.207	85.198	0	0	746.171	0	281.128	0
PF14130.9	0	0	0	0	35.432	0	0	0	0	0	0	0	0	0	0	126.289	0	0
PF11536.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13958.9	0	0	0	198.765	0	0	103.421	0	58.586	177.611	0	101.872	0	0	446.972	251.813	0	0
PF01391.21	0	0	715.112	248.76	102.377	0	398.612	0	287.518	125.179	169.141	213.642	0	0	0	0	88.128	0
PF20316.1	0	0	0	0	0	0	0	0	0	56.176	0	0	0	0	0	0	218.51	0
PF07287.14	0	0	0	40.175	0	0	42.381	0	0	70.72	109.08	41.756	97.169	76.414	91.389	51.572	68.879	0
PF20275.1	0	0	0	0	0	0	0	0	0	60.444	0	0	0	260.889	0	0	0	0
PF10088.12	0	0	0	0	22.192	83.532	0	0	0	0	56.805	0	0	59.742	0	80.555	0	0
PF12904.10	0	0	0	0	13.085	0	0	0	0	0	32.834	0	0	0	0	0	124.446	82.788
PF00481.24	0	0	0	0	24.571	0	0	0	26.288	0	0	0	0	0	110.307	0	0	77.787
PF01887.19	0	0	0	0	0	0	22.256	0	0	0	114.54	98.667	0	0	0	0	108.49	0
PF20257.1	0	0	0	0	0	0	22.256	0	0	0	114.54	98.667	0	0	0	0	108.49	0
PF16757.8	0	0	0	0	0	0	0	0	21.49	0	0	153.638	0	0	56.056	0	126.718	0
PF13788.9	0	0	0	0	0	0	0	0	0	0	133.785	0	0	0	0	0	0	337.326
PF02001.19	0	201.161	0	73.316	0	0	49.555	0	0	0	122.742	70.464	0	0	0	0	0	0
PF02579.20	774.556	201.161	0	73.316	0	0	45.312	195.272	149.832	0	122.742	70.464	0	0	0	0	0	0
PF05045.15	0	0	0	0	18.74	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19854.2	622.098	136.826	2450.569	1083.968	0	174.111	615.312	441.068	838.956	1245.116	1664.377	794.789	1695.456	2508.755	2156.563	3224.711	1188.287	110.075
PF14024.9	1121.203	0	355.381	620.075	0	125.445	322.557	0	242.462	454.031	763.9	726.406	335.545	570.457	545.707	475.269	317.121	0
PF20020.2	0	0	0	0	0	0	0	0	0	0	0	203.857	0	0	0	0	0	0
PF16152.8	0	0	0	0	270.842	0	0	0	0	98.737	0	116.438	302.959	0	334.737	0	0	0
PF04309.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07158.14	0	0	0	0	0	0	0	0	0	36.457	37.707	0	0	0	189.549	0	0	0
PF00462.27	0	0	428.555	0	16.341	0	0	0	13.183	0	51.271	94.196	0	0	137.473	0	116.561	0
PF03704.20	0	0	0	44.206	0	147.025	44.959	0	0	39.437	0	69.761	0	0	0	229.989	0	0
PF14399.9	0	0	0	0	0	0	26.195	67.982	0	175.632	45.101	233.016	0	0	0	0	256.266	0
PF06685.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.105	94.641
PF02074.18	138.931	0	0	0	103.391	0	12.608	0	20.845	31.736	32.589	37.425	0	0	163.572	0	0	286.517
PF09826.12	0	0	118.972	0	38.825	0	0	34.323	15.937	23.367	68.288	52.3	0	0	38.164	68.114	43.136	0
PF19644.2	0	0	0	0	0	0	0	0	0	0	0	110.926	0	0	0	0	0	0
PF07314.14	0	0	179.226	0	252.16	0	0	0	0	70.339	68.582	0	0	0	114.944	0	389.757	0
PF11299.11	0	0	0	63.955	0	0	22.494	0	0	0	57.882	199.414	0	0	0	0	109.649	0
PF02586.17	701.158	0	404.249	276.355	136.854	212.794	0	154.748	186.44	0	86.358	266.533	346.21	0	144.737	0	865.739	0
PF04256.15	0	0	0	76.103	0	0	104.848	0	88.508	67.072	673.698	158.193	548.401	0	0	195.515	0	0
PF14487.9	0	0	375.721	0	0	0	0	0	0	140.058	0	0	0	0	0	0	136.227	0
PF20074.2	0	0	0	0	64.039	0	31.096	0	0	0	0	46.395	0	0	270.884	229.363	0	0
PF20560.1	0	0	631.703	0	0	0	0	0	0	0	120.906	0	0	0	0	0	114.52	0
PF10719.12	0	0	0	0	0	0	98.302	136.701	46	75.632	114.417	43.808	101.946	0	0	108.287	72.265	0
PF07196.16	0	0	101.19	0	0	0	0	0	0	37.721	38.735	55.59	0	0	64.92	0	36.689	48.833
PF13380.9	0	0	0	0	0	0	0	0	0	22.222	45.664	78.647	0	0	191.313	0	86.504	0
PF13607.9	0	0	0	0	0	0	0	0	0	22.222	45.664	78.647	0	0	191.313	0	86.504	0
PF13549.9	0	0	0	0	0	0	0	0	0	22.222	45.664	78.647	0	0	191.313	0	86.504	0
PF03682.16	0	0	330.563	0	0	0	0	0	0	0	0	115.706	0	0	0	0	0	0
PF09932.12	0	0	0	0	0	0	326.458	0	231.953	0	0	215.47	0	0	294.151	0	0	0
PF13250.9	0	0	0	0	25.448	0	0	0	0	38.293	39.323	90.344	0	0	98.899	0	0	0
PF10544.12	0	0	0	45.099	74.199	0	0	61.523	0	38.293	39.323	90.344	0	0	98.899	0	0	0
PF16807.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06199.14	0	132.209	0	0	268.053	252.211	0	0	0	58.655	60.233	69.171	0	0	141.002	0	114.102	0
PF18316.4	0	0	0	0	0	0	0	0	0	58.655	60.233	69.171	0	0	0	0	114.102	0
PF06152.14	262.345	0	320.073	0	0	0	25.12	243.619	31.149	0	154.842	233.494	0	67.924	307.94	0	299.727	0
PF20536.1	0	0	0	0	0	0	0	0	0	0	0	271.678	316.111	0	119.991	0	0	0
PF20378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06854.14	0	0	0	0	0	0	28.574	0	0	184.383	0	0	0	0	70.87	0	139.288	0
PF19645.2	0	0	0	0	0	0	0	0	0	201.217	206.627	0	0	434.249	0	0	0	0
PF12961.10	142.392	0	86.862	36.739	0	49.84	64.599	0	21.364	97.115	132.977	0	0	0	0	188.773	62.988	83.838
PF06713.14	0	0	0	0	0	0	0	0	0	110.396	113.364	0	0	0	190	0	0	0
PF11167.11	0	0	0	0	0	137.042	0	0	0	0	0	0	0	0	145.147	0	0	109.149
PF07514.14	0	0	0	0	0	0	0	0	0	0	170.928	0	0	0	143.218	0	0	0
PF11230.11	0	0	0	0	25.799	0	0	0	0	31.545	0	148.773	0	0	0	0	61.365	0
PF16980.8	0	0	0	0	0	0	0	0	21.71	0	33.789	116.438	0	0	61.186	0	64.009	92.049
PF03328.17	0	0	0	0	0	0	161.664	0	0	0	58.714	337.137	0	112.486	201.244	0	0	0
PF02423.18	0	0	259.18	0	0	297.427	254.713	74.772	226.73	0	99.237	205.319	0	0	83.14	0	426.492	120.694
PF18431.4	0	0	0	0	0	0	40.925	0	135.327	205.103	0	0	0	0	0	0	0	0
PF12664.10	0	0	0	0	0	0	0	0	0	353.244	593.56	0	0	0	607.959	0	687.164	0
PF14461.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18145.4	0	0	0	134.999	0	0	113.954	73.665	0	0	0	0	0	0	0	0	0	246.45
PF03070.19	0	0	0	163.595	110.119	222.409	57.662	0	0	144.516	73.871	85.198	0	311.883	123.808	0	209.883	0
PF01934.20	0	0	0	313.636	0	0	0	0	0	294.374	312.768	0	0	0	233.827	0	0	0
PF15655.9	0	0	0	0	0	80.229	0	0	0	0	0	0	0	0	0	0	0	0
PF04693.15	0	0	0	39.39	0	0	13.854	0	0	0	0	0	0	0	0	0	0	0
PF10060.12	0	123.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01902.20	0	239.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02288.18	0	0	0	0	0	0	0	0	0	141.917	0	0	0	0	0	0	0	0
PF02287.18	0	301.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13176.9	0	0	0	77.753	308.946	174.111	59.375	69.163	139.496	13.71	0	0	0	29.588	59.996	228.251	0	0
PF02026.19	0	0	0	0	0	95.423	0	0	0	0	0	0	0	0	0	0	60.298	240.709
PF07799.15	198.593	291.506	0	0	258.537	0	0	0	0	219.815	0	0	0	0	0	0	0	0
PF13027.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03990.17	0	0	0	0	152.045	0	37.109	0	29.718	0	0	0	0	0	0	0	0	0
PF13629.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03415.17	0	76.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11761.11	0	0	0	0	0	0	19.107	0	0	0	0	0	0	0	0	0	0	0
PF18135.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.572	0
PF03437.18	0	0	0	65.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18887.3	0	0	0	157.616	0	120.967	8.535	0	0	42.776	109.741	0	557.3	645.739	882.947	249.172	124.678	0
PF18768.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11731.11	0	0	0	0	0	0	0	0	95.352	0	0	170.424	0	0	0	0	0	0
PF01575.22	0	0	0	0	20.651	15.561	47.329	0	6.655	0	0	0	0	0	0	0	0	13.088
PF20247.1	0	0	0	0	0	0	0	0	0	0	0	0	153.573	120.771	0	163.126	0	0
PF17728.4	0	0	0	176.824	42.491	394.098	151.758	0	0	207.798	160.032	0	0	112.126	0	221.718	0	0
PF06616.14	0	0	0	176.824	42.491	394.098	151.758	0	0	207.798	160.032	0	0	112.126	0	221.718	0	0
PF00059.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.56
PF08242.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12476.11	0	0	0	0	0	0	0	0	0	0	44.856	0	0	0	0	127.331	0	0
PF02870.18	0	0	0	0	0	0	0	0	124.865	0	0	0	0	0	0	0	184.048	0
PF10825.11	0	348.992	0	127.018	88.435	0	43.152	0	73.862	105.27	0	0	0	0	0	0	0	0
PF12641.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14594.9	0	0	0	0	0	0	0	0	0	0	0	0	0	89.124	0	0	0	0
PF03713.16	0	268.574	0	0	0	0	33.208	0	54.905	0	85.452	98.133	0	0	0	0	0	0
PF01242.22	0	0	0	0	0	0	21.01	162.942	138.914	0	0	0	0	0	0	0	0	0
PF10131.12	0	234.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06048.14	0	0	0	0	0	0	0	0	18.406	55.77	28.647	0	0	60.205	0	0	0	0
PF18662.4	0	0	0	0	0	0	0	0	18.406	55.77	28.647	0	0	60.205	0	0	0	0
PF14025.9	177.832	0	0	85.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05565.14	0	0	0	0	0	0	39.403	0	0	0	0	0	270.962	0	0	0	0	0
PF16677.8	0	0	0	100.208	0	0	0	0	0	0	0	0	0	190.598	0	0	0	0
PF20458.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08667.13	0	0	0	0	0	0	0	0	0	0	0	0	0	265.932	0	0	239.707	0
PF19540.2	347.8	0	0	0	0	243.476	0	0	0	118.622	81.216	93.268	0	0	0	0	0	0
PF03190.18	0	73.8	0	0	0	0	39.659	0	0	0	0	0	70.145	0	0	0	0	0
PF12646.10	0	346.683	0	121.878	284.551	0	51.573	0	0	0	0	0	0	0	0	0	0	228.67
PF09512.13	0	0	0	0	0	0	35.435	0	0	0	0	0	0	0	0	0	0	0
PF14367.9	0	0	0	0	0	0	0	0	0	0	0	0	0	200.633	0	0	0	0
PF01972.19	0	0	0	0	35.432	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05448.15	209.288	0	0	59.14	0	146.511	0	0	0	0	0	0	0	106.208	0	138.73	95.735	0
PF10727.12	0	0	284.254	0	0	0	0	0	0	106.319	0	0	0	0	0	0	0	0
PF03845.16	0	0	0	0	0	0	0	0	0	0	0	51.203	0	43.79	0	0	0	0
PF05504.14	0	124.513	0	0	0	0	0	0	0	0	0	0	0	43.79	0	0	0	0
PF18977.3	0	0	0	0	0	0	145.497	0	96.217	0	0	0	0	0	0	0	0	0
PF11369.11	91.747	67.336	0	23.672	17.063	0	74.923	0	41.297	20.863	0	24.603	0	0	0	0	0	0
PF00544.22	147.844	221.785	0	403.346	12.129	0	404.958	118.322	374.186	165.833	18.657	29.805	0	321.66	13.296	0	0	373.874
PF12158.11	0	0	0	0	0	0	78.006	167.37	0	108.131	0	102.997	0	0	0	0	0	0
PF12408.11	942.322	234.252	0	0	207.758	223.437	110.32	0	136.805	74.631	76.637	0	0	156.636	0	0	0	187.925
PF13420.10	0	0	0	0	326.827	118.178	79.937	184.532	300.292	90.844	0	93.718	0	0	458.504	0	74.677	0
PF08817.13	0	0	0	214.727	0	582.595	0	0	0	0	0	0	0	0	0	0	0	0
PF14464.9	0	0	0	0	0	0	38.213	0	189.539	95.756	0	112.923	0	206.653	0	0	0	0
PF18144.4	0	152.217	0	53.513	0	145.19	94.115	0	0	0	96.862	0	0	0	0	0	0	122.114
PF12799.10	0	319.98	0	130.156	54.055	404.447	0	0	0	0	0	0	90.691	0	113.754	0	0	85.566
PF12760.10	0	0	0	95.419	0	0	134.25	0	0	168.217	309.953	0	0	117.477	0	158.678	105.892	0
PF10844.11	0	0	0	123.528	0	0	86.893	0	71.832	108.87	0	0	0	0	0	0	0	281.887
PF10934.11	0	0	0	0	0	0	0	0	77.685	117.74	0	0	0	0	0	0	0	0
PF10076.12	0	0	0	86.708	0	0	91.489	0	0	0	0	0	0	0	131.523	0	0	0
PF10066.12	0	0	0	0	0	0	56.635	0	0	0	0	0	0	306.275	0	0	0	0
PF13651.9	0	0	0	0	0	141.006	0	0	0	91.607	47.035	54.015	0	0	0	0	0	355.847
PF18283.4	144.489	28.089	0	120.633	20.553	0	107.027	25.428	96.909	75.418	8.937	20.526	0	63.653	13.296	0	0	80.01
PF18974.3	168.395	0	0	0	0	0	68.786	0	63.18	38.293	0	0	0	0	0	0	0	99.148
PF06995.14	0	0	0	293.264	97.015	0	47.338	0	0	118.622	0	0	325.533	0	204.158	0	0	0
PF14200.9	0	0	0	190.297	2337.87	576.503	310.691	0	216.189	150.692	85.452	156	534.398	0	327.473	0	0	1706.324
PF13218.9	159.588	0	0	41.176	0	0	28.964	56.171	23.944	0	0	0	0	0	0	0	0	187.925
PF10077.12	159.588	0	0	41.176	0	0	28.964	56.171	23.944	0	0	0	0	0	0	0	0	187.925
PF04012.15	0	0	0	0	0	0	55.645	0	0	0	0	0	0	0	0	0	0	0
PF10022.12	101.184	74.262	0	109.379	0	0	45.901	0	30.363	0	0	0	0	49.656	0	0	26.67	0
PF20234.1	0	0	0	0	66.321	0	0	0	0	0	0	0	0	0	122.125	0	81.356	0
PF09682.13	0	0	0	0	126.207	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00932.22	193.665	0	0	99.91	17.999	0	52.714	0	0	22.008	0	0	0	0	0	0	0	114.027
PF15417.9	0	0	0	0	0	0	58.557	75.695	32.266	0	0	0	0	0	0	0	0	0
PF14307.9	0	0	0	0	0	0	24.349	0	40.258	0	0	0	0	0	0	0	0	0
PF16994.8	0	0	0	0	0	0	40.668	52.592	67.239	0	0	40.068	0	0	0	0	0	0
PF11599.11	0	0	0	180.368	0	0	126.866	0	0	0	0	0	0	0	0	0	0	0
PF18734.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19501.2	364.577	66.874	0	23.51	0	0	41.353	0	54.7	20.72	0	0	56.862	44.717	0	0	0	0
PF05226.14	0	0	0	0	0	0	41.667	0	0	26.109	0	0	0	0	44.935	0	0	0
PF00211.23	0	0	0	0	0	0	41.667	0	0	26.109	0	0	0	0	44.935	0	0	0
PF04773.16	325.152	0	0	83.894	0	0	73.762	0	73.17	0	0	0	0	79.759	0	0	0	0
PF13540.9	0	0	0	38.2	27.535	0	53.761	0	0	67.358	0	0	0	0	0	0	0	0
PF08863.13	0	0	0	0	0	0	44.988	0	148.762	0	0	0	0	0	0	0	0	0
PF15580.9	0	0	0	0	0	0	163.491	0	0	0	0	0	0	0	0	0	0	0
PF08958.13	0	0	0	0	0	607.919	78.805	0	130.292	0	0	0	0	213.034	0	0	0	0
PF13403.9	200.9	0	0	17.287	12.461	140.639	12.151	0	0	60.897	125.093	53.874	250.677	98.592	78.626	44.413	148.101	0
PF13466.9	0	0	0	0	0	0	125.63	0	0	0	161.624	0	0	0	0	0	0	381.097
PF03160.17	44.563	32.706	0	19.154	0	0	25.586	10.444	23.378	13.496	6.929	0	9.292	0	0	0	0	17.471
PF03073.18	0	0	0	0	0	0	0	0	33.195	0	0	0	0	0	0	0	0	0
PF09858.12	0	0	0	0	0	0	50.745	0	77.685	0	0	0	0	0	0	0	0	0
PF14607.9	0	0	0	52.593	0	0	55.483	0	30.583	0	0	0	0	0	0	0	0	0
PF14606.9	0	0	0	52.593	0	0	55.483	0	30.583	0	0	0	0	0	0	0	0	0
PF02634.18	0	0	0	0	97.736	0	23.845	92.487	39.424	59.752	0	0	0	0	0	0	0	0
PF03453.20	174.372	0	0	0	0	0	15.824	61.375	25.218	0	0	0	0	0	0	0	0	0
PF03454.18	174.372	0	0	0	0	0	15.824	61.375	25.218	0	0	0	0	0	0	0	0	0
PF03205.17	0	291.506	0	0	0	414.063	72.087	69.901	29.796	0	0	0	0	0	0	0	0	266.329
PF13079.9	0	0	0	219.948	0	0	0	150.024	0	0	0	0	0	0	0	0	0	0
PF10990.11	0	0	0	0	0	0	0	0	77.685	0	0	0	0	0	0	0	0	0
PF05057.17	305.964	112.201	0	360.06	28.451	428.303	309.606	0	186.424	661.018	660.795	164.07	286.797	612.858	239.49	506.963	304.69	90.073
PF17957.4	0	0	0	42.15	0	0	103.745	0	49.005	0	19.074	21.904	0	0	0	0	0	0
PF01865.19	0	0	0	85.896	0	0	0	0	0	0	0	0	0	0	0	0	0	196.012
PF19620.2	0	0	0	0	0	0	0	0	60.977	0	0	0	0	0	0	0	0	0
PF06965.15	0	0	0	0	38.396	0	0	0	0	0	0	0	0	0	51.337	0	0	38.585
PF02613.18	0	101.581	0	0	220.004	0	91.261	108.394	83.332	0	0	0	0	0	0	0	0	332.696
PF04020.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.663
PF12029.11	0	0	0	0	58.462	0	14.235	0	11.768	0	0	0	0	38.49	0	0	0	0
PF12358.11	0	0	0	51.375	0	0	36.148	70.085	0	0	0	0	0	0	0	0	0	117.237
PF18740.4	0	0	0	51.375	0	0	36.148	70.085	0	0	0	0	0	0	0	0	0	117.237
PF19124.3	0	0	0	0	0	0	8.478	65.804	28.05	0	0	0	0	0	0	0	82.701	220.151
PF18851.4	0	0	0	0	31.181	0	0	0	25.155	0	0	0	0	0	0	0	0	98.716
PF02643.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.518
PF00553.22	0	0	0	0	350.306	0	0	47.129	21.805	0	0	0	0	0	0	0	0	249.969
PF12800.10	0	0	0	84.679	250.756	0	67.387	0	199.073	0	0	0	0	0	0	0	0	0
PF04976.15	0	0	0	0	221.369	299.849	43.837	90.79	17.195	0	0	0	0	0	0	0	0	69.762
PF00174.22	126.664	96.425	0	0	73.302	0	35.682	46.244	0	0	0	0	0	0	0	0	58.118	74.577
PF14297.9	0	0	0	0	0	0	0	0	14.442	0	0	0	0	0	0	0	0	0
PF13938.9	0	0	0	0	45.3	0	0	0	36.545	0	0	0	0	0	0	0	0	0
PF04016.15	0	0	0	0	45.3	0	0	0	36.545	0	0	0	0	0	0	0	0	0
PF03649.16	0	0	0	65.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08937.14	0	0	0	0	0	103.204	0	0	0	0	0	0	0	0	0	0	0	0
PF13011.9	0	0	0	0	0	0	48.956	0	32.376	0	0	0	0	0	0	0	0	0
PF12401.11	0	0	0	0	101.012	0	11.095	0	18.139	0	0	0	0	0	95.657	0	0	0
PF12051.11	0	0	0	19.614	14.918	109.37	27.965	13.36	0	0	0	0	0	0	0	0	0	47.228
PF13514.9	96.466	0	0	0	264.563	0	0	0	14.473	15.308	0	0	0	0	111.907	0	59.602	0
PF03069.18	0	0	0	112.003	166.846	324.145	0	0	34.736	197.473	0	116.803	0	0	0	596.901	0	0
PF08753.14	0	0	0	0	0	0	0	0	74.381	0	0	0	0	0	194.022	0	0	0
PF11845.11	0	165.992	0	62.332	108.52	248.027	0	0	36.42	0	0	0	0	0	160.618	0	0	0
PF09972.12	114.605	0	0	29.57	17.823	0	0	66.505	48.439	0	0	0	0	0	0	0	0	0
PF17210.6	32.924	12.236	20.34	12.607	32.956	53.07	6.984	3.912	22.041	0	0	1.406	0	1.389	3.242	3.614	1.855	14.508
PF16957.8	0	0	0	0	23.381	0	11.409	0	0	0	0	0	0	0	0	0	0	0
PF06857.14	0	0	0	0	60.178	0	128.151	0	0	0	0	0	0	0	0	0	0	0
PF06833.14	0	0	0	0	44.364	0	0	83.962	0	0	0	0	0	0	0	0	0	0
PF03818.16	0	0	0	0	50.974	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02335.18	0	0	0	0	30.733	0	0	0	11.421	0	0	0	0	0	0	0	0	0
PF14539.9	513.994	0	0	0	40.873	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12798.10	0	518.216	0	0	0	247.146	96.113	0	0	0	0	0	0	0	0	0	0	0
PF03892.17	0	0	0	0	0	0	0	110.83	0	0	0	0	0	0	0	0	0	0
PF02730.18	0	0	0	0	0	0	8.802	0	0	0	0	0	0	0	0	0	0	0
PF01314.21	0	0	0	0	0	0	8.802	0	0	0	0	0	0	0	0	0	0	0
PF11756.11	0	0	0	0	227.297	0	0	0	0	0	0	168.878	0	0	0	0	0	0
PF12385.11	191.463	0	0	0	0	134.033	0	0	0	0	0	0	0	0	0	0	0	0
PF03100.18	0	0	765.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16327.8	0	65.104	0	0	16.497	251.991	8.05	0	0	0	0	0	0	0	0	0	0	27.596
PF03379.16	0	175.073	0	0	51.384	0	0	83.962	0	0	0	0	0	0	0	0	0	0
PF06675.14	0	0	0	0	0	155.32	0	0	31.983	0	51.981	0	271.42	0	0	0	0	0
PF06032.15	0	140.135	0	0	0	0	25.91	0	71.486	0	0	50.95	0	0	0	0	0	0
PF09903.12	130.858	0	628.633	0	24.337	91.606	39.345	60.453	23.205	0	60.159	92.115	0	84.287	0	113.848	151.951	0
PF19420.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19304.2	0	0	0	0	0	0	12.056	0	39.865	0	0	0	0	0	0	0	0	0
PF18819.4	0	0	0	0	18.155	0	2.95	0	9.77	0	0	0	0	0	0	0	0	19.138
PF05738.16	0	0	0	0	38.24	0	0	0	15.417	0	0	0	0	0	0	0	0	0
PF04232.15	0	0	0	0	115.053	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01219.22	0	417.097	0	0	105.692	0	51.573	74.108	0	0	0	0	0	0	0	0	0	0
PF18812.4	0	0	0	0	0	0	41.191	159.768	0	0	0	0	0	0	0	0	0	0
PF03618.17	0	0	0	0	0	0	0	0	0	0	59.131	0	146.376	0	0	0	0	0
PF01106.20	0	0	0	0	84.417	0	0	0	205.649	0	0	0	0	0	268.216	0	0	0
PF01794.22	0	0	0	0	53.49	0	0	0	43.153	0	0	0	0	0	0	0	0	0
PF06897.15	0	0	0	110.65	79.757	0	0	0	96.516	0	0	0	0	0	0	0	0	0
PF14018.9	0	0	0	0	157.252	0	0	0	84.575	262.757	163.215	0	0	0	220.614	0	0	0
PF10694.12	0	200.391	0	0	0	382.28	0	0	0	0	127.517	0	0	0	0	0	0	0
PF16640.8	0	34.707	115.39	24.403	0	0	0	0	0	10.753	11.043	12.681	0	46.415	0	0	0	0
PF00545.23	0	0	0	35.549	0	0	0	0	0	0	0	0	57.32	0	0	0	0	0
PF07286.15	0	0	0	65.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19278.2	0	0	0	26.134	18.837	0	0	0	0	0	0	0	31.605	0	0	0	0	0
PF14620.9	0	0	0	0	0	0	0	54.437	0	0	0	0	0	0	0	0	0	0
PF06763.14	0	0	0	0	0	0	33.208	0	0	0	0	0	0	0	0	0	0	0
