FeatureID	FT4b	FT4c	FT5b	FT5c	FT6b	FT6c	FT1b	FT1c	FT2b	FT2c	FT3b	FT3c
PF07678.17	0	0	0	0	0	0	0	0	0	0	0	0
PF17973.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01035.23	0	255.63	277.978	849.122	311.178	199.752	183.383	175.585	302.197	0	0	201.022
PF13482.9	141.303	75.331	117.646	538.987	197.509	118.546	170.721	159.963	42.629	250.591	0	170.962
PF05157.18	0	0	0	0	0	0	20.418	0	0	0	0	0
PF00437.23	284.218	148.3	214.997	677.658	241.848	309.624	196.339	293.042	194.759	308.349	302.498	194.324
PF03023.17	52.016	0	0	0	0	9.187	0	0	0	0	0	0
PF02638.18	0	0	0	0	0	0	0	0	18.385	0	0	0
PF01969.20	64.243	19.241	0	0	0	10.041	43.496	0	0	69.125	0	32.592
PF02405.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13624.9	0	0	0	0	105.314	0	0	0	0	0	0	0
PF11958.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00361.23	635.078	956.706	1005.591	1158.358	844.123	719.655	956.353	965.162	570.508	960.761	364.037	815.165
PF00662.23	137.136	302.93	176.371	538.587	98.718	177.815	246.935	154.933	145.595	312.445	184.206	127.506
PF00499.23	0	0	0	0	0	0	0	0	0	0	0	0
PF00146.24	0	0	0	0	0	0	0	0	0	0	0	0
PF13510.9	119.915	81.731	268.878	0	0	89.831	36.811	52.431	69.471	189.704	0	13.586
PF10588.12	119.915	81.731	74.896	0	0	40.568	36.811	52.431	69.471	189.704	0	13.586
PF00384.25	50.246	24.635	28.02	0	0	5.91	5.839	0	17.424	37.83	0	9.704
PF01512.20	400.201	462.87	456.968	251.747	510.739	588.263	394.405	391.984	452.11	251.374	207.181	690.287
PF10589.12	82.8	142.823	68.938	105.278	77.172	96.997	36.414	48.425	24.98	48.461	0	25.16
PF01257.22	0	14.854	0	0	0	55.471	88.876	0	96.431	158.133	1118.64	73.564
PF00346.22	0	0	0	0	168.707	0	0	0	0	0	0	0
PF02470.23	0	0	0	0	0	0	0	0	0	0	0	0
PF07399.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00677.20	0	85.853	0	0	0	0	0	0	0	0	0	0
PF00919.23	327.348	600.103	326.031	148.469	408.137	500.445	758.649	442.902	674.957	746.481	561.645	706.192
PF18693.4	58.778	166.647	146.78	0	110.517	166.364	245.536	133.08	212.954	613.615	0	301.048
PF19029.3	0	0	0	0	0	0	0	0	0	0	0	0
PF01427.20	0	0	0	0	0	0	0	0	0	0	0	0
PF17804.4	0	0	0	0	0	0	0	0	0	0	0	0
PF00595.27	0	21.421	0	0	0	10.646	0	0	0	0	0	0
PF11818.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04408.26	0	0	0	0	0	0	0	0	0	0	0	0
PF08482.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04028.16	0	0	0	0	0	0	0	0	0	0	0	0
PF01841.22	497.156	507.711	458.997	525.79	387.763	488.744	599.035	399.951	741.177	1080.051	0	698.571
PF02401.21	131.042	233.245	377.555	794.434	75.193	258.042	274.073	148.346	222.408	148.054	140.309	224.478
PF02666.18	0	70.748	0	0	0	16.715	0	0	0	0	0	0
PF17810.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17944.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16355.8	31.65	34.612	0	0	0	8.403	43.099	0	0	0	0	0
PF02929.20	308.791	219.523	139.644	196.059	48.37	231.668	198.429	204.427	326.904	508.914	357.883	388.268
PF18565.4	31.65	34.612	0	0	0	17.02	64.536	0	0	0	169.71	0
PF02283.19	0	0	0	0	0	37.909	0	0	61.773	0	0	61.634
PF02654.18	0	0	0	258.346	0	0	0	0	91.947	0	0	0
PF02277.20	0	51.045	0	0	0	0	31.474	0	0	0	249.027	43.125
PF03186.16	0	0	0	0	144.156	14.291	0	0	0	47.357	0	0
PF04932.18	406.571	380.245	316.146	363.524	532.945	410.601	608.692	323.664	308.27	489.953	0	461.264
PF07715.18	0	0	0	0	0	0	0	0	0	0	0	0
PF00593.27	0	0	0	0	0	0	0	0	0	0	0	0
PF01301.22	0	0	0	0	0	0	0	0	0	0	0	0
PF13505.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08780.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02348.22	216.633	38.497	721.393	0	409.823	191.301	142.754	61.288	65.355	133.419	376.755	0
PF16870.8	0	34.906	0	0	0	0	0	0	0	0	0	0
PF14588.9	0	0	0	0	0	28.055	0	0	47.919	0	0	0
PF00474.20	358.094	254.121	85.109	260.645	525.47	298.117	392.868	289.66	317.688	541.498	0	292.266
PF00490.24	0	28.66	0	0	0	0	0	0	48.512	0	0	0
PF02670.19	68.607	170.392	114.242	348.927	384.685	192.787	196.201	77.667	82.885	241.157	240.549	206.868
PF08436.15	68.607	170.392	114.242	348.927	384.685	192.787	196.201	77.667	82.885	241.157	240.549	206.868
PF13288.9	68.607	170.392	114.242	348.927	384.685	192.787	196.201	77.667	82.885	241.157	240.549	206.868
PF01704.21	96.364	114.862	53.487	326.732	658.633	283.673	254.898	363.633	174.43	225.049	0	232.052
PF04991.16	141.185	250.893	353.921	189.36	0	291.097	156.09	533.343	205.79	753.016	0	340.907
PF02922.21	826.706	1016.903	956.62	820.628	581.974	881.818	795.702	818.774	754.426	880.912	674.329	925.96
PF08308.14	220.25	313.117	550.194	280.141	205.351	330.686	508.069	374.048	232.573	324.319	0	364.647
PF02657.18	0	0	0	0	0	0	0	0	0	0	0	0
PF02622.18	0	0	0	0	0	0	0	0	0	0	0	0
PF04379.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01037.24	325.618	289.306	135.519	414.013	0	258.452	35.758	460.75	298.521	378.809	0	0
PF13519.9	0	0	0	0	0	0	46.157	0	0	494.924	0	0
PF12541.11	428.116	162.302	0	115.676	84.793	128.434	119.952	103.037	275.047	106.542	316.583	301.355
PF04015.15	290.863	604.98	692.522	559.083	671.751	750.89	413.597	691.125	732.234	371.17	494.089	467.489
PF13720.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14237.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06271.15	0	355.456	245.178	374.422	102.895	113.407	226.448	166.683	88.852	0	0	132.973
PF04074.15	0	247.595	0	444.307	0	216.043	115.167	0	289.933	0	0	0
PF09835.12	0	0	0	0	0	0	0	0	0	0	0	0
PF02678.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17954.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13502.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00596.24	504.547	531.801	379.519	0	0	534.09	42.806	890.255	305.566	196.699	0	453.595
PF05635.14	220.25	78.95	0	0	0	0	96.77	0	0	0	0	0
PF07881.15	175.312	319.349	109.463	0	490.219	224.404	173.312	272.925	171.808	0	0	184.714
PF07882.15	175.312	319.349	109.463	0	490.219	224.404	173.312	272.925	171.808	0	0	184.714
PF02952.20	228.271	347.575	109.463	0	490.219	243.112	243.256	272.925	219.869	0	0	200.762
PF14873.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02583.20	0	152.911	0	564.882	0	187.051	174.487	299.719	0	150.401	920.895	159.388
PF04306.16	0	57.151	0	0	0	0	0	0	0	0	0	0
PF13667.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01964.21	0	0	0	0	0	0	0	0	0	70.552	0	0
PF13286.9	155.103	275.612	387.375	0	140.418	253.556	170.669	87.77	210.547	0	0	233.425
PF07732.18	0	18.515	0	0	95.786	0	22.577	58.172	15.502	0	0	0
PF00394.25	0	18.515	0	0	0	0	0	0	0	0	0	0
PF07731.17	0	18.515	0	0	95.786	0	22.577	58.172	15.502	0	0	0
PF12650.10	0	0	0	0	0	241.091	105.649	272.213	0	0	0	144.76
PF06940.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03065.18	0	0	0	0	0	0	0	0	0	0	0	0
PF08323.14	161.394	172.879	271.627	138.271	202.493	170.35	182.157	184.665	278.238	636.534	372.242	130.961
PF03916.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13442.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10996.11	246.317	321.515	123.08	313.234	91.829	238.661	273.209	195.213	259.059	86.338	171.352	177.968
PF06508.16	0	0	0	0	211.507	20.041	49.853	0	103.761	132.82	0	34.155
PF00902.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01252.21	151.525	206.653	564.074	779.537	282.449	602.012	831.425	1057.428	91.425	0	0	535.419
PF14057.9	155.536	221.465	194.244	595.675	436.646	268.035	154.19	573.356	188.77	366.337	410.669	304.196
PF02086.18	94.281	14.56	0	119.875	0	242.056	186.942	106.731	294.927	470.486	261.198	212.123
PF07610.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03331.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09992.12	25.713	30.951	0	0	0	0	76.525	0	26.272	0	0	0
PF20154.2	52.959	37.155	0	0	96.153	18.708	69.805	59.953	118.172	154.957	916.108	62.936
PF00795.25	405.273	314.486	471.567	308.535	171.566	236.654	335.068	311.914	446.891	466.574	916.108	331.06
PF13370.9	0	0	181.085	1057.979	0	73.484	188.79	0	125.514	0	0	0
PF05258.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01578.23	0	0	0	0	0	0	0	0	0	0	0	0
PF05140.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06537.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09375.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01612.23	0	0	0	0	0	0	0	0	0	0	0	0
PF13414.9	281.781	392.235	373.299	146.469	421.768	478.856	247.643	509.976	306.562	0	0	289.781
PF14833.9	44.742	0	0	0	83.401	62.721	39.437	0	0	0	0	53.492
PF07221.14	195.599	46.35	0	0	0	74.088	57.281	0	76.765	76.305	453.61	39.243
PF00724.23	426.74	296.391	232.15	202.558	149.506	250.049	449.216	293.132	252.464	376.968	275.01	359.723
PF09529.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12900.10	635.628	536.72	276.21	0	443.461	582.221	182.226	187.78	113.392	378.855	956.861	556.651
PF19700.2	0	0	0	0	0	0	0	0	0	302.274	0	0
PF13189.9	459.923	902.391	1052.597	956.8	625.434	771.029	686.633	141.981	854.368	0	866.33	1082.886
PF03013.17	0	0	0	0	0	0	0	0	0	0	0	0
PF07691.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02607.20	128.486	183.024	160.462	163.366	180.946	181.981	127.19	72.727	121.565	112.755	0	232.455
PF02310.22	541.269	397.628	272.151	390.818	1056.363	389.191	421.975	275.284	270.86	216.397	0	528.65
PF02965.20	119.129	0	0	0	0	0	0	0	0	0	0	0
PF08471.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03588.17	0	0	0	0	0	0	52.825	0	0	0	0	0
PF01326.22	902.193	1017.714	728.857	382.22	560.208	869.873	635.277	615.861	836.98	561.104	624.414	997.086
PF01642.25	0	0	0	0	0	0	0	0	0	0	0	0
PF13387.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00183.21	651.669	592.725	616.71	188.561	76.439	577.006	443.723	723.616	472.986	435.095	403.011	599.255
PF02082.23	92.276	63.37	0	0	0	236.973	200.001	707.86	293.669	223.944	670.363	107.34
PF13274.9	261.061	148.454	173.883	265.544	0	239.779	204.527	0	189.019	0	0	188.596
PF03308.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14864.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02075.20	0	0	0	0	0	26.603	0	0	90.88	0	0	0
PF04909.17	43.995	296.922	0	916.908	180.287	172.627	324.03	199.13	643.655	114.503	336.412	428.885
PF10609.12	0	269.813	0	240.65	496.888	142.198	156.159	352.06	175.971	398.461	0	190.702
PF04845.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08502.13	615.773	258.69	260.039	237.15	123.782	319.304	304.216	527.957	317.949	321.696	0	312.314
PF19310.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13533.9	0	0	0	0	141.444	8.222	74.245	42.95	45.25	406.009	166.018	0
PF02812.21	177.907	332.093	390.583	149.069	326.128	222.508	205.356	198.24	387.918	211.012	202.121	229.141
PF00208.24	177.907	332.093	390.583	149.069	326.128	222.508	205.356	198.24	387.918	211.012	202.121	229.141
PF02684.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09719.13	131.042	405.188	1378.039	113.976	530.234	597.832	420.264	557.956	373.566	207.33	580.653	527.23
PF02550.18	58.778	104.438	97.875	0	0	41.52	103.058	0	53.766	68.803	0	141.281
PF13336.9	58.778	104.438	97.875	0	0	41.52	103.058	0	53.766	68.803	0	141.281
PF12236.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01619.21	117.713	0	0	0	0	0	0	0	0	0	0	0
PF00199.22	52.841	70.51	0	0	0	0	23.217	0	33.863	0	0	0
PF06628.15	52.841	70.51	0	0	0	0	23.217	0	33.863	0	0	0
PF18011.4	0	14.015	0	0	0	0	0	0	17.851	0	0	0
PF13491.9	114.096	179.181	234.965	145.07	106.34	181.974	150.372	242.17	132.916	248.06	0	223.224
PF02563.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13807.9	0	0	0	0	0	0	44.291	0	91.236	0	0	0
PF13579.9	0	0	0	0	0	22.749	0	0	19.429	0	0	38.77
PF00309.23	58.896	0	0	0	0	0	0	0	0	0	0	0
PF04963.16	58.896	0	0	0	0	0	0	0	0	0	0	0
PF04552.16	58.896	0	0	0	0	0	0	0	0	0	0	0
PF19040.3	38.766	13.778	0	0	0	0	8.516	0	0	45.378	0	0
PF19805.2	0	0	0	0	0	0	0	0	0	0	0	0
PF00933.24	621.71	872.488	1129.195	338.829	807.186	1058.792	997.396	584.661	654.307	992.977	317.541	914.954
PF01058.25	0	0	0	0	0	17.472	0	0	0	0	0	0
PF14720.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00374.22	0	0	0	0	311.544	8.298	0	0	0	0	0	73.374
PF01292.23	0	0	0	0	0	20.215	0	0	0	0	0	0
PF01750.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01155.22	0	0	0	0	0	0	0	0	0	0	0	0
PF05681.17	93.258	232.057	310.646	0	86.919	181.224	40.974	211.147	168.938	0	324.378	252.502
PF05683.15	0	308.589	242.494	0	0	267.583	284.472	82.429	367.398	0	0	0
PF02445.19	0	0	0	0	0	0	38.003	0	0	0	0	0
PF02636.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00329.22	0	0	0	0	84.354	0	0	0	0	0	0	0
PF13385.9	12.817	0	11.261	0	0	12.771	0	0	0	528.52	0	0
PF13004.10	0	0	0	0	0	0	0	0	0	0	0	0
PF04993.16	362.93	520.776	0	0	448.225	659.726	430.508	0	146.437	0	0	512.105
PF07931.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13246.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07669.14	156.519	145.016	0	134.372	121.29	78.713	100.812	182.751	187.548	26.141	0	207.626
PF12950.10	0	0	0	0	0	0	16.445	0	0	0	0	0
PF02567.19	0	30.742	0	0	0	0	0	0	0	0	0	0
PF00520.34	65.187	23.168	0	0	0	27.208	0	0	29.51	194.168	0	0
PF16661.8	0	0	0	0	0	0	13.439	0	0	86.338	0	0
PF02416.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02548.18	0	0	0	0	0	0	0	109.49	0	0	0	0
PF13905.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07698.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01202.25	453.672	215.401	628.56	0	852.185	267.306	267.042	513.581	273.197	0	542.636	136.547
PF03330.21	0	0	0	0	0	0	0	0	0	0	0	0
PF14229.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00338.25	620.57	395.476	411.729	0	0	568.61	384.403	0	149.201	0	0	148.855
PF06415.16	406.767	198.856	383.643	0	287.946	234.147	145.604	342.135	346.712	296.429	534.568	277.166
PF13188.10	0	40.872	72.146	110.177	0	92.817	69.598	105.93	33.674	261.867	168.48	13.042
PF00515.31	0	0	0	0	0	0	14.735	0	0	0	0	0
PF00302.21	614.515	440.373	198.368	0	0	301.249	425.671	276.841	355.75	0	0	298.586
PF11412.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09180.14	191.864	233.706	274.508	418.312	306.634	324.318	204.82	310.623	239.725	192.971	270.087	314.255
PF13304.9	268.885	473.895	467.05	665.261	225.652	311.332	600.175	576.961	577.435	956.113	1087.733	476.98
PF07335.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01590.29	30.588	32.418	0	77.984	0	0	53.516	0	59.009	70.23	104.343	27.409
PF07494.14	0	0	0	0	0	0	0	0	0	0	249.985	0
PF17939.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13435.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14537.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13287.9	569.891	369.542	393.333	527.989	782.488	599.179	562.207	594.275	602.26	732.583	507.901	672.511
PF12679.10	320.822	319.684	500.897	263.445	330.746	355.595	189.895	105.974	398.949	316.495	781.543	559.467
PF13500.9	52.016	0	0	0	0	0	0	0	0	0	0	0
PF02569.18	46.157	0	0	0	0	0	0	104.862	0	0	0	0
PF03938.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04613.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01235.20	192.729	525.681	527.608	367.123	213.706	431.107	340.06	229.44	377.112	748.644	189.129	348.836
PF13379.9	36.918	157.453	0	187.761	30.048	116.539	259.511	83.587	185.105	0	0	177.803
PF03950.21	300.259	304.034	191.756	351.726	85.893	256.625	223.183	156.447	76.753	270.289	0	360.67
PF00885.22	0	60.882	0	0	0	0	75.264	0	0	0	0	0
PF04191.16	0	22.721	0	0	119.165	22.583	0	0	38.572	0	0	82.605
PF00994.27	240.184	249.747	104.16	0	233.2	128.816	111.021	141.625	185.935	0	108.582	112.973
PF18146.4	93.77	199.68	104.16	0	233.2	128.816	82.381	141.625	109.241	0	108.582	112.973
PF02464.20	93.77	199.68	104.16	0	233.2	129.629	82.381	141.625	109.241	192.971	108.582	112.973
PF12710.10	0	15.79	0	0	0	15.75	39.178	0	67.241	78.284	310.156	0
PF08331.13	68.253	0	0	0	0	0	0	0	0	0	0	0
PF13484.9	111.816	26.661	0	0	0	11.777	0	0	6.737	0	0	13.373
PF06258.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01571.24	0	0	0	0	0	0	0	0	0	0	0	0
PF08669.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01597.22	231.967	73.347	0	0	0	0	0	0	0	0	0	0
PF02347.19	0	19.018	0	0	0	9.333	0	65.783	16.143	0	0	0
PF03880.18	0	17.704	0	0	0	8.798	43.531	0	13.545	0	171.352	0
PF07681.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04127.18	375.275	230.632	270.056	0	241.848	217.724	57.005	73.439	166.732	77.087	0	215.058
PF13650.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04413.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13376.9	0	74.199	0	0	0	24.235	61.254	0	84.119	243.504	0	41.965
PF09822.12	26.853	0	0	0	0	18.555	23.078	0	0	0	0	0
PF01041.20	489.764	461.138	653.307	776.038	636.354	631.296	611.093	391.895	447.721	882.983	239.318	680.795
PF16401.8	0	0	0	0	0	0	0	0	0	0	0	0
PF10263.12	0	88.787	0	0	0	64.297	166.213	137.353	0	150.401	0	77.351
PF16798.8	0	0	0	0	0	0	0	0	0	0	0	0
PF05691.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00899.24	247.261	287.084	323.085	0	0	157.232	217.292	111.983	166.471	236.002	0	185.661
PF06426.17	0	0	0	0	0	0	0	0	0	0	0	0
PF10150.12	0	133.712	104.422	159.467	0	127.893	195.112	70.991	160.801	0	0	188.738
PF07555.16	17.692	6.288	0	0	0	12.076	0	0	0	0	0	0
PF02021.20	214.825	76.351	0	0	356.616	0	94.386	0	0	245.437	0	0
PF01297.20	82.407	73.249	0	200.158	0	14.604	0	91.598	0	91.308	0	0
PF18912.3	218.442	348.386	0	0	1017.887	212.189	191.934	0	131.789	129.461	0	65.753
PF03819.20	282.488	192.47	360.729	550.885	403.813	153.045	361.014	367.816	209.681	0	698.534	130.417
PF02591.18	0	0	0	0	0	0	0	0	0	0	0	0
PF02606.17	0	0	0	0	0	0	0	0	0	0	0	0
PF16654.8	239.751	227.208	266.128	203.257	0	176.426	105.338	497.558	48.215	0	0	144.334
PF02545.17	314.177	94.824	421.68	0	239.503	201.286	194.715	143.361	152.795	159.789	0	229.425
PF19576.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13444.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14238.9	0	151.221	0	0	143.277	0	0	0	0	0	0	0
PF07396.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00217.22	0	27.556	0	0	0	0	34.065	0	0	0	0	0
PF04390.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13525.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00893.22	240.459	88.717	0	0	0	0	105.649	0	0	0	0	0
PF02012.23	144.173	30.518	293.428	134.372	262.735	77.81	77.423	219.515	53.162	0	735.594	106.085
PF00667.23	127.739	30.099	0	0	0	0	18.604	47.935	12.988	0	147.283	0
PF01501.23	0	0	0	0	0	0	0	0	0	298.869	0	0
PF13477.9	214.274	76.155	237.846	363.224	266.253	227.029	94.144	242.57	226.239	169.04	0	257.97
PF01715.20	160.293	170.923	0	211.556	0	143.184	246.52	272.213	72.543	194.168	289.369	412.009
PF09028.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03458.16	227.956	324.016	379.584	0	0	531	450.615	1032.058	343.806	0	0	205.827
PF01520.21	882.26	1080.133	1285.925	429.11	704.804	1038.751	991.022	470.586	1242.475	1476.717	770.603	1124.047
PF01557.21	0	30.853	0	0	0	0	38.141	0	0	0	0	0
PF17815.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06245.14	126.009	223.519	209.825	320.433	0	211.557	152.255	142.649	180.574	297.166	219.215	131.766
PF01128.22	433.306	450.644	93.292	266.644	390.841	439.315	278.063	546.517	270.386	250.269	0	223.602
PF02547.18	151.958	257	126.484	386.419	0	154.315	200.951	85.99	125.052	0	532.379	183.223
PF12127.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05690.17	102.38	0	0	0	0	0	0	0	46.211	0	0	0
PF00722.24	0	0	0	0	63.32	36.166	0	15.088	18.029	24.162	0	0
PF00498.29	227.524	295.762	489.309	149.469	109.564	140.128	321.335	199.575	213.974	935.173	0	147.175
PF05593.17	3769.183	4237.139	3457.503	2346.709	3414.895	3980.397	3952.099	3308.745	2946.941	3747.778	0	4862.018
PF15523.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13277.9	0	0	0	0	0	8.937	0	114.564	0	0	0	0
PF03840.17	331.791	116.441	0	833.126	0	174.343	143.946	0	297.785	378.763	0	197.235
PF02261.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00852.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02577.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05426.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01507.22	359.194	411.56	412.384	443.907	389.815	505.126	456.92	480.823	458.266	476.515	1222.162	508.744
PF11922.11	59.053	188.837	245.767	300.237	110.078	239.82	155.623	367.549	187.002	139.125	0	213.235
PF01266.27	398.354	422.194	461.354	422.712	311.471	254.313	283.902	157.292	303.407	672.57	211.01	171.08
PF20216.1	0	0	0	0	0	0	0	0	0	0	0	0
PF01078.24	126.599	71.656	41.965	128.173	190.547	178.551	132.873	114.119	144.67	532.938	0	227.579
PF13335.9	126.599	71.656	41.965	128.173	190.547	178.551	132.873	114.119	144.67	230.71	0	227.579
PF19543.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13320.9	0	16.782	0	0	0	8.111	0	0	14.245	228.086	79.864	0
PF07717.19	0	0	0	0	0	0	0	0	0	0	0	0
PF11898.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10369.12	933.292	225.294	269.401	793.534	258.484	296.687	211.16	360.918	451.802	94.116	545.918	238.893
PF09982.12	0	0	0	0	0	0	0	0	0	0	0	0
PF16353.8	128.25	73.165	11.261	0	48.37	54.658	107.515	87.281	140.222	226.568	357.883	92.688
PF13493.9	70.652	213.556	0	0	0	169.593	250.787	0	85.258	87.903	0	212.667
PF06826.15	129.744	46.112	0	0	241.848	0	0	0	0	0	0	0
PF16153.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08019.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00245.23	55.082	0	0	127.173	0	17.673	0	0	31.705	0	0	0
PF01741.21	0	0	0	0	0	0	0	0	0	360.953	0	0
PF19571.2	177.12	262.449	0	0	165.043	226.619	40.266	204.649	56.886	227.258	0	220.691
PF02597.23	0	0	0	0	0	0	0	0	0	0	0	0
PF17930.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06230.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00376.26	103.206	0	0	0	0	0	0	0	0	0	333.951	0
PF11396.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02602.18	147.908	0	0	0	0	27.617	0	58.306	0	130.749	0	0
PF01817.24	456.188	248.112	116.075	354.526	258.851	196.425	229.713	393.32	199.207	163.655	242.463	83.812
PF00800.21	341.817	222.513	116.075	354.526	258.851	196.425	229.713	393.32	199.207	278.159	242.463	83.812
PF01139.20	0	0	108.284	0	0	0	57.454	0	39.237	0	0	0
PF01923.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01379.23	118.028	0	0	0	0	0	0	0	0	300.802	0	0
PF03900.18	84.57	0	0	0	0	0	0	0	0	300.802	0	0
PF12392.11	356.875	218.824	146.452	178.963	234.226	206.592	139.127	219.07	134.896	83.024	0	209.685
PF12419.11	74.583	0	0	0	0	10.521	0	0	9.003	0	0	0
PF05201.18	0	22.777	0	0	0	0	25.877	0	0	335.134	0	0
PF01488.23	178.929	149.949	148.94	0	333.53	158.003	143.791	101.256	148.43	545.272	0	188.501
PF02649.17	0	31.79	0	0	0	0	0	101.256	0	0	0	0
PF06962.15	0	0	0	0	0	24.492	0	0	0	0	0	0
PF12801.10	0	390.921	0	894.613	1008.58	0	277.959	995.739	318.4	411.807	933.339	153.163
PF00076.25	0	0	0	0	0	0	0	0	0	0	0	0
PF06925.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03309.17	101.594	180.816	0	0	662.81	197.384	44.637	0	214.544	118.461	0	214.064
PF01258.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13085.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01127.25	0	45.665	0	0	0	0	0	0	0	0	0	0
PF06803.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01948.21	0	195.922	0	0	169.66	273.271	0	412.102	83.146	213.083	1266.196	328.741
PF02748.18	0	195.922	0	0	169.66	273.271	0	412.102	83.146	213.083	1266.196	328.741
PF00078.30	2386.308	2390.297	569.049	1247.839	2972.019	2194.034	1357.944	1738.271	1589.283	2132.626	5407.077	1161.87
PF08388.14	1149.1	1651.074	0	273.643	1980.369	1147.533	290.915	122.309	382.972	617.573	1356.453	110.748
PF01548.20	4464.061	4230.152	4766.146	6545.93	5848.106	4482.669	4125.394	4680.579	5098.678	2862.77	2236.322	5272.323
PF02371.19	4464.061	4281.77	4296.871	6187.605	5848.106	4332.388	3752.375	4361.544	4800.964	2862.77	2236.322	4672.831
PF00145.20	2117.187	2404.774	1776.085	3660.934	2359.338	2368.543	2686.78	2455.344	3094.719	2075.42	4345.464	2865.196
