#FeatureID	cFA01a_S39	cFA01b_S45	cFA05a_S40	cFA05b_S46	cFA09a_S41	cFA09b_S47	cFA13a_S36	cFA13b_S42	cFA17a_S37	cFA17b_S43	cFA21a_S38	cFA21b_S44	cFT01a_S51	cFT01b_S57	cFT05a_S52	cFT05b_S58	cFT09a_S53	cFT09b_S59	cFT13a_S48	cFT13b_S54	cFT17a_S49	cFT17b_S55	cFT21a_S50	cFT21b_S56	cNA01a_S4	cNA01b_S10	cNA01c_S16	cNA05a_S5	cNA05b_S11	cNA05c_S17	cNA09a_S6	cNA09b_S12	cNA09c_S18	cNA13a_S1	cNA13b_S7	cNA13c_S13	cNA17a_S2	cNA17b_S8	cNA17c_S14	cNA21a_S3	cNA21b_S9	cNA21c_S15	cNT01a_S21	cNT01b_S27	cNT01c_S33	cNT05a_S22	cNT05b_S28	cNT05c_S34	cNT09a_S23	cNT09b_S29	cNT09c_S35	cNT13a_S19	cNT13b_S24	cNT13c_S30	cNT17a_S20	cNT17b_S25	cNT17c_S31	cNT21b_S26	cNT21c_S32
tr|A0A855A885|A0A855A885_9FIRM	395.023	0.0	278.046	539.032	677.032	818.019	0.0	0.0	0.0	0.0	329.024	0.0	941.043	473.035	458.98	0.0	331.031	0.0	354.034	754.023	0.0	0.0	418.024	399.001	261.015	1675.248	745.092	2185.387	1001.136	2219.565	345.95	1240.045	3160.022	0.0	1165.148	0.0	640.051	370.962	499.029	1117.886	1432.105	1257.907	512.045	1013.909	1485.825	4339.625	3968.302	1331.13	1717.9	969.839	2422.325	581.978	0.0	1290.075	321.016	418.028	802.904	1000.0	1557.139
tr|A0A855TTZ0|A0A855TTZ0_STAHA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A856KDH0|A0A856KDH0_LEVBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.983	341.019	0.0	0.0	0.0	0.0	458.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1280.102	0.0	166.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A857C751|A0A857C751_9HYPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A857CF15|A0A857CF15_9HYPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A857EZD9|A0A857EZD9_9GAMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A857IAV9|A0A857IAV9_9GAMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A857SIU0|A0A857SIU0_PROVU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
tr|A0A858XQA4|A0A858XQA4_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8A4TM95|A0A8A4TM95_SULCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8A4UZS0|A0A8A4UZS0_LACGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8A4V1Q4|A0A8A4V1Q4_LACGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	0.0	345.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B2NMD7|A0A8B2NMD7_9HYPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B2NT40|A0A8B2NT40_9HYPH	0.0	0.0	0.0	0.0	338.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B2RPQ9|A0A8B2RPQ9_ENTFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.03	0.0	149.018	121.021	125.017	158.969	345.95	0.0	158.001	0.0	0.0	0.0	0.0	92.991	0.0	0.0	205.015	0.0	0.0	144.987	123.985	197.028	0.0	95.009	0.0	0.0	110.015	0.0	0.0	143.008	0.0	209.014	200.976	125.0	111.01
tr|A0A8B2X6R5|A0A8B2X6R5_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B2XLX2|A0A8B2XLX2_9FIRM	0.0	0.0	835.137	539.032	677.032	409.009	785.982	352.025	352.983	341.019	0.0	0.0	0.0	0.0	458.98	338.974	663.062	890.963	354.034	377.012	334.983	432.966	0.0	0.0	0.0	1218.18	1789.222	2427.43	1752.238	2378.534	1727.749	1860.067	1738.012	1399.146	906.115	1362.098	640.051	2408.754	2328.135	1117.886	1125.082	1509.888	1025.089	1158.896	1237.854	789.114	862.283	950.093	1073.938	807.866	881.118	387.985	649.016	717.042	642.033	1255.084	1404.831	1125.0	1890.168
tr|A0A8B2Z4H6|A0A8B2Z4H6_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	125.017	158.969	0.0	0.0	158.001	466.048	0.0	0.0	0.0	0.0	166.01	0.0	102.007	0.0	0.0	0.0	0.0	197.028	0.0	95.009	0.0	0.0	0.0	193.993	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B3A5C6|A0A8B3A5C6_9FIRM	0.0	0.0	278.046	0.0	0.0	0.0	392.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.031	445.981	0.0	0.0	334.983	0.0	0.0	0.0	0.0	761.113	895.111	850.15	751.102	633.876	345.95	775.028	474.003	466.048	518.066	272.02	320.026	1852.811	1330.077	372.962	614.045	502.963	256.022	578.948	494.942	394.057	345.113	475.047	428.975	161.973	440.059	0.0	216.005	287.017	321.016	627.042	802.904	500.0	667.059
tr|A0A8B3ABA0|A0A8B3ABA0_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	158.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B3F4H8|A0A8B3F4H8_LACLL	0.0	0.0	278.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	243.043	125.017	158.969	0.0	155.006	158.001	0.0	129.016	0.0	0.0	92.991	166.01	0.0	205.015	251.981	0.0	144.987	247.971	197.028	172.056	95.009	214.988	161.973	110.015	0.0	0.0	0.0	0.0	0.0	401.952	250.0	222.02
tr|A0A8B4N3Y0|A0A8B4N3Y0_ACINO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432.966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.017	316.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.056	0.0	214.988	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B4QDG5|A0A8B4QDG5_9BACL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B4QUV5|A0A8B4QUV5_9FLAO	0.0	0.0	278.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B5NNF3|A0A8B5NNF3_BACIU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.056	0.0	0.0	161.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B5VUC1|A0A8B5VUC1_ENTAV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	0.0	0.0	0.0	0.0	0.0	129.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8B5YCI3|A0A8B5YCI3_BACLI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	121.021	0.0	158.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.987	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8D4SSW8|A0A8D4SSW8_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.026	92.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8D9P2C4|A0A8D9P2C4_9FIRM	791.045	577.003	278.046	539.032	0.0	409.009	392.991	352.025	704.967	341.019	329.024	0.0	470.022	473.035	458.98	338.974	331.031	890.963	354.034	377.012	334.983	432.966	418.024	399.001	261.015	304.045	298.037	121.021	250.034	316.938	345.95	310.011	158.001	0.0	259.033	272.02	320.026	277.972	333.019	0.0	716.052	251.981	512.045	578.948	618.927	197.028	172.056	285.028	214.988	0.0	110.015	193.993	0.0	287.017	0.0	209.014	401.952	625.0	667.059
tr|A0A8D9VSL1|A0A8D9VSL1_LIMRT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E1RD44|A0A8E1RD44_CLOBU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.051	352.983	682.038	329.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.138	377.012	0.0	0.0	0.0	0.0	261.015	0.0	0.0	0.0	0.0	0.0	345.95	0.0	0.0	466.048	0.0	0.0	0.0	0.0	0.0	744.924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E1X4V1|A0A8E1X4V1_LENBU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E3U5Y9|A0A8E3U5Y9_STEMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E3U925|A0A8E3U925_STEMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	158.969	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	161.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E3UTK9|A0A8E3UTK9_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.025	352.983	0.0	0.0	457.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	607.107	0.0	0.0	345.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	769.067	0.0	0.0	0.0	0.0	0.0	214.988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E3UWJ5|A0A8E3UWJ5_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.043	0.0	0.0	345.95	0.0	0.0	0.0	0.0	0.0	320.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8E6EY90|A0A8E6EY90_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	0.0	0.0	158.969	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.987	0.0	0.0	172.056	285.028	0.0	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8F5CRF1|A0A8F5CRF1_ENTFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.03	0.0	0.0	121.021	125.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	144.987	123.985	197.028	0.0	95.009	0.0	0.0	110.015	0.0	0.0	143.008	0.0	209.014	200.976	0.0	111.01
tr|A0A8F5DVT9|A0A8F5DVT9_9FIRM	395.023	0.0	278.046	539.032	338.016	409.009	392.991	0.0	704.967	341.019	329.024	0.0	470.022	473.035	458.98	338.974	331.031	445.981	709.069	754.023	1003.949	432.966	836.048	797.002	522.03	304.045	298.037	850.15	501.068	475.907	345.95	310.011	158.001	466.048	259.033	272.02	1280.102	92.991	333.019	372.962	409.03	502.963	512.045	289.974	371.956	789.114	345.113	190.019	643.963	161.973	330.044	193.993	216.005	287.017	321.016	209.014	401.952	500.0	334.03
tr|A0A8G2BZA1|A0A8G2BZA1_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	243.043	125.017	158.969	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.056	95.009	214.988	322.946	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8G2F4A4|A0A8G2F4A4_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	121.021	125.017	158.969	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	144.987	0.0	0.0	345.113	190.019	214.988	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
tr|A0A8G2FAB8|A0A8G2FAB8_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9F7E2|A0A8H9F7E2_LACHE	0.0	0.0	3063.502	0.0	0.0	0.0	392.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1326.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.008	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9F8D2|A0A8H9F8D2_LACHE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9G6M3|A0A8H9G6M3_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.068	447.055	485.086	250.034	316.938	0.0	155.006	158.001	466.048	129.016	272.02	0.0	92.991	0.0	0.0	307.022	0.0	0.0	144.987	0.0	592.085	0.0	95.009	214.988	161.973	110.015	0.0	0.0	143.008	0.0	0.0	200.976	250.0	334.03
tr|A0A8H9IFF2|A0A8H9IFF2_9BURK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.056	380.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9PR33|A0A8H9PR33_AERHY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	0.0	0.0	0.0	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	0.0	123.985	197.028	172.056	95.009	0.0	161.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9QY55|A0A8H9QY55_CLOPF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9RE18|A0A8H9RE18_AERHY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	0.0	123.985	0.0	172.056	95.009	0.0	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A8H9UU81|A0A8H9UU81_CLOPF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.969	0.0	0.0	0.0	466.048	0.0	0.0	0.0	0.0	0.0	372.962	0.0	0.0	0.0	0.0	0.0	0.0	172.056	190.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
