CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
16317	18878	22	0.9196	529.289
5282	8653	22	0.9428	-16.981
5385	8653	22	0.9471	6.983
5610	8653	22	0.9397	9.035
7158	8653	22	0.9745	0.000
7206	8653	22	0.939	6.984
8653	8856	22	0.9281	-6.984
8653	8951	22	0.9192	-9.036
5282	7206	22	0.9437	-23.965
5385	7206	22	0.9689	-0.001
5610	7206	22	0.9518	2.051
7158	7206	22	0.956	-6.984
7206	8856	22	0.9687	0.000
7206	10141	22	0.946	-17.993
7508	8740	22	0.9311	230.164
7921	8740	22	0.9561	0.000
8740	12928	22	0.8992	-113.084
8740	13322	22	0.8914	-42.048
6547	7567	22	0.9192	-0.000
7567	9170	22	0.8865	0.000
5610	8951	22	0.9348	-0.001
7158	8951	22	0.9115	-9.035
8951	11305	22	0.9753	-0.000
16266	17522	22	0.949	0.995
17522	17546	22	0.9108	974.545
17522	18346	22	0.8813	1005.071
17522	18353	22	0.8937	1016.565
17522	18470	22	0.9277	974.545
17522	18878	22	0.9116	1503.836
16266	18353	22	0.8884	1017.560
16266	18470	22	0.8934	975.539
18346	18470	22	0.9007	-30.527
17425	18346	22	0.9638	-0.503
7508	7921	22	0.9044	230.163
5282	5385	22	0.9517	-23.964
5385	5610	22	0.9627	-2.052
5385	7158	22	0.965	6.983
5385	8856	22	0.9486	-0.001
5385	10141	22	0.9539	-17.994
20909	25792	22	0.8845	27.921
25792	25978	22	0.9589	0.073
25792	27651	22	0.9628	0.073
16823	25792	22	0.8834	43.002
12928	16823	22	0.8976	-74.016
14085	16823	22	0.9064	-131.038
16823	18807	22	0.9619	-0.001
25978	27651	22	0.9399	0.000
5282	5610	22	0.9561	-26.016
5282	7158	22	0.9574	-16.981
5282	7208	22	0.9475	-3.001
5282	10141	22	0.9428	-41.958
13216	13907	22	0.9011	-58.007
5610	10141	22	0.9725	-15.942
7158	10141	22	0.9414	-24.977
7319	10141	22	0.9331	-15.941
8856	10141	22	0.9311	-17.993
7319	11305	22	0.9208	-0.000
18807	20909	22	0.9183	15.081
18807	27522	22	0.8875	-71.001
5610	7158	22	0.947	9.035
7158	8856	22	0.9467	-6.984
6547	7319	22	0.9489	57.021
18470	18878	22	0.9629	529.291
17546	18878	22	0.9936	529.291
17546	18470	22	0.9679	-0.000
12928	13216	22	0.8917	-33.984
5610	7208	22	0.9423	23.015
6547	9170	22	0.9626	0.000
6547	12928	22	0.9116	115.063
2255	4587	23	0.9602	-0.000
4587	5369	23	0.9114	0.000
4587	6033	23	0.8807	-244.088
4587	9188	23	0.9272	-14.016
2255	9188	23	0.9073	-14.016
7081	9188	23	0.8906	228.111
9188	9605	23	0.9625	0.036
9188	10441	23	0.9077	-228.111
9188	10601	23	0.9542	0.036
4598	6033	23	0.9454	-0.001
2255	5369	23	0.9397	-0.000
2255	6634	23	0.8847	0.000
7081	10441	23	0.98	-0.000
7840	10441	23	0.8885	2.052
9605	10441	23	0.8864	-228.147
10441	10601	23	0.8854	228.147
7840	10920	23	0.8958	-0.002
9605	10601	23	0.9918	-0.000
5369	6634	23	0.921	0.000
13779	15869	24	0.8396	-0.067
15861	15869	24	0.8277	0.435
15869	15949	24	0.8818	-666.256
15869	16620	24	0.8132	0.066
15869	16652	24	0.8352	1.003
21679	22417	24	0.9168	657.317
21679	22743	24	0.9632	657.316
15861	21679	24	0.8012	-647.811
16620	21679	24	0.7894	-648.311
3477	11335	24	0.7826	6.994
6756	11335	24	0.7924	6.996
11101	11335	24	0.7996	505.256
11104	11335	24	0.8331	505.256
11189	11335	24	0.9428	-0.501
11101	11104	24	0.8376	-0.000
11101	11189	24	0.852	505.756
3477	6756	24	0.8847	-0.002
5032	6756	24	0.8627	0.500
5164	6756	24	0.8962	514.254
6756	10567	24	0.8976	-514.260
6756	11189	24	0.8106	7.497
3477	5164	24	0.9628	-514.256
3477	9670	24	0.7976	171.417
3477	10567	24	0.8373	-514.262
3477	11189	24	0.787	7.495
3738	9670	24	0.9133	0.336
3738	10539	24	0.8617	0.000
3738	11108	24	0.7894	5.668
5032	10567	24	0.8146	-513.760
5164	10567	24	0.8363	-0.006
9670	10539	24	0.8137	-0.336
10539	11108	24	0.7862	5.668
11104	11108	24	0.7812	675.012
11104	11189	24	0.9585	505.757
11104	12867	24	0.7862	128.096
12450	13198	24	0.8056	-118.381
13186	13198	24	0.9171	0.334
12450	13186	24	0.7943	-118.715
12867	13186	24	0.7807	351.487
13186	15861	24	0.7863	-133.889
11108	11189	24	0.8004	-169.255
9670	11108	24	0.7876	5.332
22417	22743	24	0.9411	-0.001
15861	22417	24	0.796	9.506
15949	22417	24	0.7869	675.328
16620	22417	24	0.8055	9.006
13779	15949	24	0.9198	-666.324
15861	15949	24	0.8966	-665.822
15949	16620	24	0.9381	666.322
13779	15861	24	0.9276	-0.502
13779	16620	24	0.9395	-0.001
13779	22743	24	0.7877	9.003
15861	16620	24	0.9216	0.501
16620	22743	24	0.8028	9.005
15861	22743	24	0.8147	9.505
4072	18946	26	0.7357	-76.995
18946	22721	26	0.9947	-0.000
4072	22721	26	0.7283	-76.996
16999	17840	27	0.961	702.849
17013	17840	27	0.9584	685.822
17752	17840	27	0.9545	702.850
17823	17840	27	0.9627	685.823
17840	18887	27	0.9258	-686.828
17840	19542	27	0.968	-685.824
17840	20079	27	0.9259	-686.827
17840	20272	27	0.9532	-8.011
17840	21256	27	0.9664	0.502
19677	23720	27	0.8983	27.995
22551	23720	27	0.8515	27.995
23720	26034	27	0.9491	-0.001
23720	26803	27	0.7747	-1.004
14210	23720	27	0.8105	712.374
14502	23720	27	0.7802	46.024
14616	23720	27	0.7988	132.051
14669	23720	27	0.8222	1.032
18683	19832	27	0.8171	0.002
18846	19832	27	0.914	1373.654
16972	16984	27	0.946	1372.652
16972	16987	27	0.9482	1.004
16972	17013	27	0.9341	1373.656
16972	18458	27	0.9366	1.001
16972	20348	27	0.9528	1373.655
16972	20545	27	0.9367	-0.003
18315	22551	27	0.8766	267.102
18650	22551	27	0.8791	621.279
19677	22551	27	0.8289	0.000
20649	22551	27	0.8732	621.278
21066	22551	27	0.8421	259.101
22356	22551	27	0.8242	259.104
22446	22551	27	0.8263	259.100
22551	26034	27	0.8434	27.994
18846	18887	27	0.9169	1375.659
18887	19045	27	0.9482	-0.493
18887	20005	27	0.9501	-0.491
18887	20079	27	0.9309	0.001
18887	20137	27	0.9386	-1.001
18887	21256	27	0.918	687.330
16989	18887	27	0.9542	1.001
14210	14502	27	0.8271	666.349
14327	14502	27	0.9173	1.003
14502	14616	27	0.8485	-86.027
14502	14669	27	0.8212	44.993
14210	14616	27	0.9097	580.322
14210	14669	27	0.9267	711.342
14210	16577	27	0.7827	-468.205
14210	19677	27	0.8693	684.379
14210	26034	27	0.8192	712.372
18458	20348	27	0.9579	1372.653
18458	20545	27	0.9474	-1.004
16984	18458	27	0.9441	-1371.651
16987	18458	27	0.958	-0.003
18749	22572	27	0.8391	585.768
20185	22572	27	0.8364	42.029
20722	22572	27	0.8072	91.038
20797	22572	27	0.8328	-50.034
20875	22572	27	0.7891	866.907
21092	22572	27	0.8761	42.028
22572	23553	27	0.8809	8.512
16999	17752	27	0.9701	-0.002
17013	17752	27	0.9619	-17.028
17752	17823	27	0.9622	17.027
17752	19542	27	0.969	17.026
17752	20272	27	0.9736	694.839
17752	21256	27	0.9632	703.352
14616	15080	27	0.8249	-147.069
14669	15080	27	0.8259	-278.089
15080	15447	27	0.8547	-87.027
15080	16577	27	0.974	-901.458
15080	17334	27	0.9778	-0.001
14599	14616	27	0.8714	-377.192
18315	22446	27	0.8891	8.001
18318	22446	27	0.9102	-0.505
20623	22446	27	0.8778	925.448
21066	22446	27	0.8642	0.001
21447	22446	27	0.8765	926.457
21474	22446	27	0.8926	908.427
22356	22446	27	0.9058	0.004
22446	22648	27	0.8838	0.503
22446	24846	27	0.8909	88.052
18846	19399	27	0.8775	1828.206
19399	19965	27	0.937	-0.335
18304	20623	27	0.8788	-916.938
18315	20623	27	0.8383	-917.446
18318	20623	27	0.9069	-925.953
20623	21447	27	0.9504	-1.009
20623	21474	27	0.894	17.021
20623	22617	27	0.9	917.438
20623	22641	27	0.9028	916.936
20623	22648	27	0.9043	925.950
15447	16963	27	0.8476	-0.007
16963	17826	27	0.9342	0.000
16963	18650	27	0.8291	-283.120
18318	21474	27	0.861	-908.932
21066	21474	27	0.8406	-908.426
21447	21474	27	0.8858	18.030
21474	22356	27	0.8567	908.423
21474	22648	27	0.9164	908.929
17140	17826	27	0.8403	283.119
17140	17850	27	0.8185	693.316
17140	18543	27	0.8609	115.025
17140	18749	27	0.82	0.004
17140	19840	27	0.8327	115.025
17140	20797	27	0.9317	635.805
16984	17013	27	0.9421	1.005
16999	17013	27	0.9701	17.027
17013	17823	27	0.9737	-0.001
17013	19542	27	0.9666	-0.002
17013	20272	27	0.9558	677.811
17013	20545	27	0.9349	-1373.659
17013	21256	27	0.964	686.324
16989	18846	27	0.9046	-1374.658
16989	19045	27	0.9425	0.508
16989	20005	27	0.9626	0.510
16989	20079	27	0.9439	1.002
16989	20137	27	0.9456	-0.001
16984	16999	27	0.9356	-16.022
16987	16999	27	0.9303	1355.626
16999	17823	27	0.9679	17.026
16999	19542	27	0.9704	17.025
16999	20272	27	0.966	694.838
16999	20348	27	0.9305	17.025
16999	21256	27	0.9682	703.351
18315	22356	27	0.9323	7.997
29574	30033	27	0.9028	-9.014
29604	30033	27	0.8904	829.387
29698	30033	27	0.9175	8.012
30033	31124	27	0.9397	-8.013
30033	31237	27	0.9226	-8.515
30033	31255	27	0.9149	0.501
30033	31259	27	0.8985	9.013
30033	31265	27	0.9403	8.514
30033	31389	27	0.9136	-0.001
24874	30033	27	0.9206	829.386
19839	20317	27	0.7822	-957.424
20185	20317	27	0.8298	-807.850
20317	20722	27	0.862	758.841
20317	21092	27	0.8399	807.850
20317	23553	27	0.778	858.391
16984	17823	27	0.9376	1.003
16987	17823	27	0.9311	1372.651
17823	19542	27	0.9668	-0.001
17823	20272	27	0.958	677.812
17823	20545	27	0.9311	-1373.658
17823	21256	27	0.9669	686.325
18650	18683	27	0.8311	-104.055
18683	20649	27	0.847	104.056
18683	20797	27	0.8486	739.862
18683	20875	27	0.7803	-177.080
18683	23553	27	0.7801	698.340
18543	19840	27	0.94	0.001
15447	19840	27	0.8051	-168.100
16644	19840	27	0.9275	-0.005
14669	16577	27	0.7984	-1179.547
15447	16577	27	0.8072	-814.431
16577	17334	27	0.9799	901.457
18846	20005	27	0.9007	1375.168
19045	20005	27	0.9443	0.001
20005	20079	27	0.9297	0.493
20005	20137	27	0.952	-0.510
18315	21066	27	0.8225	8.001
18318	21066	27	0.8654	-0.506
18650	21066	27	0.8551	362.179
20649	21066	27	0.8435	362.177
21066	21447	27	0.8237	-926.456
16984	16987	27	0.9501	-1371.648
16984	19542	27	0.9344	1.003
16984	20079	27	0.9579	0.000
16984	20348	27	0.9505	1.003
16984	20545	27	0.9615	-1372.655
29574	31124	27	0.9227	-17.027
29604	31124	27	0.9126	821.375
29608	31124	27	0.934	0.503
29698	31124	27	0.9737	-0.001
31124	31237	27	0.9745	-0.503
31124	31255	27	0.9291	8.513
31124	31259	27	0.9145	17.026
31124	31265	27	0.9506	16.527
31124	31389	27	0.9099	8.012
23719	26803	27	0.7635	-0.001
15447	17334	27	0.8525	87.025
15447	17826	27	0.8381	-0.006
29574	29604	27	0.9714	-838.402
29574	29608	27	0.8749	-17.530
29574	29698	27	0.8877	-17.026
29574	31237	27	0.8889	-17.530
29574	31255	27	0.9379	-8.514
29574	31389	27	0.9293	-9.015
24846	29574	27	0.9089	-0.000
24874	29574	27	0.926	838.400
19839	23553	27	0.7708	-99.032
29604	31389	27	0.9299	829.387
29608	31389	27	0.8671	8.515
31255	31389	27	0.9567	-0.501
24846	31389	27	0.8851	-9.015
24874	31389	27	0.9136	829.385
24874	29604	27	0.9396	-0.002
24874	29608	27	0.908	820.870
24874	29698	27	0.9309	821.374
24874	31237	27	0.9313	820.870
24874	31255	27	0.9236	829.886
24874	31265	27	0.9164	837.900
19486	23719	27	0.7504	-84.519
18304	22641	27	0.9623	-0.002
21447	22641	27	0.8959	917.945
22617	22641	27	0.9626	-0.503
22641	22648	27	0.8421	9.014
14616	14669	27	0.9314	131.020
14616	17334	27	0.8135	-147.070
14616	19677	27	0.846	104.057
14616	26034	27	0.7935	132.050
17826	17850	27	0.827	410.198
17850	18749	27	0.8112	-693.313
17850	19839	27	0.905	-0.000
17850	20722	27	0.8135	-198.583
17850	20797	27	0.8679	-57.511
17850	21092	27	0.8077	-149.573
18304	21447	27	0.8691	-917.947
18304	22617	27	0.9417	0.501
18304	22648	27	0.8499	9.013
20079	20348	27	0.9283	1.003
20079	20545	27	0.9532	-1372.655
16987	20079	27	0.9205	1371.648
19677	20722	27	0.8308	-126.544
19839	20722	27	0.8199	-198.582
20185	20722	27	0.9201	-49.009
20722	20875	27	0.8178	-775.870
20722	21092	27	0.9143	49.009
18315	18318	27	0.8664	8.507
18315	18650	27	0.867	-354.178
18315	20649	27	0.8669	-354.176
18315	21447	27	0.8478	-918.456
18315	22648	27	0.8406	8.504
18318	22648	27	0.8614	-0.003
21447	22648	27	0.8978	926.960
22617	22648	27	0.8554	8.512
18846	19045	27	0.9357	1375.167
18846	19965	27	0.8501	1827.871
18846	20137	27	0.9281	1374.658
18318	18749	27	0.8521	-362.679
18650	18749	27	0.878	0.005
18749	20649	27	0.8804	-0.004
18749	20797	27	0.8721	635.802
18749	20875	27	0.8426	-281.140
18749	21092	27	0.8343	543.739
29604	31255	27	0.9177	829.888
29608	31255	27	0.8934	9.016
29698	31255	27	0.898	8.513
31237	31255	27	0.8976	9.016
24846	31255	27	0.9167	-8.514
19045	20137	27	0.9499	-0.509
14669	17334	27	0.8297	-278.090
14669	19677	27	0.8948	-26.963
14669	26034	27	0.8184	1.030
19542	21256	27	0.9765	686.326
20272	21256	27	0.9741	8.513
16644	18543	27	0.8947	-0.006
17826	18650	27	0.8472	-283.120
17826	20185	27	0.815	260.624
17826	20649	27	0.8624	-283.119
17826	20797	27	0.8628	352.686
19677	20185	27	0.8085	-77.535
20185	20649	27	0.8568	-543.743
20185	21092	27	0.9496	0.001
18318	18650	27	0.852	-362.684
18318	20649	27	0.8534	-362.683
18318	21447	27	0.9252	-926.962
21447	22617	27	0.8917	918.448
18650	20875	27	0.8549	-281.134
20649	20875	27	0.8549	-281.136
14327	16396	27	0.7711	-234.100
19677	21092	27	0.8168	-77.535
19839	21092	27	0.8257	-149.573
29604	29698	27	0.9114	821.375
29608	29698	27	0.9151	0.503
29698	31237	27	0.9974	-0.503
29698	31259	27	0.9247	17.025
29698	31265	27	0.9743	16.526
19542	20272	27	0.974	677.813
19542	20348	27	0.9295	0.000
19542	20545	27	0.9321	-1373.657
31237	31259	27	0.9281	17.529
31259	31265	27	0.9541	-0.499
29604	31265	27	0.8922	837.902
29608	31265	27	0.9003	17.030
31237	31265	27	0.9758	17.030
19677	26034	27	0.8788	27.994
18650	20649	27	0.9916	0.001
29604	29608	27	0.8946	820.872
29608	31237	27	0.9178	0.000
29604	31237	27	0.9114	820.872
20348	20545	27	0.9489	-1373.657
16987	20348	27	0.9621	1372.650
19965	20797	27	0.8821	285.643
16987	20545	27	0.9472	-1.007
4169	4343	28	0.9172	2.016
4343	5069	28	0.9635	-0.001
4343	6374	28	0.8367	-73.053
4343	6548	28	0.8345	-2.016
4343	8439	28	0.8625	-2.017
4343	8919	28	0.8341	-188.081
4343	8966	28	0.8285	-13.980
4343	9093	28	0.8505	-73.054
4343	12744	28	0.8814	-42.048
2523	9265	28	0.9653	-0.001
4133	9265	28	0.9601	-0.001
5103	9265	28	0.975	-0.000
5757	9265	28	0.9257	0.036
6693	9265	28	0.9817	0.000
8285	9265	28	0.9634	-0.000
4410	5693	28	0.8972	165.079
4863	5693	28	0.972	-0.000
5693	6962	28	0.9226	-0.000
5693	8349	28	0.9626	0.000
5693	14646	28	0.919	15.959
1333	1836	28	0.9546	-0.000
1333	2874	28	0.9765	-0.000
1333	7884	28	0.9492	-12.037
1333	9699	28	0.9156	-12.038
3932	5484	28	0.9259	-0.001
5484	6763	28	0.9138	165.080
5484	7926	28	0.9185	165.080
5484	8871	28	0.9124	165.080
3252	10647	28	0.9482	-14.016
4668	10647	28	0.9465	-14.016
5467	10647	28	0.949	-14.016
10647	12744	28	0.8303	-97.053
10647	13723	28	0.8495	-131.037
10647	14646	28	0.8253	-54.010
4169	5069	28	0.8956	2.015
5069	8439	28	0.8391	-2.016
5069	12744	28	0.8495	-42.047
3252	3461	28	0.9189	-271.154
3252	4438	28	0.9059	-188.116
3252	4652	28	0.9167	-271.154
3252	4668	28	0.9777	-0.000
3252	4804	28	0.9366	-165.080
3252	5446	28	0.9064	-271.154
3252	5467	28	0.9861	-0.000
3252	6587	28	0.9059	-165.079
3252	7884	28	0.8777	-2.016
3034	4061	28	0.9327	-0.001
3034	9146	28	0.8325	11.999
3034	9395	28	0.9078	-0.001
1836	2874	28	0.9181	0.000
1836	3902	28	0.828	-44.026
1836	7884	28	0.914	-12.036
1836	9699	28	0.9155	-12.037
2874	7884	28	0.9597	-12.036
2874	9699	28	0.899	-12.037
3872	6763	28	0.9485	-0.001
3932	6763	28	0.9142	165.079
4635	6763	28	0.9233	-14.016
5332	6763	28	0.9076	-14.016
5535	6763	28	0.9169	0.000
6404	6763	28	0.9086	14.016
6763	7926	28	0.9827	-0.000
6763	8871	28	0.9693	0.000
6763	9780	28	0.916	-14.016
4410	4863	28	0.9264	165.080
4863	5486	28	0.837	-17.993
4863	6962	28	0.9333	-0.001
4863	8349	28	0.9079	-0.000
4863	14646	28	0.943	15.958
4061	9395	28	0.898	0.000
4668	7884	28	0.8688	-2.016
5467	7884	28	0.8797	-2.016
7884	9699	28	0.9267	-0.001
6962	14646	28	0.8947	15.959
8349	14646	28	0.8612	15.959
2523	5103	28	0.9714	-0.000
4133	5103	28	0.9697	-0.001
5103	5757	28	0.9138	-0.037
5103	6693	28	0.9667	-0.000
5103	8285	28	0.9578	0.000
2394	3902	28	0.9191	14.016
3902	4635	28	0.8683	-0.000
3902	5332	28	0.8621	-0.000
3902	7436	28	0.8998	-0.000
2523	4133	28	0.9847	0.000
4133	4169	28	0.8463	57.021
4133	5757	28	0.9079	-0.037
4133	6693	28	0.9639	-0.001
4133	8285	28	0.9746	-0.000
2394	5535	28	0.904	-0.000
3872	5535	28	0.9451	-0.001
3894	5535	28	0.884	14.015
3932	5535	28	0.9065	165.079
4635	5535	28	0.8916	-14.016
5332	5535	28	0.8896	-14.016
5535	6404	28	0.8901	-14.015
5535	7926	28	0.9255	0.000
5535	8871	28	0.9191	0.000
3282	6309	28	0.9456	-0.000
4418	6309	28	0.9577	0.001
5227	6309	28	0.9264	-0.000
6309	8919	28	0.8689	1.979
6309	9146	28	0.9334	-0.000
6309	10477	28	0.8454	1.979
3461	3632	28	0.867	106.074
3461	4438	28	0.9535	83.037
3461	4652	28	0.9798	-0.001
3461	4668	28	0.9169	271.153
3461	4804	28	0.9766	106.074
3461	5446	28	0.9608	0.000
3461	5467	28	0.9185	271.153
3461	6587	28	0.9413	106.075
3461	6631	28	0.8957	0.000
3632	4804	28	0.8842	-0.000
4438	4804	28	0.9396	23.037
4652	4804	28	0.9795	106.074
4668	4804	28	0.9379	-165.080
4804	5446	28	0.9538	-106.074
4804	5467	28	0.9342	165.080
4804	6587	28	0.954	0.001
4804	6631	28	0.8791	-106.074
3282	4418	28	0.9452	-0.001
3282	5227	28	0.9481	0.000
3282	8919	28	0.8474	1.978
3282	9146	28	0.9432	-0.000
3282	10477	28	0.8591	1.979
4418	5227	28	0.9306	0.001
5227	8919	28	0.8452	1.978
5227	9146	28	0.9521	-0.001
5227	10477	28	0.8603	1.979
4438	5467	28	0.9149	188.116
4652	5467	28	0.9159	271.154
4668	5467	28	0.9765	0.000
5446	5467	28	0.9039	271.153
5467	6587	28	0.8961	-165.079
2394	4635	28	0.9173	14.016
3735	4635	28	0.9002	-30.010
3872	4635	28	0.9259	14.016
4635	5332	28	0.9327	-0.000
4635	7436	28	0.8883	-0.000
4635	7926	28	0.9245	-14.016
4635	8871	28	0.9265	-14.016
4438	5446	28	0.9182	-83.037
4652	5446	28	0.9595	0.001
4668	5446	28	0.8971	-271.153
4989	5446	28	0.9469	-0.073
5446	6587	28	0.923	106.075
5446	6631	28	0.9592	0.000
3735	3932	28	0.8289	-209.105
3872	3932	28	0.9269	-165.079
3932	7926	28	0.9242	165.079
3932	8871	28	0.9204	165.079
2394	3894	28	0.9128	-14.015
3872	3894	28	0.925	-14.016
3894	6404	28	0.9683	-0.000
3894	8684	28	0.9103	-0.001
3894	8871	28	0.9166	14.015
3894	9780	28	0.9332	-0.001
2523	5757	28	0.9106	-0.037
5757	6693	28	0.9334	0.036
5757	8285	28	0.9111	0.037
4438	4668	28	0.9073	188.116
4652	4668	28	0.9142	271.154
4668	6587	28	0.8936	-165.079
2523	4169	28	0.8527	57.021
2523	6693	28	0.9697	-0.001
2523	8285	28	0.973	-0.000
2523	8439	28	0.827	57.021
4169	8439	28	0.9291	-0.001
6374	8439	28	0.8621	71.037
6548	8439	28	0.8696	-0.000
8285	8439	28	0.8224	57.021
8439	8919	28	0.826	-186.064
8439	9093	28	0.8601	-71.037
4438	4652	28	0.9568	-83.038
4438	4989	28	0.8329	-82.964
4438	6587	28	0.8938	23.038
4438	6631	28	0.8705	-83.037
4418	10477	28	0.8406	1.980
8919	10477	28	0.8962	0.000
9146	10477	28	0.8671	1.979
10225	10477	28	0.9215	0.072
4989	6631	28	0.9662	-0.073
4989	9395	28	0.8308	-0.000
3632	4652	28	0.8595	-106.075
3632	6587	28	0.8866	0.001
4169	8919	28	0.8654	-186.065
4418	8919	28	0.8777	1.979
8919	9146	28	0.8703	-1.979
8919	9395	28	0.8254	-13.978
4169	6548	28	0.8666	-0.001
6374	6548	28	0.8303	71.037
6548	6693	28	0.8235	-57.022
6548	8285	28	0.8255	-57.021
13596	16092	28	0.8791	-99.069
14979	16092	28	0.9935	-0.001
3872	6404	28	0.9281	-14.016
6404	7926	28	0.9106	14.015
6404	8684	28	0.9061	-0.000
6404	9780	28	0.9359	-0.000
4410	8349	28	0.844	165.079
6962	8349	28	0.8662	0.000
4652	6631	28	0.8875	0.001
6587	6631	28	0.8493	-106.075
4410	6962	28	0.8634	165.079
4652	6587	28	0.9407	106.075
3872	5332	28	0.9117	14.016
3872	7926	28	0.9599	-0.001
3872	8871	28	0.9607	-0.000
3872	9780	28	0.9141	-14.016
4418	9146	28	0.9386	0.000
9146	9395	28	0.8293	-11.999
4169	8285	28	0.85	-57.022
6693	8285	28	0.9783	0.000
2394	5332	28	0.8874	14.016
2394	7436	28	0.8891	14.016
5332	8871	28	0.932	-14.016
7926	8871	28	0.9761	0.000
8871	9780	28	0.9299	-14.016
5332	7436	28	0.8518	-0.000
3735	7926	28	0.912	-44.026
5332	7926	28	0.9272	-14.016
4169	9093	28	0.8714	-71.038
6374	9093	28	0.9519	-0.000
8966	13596	28	0.8937	-42.046
13596	14979	28	0.8836	-99.068
3735	5332	28	0.9316	-30.010
4169	6374	28	0.8638	-71.037
8684	9780	28	0.9211	0.000
43919	44051	29	0.917	-977.063
15769	15779	29	0.9275	-163.065
15779	17356	29	0.9089	-1.004
15779	17521	29	0.9668	0.000
15779	17657	29	0.9007	163.061
15779	19095	29	0.9097	635.331
19095	22014	29	0.947	-14.020
19095	24664	29	0.9589	-43.004
19095	26144	29	0.9284	-27.994
19095	40393	29	0.9481	-334.707
17521	19095	29	0.9157	635.331
17657	19095	29	0.941	472.270
17682	19095	29	0.9549	0.001
15639	18861	29	0.9125	-14.018
17682	18861	29	0.9058	-14.014
40469	42880	29	0.9012	0.999
38592	40393	29	0.9283	-161.584
15769	17657	29	0.9144	-0.004
17521	17657	29	0.9137	163.061
17657	17682	29	0.9027	472.269
24664	40393	29	0.9368	-291.703
24664	42784	29	0.9263	-301.219
24664	43237	29	0.9212	-1286.797
24664	43987	29	0.9178	-300.718
17521	24664	29	0.9083	592.327
17682	24664	29	0.9339	-43.003
15769	17682	29	0.9079	472.265
17521	17682	29	0.9081	635.330
17682	22014	29	0.9104	-14.018
17682	40393	29	0.915	-334.706
40393	43987	29	0.9051	-9.015
43237	43987	29	0.9395	986.080
43271	43987	29	0.9386	-65.534
43987	44009	29	0.907	-0.501
43987	44576	29	0.9344	65.534
46456	46460	29	0.9034	1.001
40469	46460	29	0.9041	-1082.596
43113	46460	29	0.9321	-1139.615
43237	44576	29	0.9258	1051.613
43271	44576	29	0.9918	-0.000
16756	17748	29	0.9882	0.000
16908	17748	29	0.907	1.003
16934	17748	29	0.9078	-0.501
17670	17748	29	0.9145	1.002
17742	17748	29	0.9191	-0.503
15617	16345	29	0.9206	-1.000
16345	17349	29	0.9413	0.999
40496	43113	29	0.9097	48.506
40871	43113	29	0.9481	-9.016
40469	43919	29	0.9009	8.512
40393	40469	29	0.9045	-9.515
40469	44019	29	0.9471	1.001
40393	43237	29	0.902	-995.094
42877	43237	29	0.9268	-994.592
43237	43271	29	0.9326	1051.614
43237	44009	29	0.9176	985.579
17356	17521	29	0.9142	1.004
40372	44019	29	0.9005	-8.013
15639	17742	29	0.9225	-0.501
16756	17742	29	0.9211	0.503
16923	17742	29	0.9626	756.901
16934	17742	29	0.9741	0.002
15617	15633	29	0.9099	-0.999
15633	17349	29	0.9144	0.998
16756	16908	29	0.9047	-1.003
16756	16934	29	0.9166	0.501
16756	17670	29	0.9093	-1.002
16908	17670	29	0.9773	0.001
17474	17670	29	0.9306	1.003
15617	15769	29	0.9152	1031.565
15617	17349	29	0.9314	-0.001
15639	15769	29	0.9423	-472.269
15769	16923	29	0.9309	-285.134
15769	16934	29	0.9231	471.766
15769	17521	29	0.9115	-163.064
15639	16923	29	0.9411	-757.403
16923	16934	29	0.9498	756.900
26144	42784	29	0.9102	-316.229
40393	40496	29	0.9007	-1.002
40496	40871	29	0.9121	57.522
15639	16934	29	0.9321	-0.503
40393	44009	29	0.9295	-9.516
16908	17474	29	0.9073	-1.003
42877	44484	29	0.9412	222.128
2216	4445	30	0.9652	-0.000
2216	5770	30	0.9369	0.001
2216	7342	30	0.8928	0.000
4445	5770	30	0.92	0.001
5770	7342	30	0.9293	-0.001
4445	7342	30	0.8663	0.000
4205	9555	31	0.8763	27.012
5092	9555	31	0.8611	27.012
6382	9555	31	0.8616	27.012
7160	9555	31	0.9116	0.000
8616	9555	31	0.9078	27.012
4241	6850	31	0.8316	-0.003
5432	6850	31	0.9438	-0.001
6850	8136	31	0.9183	0.001
6850	9422	31	0.8777	0.000
1954	5092	31	0.8188	-0.983
4205	5092	31	0.9784	0.000
4241	5092	31	0.7842	128.057
4795	5092	31	0.8323	-0.983
5092	6382	31	0.9735	0.000
5092	7160	31	0.8762	27.012
5092	8616	31	0.9168	-0.000
4241	9422	31	0.8934	-0.002
5432	9422	31	0.9243	-0.001
8136	9422	31	0.8577	-0.000
1954	7270	31	0.8293	0.000
4205	7270	31	0.7836	0.984
4795	7270	31	0.8794	0.000
6382	7270	31	0.798	0.983
7270	8616	31	0.7955	-0.984
1954	6382	31	0.8213	-0.983
4205	6382	31	0.9653	0.000
4241	6382	31	0.8014	128.057
4795	6382	31	0.845	-0.983
5432	6382	31	0.7858	128.059
6382	7160	31	0.8832	27.011
6382	8616	31	0.9242	-0.001
4241	8136	31	0.8358	-0.002
5432	8136	31	0.9281	-0.001
4241	5432	31	0.8682	-0.001
1954	4795	31	0.929	-0.000
4205	4795	31	0.8203	0.983
4795	10287	31	0.8182	114.044
1954	4205	31	0.8016	-0.984
1954	10287	31	0.7915	114.043
