FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF04560.23	23.097	32.543	44.005	50.599	25.01	52.507	28.171	44.978	48.309	103.088	42.442	15.229
PF05649.16	1.365	2.339	4.174	3.345	4	5.526	2.069	3.473	1.37	14.855	2.841	0.347
PF01431.24	1.365	2.339	4.174	3.345	3.976	5.526	2.069	3.473	1.37	14.855	2.841	0.347
PF01943.20	3.126	4.657	5.706	7.477	3.005	6.612	4.811	3.348	5.877	14.72	7.6	2.695
PF14667.9	3.604	4.474	4.803	7.372	2.878	6.975	3.099	2.849	4.504	10.39	5.4	1.721
PF16124.8	2.529	4.328	5.711	5.421	5.774	6.412	3.621	3.857	5.751	13.51	3.758	1.142
PF09382.13	2.246	3.692	5.106	5.233	5.299	5.529	3.289	3.355	5.492	11.541	3.574	1.136
PF00570.26	2.228	3.703	5.059	5.176	5.33	5.575	3.314	3.318	5.553	11.466	3.42	1.151
PF13457.9	0	0.16	0.102	0	0.133	0	0.075	0	0.114	0.654	0	0.063
PF13354.9	0.169	0.393	0.055	0.301	0.392	0.205	0.097	0.165	0.145	0.188	0.195	0.057
PF08820.13	0	0	0	0	1.581	0	0.177	0	0.283	0	0	0
PF13353.9	75.428	58.368	63.306	88.574	40.68	64.099	36.952	53.094	67.325	113.362	68.712	31.706
PF04055.24	117.141	123.459	128.624	151.149	88.504	133.819	91.755	148.196	137.041	314.252	159.62	64.671
PF01595.23	7.801	9.483	14.346	18.649	9.342	18.759	11.142	12.658	22.484	34.777	13.993	4.305
PF03471.20	8.669	10.839	16.779	21.715	12.087	20.389	11.973	13.665	23.82	36.429	15.349	4.53
PF17760.4	5.027	6.99	5.449	7.508	5.656	5.793	3.297	5.301	4.795	12.173	5.963	2.419
PF17755.4	5.039	7.066	5.539	7.619	5.78	5.925	3.366	5.301	4.815	12.198	5.963	2.46
PF01541.27	1.625	3.448	5.189	8.939	6.099	8.609	2.865	2.843	5.219	8.1	4.3	1.691
PF00324.24	0.228	0.056	1.339	0.89	6.198	0.471	0.416	3.304	1.146	13.077	0.151	0.047
PF04263.19	1.574	3.073	6.447	8.065	4.88	6.98	1.824	2.117	3.287	5.261	1.532	0.503
PF04265.17	1.574	3.073	6.447	8.353	4.88	6.98	1.824	2.066	3.287	5.261	1.532	0.503
PF01336.28	25.117	37.887	41.957	59.872	32.837	58.813	32.545	42.272	59.241	104.095	51.852	15.737
PF00152.23	24.823	35.683	39.501	56.369	31.025	55.092	30.474	40.68	55.172	99.308	48.687	14.756
PF17881.4	0	0	0	0	0.806	0.559	0.064	0.123	0.195	0	0	0
PF13307.9	2.457	7.366	3.092	2.49	3.675	4.118	3.687	4.47	12.905	7.455	5.852	6.134
PF00496.25	33.279	77.631	56.112	136.443	89.445	126.476	79.537	44.624	73.718	162.31	112.789	27.876
PF19300.2	8.915	13.161	10.659	25.943	8.884	17.067	8.637	7.315	10.027	22.326	9.987	4.16
PF08352.15	36.296	64.893	49.815	101.396	40.932	78.388	50.801	41.494	56.525	101.259	56.044	21.285
PF00453.21	28.343	54.489	47.258	74.263	22.915	90.029	28.592	43.451	78.536	109.941	69.349	20.576
PF01632.22	39.849	71.651	83.013	107.731	23.471	148.335	41.924	67.453	53.749	190.152	94.031	22.651
PF05198.19	9.389	14.216	26.426	36.048	15.497	51.796	17.757	25.4	31.711	59.5	19.64	7.938
PF00707.25	9.389	13.939	26.426	36.048	15.497	51.796	18.174	25.747	31.711	59.5	19.64	8.069
PF13932.9	1.209	2.222	3.215	3.278	3.952	5.958	2.397	3.611	3.734	9.844	2.76	1.209
PF06279.14	0	0	0	0	0.781	0.381	0.104	0	0.169	0	0	0
PF01406.22	6.075	8.524	10.334	12.69	7.662	16.056	5.299	8.478	9.413	19.05	11.349	3.226
PF09190.14	5.3	6.499	9.005	9.848	6.022	10.896	4.952	7.48	8.649	17.297	9.179	2.618
PF13793.9	11.444	15.558	20.119	20.017	17.58	24.353	19.765	18.225	16.434	52.824	14.82	7.476
PF14572.9	7.557	8.513	16.893	12.935	16.447	16.788	15.081	13.462	13.184	31.389	7.805	4.208
PF08866.13	0	0	0.225	0	0.383	0.425	0	0	0.051	0	0	0
PF03143.20	473.053	770.6	712.422	1072.438	368.522	971.813	429.135	717.903	602.065	1790.23	1083.254	319.155
PF17774.4	1.723	2.826	2.834	4.116	1.134	3.457	1.962	2.506	4.444	7.131	3.525	1.108
PF06265.14	0	0	0	0	0.675	0.37	0.037	0	0	0	0	0
PF04472.15	11.91	24.168	21.886	20.838	11.837	23.949	15.434	17.398	18.077	54.312	30.009	7.657
PF01168.23	6.205	7.973	14.22	13.391	11.635	16.381	6.796	7.927	10.128	25.918	9.537	2.991
PF00091.28	26.568	36.662	39.743	40.02	19.788	43.319	22.318	35.387	32.874	79.122	29.929	11.879
PF12327.11	26.083	35.504	39.841	39.956	19.525	43.154	22.25	35.263	32.87	78.259	29.725	11.993
PF11983.11	0	0.064	0	0.097	1.192	0	0.031	0	0.291	0.095	0	0.02
PF08032.15	4.27	6.934	9.74	10.54	6.594	13.2	5.294	4.845	7.818	11.482	9.253	2.015
PF13394.9	6.669	8.542	8.761	7.68	9.186	6.925	7.477	9.178	12.215	30.238	10.519	3.746
PF03051.18	4.998	6.47	9.907	6.259	8.228	21.192	10.443	16.247	5.75	54.815	9.389	0.708
PF01048.23	35.49	57.571	37.633	38.703	22.887	60.834	26.998	35.265	32.233	85.567	57.79	20.42
PF12804.10	9.524	8.156	14.974	13.179	8.703	13.215	5.117	8.018	8.783	24.145	9.2	2.344
PF14602.9	2.463	4.351	6.064	12.553	6.031	11.203	6.034	4.677	5.115	25.994	10.623	2.761
PF00312.25	47.666	67.262	69.93	104.379	29.602	105.827	72.883	62.568	150.938	184.89	93.921	28.781
PF00069.28	6.551	10.49	14.484	19.102	7.373	17.079	8.242	14.225	12.896	38.56	12.678	3.87
PF03793.22	17.132	26.7	30.621	39.907	16.032	34.822	20.793	34.812	35.081	94.693	28.889	9.713
PF13672.9	3.561	3.446	4.396	7.801	4.124	11.426	4.858	6.408	8.719	13.636	6.94	2.21
PF01029.21	7.026	10.605	22.896	20.002	11.682	23.969	15.285	14.541	24.597	38.098	22.125	7.41
PF01189.20	3.487	3.913	9.324	10.111	5.478	8.677	4.059	5.315	7.72	10.205	6.493	2.167
PF02911.21	3.909	5.169	5.831	8.083	4.202	9.979	6.935	4.658	10.972	22.661	16.39	3.245
PF06983.16	0.511	0	0.536	0.303	2.063	2.093	0.2	0	0.194	1.336	0.422	0.195
PF12680.10	1.434	1.908	2.18	2.746	2.043	8.511	0.134	0.582	0.379	3.205	3.071	1.656
PF17764.4	1.347	2.935	3.372	5.182	3.154	5.653	2.822	3.738	7.279	8.463	4.475	1.463
PF18319.4	1.294	2.935	2.8	5.124	3.003	5.433	2.729	3.085	7.331	7.378	4.475	1.463
PF18074.4	1.22	2.499	2.762	4.883	2.56	5.285	2.461	2.574	6.704	6.163	4.33	1.422
PF01192.25	9.042	14.616	21.32	20.756	12.229	32.015	22.35	23.582	27.944	52.814	21.792	6.199
PF00625.24	10.346	14.301	23.946	22.721	14.16	24.673	10.722	12.081	21.138	34.334	11.085	3.865
PF12072.11	67.898	96.885	124.694	150.264	68.487	164.149	82.516	132.55	197.428	282.499	133.22	44.323
PF00438.23	6.13	8.948	13.442	23.529	9.2	14.604	25.338	21.233	17.677	56.081	33.361	4.484
PF02772.19	6.13	8.948	13.442	23.529	9.2	14.604	25.338	21.233	17.677	56.081	33.361	4.449
PF02773.19	6.13	8.948	13.442	23.529	9.2	14.604	25.338	21.233	17.677	56.081	33.361	4.449
PF02353.23	0	0.242	0.083	0.055	2.113	0.606	0.122	0.104	0.217	0	0.074	0.013
PF00712.22	5.123	8.351	6.949	10.044	4.927	11.704	7.241	7.142	7.559	26.203	11.056	4.223
PF02767.19	5.123	8.351	6.906	10.044	4.927	11.704	7.241	7.133	7.559	26.203	11.056	4.223
PF02768.18	5.123	8.351	6.906	10.044	4.927	11.704	7.241	7.133	7.559	26.203	11.056	4.223
PF01171.23	2.911	4.071	6.641	4.402	3.133	6.007	3.722	5.777	3.92	13.9	6.001	1.46
PF11734.11	1.335	2.236	1.616	2.581	1.329	2.252	1.644	2.345	2.333	5.938	2.051	0.742
PF04024.15	2.783	5.142	1.208	3.077	5.789	3.823	2.599	0.767	1.628	8.586	3.239	2.427
PF13349.9	2.075	3.512	5.428	7.954	5.416	11.381	3.156	3.504	4.632	7.06	3.031	1.051
PF05257.19	3.468	2.426	6.638	3.562	14.52	9.896	2.932	3.392	13.918	4.619	5.875	4.696
PF01116.23	166.549	270.616	230.28	322.879	161.032	276.097	163.467	257.01	209.17	583.026	325.707	89.79
PF03458.16	1.142	1.294	1.052	0.398	1.746	1.544	0.49	0.468	1.432	0.746	1.166	0.366
PF14681.9	11.713	16.411	16.443	16.601	11.01	20.352	10.185	10.742	12.917	36.032	16.883	6.337
PF00999.24	1.595	2.809	4.811	5.253	6.39	4.16	2.143	2.397	4.165	8.053	2.72	0.647
PF01053.23	9.17	12.183	11.062	16.521	8.916	18.421	8.847	10.36	10.455	20.555	12.498	4.731
PF04204.19	2.466	3.343	3.177	6.095	3.541	5.344	1.98	3.077	3.687	8.063	4.413	1.046
PF02646.19	0.295	0.062	0.234	0.092	1.569	0.511	0.091	0.201	0.269	0.115	0.205	0.194
PF00834.22	1.913	4.212	6.789	8.369	4.026	7.07	5.186	5.084	9.837	16.14	9.748	2.271
PF16745.8	2.148	4.433	4.525	6.943	3.199	6.85	2.091	3.969	4.872	8.438	3.216	1.139
PF03193.19	2.148	4.473	4.597	7.067	3.256	6.85	2.172	3.969	4.968	8.438	3.216	1.139
PF06725.14	7.902	5.179	4.674	8.094	2.281	4.389	1.902	4.821	7.2	6.134	5.808	1.241
PF01588.23	13.191	17.406	22.933	31.183	23.116	31.339	14.2	16.512	23.69	48.577	21.231	8.617
PF03483.20	3	3.702	7.358	10.298	8.184	9.205	4.813	4.884	9.666	18.352	7.209	1.65
PF03484.18	2.517	3.615	5.255	8.454	5.538	8.089	4.379	4.502	8.312	18.066	6.888	1.65
PF17759.4	2.517	3.615	5.255	8.454	5.518	8.089	4.379	4.48	8.349	18.066	6.888	1.65
PF03147.17	2.517	3.615	5.255	8.759	5.518	8.089	4.379	4.48	8.349	18.04	6.888	1.65
PF02912.21	2.991	5.214	5.274	8.687	7.536	8.314	4.769	4.301	7.03	13.414	5.642	2.431
PF01409.23	2.991	5.214	5.274	8.796	7.536	8.314	4.833	4.301	7.109	13.985	5.642	2.431
PF05870.14	0	0	0	0.121	0	0	0	0	0.065	0	0	0
PF02421.21	4.65	6.002	4.743	5.326	5.928	5.817	3.165	4.967	3.616	10.212	5.287	1.937
PF17910.4	3.579	5.455	4.507	4.981	5.525	5.674	2.834	4.396	3.295	9.11	4.594	1.68
PF07664.15	4.65	6.002	4.743	5.326	5.994	5.817	3.144	4.967	3.616	10.18	5.434	1.937
PF07868.14	0	0	0.195	0	1.369	0	0.145	0.164	0.089	0	0	0
PF03551.17	13.586	20.864	14.719	19.548	8.108	25.03	8.553	8.857	9.656	22.724	10.958	3.376
PF10400.12	0.281	0.39	0.702	0.237	0.268	1.058	0.051	0.116	0.157	0	0.528	0.306
PF02839.17	0.074	0	0.194	0	1.29	0.135	0.12	0.076	0.55	0.301	0.134	0
PF03067.18	0	0	0.23	0.221	1.202	0	0.069	0	0.262	0	0	0
PF00709.24	4.305	5.757	8.752	12.872	7.256	13.19	5.953	7.388	12.475	18.457	7.448	2.741
PF01641.21	0.065	0.089	1.937	0.741	3.228	1.411	0.711	0.216	0.118	0.264	0.235	0.058
PF12900.10	0.846	3.125	5.545	4.942	13.816	4.639	1.988	1.425	2.076	9.592	4.211	0.898
PF01430.22	2.416	3.33	6.254	6.232	4.218	5.288	2.481	3.134	4.703	9.333	4.089	1.04
PF01872.20	4.742	4.87	7.106	8.038	4.237	7.274	3.583	9.344	3.047	9.76	6.029	2.071
PF10035.12	7.445	10.167	12.51	15.024	7.389	15.264	5.558	7.898	10.422	43.954	11.317	3.92
PF02734.20	24.645	32.329	38.233	35.054	24.413	46.867	19.97	24.271	27.433	53.182	38.159	11.898
PF13684.9	14.111	20.332	35.036	29.8	20.963	31.599	17.03	21.348	25.887	61.965	30.549	8.717
PF02938.17	7.596	10.2	11.499	14.991	9.838	13.985	8.505	11.305	17.424	27.115	14.437	4.313
PF01230.26	8.912	7.636	18.513	11.961	9.823	20.212	9.841	14.911	11.622	34.07	9.579	2.206
PF13393.9	5.989	7.488	9.297	12.355	7.39	12.994	6.791	6.322	12.427	19.142	10.636	3.528
PF01066.24	4.483	6.05	6.042	6.571	7.224	8.983	6.109	6.937	5.54	25.494	7.662	3.325
PF13413.9	0	0.262	0.65	0.295	1.738	0.745	0.263	0.377	0.492	0.737	0.233	0.408
PF00675.23	4.893	8.658	8.785	10.021	6.888	13.448	9.969	8.716	9.829	33.211	11.882	3.09
PF05193.24	6.9	11.668	13.346	12.53	11.378	19.328	14.916	12.857	12.342	48.764	15.064	3.698
PF13275.9	3.361	4.388	14.552	9.786	7.905	11.907	8.965	6.155	7.856	35.43	11.382	2.208
PF06028.14	0.102	0	0	0.072	0.068	0.254	0	0	0	0	0.077	0
PF16363.8	27.767	53.008	51.867	56.872	26.175	81.892	51.38	57.077	79.648	171.78	82.701	20.716
PF02837.21	24.678	37.988	77.428	50.355	30.194	60.19	37.911	69.852	42.98	112.203	30.403	11.882
PF00703.24	24.567	37.17	77.014	50.648	30.02	60.695	36.833	67.216	41.212	110.344	28.372	11.589
PF02836.20	24.198	38.4	78.633	50.951	30.866	60.858	44.096	89.17	47.859	121.2	30.745	11.878
PF16353.8	6.09	13.115	45.445	21.341	21.923	29.458	24.809	37.89	30.312	40.812	9.989	2.236
PF02929.20	5.218	12.96	30.426	17.079	11.526	24.335	17.873	34.375	17.922	35.638	8.668	1.885
PF00830.22	53.211	77.428	73.903	150.362	19.386	106.241	59.69	88.664	52.872	219.312	73.603	30.623
PF01087.25	8.468	13.611	11.373	12.205	7.112	13.711	11.104	11.682	20.799	43.282	21.277	5.889
PF02744.20	8.548	13.649	11.239	12.205	7.112	13.711	11.104	11.682	20.799	43.282	21.277	5.889
PF10509.12	6.457	11.715	18.393	11.445	15.922	20.476	18.229	19.861	22.719	50.612	23.268	4.868
PF13521.9	0	0	0.829	0.104	2.566	0.719	0.475	0	0.29	0	0	0
PF02826.22	32.723	40.793	34.872	42.048	22.668	42.697	21.296	36.72	27.999	118.722	50.732	11.816
PF01136.22	9.798	9.086	12.329	12.364	10.494	20.865	6.76	7.852	10.5	20.623	10.876	4.081
PF16325.8	5.307	4.083	7.644	8.186	4.312	13.91	3.277	3.654	4.27	9.539	5.766	2.506
PF06570.14	0.187	0	0.099	0.077	0.547	0	0	0	0.105	0	0	0
PF08241.15	8.191	11.889	12.051	11.731	4.153	12.505	3.988	8.256	7.195	15.638	9.173	3.527
PF03932.17	1.631	5.25	6.344	7.113	8.14	13.129	2.89	3.58	4.252	8.894	12.475	1.856
PF05975.15	0	0	0.063	0.053	0.231	0.06	0.079	0	0.032	0.103	0	0
PF10110.12	0.391	0.279	0.327	0.111	0.681	0.145	0.046	0.281	0.18	0.345	0.492	0.008
PF03009.20	6.515	15.226	24.761	13.902	10.367	15.544	5.134	7.539	7.713	20.323	9.01	1.755
PF00687.24	63.642	95.207	105.482	155.792	53.719	174.239	55.702	89.487	125.166	272.206	124.547	38.446
PF03946.17	69.755	121.322	78.824	151.499	33.99	166.666	53.559	99.559	72.78	271.284	161.311	42.739
PF00298.22	68.648	121.322	78.824	151.744	33.99	166.666	53.559	99.559	72.78	271.284	160.172	42.492
PF06855.15	0.275	0	0	0	0.413	0	0.445	0.144	0.33	0.574	0	0
PF13509.9	5.476	7.404	11.069	13.514	4.865	15.776	12.231	10.425	20.583	31.9	13.37	5.214
PF17783.4	2.773	3.702	5.579	6.757	3.17	7.888	6.052	5.16	10.363	15.419	6.685	2.623
PF01765.22	26.242	40.067	49.77	42.85	35.43	74.965	36.664	38.719	43.086	107.492	45.175	17.056
PF00871.20	34.698	42.962	27.82	46.149	16.148	45.758	19.908	25.986	31.506	71.427	44.396	14.185
PF00908.20	2.162	3.81	4.023	6.783	3.787	12.139	6.444	4.094	5.717	14.492	6.414	1.711
PF04397.18	50.496	74.291	88.925	79.355	34.626	96.259	34.292	52.049	45.659	113.632	61.794	23.842
PF06014.14	0.257	1.084	1.74	0	0.448	1.805	0.386	0.41	0.168	1.216	0	0
PF00210.27	2.15	2.358	3.283	10.572	4.073	7.093	2.214	2.2	3.064	4.329	1.468	0.856
PF06750.16	0.153	0.445	0.099	0	0.453	0.189	0.111	0.253	0.364	0.496	0.095	0.031
PF00817.23	2.553	3.285	5.1	3.777	5.981	4.424	1.859	2.96	3.094	5.513	2.859	1.102
PF11798.11	0.386	0.231	0.063	0.051	0.62	0.068	0.071	0.15	0.116	0.196	0.514	0.187
PF11799.11	2.464	2.988	4.935	3.7	5.903	4.303	1.777	2.868	3.051	5.362	2.773	1.035
PF02274.20	6.834	6.237	3.864	8.995	5.777	14.081	1.512	5.879	2.483	2.763	7.015	3.908
PF03485.19	4.793	6.914	6.982	9.065	7.38	13.874	4.892	7.564	9.084	15.41	7.549	2.811
PF00750.22	4.663	6.914	6.822	9.102	7.394	13.915	4.925	7.637	9.128	15.278	7.364	2.771
PF05746.18	4.678	6.914	6.822	9.127	7.51	13.908	4.914	7.595	9.149	15.309	7.355	2.779
PF01316.24	1.728	6.479	8.065	7.219	5.386	11.734	3.396	6.11	6.94	13.709	4.413	1.885
PF02863.21	1.728	6.479	8.065	7.219	5.386	11.734	3.396	6.11	6.94	13.709	4.413	1.885
PF04434.20	2.213	3.344	3.946	4.822	1.648	9.506	0.742	1.497	1.447	2.691	3.178	0.799
PF14506.9	0	0	0	0.074	0.628	0.083	0	0	0.044	0	0	0
PF14507.9	0	0	0	0.074	0.628	0.083	0	0	0.044	0	0	0
PF02517.19	13.279	24.281	14.157	17.585	6.035	22.254	8.258	11.568	10.747	38.384	20.336	8.532
PF04321.20	4.786	9.155	7.509	11.831	5.358	14.094	6.682	6.299	10.062	19.505	15.085	4.434
PF09168.13	0	0.018	0.1	0.08	0.209	0.03	0.012	0	0.03	0	0	0.012
PF07722.16	12.045	5.081	0.923	0.426	1.143	2.216	0.99	4.948	1.766	5.427	6.668	1.86
PF02852.25	11.293	20.449	20.886	34.285	23.123	52.392	13.265	17.975	21.048	36.302	22.523	9.686
PF00749.24	20.919	27.531	31.909	32.024	17.572	38.872	27.391	29.813	32.799	81.811	36.333	11.705
PF19269.2	11.367	13.363	17.152	16.387	10.615	19.561	12.341	12.792	12.032	32.415	13.602	5.149
PF09314.14	0.053	0.329	1.349	1.217	0.685	0.808	0.317	0.497	0.449	0.761	0.124	0.024
PF06912.14	0.785	0.891	1.008	0.942	1.329	1.571	0.308	0.336	0.784	0.774	0.637	0.489
PF18073.4	3.459	4.355	4.657	5.458	3.657	6.198	2.967	6.703	4.962	11.349	2.824	1.123
PF13481.9	4.53	6.126	6.141	7.116	10.109	7.857	3.585	7.541	6.497	11.964	4.032	1.615
PF13541.9	3.483	4.503	5.314	6.035	4.867	7.908	3.376	7.778	5.591	13.921	3.431	1.218
PF01196.22	39.073	67.433	76.108	109.055	38.691	159.342	110.102	94.5	175.951	341.569	135.99	36.338
PF01193.27	59.005	94.086	129.476	168.801	59.346	204.055	78.428	110.725	150.24	274.611	134.983	44.928
PF01000.29	58.888	93.677	128.963	168.435	59.24	203.76	78.335	110.725	150.156	274.307	134.983	44.876
PF03118.18	59.177	94.343	128.936	168.33	59.395	204.972	78.121	110.485	150.219	275.738	135.251	45.149
PF00411.22	100.539	154.339	142.057	251.792	46.239	194.115	64.97	135.785	95.11	321.328	200.302	57.682
PF00416.25	100.559	134.778	216.775	239.335	96.035	290.537	97.119	126.634	138.461	323.9	191.436	53.55
PF01176.22	27.562	32.309	47.559	63.297	17.957	70.345	21.448	39.617	36.484	98.085	61.678	15.024
PF00406.25	13.172	25.079	33.133	41.125	17.788	50.038	16.097	20.697	34.746	58.664	42.35	13.886
PF05191.17	12.504	23.757	31.789	39.993	16.839	48.366	14.989	19.306	33.858	51.002	41.344	13.71
PF00344.23	26.275	47.68	45.271	63.784	22.025	81.798	36.014	34.824	65.897	143.008	71.647	25.513
PF00828.22	55.934	75.905	106.655	169.42	63.733	196.419	103.296	88.181	213.581	302.259	177.374	54.639
PF00327.23	59.076	91.088	49.421	113.115	16.924	120.955	49.572	54.814	78.932	175.271	143.432	35.205
PF00333.23	53.914	100.373	95.3	176.122	43.863	210.445	68.312	93.132	164.085	276.107	198.772	55.914
PF03719.18	53.914	100.373	95.3	176.122	43.863	210.445	68.312	93.132	164.085	276.107	198.772	55.914
PF00861.25	93.045	139.537	188.35	268.983	74.603	339.707	132.279	151.68	213.27	517.226	289.729	100.316
PF00347.26	143.012	255.49	341.562	444.278	97.036	582.055	233.642	237.442	304.726	895.58	519.534	169.548
PF00410.22	56.208	90.875	74.356	156.062	32.068	167.665	72.351	81.069	156.893	311.693	179.935	58.485
PF19804.2	0	0	0	0	0.2	0	0	0	0.03	0	0	0.024
PF00253.24	70.622	107.103	177.012	248.842	45.091	277.969	98.796	141.223	102.127	401.369	168.267	61.355
PF00281.22	84.391	146.604	168.612	276.349	60.896	314.737	96.76	145.318	185.224	453.745	274.155	87.825
PF00673.24	84.391	146.604	168.612	276.535	61.797	314.737	96.847	145.318	185.325	454.657	274.155	87.825
PF00467.32	46.321	86.78	132.962	160.37	66.611	235.557	94.033	111.258	156.307	271.314	200.848	64.23
PF17136.7	43.554	90.817	124.126	146.938	66.013	222.402	92.445	103.713	157.612	264.454	192.914	59.892
PF06480.18	7.224	9.749	15.259	17.233	11.249	23.343	8.37	12.003	22.8	24.941	12.311	5.219
PF17862.4	12.212	19.275	28.439	30.276	22.509	36.982	15.564	20.9	40.068	50.68	25.716	9.845
PF01434.21	13.048	20.749	29.683	31.071	23.295	37.876	16.09	22.25	40.621	52.815	27.85	10.143
PF00238.22	78.156	147.467	270.891	364.5	74.175	354.22	125.849	207.073	220.029	537.239	258.809	97.874
PF00366.23	80.708	132.444	139.048	249.627	42.479	293.615	79.132	129.334	143.393	412.123	221.908	76.793
PF00831.26	79.832	145.476	262.748	288.281	78.543	318.243	89.432	191.753	160.434	399.576	223.349	66.105
PF00252.21	76.099	139.735	164.8	292.869	49.141	302.189	89.486	162.649	129.946	386.24	235.811	84.444
PF00189.23	50.261	86.766	104.691	176.631	40.924	215.564	72.659	103.89	123.51	286.106	154.468	52.095
PF00237.22	92.185	138.874	182.968	242.525	64.9	302.659	84.68	138.867	122.022	343.414	210.72	66.329
PF00203.24	74.978	125.914	145.206	257.978	49.469	251.288	111.676	163.91	109.201	370.105	232.317	79.481
PF00181.26	43.504	72.367	81.5	154.658	29.599	134.974	43.129	78.009	78.098	185.401	99.216	36.745
PF03947.21	43.504	72.312	81.5	154.46	29.099	134.883	43.129	78.009	77.882	185.401	99.216	36.791
PF00276.23	40.08	66.922	61.739	109.554	35.236	160.73	52.268	72.866	110.966	175.36	109.547	29.325
PF00573.25	40.032	75.948	102.295	160.005	41.388	166.047	72.342	113.072	128.441	245.567	109.802	35.938
PF00297.25	37.676	67.865	86.639	157.558	45.536	150.405	59.151	103.895	114.435	193.96	91.188	30.589
PF00338.25	45.39	72.712	68.612	180.342	26.131	128.611	45.671	80.778	57.52	206.921	92.988	28.903
PF01741.21	0.428	0.178	1.074	0.655	1.881	1.42	0.793	0.446	0.893	0.896	0.48	0.24
PF14821.9	3.879	5.662	5.181	11.74	3.544	9.106	5.555	5.749	9.855	12.942	6.941	1.946
PF02357.22	51.625	76.759	165.687	159.217	108.891	177.806	79.796	131.644	156.56	288.648	108.363	27.518
PF00584.23	25.332	41.185	32.438	71.798	17.354	76.087	35.308	75.96	83.866	167.241	54.884	18.933
PF01757.25	3.805	6.151	4.225	4.359	2.117	3.215	4.573	4.965	5.157	12.151	8.388	2.561
PF04239.15	0.167	0.108	0	0	1.929	0	0.036	0	0.127	0	0.327	0
PF11694.11	0	0	0	0	0.574	0	0	0	0.04	0	0	0
PF01243.23	3.278	6.755	5.29	6.691	4.102	3.261	2.451	2.525	4.098	9.838	5.103	3.445
PF00950.20	1.187	0.563	1.412	1.913	1.686	2.003	0.621	1.386	0.846	2.341	1.425	0.538
PF11773.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00482.26	2.471	4.495	6.46	12.492	5.74	17.092	3.132	3.895	5.26	8.317	5.018	1.654
PF00437.23	2.497	4.498	5.662	11.905	6.209	28.038	2.588	4.976	3.689	10.064	3.412	0.997
PF14480.9	2.399	3.501	3.35	4.293	2.224	5.102	2.798	3.131	4.886	7.76	4.799	1.309
PF11490.11	1.259	1.21	2.018	1.819	1.581	1.378	0.677	1.061	0.929	2.247	0.554	0.283
PF07733.15	8.911	12.962	13.915	15.553	10.491	20.144	9.139	10.721	15.352	27.382	16.825	4.928
PF17657.4	6.789	9.898	12.01	12.563	8.23	16.816	6.644	8.205	11.239	21.277	11.834	3.602
PF14579.9	6.397	9.452	11.226	12.166	8.17	15.756	6.537	7.805	11.004	21.249	11.791	3.556
PF02163.25	13.853	21.451	22.55	21.922	15.89	36.562	21.178	25.396	38.67	75.038	42.387	9.318
PF17820.4	4.986	11.084	11.084	8.609	6.883	13.998	10.661	11.427	15.893	35.692	17.418	5.184
PF01148.23	1.534	3.528	3.713	3.555	2.027	5.094	1.829	2.139	3.35	8.26	2.746	1.81
PF01255.22	4.758	8.03	8.505	9.288	5.481	9.048	5.928	7.066	10.239	20.062	9.178	3.746
PF02699.18	13.242	40.055	47.19	40.454	26.528	48.136	44.781	46.455	83.5	180.871	62.234	13.786
PF02590.20	0.848	3.764	3.947	4.31	5.953	5.784	3.628	2.185	3.998	12.383	6.507	1.09
PF13365.9	16.497	21.222	18.038	17.967	10.647	33.432	9.952	19.953	23.378	42.858	30.233	6.585
PF13180.9	13.868	16.598	18.565	19.167	11.109	36.488	13.415	22.158	30.36	52.095	30.08	6.135
PF13439.9	6.893	14.328	15.304	18.522	10.381	11.298	19.59	18.854	24.957	53.102	23.314	6.346
PF08796.13	0	0	0	0	0.324	0	0.125	0	0.077	0	0	0
PF02739.19	3.117	4.131	6.851	9.292	4.83	10.317	5.49	3.678	8.602	10.628	6.768	1.801
PF01367.23	2.997	3.884	6.777	9.038	4.754	10.247	5.261	3.429	8.295	10.628	6.626	1.801
PF00476.23	3.194	4.76	6.898	8.923	5.789	10.173	5.564	4.25	8.917	11.775	6.932	2.057
PF06160.15	0	0.099	3.462	1.336	6.829	2.002	0.512	0.328	0.225	0.284	0.123	0.016
PF00889.22	29.755	43.873	56.59	93.083	33.141	98.762	56.085	57.3	115.086	192.467	80.886	21.103
PF00318.23	47.379	71.062	70.579	142.242	44.304	166.82	59.91	74.19	114.065	208.523	109.766	33.152
PF10282.12	5.268	9.687	9.311	8.906	4.085	18.424	5.635	6.25	7.028	15.838	13.228	3.901
PF00465.22	54.669	75.258	47.122	71.191	24.632	99.337	23.101	49.903	34.382	95.94	81.372	31.713
PF05362.16	4.531	7.57	10.655	13.274	8.127	14.418	5.714	8.316	10.557	15.705	9.454	3.091
PF03602.18	2.794	4.741	5.387	5.991	3.727	8.943	7.708	3.128	11.601	19.864	10.858	1.536
PF08281.15	44.347	42.384	65.691	59.288	63.388	99.798	62.346	146.239	83.189	203.479	67.212	27.305
PF13791.9	0	0	0.069	0	0.804	0	0	0	0.047	0	0	0
PF00342.22	35.598	48.973	49.496	65.935	33.541	82.062	33.296	38.837	42.037	107.199	67.248	20.89
