FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF08545.13	10.632	16.238	4.793	10.432	15.761	7.381	8.059	7.141	4.813	13.612	15.356	17.294
PF08541.13	10.178	15.662	2.64	9.202	14.356	6.585	7.449	6.769	4.079	12.649	15.188	16.109
PF00698.24	4.999	12.188	1.846	12.173	4.159	9.715	12.04	9.009	4.677	5.583	4.157	9.924
PF03255.17	2.865	5.508	1.689	5.12	1.272	4.726	5.88	2.925	1.384	1.311	0.875	0.986
PF05532.15	3.719	8.371	1.375	4.242	26.195	9.098	12.549	176.519	51.637	44.602	35.538	115.469
PF02583.20	1.851	4.294	2.33	4.365	1.639	5.45	0.82	2.4	2.91	5.309	2.519	4.051
PF03372.26	4.556	15.703	7.781	8.947	7.527	14.051	7.676	14.368	5.824	10.117	6.815	10.999
PF09334.14	17.513	75.793	17.752	45.807	26.924	96.481	33.635	42.903	28.74	58.953	40.922	64.298
PF19303.2	4.816	19.119	5.484	9.934	10.773	18.875	6.525	11.37	8.79	21.186	16.651	28.215
PF11195.11	0	0	0.885	0	0.175	0	0	0	0	0	0	0
PF06177.14	0.511	16.303	1.099	1.902	0.492	14.888	1.397	1.67	1.157	3.216	0.091	0.401
PF01960.21	1.674	4.471	3.074	5.076	2.283	5.529	6.149	3.801	2.454	3.388	2.663	3.553
PF00202.24	6.969	18.86	9.492	16.081	13.584	23.906	11.266	13.648	9.554	21.991	18.678	25.848
PF14622.9	1.625	16.474	3.214	3.621	2.194	20.573	1.451	4.33	2.117	4.321	2.186	4.442
PF00035.29	1.625	16.474	3.214	3.621	2.194	20.573	1.451	4.33	2.117	4.321	2.186	4.442
PF06470.16	2.197	15.124	2.362	5.936	3.713	18.732	4.415	6.233	3.56	6.353	3.916	5.876
PF00884.26	7.856	28.89	14.826	14.116	18.586	33.302	6.759	11.095	7.781	16.657	23.593	35.482
PF17255.5	0	0	1.531	0	0.461	0	0.358	0	0	0	0.113	0
PF07907.14	0.027	0	1.961	0	0.783	0.097	0.042	0.021	0.036	0	0.163	0
PF19528.2	0.601	15.934	0.175	0.776	0.009	21.71	0.268	0.412	0.459	2.641	0.236	0.242
PF01613.21	10.297	40.866	4.892	35.261	19.135	41.251	10.632	15.772	12.924	21.37	25.935	29.703
PF13603.9	6.4	35.816	7.092	18.103	14.607	47.337	13.417	14.786	7.33	17.596	19.012	20.182
PF00561.23	8.544	29.933	4.389	13.02	7.73	22.856	6.198	8.621	8.378	11.04	6.302	11.169
PF03315.18	3.096	5.863	3.016	5.664	7.577	7.709	2.659	6.784	3.044	4.503	9.247	10.798
PF13437.9	1.791	20.468	1.939	6.039	3.476	25.344	1.679	2.551	1.48	6.312	3.42	1.879
PF03313.18	5.995	9.469	6.51	11.569	15.925	15.398	8.035	13.302	7.29	11.563	18.39	18.718
PF03965.19	49.215	275.193	178.809	523.334	385.664	248.628	193.937	381.289	87.025	153.542	143.564	141.394
PF00403.29	13.231	35.694	11.451	20.814	10.347	25.778	11.995	21.194	13.125	29.693	16.507	25.652
PF09586.13	1.881	3.762	1.691	3.742	3.211	5.184	2.417	3.445	1.337	2.816	2.117	2.479
PF16285.8	0	0	0.31	0	0.106	0	0.062	0	0	0	0	0
PF03054.19	2.126	14.653	3.705	7.424	6.497	19.22	4.275	5.948	4.179	6.015	7.126	10.203
PF20259.1	1.204	12.965	3.08	3.868	5.52	14.117	2.604	4.033	3.174	4.594	5.815	8.794
PF20258.1	1.204	12.965	2.769	3.514	5.419	13.903	2.604	3.988	3.136	4.539	5.77	8.794
PF04973.15	0.042	0.596	0.653	0.664	0.174	0.474	0.631	0.264	0.191	0.126	0.276	0.373
PF08459.14	1.477	6.389	2.14	4.551	4.179	7.16	2.159	3.701	1.864	4.793	5.982	7.531
PF00633.26	3.488	30.113	3.717	8.156	4.408	34.016	4.897	12.148	5.82	13.459	5.991	9.252
PF14815.9	1.52	10.623	1.95	3.084	1.857	12.72	2.287	5.874	1.969	3.42	0.79	1.667
PF00842.24	1.734	5.976	3.348	5.231	5.393	10.317	2.611	7.039	3.718	8.137	6.155	11.016
PF19258.2	0.062	0.149	2.744	0.072	0.701	0	0.07	0.305	0.083	0.037	0.144	0.155
PF00763.26	5.492	17.693	2.124	14.795	5.716	21.849	6.703	10.31	7.846	15.327	8.444	12.274
PF02882.22	5.492	17.693	2.124	14.795	5.716	21.849	6.703	10.31	7.846	15.327	8.444	12.274
PF13742.9	4.462	21.787	1.896	8.884	7.114	22.975	5.005	10.475	5.812	12.036	9.228	14.097
PF02601.18	5.007	23.142	2.333	11.729	7.531	25.538	6.394	11.188	6.788	13.257	9.498	14.522
PF02609.19	2.39	20.372	2.616	6.947	6.525	16.497	2.932	10.733	9.059	12.015	12.338	17.186
PF01728.22	1.741	11.74	1.157	3.659	3.834	13.517	4.511	5.237	2.868	4.229	3.128	3.31
PF05656.17	0.306	0.361	3.186	1.745	3.095	0.526	0.248	0.902	0.917	0.947	2.348	5.312
PF01795.22	16.992	70.931	4.054	32.379	21.808	74.136	22.709	46.338	33.192	57.792	38.456	58.3
PF10555.12	1.949	14.193	2.359	3.622	2.93	13.638	2.363	5.431	2.799	5.503	5.242	6.233
PF01245.23	47.646	195.108	10.41	111.785	87.278	329.971	83.948	82.011	54.341	109.273	99.668	87.142
PF01883.22	4.764	17.615	3.907	3.983	8.109	2.454	2.623	4.953	4.34	15.176	11.497	12.73
PF09922.12	0	0.183	0.521	0.334	0.288	0.08	0.07	0.135	0	0.173	0	0
PF07730.16	1.599	24.257	1.323	3.112	1.045	5.624	1.268	1.787	1.242	3.559	1.307	2.967
PF00196.22	4.095	25.584	5.54	9.58	6.231	21.771	5.169	8.914	5.18	8.904	5.915	7.449
PF00390.22	6.587	19.733	10.461	13.781	11.554	22.575	6.314	12.616	9.107	17.353	13.555	17.217
PF03949.18	6.355	20.151	8.733	16.569	9.769	21.248	6.625	13.516	8.931	17.175	11.897	15.441
PF03390.18	0.108	0.453	1.472	0.343	0.543	0.273	0.343	0.755	0.241	0.22	0.109	0.023
PF00892.23	13.858	38.775	16.042	77.299	30.352	52.678	30.858	26.83	30.904	28.333	26.33	21.394
PF16069.8	0	0	0.63	0	0.36	0	0.029	0.064	0	0	0	0
PF04464.17	8.196	11.401	1.837	9.088	2.375	18.655	8.944	9.313	5.525	11.706	5.081	6.588
PF01676.21	23.264	109.563	8.691	53.437	27.353	154.013	37.405	65.958	33.368	72.438	48.568	80.961
PF12674.10	1.857	5.147	1.482	2.135	2.411	1.724	2.122	2.436	2.203	2.446	2.307	1.824
PF04266.17	0.229	0.077	0.94	0.241	0.628	0.436	0.683	0.043	0.612	2.989	0.141	0
PF01906.20	8.066	32.087	6.168	37.046	18.251	39.957	11.714	18.023	8.298	19.696	8.089	11.794
PF01268.22	21.288	51.44	9.403	97.483	24.389	66.928	27.024	44.697	29.161	56.677	29.161	43.4
PF13268.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03840.17	9.901	38.996	3.119	41.262	26.267	63.129	26.015	39.229	15.725	31.144	21.794	19.604
PF05167.15	2.066	11.871	2.331	7.326	2.136	18.499	5.066	8.566	4.755	8.081	4.253	7.548
PF13654.9	0	0	0.006	0	0.024	0	0.019	0.204	0.095	0.551	0.062	0.029
PF01389.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00691.23	23.282	109.151	8.987	50.496	31.395	116.619	39.333	39.573	22.286	35.428	28.454	39.122
PF00328.25	1.038	1.75	1.08	0.237	1.368	0.561	0.13	1.015	0.477	1.585	2.041	4.622
PF11791.11	0	0	0.018	0	0	0	0	0	0	0.022	0	0
PF06434.16	0	0	0.018	0	0	0	0	0	0	0.022	0	0
PF14710.9	0	0	0.012	0	0	0	0	0	0	0	0.048	0.018
PF00816.24	0	0	0.114	0	0	0	0	0	0	0	0	0
PF06305.14	0	0	0.051	0	0.708	0	0	0	0.121	0.349	0.285	2
PF01258.20	0.485	1.333	0.922	2.003	11.995	0.728	0.693	0	0.312	1.348	12.093	11.675
PF04355.16	0	0	0.089	0	0	0	0.093	0.051	0	0	0	0
PF03881.17	0.183	1.966	0.054	0.75	0.086	4.317	0.254	0.253	0.162	0.533	0.288	0.133
PF01326.22	263.72	1004.346	91.706	575.411	238.828	1153.58	295.781	382.813	285.05	562.214	370.03	533.592
PF12800.10	18.279	19.225	0.779	32.757	1.361	26.038	12.775	25.045	17.239	9.303	1.569	2.547
PF13247.9	2.651	1.478	0.744	1.721	1.003	1.252	1.471	5.403	5.358	3.2	2.808	4.448
PF10415.12	5.163	9.937	1.588	5.184	3.372	6.275	2.758	8.022	2.982	10.511	8.208	8.379
PF04728.16	0	0	0	0	0	0	0	0	0	0	0.196	0.295
PF07063.16	0	0	0.032	0	0	0	0	0	0	0	0	0
PF04344.16	0	0	0.047	0.188	0	0	0	0	0	0	0	0
PF06167.15	0	0	0	0	0	0	0	0.058	0	0	0	0
PF11741.11	0.014	0	0.04	0.073	0.028	0	0.007	0	0	0	0	0
PF01520.21	11.252	101.38	5.647	35.852	11.578	94.974	16.294	21.331	13.952	25.384	12.651	16.97
PF01494.22	3.987	14.519	2.339	7.616	3.724	8.915	4.288	6.584	3.544	5.347	4.367	3.33
PF03709.18	0.014	0	0	0	0.02	0	0	0	0	0.026	0	0
PF01276.23	3.764	18.967	0.71	4.688	2.477	22.048	3.209	3.623	2.561	4.052	2.298	2.94
PF03711.18	3.764	18.781	0.71	4.688	2.477	22.048	3.209	3.623	2.561	4.052	2.298	2.94
PF13708.9	0	0	0.094	0	0	0	0	0	0	0.036	0.029	0.021
PF01384.23	0.266	0.797	2.626	0.164	2.019	1.066	0.12	0.689	0.448	0.276	0.53	2.886
PF11939.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01042.24	8.836	35.102	2.089	19.342	10.523	23.967	8.257	11.599	9.192	21.125	13.502	24.326
PF03880.18	3.675	6.398	2.392	3.777	9.805	4.303	3.803	4.696	2.626	6.681	11.626	13.073
PF12343.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08364.14	0	0	0.035	0	0.014	0.022	0	0	0	0	0	0
PF02481.18	1.02	1.906	1.62	1.411	2.708	1.535	0.359	0.866	0.488	1.475	4.991	5.052
PF17782.4	0.751	1.504	0.097	0.539	0.187	1.231	0.174	0.624	0.359	1.069	0.434	0.174
PF10941.11	0.086	1.24	0.874	0.341	0.117	0	0.134	0.651	0.441	0.714	0.646	0.182
PF00510.21	0	0	0.12	0	0	0	0	0	0	0.185	0.343	0.759
PF13533.9	1.298	3.037	1.017	4.002	0.963	2.911	1.247	3.194	1.226	3.947	1.752	0.782
PF19310.2	1.425	2.141	0.201	1.688	0.41	1.001	0.298	2.069	1.377	4.716	0.884	2.065
PF13624.9	1.001	1.098	0.349	0.811	3.779	4.516	2.787	2.92	1.606	0.982	4.056	3.451
PF04932.18	1.411	6.138	0.333	2.776	0.752	8.015	5.008	4.15	2.319	1.681	0.686	0.746
PF14849.9	3.072	1.974	2.267	2.055	4.953	2.203	1.628	1.894	0.725	3.54	4.835	4.732
PF05321.14	0	0	0.039	0	0.198	0	0	0	0	0	0	0
PF00141.26	0	0	0.014	0	0.036	0	0.044	0	0	0	0	0.06
PF05681.17	18.518	24.59	6.01	36.903	22.016	34.928	22.061	26.94	16.933	23.916	26.096	50.547
PF05683.15	14.625	21.982	4.996	29.302	21.072	28.505	16.832	23.157	13.788	20.251	26.345	46.917
PF00350.26	0.05	0.205	0.111	0.397	0.162	0.415	0.078	0.097	0.091	0.092	0.1	0.106
PF02335.18	0.438	1.205	0.361	0.581	0.773	0.267	0.383	1.337	1.587	1.761	1.496	3.449
PF00316.23	0	0	0	0	0	0	0	0	0.039	0	0	0
PF18913.3	0	0	0	0	0	0	0	0	0.039	0	0	0
PF13085.9	3.494	7.215	6.354	5.199	10.511	4.571	1.862	7.142	3.413	14.841	15.469	19.504
PF13534.9	5.424	30.692	1.584	17.124	4.66	32.647	7.822	13.742	10.032	21.38	5.452	14.899
PF02910.23	5.525	12.048	4.843	6.477	16.505	5.346	1.991	8.992	5.212	20.709	23.162	38.596
PF02416.19	1.983	3.307	1.81	0.47	6.158	1.213	0.352	1.185	0.828	1.189	4.71	6.245
PF03606.18	1.214	1.126	1.218	4.293	0.755	2.903	1.3	1.571	1.245	2.08	1.022	2.598
PF13505.9	1.385	3.964	1.981	2.355	12.164	1.019	0.518	1.604	2.548	9.059	10.897	11.289
PF10799.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06826.15	13.62	13.536	13.154	21.074	32.866	23.622	16.206	17.014	10.73	12.944	31.83	35.514
PF00970.27	14.943	13.95	5.103	26.727	17.489	23.577	17.922	18.679	11.517	18.028	17.774	30.126
PF00111.30	4.312	13.098	6.344	11.588	6.675	18.071	4.76	8.386	5.625	9.082	7.444	9.242
PF03331.16	3.364	4.878	1.213	1.596	3.818	1.647	0.332	1.645	0.991	3.887	5.893	8.064
PF01571.24	4.724	9.245	5.921	2.831	6.904	3.028	0.961	5.776	3.437	13.034	17.171	23.622
PF08669.14	4.689	9.245	5.833	2.401	6.771	2.578	0.93	5.689	3.384	12.895	17.033	23.512
PF09835.12	0	0	0.029	0	0.073	0	0	0	0	0	0	0
PF01220.22	0.737	5.596	1.253	0.971	3.256	3.982	0.597	1.383	1.12	1.415	2.275	5.095
PF03453.20	1.465	1.943	0.099	4.293	0.085	1.91	2.594	6.529	3.406	2.284	0.156	0.079
PF00994.27	8.76	22.532	4.404	12.036	5.518	27.339	9.631	14.574	9.585	10.587	8.16	6.589
PF03454.18	1.465	1.943	0.087	4.293	0.085	1.91	2.594	6.529	3.373	2.284	0.156	0.079
PF01218.21	0.018	0	0.097	0	0	0	0	0	0	0.107	0.028	0.039
PF09424.13	5.05	8.626	11.173	6.746	15.468	14.046	3.868	4.12	3.709	12.113	21.524	24.395
PF01810.21	0.874	1.4	2.177	0.643	0.913	0.599	0.252	1.029	0.565	1.071	0.393	1.249
PF03576.17	0.064	0.398	0.099	0	0.083	0	0	0.342	0.208	0.864	0.292	1.195
PF13629.9	0	0	0.094	0	0.024	0.057	0	0	0	0	0	0
PF04972.20	0	0	0.066	0	0	0	0	0	0	0	0	0
PF00263.24	0.014	0	0.074	0	0.078	0	0.035	0.017	0	0.042	0	0.024
PF07995.14	0.058	0	0.042	0	0.004	0	0.005	0.04	0.008	0.051	0.052	0.063
PF06965.15	0.147	0.093	0.832	0	3.069	0	0.06	0.034	0.103	0.217	3.313	2.993
PF07100.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04230.16	1.646	11.614	0.096	4.703	1.092	26.99	2.754	3.174	1.907	3.288	1.054	0.729
PF09587.13	3.05	10.724	1.731	6.656	3.555	12.464	2.322	6.333	3.333	5.71	3.472	3.153
PF06055.15	0.045	0	0	0	0.062	0	0	0	0.059	0	0.069	0.096
PF03459.20	244.514	749.649	20.946	638.258	234.892	657.225	180.781	192.824	208.397	381.551	223.147	305.395
PF03734.17	5.855	27.735	1.514	23.809	4.214	42.449	16.086	19.038	9.96	11.024	5.032	5.328
PF04324.18	7.63	14.973	0.609	18.671	3.576	23.475	6.611	15.625	9.216	10.961	3.25	7.807
PF00989.28	2.347	4.773	2.341	6.002	2.166	5.699	4.341	6.414	3.043	3.291	1.496	2.309
PF10079.12	0	0	0.01	0.074	0	0	0	0	0	0	0	0
PF00374.22	0.203	0.073	0.104	0.073	0.136	0.351	0	0.179	0.259	0.609	0.114	0.142
PF00474.20	4.77	10.386	1.969	9.651	7.81	22.175	8.985	3.427	2.482	6.812	10.368	19.197
PF13414.9	2.131	33.849	4.996	4.034	23.507	40.105	1.657	2.414	1.192	5.737	29.634	49.361
PF07719.20	13.421	24.956	3.086	11.866	30.313	6.425	3.742	9.215	6.106	22.7	29.932	44.116
PF13432.9	23.855	59.01	13.554	26.998	36.013	35.816	11.217	22.165	13.932	39.515	52.605	57.08
PF00515.31	2.395	8.282	0.707	2.711	0.749	2.212	0.994	1.503	1.7	5.164	2.878	1.536
PF13645.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16736.8	0.192	0.978	1.337	0.673	5.217	2.543	0.751	0.859	0.538	0.807	1.482	1.224
PF16930.8	0	0	0	0	0.064	0	0	0	0	0	0	0
PF08238.15	23.832	41.383	24.572	70.335	45.3	74.768	28.543	40.898	21.513	33.883	38.473	55.126
PF17952.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10040.12	0.408	0.404	0.134	0.909	0.993	1.354	0.052	0.149	0.212	0.061	0.197	0.556
PF06157.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01609.24	52.086	214.564	67.376	159.458	93.812	210.108	60.595	60.96	73.854	124.167	91.417	95.279
PF00490.24	0.398	1.419	0.291	1.62	0.598	1.521	1.232	2.124	1.152	2.03	1.633	2.26
PF05942.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13412.9	12.083	46.584	4.229	22.987	11.084	37.024	7.671	14.881	10.813	24.653	11.589	14.694
PF12801.10	6.81	7.738	9.221	10.892	10.863	10.367	6.675	9.217	7.847	9.63	10.807	11.483
PF08486.13	1.19	2.177	1.585	2.74	2.08	5.788	1.432	1.51	0.965	0.986	3.984	5.338
PF10091.12	0.252	1.489	0.418	0.1	0.145	0.4	0	0.233	0.279	0.294	0.112	0.145
PF06165.14	0.759	7.116	2.302	5.386	1.967	10.552	0.667	0.934	0.713	1.912	1.046	1.055
PF17167.7	0.764	7.934	2.27	5.87	2.054	10.785	0.682	0.929	0.732	1.896	1.007	1.009
PF05378.16	0.736	6.517	0.198	0.948	0.258	41.074	4.271	0.387	0.152	0.099	0.118	0.078
PF01968.21	0.736	6.517	0.198	0.948	0.258	41.074	4.271	0.387	0.152	0.099	0.138	0.078
PF12831.10	0.129	0.61	0.248	0.364	0.053	0.122	0.194	0.126	0.054	0.098	0.214	0.301
PF07833.14	1.969	2.308	1.832	2.396	2.233	17.922	1.666	2.215	1.957	2.022	2.581	1.821
PF01584.22	71.811	663.577	17.671	197.551	52.733	659.738	95.522	130.9	76.269	165.992	48.682	57.185
PF07715.18	60.163	111.168	33.052	41.596	115.856	25.029	10.554	43.511	31.249	117.087	180.628	347.198
PF00593.27	54.124	99.723	24.02	34.768	98.817	20.357	9.424	37.69	27.122	102.905	153.078	290.366
PF20142.2	0	0	0	0	0.026	0.075	0	0	0	0	0	0
PF07494.14	1.98	3.848	3.977	1.716	5.553	0.735	0.763	0.768	0.913	1.719	9.093	8.549
PF07495.16	0.601	1.261	0.254	0.383	0.142	0.366	0.088	0.26	0.276	0.836	0.157	0.379
PF17970.4	0	0	0.003	0	0	0	0	0	0	0	0	0
PF11974.11	0.006	0	0.012	0	0	0	0.004	0	0.007	0	0	0
PF01835.22	0.785	2.539	0.954	0.507	1.517	0.688	0.237	0.569	0.48	2.247	2.514	2.106
PF17972.4	0.006	0	0.012	0	0	0	0	0	0	0	0	0
PF17962.4	0.006	0	0.012	0	0.007	0	0	0	0	0	0	0
PF07703.17	0.031	0.077	0.017	0.196	0.017	0.079	0.043	0.083	0.071	0.023	0	0
PF00207.25	0.835	2.616	0.957	0.776	1.492	0.789	0.324	0.764	0.599	2.304	2.523	2.106
PF17973.4	0.785	2.539	0.954	0.507	1.492	0.688	0.237	0.569	0.48	2.247	2.514	2.106
PF16387.8	1.401	3.506	1.142	1.128	0.495	0.177	0.47	0.814	0.366	2.13	0.833	0.602
PF20410.1	0	0	0.024	0	0	0	0	0.071	0	0	0	0
PF05610.14	0.092	0	0.04	0.368	0	0	0	0	0	0	0.14	0.589
PF02055.19	0.66	1.746	0.188	0.278	0.031	0.126	0	0.636	0.27	1.064	0.334	0.234
PF17189.7	0.313	0.323	0.048	0	0.111	0.141	0	0.297	0.151	0.652	0.089	0.083
PF19291.2	0	0	0.026	0.068	0.022	0	0	0	0	0	0	0
PF00723.24	0.039	0.204	0.034	0.068	0.022	0.104	0	0.026	0.064	0	0	0
PF02735.19	0.116	0	0.255	0	0.053	0.554	0	0	0	0	0.058	0.166
PF01315.25	1.235	2.898	1.546	4.528	1.61	1.7	1.787	1.695	1.785	2.489	0.718	1.307
PF02738.21	1.263	2.898	1.564	4.528	1.61	1.7	1.825	1.695	1.785	2.515	0.755	1.307
PF20256.1	1.686	3.59	2.35	6.262	1.966	2.239	2.549	2.05	2.379	3.073	0.908	1.658
PF05559.14	0	0	0.024	0	0	0	0	0	0	0	0	0
PF02472.19	28.252	53.581	25.046	28.354	166.995	12.793	10.93	29.676	18.54	79.79	230.598	360.648
PF07676.15	39.898	74.05	29.188	28.64	92.381	19.332	8.101	48.141	28.609	104.667	141.297	206.671
PF00326.24	9.486	17.264	8.432	6.323	16.457	7.183	2.035	9.682	6.201	21.874	20.787	33.927
PF00199.22	0.105	0.172	1.25	0.25	0.552	0	0.056	0.084	0	0.039	1.735	3.678
PF06628.15	0.105	0.172	1.273	0.25	0.552	0	0.056	0.084	0	0.039	1.735	3.678
PF18011.4	0	0	0.059	0	0.011	0	0.023	0.02	0	0	0.163	0.409
PF02347.19	7.343	12.249	5.168	5.788	7.689	5.895	2.858	11.825	7.088	26.015	22.399	33.111
PF01401.21	0	0	0	0	0	0	0	0	0	0	0	0
PF08019.15	0.018	0	0.821	0	0.771	0	0	0	0	0	0.798	0.58
PF01656.26	8.548	11.604	6.313	18.182	9.424	11.672	8.06	13.997	7.618	20.015	9.697	15.869
PF04241.18	0	0	0.042	0	0.054	0	0.128	0	0	0	0	0
PF00116.23	0	0	0.141	0	0.135	0	0	0	0	0.06	1.012	0.963
PF06481.17	0	0	0.032	0	0.036	0	0	0	0	0.06	0	0.071
PF00115.23	0.017	0.328	0.21	0	0.067	0.313	0.071	0.089	0.064	0.266	1.262	1.794
PF17899.4	0	0	0	0.069	0	0	0	0	0	0.032	0	0
PF07720.15	0	0	0	0	0	0	0	0	0	0	0	0
PF05299.15	0	0	0	0.069	0	0	0	0	0	0.032	0	0
PF00183.21	7.355	54.398	18.192	46.806	20.963	102.947	29.361	24.751	18.583	42.979	46.147	34.864
PF00724.23	2.688	6.206	0.676	5.807	7.673	6.944	2.34	6.849	4.01	5.628	11.862	6.162
PF14361.9	0	0	0.019	0	0	0	0.016	0	0	0	0	0
PF00722.24	0.456	0.511	2.465	1.793	5.65	1.392	0.226	0.677	0.299	0.33	6.513	10.206
PF06964.15	6.594	16.646	1.928	11.065	5.243	17.174	6.109	8.268	6.238	12.597	5.92	4.785
PF12242.11	0	0	0.013	0	0.07	0	0	0	0	0	0	0
PF12241.11	0	0	0.013	0	0.07	0	0	0	0	0	0	0
PF07055.15	0	0	0.013	0	0.07	0	0	0	0	0	0	0
PF01578.23	0.194	0	0.227	0.217	0.214	0	0.15	0.189	0.191	0.053	0.107	0.557
PF03740.16	0.279	0.623	1.249	0.343	2.076	0	0.203	0.525	0.362	2.239	1.92	3.159
PF03301.16	0	0	0.019	0	0	0	0	0	0	0	0	0.15
PF05819.14	0	0	0.033	0	0	0	0	0	0	0	0	0
PF03211.16	0	0	0.014	0	0	0	0	0	0	0	0	0
PF01052.23	43.715	186.182	14.509	103.083	42.485	218.419	75.616	79.42	41.003	61.419	36.024	49.15
PF09483.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01514.20	12.11	77.176	1.074	36.74	8.5	90.546	19.221	24.833	14.218	21.852	6.779	10.004
PF03958.20	0.014	0	0.069	0	0.054	0	0.063	0.017	0	0.126	0	0
PF01095.22	0.452	0.071	0.068	0.281	0.318	0.521	0.108	0.458	0.115	0.147	0.102	0.034
PF16355.8	7.629	22.089	1.355	10.349	2.088	13.609	8.042	10.586	5.391	15.871	5.393	7.162
PF18565.4	9.65	29.41	1.928	17.177	2.315	23.96	12.137	11.507	5.984	15.339	3.711	5.377
PF13560.9	9.927	6.229	3.735	13.166	4.206	13.64	3.816	7.543	12.42	11.201	4.806	5.452
PF09856.12	0	0	0.012	0	0	0	0	0	0	0	0	0
PF02737.21	126.454	432.273	11.117	228.898	67.283	460.892	92.423	172.193	118.504	246.706	113.587	168.601
PF00725.25	126.454	432.273	11.125	228.622	67.283	460.892	92.423	172.077	118.504	246.442	113.63	168.601
PF13385.9	6.036	13.172	2.09	10.162	2.243	10.88	9.314	8.547	5.716	9.96	7.864	12.84
PF04244.16	0	0	0.01	0	0.027	0	0	0	0.026	0	0	0
PF19306.2	0.058	0	0.279	0.32	0.07	0.026	0.011	0.033	0.046	0.04	0.088	0.062
PF08494.14	0.082	0	0.636	0.32	0.122	0.026	0.021	0.033	0.053	0.04	0.097	0.199
PF00082.25	18.7	33.69	12.662	23.882	11.414	35.075	11.945	27.83	14.415	34.993	24.473	30.445
PF12951.10	0	0.148	0.055	0	0.028	0	0.008	0.016	0.042	0	0.025	0.016
PF03797.22	0.042	0.207	0.232	0.222	0.058	0.16	0.062	0.062	0.102	0.142	0.033	0.107
PF01863.20	2.737	10.796	1.963	8.752	2.808	12.621	4.457	3.911	3.629	5.799	5.124	2.796
PF13676.9	0.889	25.789	1.336	1.121	2.721	15.446	1.658	0.526	2.155	4.468	2.932	2.143
PF09924.12	1.217	4.572	0.326	2.752	1.165	7.092	1.628	1.864	1.25	1.532	1.161	1.774
PF05593.17	4.928	175.433	2.352	35.648	2.105	259.355	17.632	14.332	21.73	16.026	0.656	0.475
PF05960.14	0.646	5.41	0.351	1.367	0.763	3.549	0.655	1.994	1.539	3.298	1.621	2.815
PF02592.18	10.206	30.341	1.716	35.595	2.339	49.217	16.833	10.147	14.184	18.927	2.975	3.794
PF08242.15	0	0.059	0.112	0.414	0.033	0.575	0.022	0	0.037	0.186	0.014	0.02
PF14559.9	17.729	63.418	0.632	25.614	3.316	64.179	31.739	30.101	13.522	21.764	3.325	4.493
PF13174.9	22.966	61.6	5.668	24.632	17.106	44.898	18.456	25.153	13.143	37.42	30.974	39.756
PF02684.18	0.379	0.521	1.061	0.197	0.608	0.364	0.079	0.308	0.179	0.89	0.751	0.898
PF07244.18	5.196	8.62	5.108	4.641	32.094	1.205	1.008	3.821	1.824	6.397	38.673	34.832
PF00345.23	0	0	0.024	0	0	0	0	0	0	0	0	0
PF00577.23	0	0	0.009	0	0	0	0	0.018	0	0.023	0.021	0
PF13953.9	0	0	0.009	0	0	0	0	0.018	0	0.023	0.021	0
PF05229.18	0	0	0	0	0.071	0.452	0	0	0.08	0	0	0
PF08335.14	0.02	0.045	0.148	0	0.042	0.076	0.034	0.052	0	0	0	0
PF01915.25	11.396	16.176	8.715	23.555	21.836	29.787	17.31	21.535	10.18	9.836	19.773	16.209
PF14310.9	11.281	15.889	8.619	23.448	21.493	29.787	17.161	21.027	9.677	8.622	18.804	14.795
PF00246.27	1.196	2.059	0.191	2.853	1.115	4.539	2.281	3.763	2.228	0.942	1.414	2.102
PF11738.11	2.385	10.546	0.985	5.956	1.098	10.635	3.227	7.121	2.888	5.052	1.897	2.556
PF02771.19	226.739	737.06	64.076	453.119	145.126	727.299	187.615	322.559	231.822	468.68	289.526	367.585
PF02770.22	226.738	736.713	64	453.081	145.143	727.203	187.611	322.495	231.822	468.68	289.482	367.585
PF00441.27	227.672	738.743	64.112	453.151	144.997	728.214	188.283	325.502	233.42	471.925	289.052	367.069
PF12969.10	0	0	0.053	0	0.051	0	0	0.024	0	0	0.045	0
PF01841.22	8.325	23.372	4.857	23.483	13.099	37.839	9.634	12.995	8.314	9.302	11.261	12.972
PF04893.20	0.763	0.313	0.663	0	1.783	0.911	1.882	0.925	1.069	1.667	0.805	0.099
PF00875.21	0	0	0.08	0	0.036	0	0	0	0.029	0	0.036	0
PF03441.17	0	0	0.068	0	0.041	0	0	0	0.029	0	0.036	0
PF03929.19	0.025	0.086	0.057	0	0.019	0	0.017	0	0.06	0.062	0.022	0.027
