FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF13597.9	149.724	89.381	140.074	76.167	72.855	226.922	246.951	126.191	116.866	167.561	93.248	77.255	156.511	54.745	60.315	192.202	119.8	69.84
PF11884.11	0	0	0.19	0	0.174	0.407	0	0	0	0	0	0	0.146	0	0	0	0	0
PF00512.28	1333.611	1918.176	2460.948	1211.253	2124.283	5608.171	2180.884	2384.094	2452.623	1423.967	955.19	406.667	1061.316	941.425	636.011	1363.94	2410.867	563.316
PF13417.9	0	4.948	5.135	0.636	9.817	7.827	0.484	10.724	7.033	0	0.089	0	0	0.243	0.709	0	4.069	0.197
PF00043.28	0	1.013	1.732	0.1	1.559	5.483	0	1.519	3.338	0	0	0.181	0	0	0.424	0	1.933	0.196
PF00356.24	400.859	287.271	288.527	142.51	196.278	598.117	557.75	322.349	265.987	485.326	157.773	98.187	370.282	108.626	112.61	381.86	345.372	107.98
PF13377.9	534.389	302.974	303.908	163.273	215.313	623.566	757.16	370.095	290.474	530.421	190.905	116.835	475.442	132.868	134.295	473.44	403.997	132.42
PF04879.19	26.643	7.391	13.78	43.848	7.945	8.782	32.293	10.999	12.002	30.777	1.525	2.432	47.581	6.389	5.559	11.787	3.87	1.809
PF00384.25	31.926	9.619	16.074	54.69	11.269	12.216	36.791	19.133	16.919	33.32	1.99	4.198	53.428	7.895	6.947	20.802	7.898	3.034
PF01568.24	28.665	8.423	14.581	38.278	10.798	12.948	33.891	13.293	12.217	11.203	1.505	3.093	22.388	6.594	5.537	14.121	6.367	2.605
PF00704.31	49.591	55.935	71.114	22.633	39.751	96.218	98.601	59.575	44.771	42.182	33.66	16.937	36.476	9.873	19.649	41.558	75.258	21.185
PF06483.14	0	0	0.094	0.028	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0.054
PF00085.23	579.522	76.815	122.518	218.041	93.361	144.598	1954.816	79.767	68.907	1680.912	114.941	120.984	1136.283	88.366	80.143	712.932	158.016	68.055
PF00126.30	226.163	242.204	306.134	149.106	301.42	771.257	309.486	333.626	373.815	195.892	87.67	26.543	127.43	109.465	66.463	233.804	240.939	61.393
PF03466.23	216.142	238.765	302.875	137.672	296.389	722.91	307.782	336.593	362.599	187.442	84.305	25.608	126.474	109.416	60.305	206.578	233.277	57.734
PF08402.13	121.629	65.706	110.989	62.852	73.758	176.622	401.077	85.728	96.684	212.263	64.484	92.696	190.834	122.5	159.522	168.707	98.813	85.827
PF08447.15	125.05	96.218	92.881	31.321	37.514	122.529	178.476	90.949	77.238	162.816	81.49	54.491	102.906	18.435	41.258	104.535	88.579	67.124
PF02378.21	702.377	144.456	121.277	190.64	74.92	171.427	2943.987	90.227	72.215	806.114	59.596	50.929	602.888	63.426	77.702	500.081	87.822	46.242
PF02302.20	474.316	101.982	63.049	118.173	40.871	44.946	203.313	19.629	38.012	300.82	23.687	16.737	607.165	69.967	92.329	67.636	21.413	6.745
PF00359.25	37.431	29.632	17.807	43.307	17.842	39.077	56.183	26.386	26.062	28.655	8.69	7.331	37.338	13.548	12.84	47.311	22.308	4.512
PF00072.27	5836.896	4307.901	5520.179	2816.472	4214.139	11513.166	7716.328	5322.153	5182.725	6844.175	2663.422	1504.064	4584.987	2312.82	1855.185	5694.184	4963.081	2001.309
PF07228.15	23.326	45.475	54.727	32.011	30.663	60.019	37.003	57.033	52.151	20.846	17.195	6.656	17.745	7.335	9.617	10.323	41.183	7.593
PF13581.9	12.933	43.694	53.107	18.383	30.11	66.132	26.776	49.677	44.058	26.879	16.917	9.327	21.385	9.65	8.159	10.633	35.025	5.477
PF06723.16	249.677	93.429	142.189	77.972	80.04	210.493	342.601	116.928	93.653	275.251	127.451	130.454	233.58	77.128	77.179	218.934	133.952	90.985
PF00590.23	53.686	140.744	133.569	51.075	158.556	210.239	67.565	300.482	273.372	30.049	52.808	28.466	83.874	80.016	42.697	62.17	99.931	24.179
PF01509.21	33.863	36.745	39.375	14.034	29.841	123.931	37.127	45.168	40.848	19.802	36.774	26.484	26.169	11.043	11.829	31.271	42.04	18.024
PF16198.8	30.543	35.64	37.386	14.034	27.726	122.275	36.392	44.539	39.004	19.802	36.774	26.484	17.934	10.266	10.834	31.271	41.794	18.024
PF09157.14	0	1.093	0.302	0.074	0.819	0.69	11.375	0.565	2.39	0	0	0	0.245	0	0	0	0.464	0
PF16732.8	0	0	2.269	0	0.798	0	0	0.227	0.689	0	0	0	0	0	0	0.518	0	0
PF02706.18	16.726	16.236	14.098	5.38	12.66	48.033	20.871	28.207	23.887	25.07	24.501	20.645	21.523	5.377	7.783	3.764	24.745	7.578
PF13807.9	2.268	4.634	12.215	3.893	15.677	39.913	2.902	14.072	14.151	2.742	1.371	1.309	2.541	4.568	1.304	5.809	2.229	2.857
PF13614.9	244.264	429.064	680.465	566.237	650.735	1869.13	447.148	622.832	578.844	254.955	172.903	77.946	218.827	296.838	189.742	242.496	635.126	99.066
PF00854.24	26.515	19.557	54.183	18.432	46.085	84.858	55.435	47.056	40.483	102.058	28.54	60.34	7.49	10.53	3.567	26.534	48.195	8.463
PF08448.13	54.309	51.434	51.529	21.102	27.971	79.885	84.608	60.27	47.589	79.06	43.702	23.024	46.954	11.771	24.705	44.454	70.155	40.169
PF01207.20	30.927	43.038	67.983	34.766	59.241	150.445	48.886	80.941	67.563	47.127	33.7	18.96	82.177	27.823	23.735	26.719	83.111	12.529
PF01225.28	126.828	83.595	112.825	57.035	70.004	185.717	162.484	142.863	119.611	138.705	73.265	56.667	178.627	35.176	42.02	83.501	120.279	28.742
PF08245.15	236.75	208.718	271.552	125.126	177.013	527.174	322.287	320.989	264.181	289.9	185.602	147.513	292.684	71.204	85.599	194.268	276.274	86.65
PF02875.24	202.555	176.668	217.12	99.387	132.336	392.808	268.323	270.887	217.449	227.759	141.269	116.974	257.729	57.477	72.649	157.303	207.898	73.054
PF07902.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18994.3	0	14.781	13.941	2.883	24.425	24.342	0.962	3.989	5.346	0	4.741	0.188	1.561	3.388	2.304	0	8.94	1.454
PF02092.20	0.393	0.901	1.29	3.152	1.711	2.09	5.84	1.358	1.384	2.589	0.081	0	0.631	0.104	0.156	0.14	0.531	0.126
PF01138.24	241.359	221.637	329.763	167.416	222.563	560.817	570.819	339.454	303.762	384.914	262.109	249.502	224.495	233.364	212.66	320.775	254.913	134.733
PF03725.18	170.709	170.01	283.423	132.235	195.77	453.157	434.615	280.669	244.366	274.403	191.043	198.44	160.324	209.358	179.977	190.416	203.26	84.941
PF03726.17	113.399	100.789	141.486	68.201	94.175	228.413	259.286	136.55	114.342	167.037	119.731	113.531	101.618	100.592	89.718	137.989	107.325	57.22
PF00013.32	715.048	339.452	469.941	299.783	232.847	605.414	980.13	330.021	329.023	743.895	502.401	401.985	852.654	424.022	374.606	659.319	358.516	344.198
PF02580.19	33.623	15.856	32.592	18.402	16.1	23.153	75.845	36.66	32.691	53.032	20.173	23.319	20.409	9.498	8.204	10.992	33.306	7.923
PF00528.25	7044.936	1693.093	2175.737	1139.619	1124.531	3710.607	23423.221	2297.5	2120.102	14698.072	1615.228	1285.689	3563.844	1131.859	1171.642	6610.647	2226.602	1133.188
PF00128.27	686.994	360.841	524.49	328.978	326.068	1093.553	979.602	533.475	436.944	836.911	446.103	358.453	914.806	216.243	237.633	656.053	681.324	283.017
PF11941.11	17.807	7.877	17.949	4.563	5.695	14.651	27.601	15.586	13.578	11.556	7.201	2.002	18.979	2.313	5.835	18.633	20.544	4.684
PF13589.9	223.698	163.953	139.031	66.493	78.654	264.311	144.351	135.969	143.24	107.467	95.603	82.128	224.234	92.094	153.554	296.602	135.955	159.5
PF01119.22	15.913	27.046	36.954	16.464	24.841	76.55	24.355	46.162	37.973	19.412	22.592	16.465	28.506	9.23	10.399	9.116	41.734	10.692
PF08676.14	15.913	27.046	37.711	16.464	24.841	76.55	24.355	46.162	37.827	19.412	22.592	16.465	28.11	9.23	10.399	9.116	41.734	10.692
PF08280.14	0	0.233	0.559	0	0.353	0	0.631	0.42	0.47	0	0	0	0	0	0.225	0	0.453	0
PF05043.16	17.945	13.634	4.275	5.061	5.731	13.511	6.437	4.36	11.747	6.786	3.985	1.109	20.209	7.45	3.379	27.434	16.426	3.11
PF06166.15	14.415	2.057	3.193	1.906	2.995	3.446	32.104	1.789	1.846	23.188	0.972	0	7.811	0.771	1.291	0.629	0.573	0.069
PF05045.15	0	0	0.141	0.463	0.288	0.905	0	0.5	0.421	1.647	0.253	0	1.144	0.149	0.29	0.593	1.119	0
PF09028.13	0	0	0	0	0	0	1.414	6.106	3.316	0	0.068	0	0	0	0	0	0	0.129
PF06605.14	0	16.115	15.758	5.371	35.636	35.43	4.961	5.922	7.779	2.054	6.634	51.152	1.561	4.025	3.775	0.716	21.624	3.489
PF02498.20	29.709	30.289	64.891	6.168	46.295	68.03	5.922	34.679	70.55	16.34	12.988	6.558	27.322	33.702	29.894	8.622	31.078	6.653
PF17191.7	25.286	27.694	41.472	20.018	30.393	90.842	47.004	54.25	39.874	35.765	18.197	14.639	18.633	8.456	9.372	19.709	42.74	12.321
PF19833.2	30.396	27.876	42.837	20.121	32.562	88.832	47.768	53.573	40.011	35.765	18.208	14.699	40.404	10.032	11.681	20.599	42.529	12.271
PF06418.17	191.361	50.846	82.444	35.097	63.202	125.315	99.822	76.373	66.631	298.303	62.354	35.841	242.545	51.338	45.653	43.969	98.671	45.783
PF00117.31	385.797	177.902	239.952	123.421	195.383	390.942	369.668	261.491	224.854	564.414	198.731	134.634	520.253	139.704	125.629	216.587	307.317	114.832
PF06426.17	0.77	1.342	1.76	3.463	3.877	13.827	3.511	7.683	5.087	0	0.552	0.411	1.781	0.802	0.573	0	1.077	0.306
PF00132.27	352.27	249.197	344.958	174.174	353.963	947.285	495.816	360.812	348.263	768.315	332.281	401.679	298.396	155.812	126.346	436.991	399.55	196.694
PF02462.18	0	0	0	0	0.152	0.769	0	0	0	0	0	0	0	0	0	0	0	0
PF14450.9	21.063	35.978	38.377	19.384	22.313	75.192	49.754	36.679	35.377	40.988	31.918	31.712	26.313	15.512	13.767	18.433	28.703	14.689
PF02491.23	0.801	5.513	10.96	6.589	12.673	26.567	4.827	11.976	11.513	9.202	13.13	16.383	3.026	2.555	1.76	1.737	16.325	1.889
PF01098.22	128.27	94.544	101.083	52.909	67.44	247.387	528.791	120.697	108.182	296.626	76.915	79.506	92.582	30.17	30.834	151.324	94.962	51.378
PF13145.9	4.278	6.901	16.724	5.92	7.529	15.755	14.373	11.2	16.631	1.916	5.79	14.259	4.088	2.048	4.463	7.636	2.469	4.456
PF00109.29	63.85	61.877	90.145	37.266	65.679	190.027	92.947	92.562	82.073	176.085	220.727	220.666	48.476	46.786	34.364	82.988	75.98	62.197
PF02801.25	63.85	61.813	90.097	37.253	64.874	190.314	91.877	92.04	81.207	176.085	220.727	220.666	48.476	46.786	34.346	82.988	75.87	62.298
PF04060.16	305.348	68.626	94.413	110.643	49.27	96.349	248.583	99.831	67.294	301.308	89.83	68.475	206.655	62.604	52.111	259.374	86.136	49.911
PF14697.9	33.272	9.728	19.202	12.76	6.383	11.819	42.881	17.624	17.977	74.311	22.544	30.311	14.106	5.817	3.539	22.704	36.689	4.759
PF01266.27	75.8	46.911	49.199	65.556	46.506	121.381	59.859	72.012	48.429	60.146	34.324	23.933	72.088	26.493	19.898	32.497	68.683	17.7
PF07219.16	0	0.135	0.488	0.04	1.01	0.799	0	1.062	0.268	0	0	0	0	0	0.099	0	0.853	0.081
PF00133.25	231.781	192.597	287.637	141.708	194.485	477.686	365.301	305.39	273.164	287.27	206.196	160.12	308.249	172.262	155.991	276.893	255.286	130.517
PF08264.16	238.902	201.466	303.996	145.202	200.157	490.088	372.296	316.183	277.435	304.173	216.154	164.332	309.645	170.471	154.759	298.671	265.992	138.697
PF06827.17	15.238	17.939	30.095	21.674	23.673	58.876	40.934	40.912	35.505	18.906	8.609	10.678	63.437	17.429	15.885	20.898	25.648	6.84
PF12564.11	0.552	0.842	2.865	0.246	1.05	1.16	0	0.178	0	0	0.209	0	0	0.039	0	0	1.598	0
PF01555.21	77.346	297.7	464.046	218.325	485.217	1008.548	182.712	426.818	431.941	44.131	98.314	32.344	60.617	235.132	145.46	57.114	379.732	55.463
PF02384.19	172.005	197.376	342.479	286.938	467.36	1070.443	567.024	383.549	392.406	149.305	64.081	18.927	119.56	201.133	99.254	149.015	328.951	43.079
PF06472.18	0	0.286	0.152	0.037	0.576	0	0	0.258	0.132	0	0	0	0	0	0	0	0	0.109
PF00308.21	77.578	35.917	65.395	28.764	42.756	100.005	89.03	47.192	49.753	133.961	46.331	38.627	32.849	14.091	12.999	68.577	78.25	10.844
PF08299.14	77.578	36.316	62.114	28.764	44.307	107.49	89.03	46.79	48.331	133.066	46.008	38.389	32.849	13.732	12.999	67.992	75.506	10.658
PF07242.14	0	0	0	0.096	0	0	0	0	0	0	0	0.058	1.027	0	0	0	0.226	0.031
PF01527.23	407.773	478.81	653.745	598.273	459.925	1832.105	424.563	254.315	218.75	310.033	153.815	77.543	520.592	215.694	164.799	299.028	265.926	95.133
PF02557.20	41.161	36.094	52.396	22.714	37.872	93.458	52.521	47.94	35.031	55.295	28.156	15.097	72.375	20.972	27.494	42.345	74.09	24.817
PF03444.18	3.152	3.029	2.204	10.388	9.771	27.151	27.747	9.343	9.948	1.549	1.113	3.288	6.259	23.698	30.707	9.223	3.495	2.177
PF01628.24	68.05	42.72	45.564	34.195	37.702	101.201	49.577	43.969	56.172	23.241	30.042	20.302	335.43	62.281	103.309	96.698	41.815	50.106
PF01025.22	94.789	87.631	94.109	48.475	75.761	127.556	189.942	72.853	71.017	27.394	60.258	45.648	729.148	93.451	158.554	101.54	98.422	90.491
PF06100.14	7.687	30.675	21.809	31.289	27.831	114.506	44.403	53.104	79.229	10.569	14.456	3.14	33.823	27.592	19.934	9.23	26.636	10.09
PF08220.15	63.339	140.866	204.887	143.901	220.843	502.715	87.259	183.569	181.386	70.404	57.784	29.843	131.859	110.646	57.55	119.54	139.107	35.216
PF00455.25	56.663	28.063	39.926	30.677	25.62	58.57	66.357	36.655	41.247	55.725	27.852	25.824	114.747	18.767	19.254	93.787	26.191	16.234
PF00294.27	786.16	241.919	294.719	210.503	171.562	460.993	1320.575	326.735	269.338	896.916	252.261	218.154	726.796	274.935	201.231	601.203	297.915	179.163
PF13396.9	34.119	41.169	54.137	21.12	29.084	80.867	103.541	60.007	50.937	65.515	30.485	24.048	26.863	17.265	15.819	54.205	75.848	17.314
PF03668.18	50.955	36.297	41.602	21.83	33.512	98.974	128.135	41.844	46.484	47.876	24.241	24.495	64.209	19.073	19.587	43.976	47.242	17.994
PF01933.21	5.609	2.248	3.065	4.459	4.49	7.074	2.014	3.106	6.616	2.992	0.405	0	27.56	2.426	2.929	1.178	2.089	0.325
PF10298.12	62.461	33.016	31.38	20.543	10.148	65.814	52.948	24.482	24.506	62.465	28.3	20.513	78.798	6.911	16.76	51.211	33.65	26.109
PF14527.9	70.414	40.094	40.701	26.23	13.458	79.249	60.816	32.958	34.451	68.991	29.159	22.239	81.407	11.544	21.459	53.959	35.921	26.109
PF02650.17	70.414	40.094	40.622	26.23	13.458	79.249	60.816	32.958	33.988	68.991	29.159	22.239	81.407	11.544	21.459	53.959	35.736	26.109
PF01226.20	36.147	5.435	10.536	13.799	7.094	15.494	48.894	9.476	7.886	94.664	17.487	18.82	32.255	4.673	9.191	43.731	24.991	6.559
PF04167.16	46.578	18.769	10.34	9.517	4.641	39.971	101.563	21.353	13.554	110.201	10.142	5.327	9.53	2.145	2.746	15.5	31.582	6.831
PF00149.31	325.307	238.398	347.329	172.711	392.819	1167.828	454.345	384.412	400.881	320.172	160.192	111.029	220.695	160.809	149.582	250.4	325.623	112.88
PF03462.21	120.945	140.34	236.579	101.592	153.609	410.737	146.971	192.212	189.862	103.068	151.716	93.53	195.443	69.31	72.133	146.255	189.013	88.778
PF00472.23	119.584	148.315	251.851	106.533	172.327	454.112	148.973	204.91	202.653	104.56	153.124	92.966	197.012	76.845	73.673	146.683	189.253	90.897
PF18075.4	79.854	45.022	53.385	23.972	40.14	160.169	188.222	48.51	52.032	118.429	34.731	31.47	75.071	17.928	17.758	56.355	48.23	26.058
PF02687.24	841.709	1835.298	2295.817	1292.216	2403.955	5637.673	8391.383	2636.909	2608.506	882.72	776.885	248.761	675.349	1068.036	543.948	1281.96	2415.84	413.64
PF00268.24	2.631	1.415	1.287	1.634	3.243	2.468	6.186	2.116	1.859	0	0	0.114	9.265	0.986	1.25	0.561	1.431	0
PF08343.13	0	0.156	0.472	0.927	0.236	0.602	0.982	0.474	0.125	0.292	0.494	0	0.416	0	0	0	0	0.185
PF00317.24	2.608	5.103	11.13	3.292	12.267	37.346	2.421	8.88	8.445	1.04	1.215	1.201	9.38	5.935	3.048	3.575	1.675	4.03
PF02867.18	4.712	18.672	42.059	22.128	53.583	140.229	4.635	29.412	22.182	9.394	16.331	11.822	9.38	6.079	3.299	3.575	29.591	4.229
PF07972.14	0	0	0	2.107	1.14	0	11.696	0	1.224	2.048	0	0	0	0	0	0	0	0
PF00462.27	13.39	4.679	13.666	5.688	4.697	8.217	6.916	3.251	5.663	15.033	14.088	14.336	36.911	1.875	11.586	34.07	21.984	12.917
PF02660.18	75.107	34.009	42.099	25.6	25.69	67.351	162.443	48.103	34.77	80.086	27.395	20.873	101.111	8.276	17.66	44.39	53.407	19.555
PF00857.23	68.33	57.875	61.457	25.401	29.667	120.723	118.804	65.435	55.505	79.184	36.787	17.102	38.749	13.809	15.408	39.124	70.302	18.873
PF00929.27	89.556	94.522	110.342	55.231	70.858	219.197	175.76	109.35	101.596	103.558	55.414	49.916	39.054	29.194	27.312	60.16	114.047	25.707
PF01544.21	49.891	22.286	43.809	8.495	44.533	47.442	23.388	41.731	36.358	25.524	6.297	5.575	94.245	11.565	10.381	9.753	36.756	2.66
PF00471.23	350.802	141.339	247.547	159.207	145.069	212.753	373.987	100.814	118.732	199.642	216.733	159.714	552.72	427.03	339.731	320.113	106.769	120.652
PF00926.22	0.908	14.689	24.813	10.863	24.864	32.334	5.031	23.827	18.928	9.401	16.063	15.931	8.261	5.826	3.455	6.284	22.125	8.196
PF00925.23	0.908	14.689	24.948	11.035	25.407	33.375	5.031	22.647	18.962	8.87	16.063	15.931	8.261	5.826	3.604	6.284	21.791	8.196
PF01479.28	1095.868	427.713	587.146	278.075	266.929	622.405	1332.642	421.801	386.177	1077.157	630.394	456.078	817.184	452.051	398.217	1102.266	428.192	377.665
PF01783.26	1335.928	142.543	211.213	124.513	103.008	167.252	2622.89	69.824	72.697	2426.715	399.387	214.694	512.216	179.962	182.47	1898.683	181.507	209.73
PF13231.9	55.892	52.258	51.378	14.374	26.669	90.762	213.427	78.035	66.796	84.155	32.375	20.386	13.696	8.111	12.129	40.006	86.106	15.801
PF00535.29	908.172	862.174	854.848	310.921	516.928	1595.818	2011.414	1134.952	994.9	1266.17	593.096	445.125	546.072	343.163	317.872	725.038	952.02	314.22
PF00486.31	1077.021	2015.522	2867.358	1675.623	2682.248	7162.315	1884.547	2785.482	2878.479	1396.743	918.599	393.324	1189.588	1274.025	748.219	1562.264	2528.978	576.185
PF01569.24	65.486	18.154	35.797	17.915	28.032	65.361	239.016	31.499	33.142	197.326	25.829	27.932	34.579	7.205	10.092	57.732	44.808	18.607
PF13522.9	76.944	58.752	59.325	22.982	33.58	116.987	87.509	58.472	49.208	113.899	45.916	38.845	49.594	22.222	18.786	77.523	55.238	19.778
PF01380.25	327.922	159.946	224.179	109.351	111.384	375.628	501.064	165.876	162.762	459.532	184.319	151.456	276.468	86.19	87.364	439.982	212.032	104.801
PF20582.1	52.126	28.965	30.432	19.917	25.494	65.901	91.708	28.627	27.445	48.804	32.616	34.159	39.955	9.128	17.326	51.811	27.557	21.486
PF04002.18	57.207	58.223	70.155	64.642	77.692	232.863	101	66.205	60.941	50.506	46.004	35.089	43.864	33.835	32.698	55.518	123.022	31.099
PF00122.23	142.428	166.303	201.937	111.988	184.532	448.915	219.143	250.218	224.758	183.765	103.07	53.612	351.45	91.027	73.231	169.53	220.438	47.252
PF00702.29	218.719	183.752	274.92	146.659	212.839	546.482	257.694	281.798	250.1	305.422	124.822	52.415	381.342	107.101	92.206	226.785	292.503	62.597
PF06114.16	44.429	120.164	146.33	145.705	258.268	694.999	217.201	220.166	338.105	92.928	52.31	16.324	50.275	134.147	58.108	86.124	163.785	24.843
PF10543.12	19.665	8.264	12.509	17.857	16.709	51.16	65.833	25.385	15.776	30.781	6.599	2.193	10.97	1.883	0.518	27.191	18.806	1.763
PF10552.12	0	0	0.171	0	0.361	0	0	0	0.35	0	0	0	0	0	0	0	0	0
PF07193.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07352.15	0	4.741	25.953	15.935	12.129	54.398	35.467	63.992	21.186	1.812	0.45	0.341	0	0.613	1.257	2.24	7.504	1.132
PF02195.21	139.258	750.417	1176.801	724.134	1180.681	2802.761	595.554	1084.868	1029.094	137.876	262.895	69.115	230.926	432.621	272.741	239.194	919.056	131.827
PF17762.4	60.111	43.776	80.6	35.845	53.046	144.509	78.145	65.722	70.356	39.068	35.869	18.493	53.371	18.561	18.226	37.106	85.905	17.551
PF06563.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00692.22	57.29	55.83	75.779	71.656	99.118	266.211	103.478	97.094	107.427	56.31	30.561	36.281	93.896	42.429	33.697	49.451	53.685	20.193
PF07097.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11217.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18013.4	6.197	9.673	14.456	6.504	13.01	33.584	3.264	27.039	13.92	6.137	4.555	2.598	20.771	8.285	7.802	1.2	19.152	1.392
PF01551.25	141.345	297.228	395.448	170.512	345.421	830.635	375.411	381.648	390.897	151.796	194.208	124.737	167.032	142.485	115.547	126.275	316.531	112.679
PF10651.12	0	0.105	0.505	0.298	0.444	1.061	0	1.081	0.591	0	0.072	1.134	0	0.15	0.149	0	1.581	0.119
PF10779.12	0	0	0	0.767	0	2.411	0	0	0	0	0	0	0	0.6	0	0	0	0
PF04688.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05382.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06971.16	70.83	34.162	38.354	34.265	30.53	93.499	118.292	42.176	39.462	79.874	28.909	24.218	68.804	16.886	17.963	60.262	53.837	22.525
PF02629.22	81.659	35.929	41.771	40.263	32.055	96.454	122.65	48.981	44.279	87.395	31.198	27.431	81.392	19.177	19.054	61.872	57.81	23.747
PF03960.18	579.937	62.571	47.078	25.712	31.457	72.949	2486.104	25.178	33.871	338.386	26.311	13.714	1021.512	59.776	49.795	240.257	17.046	7.742
PF00156.30	540.09	231.125	324.836	148.487	203.207	527.445	687.697	308.315	265.692	833.693	244.733	156.709	598.587	206.521	187.241	245.517	330.732	135.319
PF01979.23	222.273	177.839	206.005	154.291	134.628	450.96	319.481	242.404	206.673	268.047	177.306	137.042	573.148	98.521	151.522	322.559	432.581	163.632
PF07261.14	121.169	56.544	41.588	24.741	24.115	69.599	185.746	35.965	34.29	285.346	37.563	17.454	99.125	18.537	26.501	92.225	53.957	16.37
PF00730.28	112.816	72.686	83.593	48.213	44.802	178.73	181.688	117.305	78.61	124.407	62.194	45.636	125.818	24.217	25.707	82.072	102.014	30.721
PF10576.12	21.493	9.175	7.655	4.266	12.069	15.654	9.08	10.229	6.51	6.383	1.523	1.927	48.173	9.064	4.79	10.072	8.341	2.539
PF04816.15	0	0.654	0	0.898	0.364	0.925	0.876	0.708	0.774	0	0.075	0	0	0.215	0.238	1.265	0	0
PF01784.21	17.084	12.533	22.427	16.318	16.684	39.781	30.599	23.125	22.519	22.652	12.588	18.013	16.915	9.672	3.405	12.793	13.724	5.546
PF01521.23	8.135	3.123	4.281	2.297	4.906	6.492	14.677	2.852	4.396	0.767	0	0.33	7.233	0.791	1.625	0	2.46	0
PF08282.15	339.342	151.149	183.102	53.014	159.079	286.416	211.369	158.324	142.879	126.03	90.668	63.958	579.609	99.658	97.868	87.931	159.034	27.639
PF06197.16	2.869	11.794	9.103	4.905	8.026	20.965	31.403	12.105	17.867	3.948	3.873	0	2.058	17.611	2.451	3.66	7.772	0.41
PF00829.24	1240.409	222.202	371.018	197.319	118.601	276.375	535.162	163.649	148.707	1158.756	471.827	338.01	459.824	276.289	242.925	1096.902	237.116	213.868
PF06325.16	17.979	31.41	31.304	16.149	18.055	75.017	43.055	50.829	34.08	39.777	26.773	20.483	15.509	12.164	11.153	40.111	44.629	16.186
PF04327.15	404.346	82.495	64.003	34.033	17.106	55.119	442.959	34.279	41.067	380.272	137.342	145.815	171.349	38.984	68.623	497.313	46.522	101.568
PF01016.22	1733.217	317.254	456.14	207.235	141.891	263.851	3213.858	162.236	211.226	2640.525	639.833	482.996	936.985	554.092	491.941	2657.741	282.508	476.555
PF02562.19	39.906	43.415	71.096	43.695	52.208	144.375	53.493	67.833	56.223	41.731	46.207	31.319	54.655	27.163	24.199	43.954	74.563	32.233
