#FeatureID	cFA01a_S39	cFA01b_S45	cFA05a_S40	cFA05b_S46	cFA09a_S41	cFA09b_S47	cFA13a_S36	cFA13b_S42	cFA17a_S37	cFA17b_S43	cFA21a_S38	cFA21b_S44	cFT01a_S51	cFT01b_S57	cFT05a_S52	cFT05b_S58	cFT09a_S53	cFT09b_S59	cFT13a_S48	cFT13b_S54	cFT17a_S49	cFT17b_S55	cFT21a_S50	cFT21b_S56	cNA01a_S4	cNA01b_S10	cNA01c_S16	cNA05a_S5	cNA05b_S11	cNA05c_S17	cNA09a_S6	cNA09b_S12	cNA09c_S18	cNA13a_S1	cNA13b_S7	cNA13c_S13	cNA17a_S2	cNA17b_S8	cNA17c_S14	cNA21a_S3	cNA21b_S9	cNA21c_S15	cNT01a_S21	cNT01b_S27	cNT01c_S33	cNT05a_S22	cNT05b_S28	cNT05c_S34	cNT09a_S23	cNT09b_S29	cNT09c_S35	cNT13a_S19	cNT13b_S24	cNT13c_S30	cNT17a_S20	cNT17b_S25	cNT17c_S31	cNT21b_S26	cNT21c_S32
tr|E4SIA7|E4SIA7_LACAR	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
tr|E4SJ30|E4SJ30_LACAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|E6WYT9|E6WYT9_NITSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|E7FMY6|E7FMY6_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tr|E7FQ75|E7FQ75_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
tr|E7FWD9|E7FWD9_ERYRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tr|E7FXX9|E7FXX9_ERYRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tr|E7GDJ9|E7GDJ9_9FIRM	0	0	4	1	2	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	5	8	16	15	12	4	13	14	2	7	4	3	39	19	3	15	9	3	10	12	4	6	13	6	6	13	5	6	8	2	9	7	11	19
tr|E7GG88|E7GG88_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1
tr|E7GNR6|E7GNR6_CLOSY	0	0	2	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	8	11	17	16	13	5	13	12	3	6	1	1	29	14	2	10	3	4	9	11	3	4	6	6	5	11	1	2	5	1	8	7	8	14
tr|E8JMJ8|E8JMJ8_STREI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
tr|F0EMQ9|F0EMQ9_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
tr|F0K241|F0K241_LACD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
tr|F0NSY8|F0NSY8_LACHH	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tr|F0NTP4|F0NTP4_LACHH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F0SF25|F0SF25_PSESL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	4	0	1	2	0	0	0	0	0	0	1	1
tr|F0TEJ3|F0TEJ3_LACAM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
tr|F0TF04|F0TF04_LACAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F1YJ25|F1YJ25_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
tr|F2B0X0|F2B0X0_RHOBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F2JJC0|F2JJC0_CELLD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F2LZ53|F2LZ53_LACAL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
tr|F2LZQ3|F2LZQ3_LACAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F2VY22|F2VY22_LIMFE	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F3PFV2|F3PFV2_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
tr|F3PVK4|F3PVK4_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
tr|F3ZRP3|F3ZRP3_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	2	0	3	1	0	0	0	0	0	0	0	2	0	1	2	2	0	3	6	2	3	4	0	0	0	0	0	1	2	1
tr|F4ACA3|F4ACA3_LACJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr|F4ADE7|F4ADE7_LACJH	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tr|F4AEI5|F4AEI5_LACJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F4BG20|F4BG20_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tr|F4MU77|F4MU77_YEREN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	3	3	0	0	0	0	0	0	0	0
tr|F5IZW5|F5IZW5_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F5J1R6|F5J1R6_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	2	0	4	2	0	0	0	0	0	0	0	3	0	1	3	3	1	3	9	1	2	4	0	0	0	0	0	0	2	2
tr|F5VG40|F5VG40_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
tr|F5X071|F5X071_STRG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F5X5T2|F5X5T2_STRPX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F6ISN2|F6ISN2_LACPE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tr|F7LSJ1|F7LSJ1_BACFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
tr|F7QWZ2|F7QWZ2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
tr|F7R122|F7R122_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
tr|F8DPD4|F8DPD4_LIMRS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|F8L9Q7|F8L9Q7_SIMNZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tr|F8WX71|F8WX71_9BACT	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	4	2	0	5	3	0	0	0	0	0	0	0	5	0	2	4	3	2	4	14	2	4	6	0	0	0	0	0	1	5	2
tr|F8X1R6|F8X1R6_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	2	1	4	4	0	3	3	0	0	0	0	0	0	1	0
tr|G0LZ50|G0LZ50_LACPE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tr|G0UE95|G0UE95_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|G1U9U5|G1U9U5_LACAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|G1U9U7|G1U9U7_LACAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|G1WLB3|G1WLB3_9ACTN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	6	1	2	3	0	3	2	2	0	0	1	0	0	2	2	0
tr|G2SQF3|G2SQF3_LIGR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0
tr|G2SYJ2|G2SYJ2_ROSHA	2	1	2	1	1	1	1	1	1	1	1	0	2	2	1	1	0	1	3	2	2	1	2	3	11	2	2	2	3	2	1	2	2	1	2	2	1	3	3	0	6	1	2	3	3	2	1	4	1	1	2	1	0	1	1	1	3	5	5
tr|G2SYP5|G2SYP5_ROSHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
tr|G2ZBL9|G2ZBL9_LISIP	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	10	1	1	3	2	3	0	1	1	1	1	0	1	2	1	1	2	1	1	2	3	2	1	2	1	1	1	0	0	0	1	1	1	2	3
tr|G5H9N3|G5H9N3_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	0	2	2	0	0	0	0	0	0	0	3	0	1	3	3	1	2	9	1	1	4	0	0	0	0	0	0	2	1
tr|G5H9U7|G5H9U7_9BACT	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	4	0	7	3	0	0	0	0	0	0	0	7	0	2	6	5	2	4	17	3	8	7	0	0	0	0	1	2	5	2
tr|G5HHA8|G5HHA8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tr|G5HTY0|G5HTY0_9FIRM	1	0	2	0	1	0	2	1	1	1	0	0	0	1	1	1	1	1	1	1	1	2	0	0	0	7	8	15	14	12	4	8	11	2	5	2	2	28	11	1	8	4	3	8	10	5	5	6	3	3	7	2	2	4	1	7	6	7	11
tr|G6F3N1|G6F3N1_LACDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tr|G6FB77|G6FB77_LACLL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1
tr|G6FER9|G6FER9_LACLL	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
tr|G8P2U7|G8P2U7_LACLC	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|G9WGV9|G9WGV9_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|G9YR35|G9YR35_FLAPL	0	0	3	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	3	5	13	8	7	1	7	9	1	4	2	1	19	10	2	11	5	3	6	7	3	6	11	4	2	8	2	4	6	1	5	4	6	10
tr|G9YSR9|G9YSR9_FLAPL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	4	2	2	0	2	1	0	2	1	1	3	3	1	2	2	0	3	2	2	2	1	2	2	2	0	0	1	0	1	2	1	3
tr|H3NJL2|H3NJL2_9LACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tr|H5SYX1|H5SYX1_LACLL	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
tr|H5T170|H5T170_LACLL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	2	0	1	0	1	1	1	0	0	1	0	0	1	1	1
tr|H5TZ25|H5TZ25_9ACTN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|H5U4N0|H5U4N0_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0
tr|H7C725|H7C725_ENTFA	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	1	0	0	0	3	1	2	0	1	1	1	0	1	1	1	1	2	0	1	0	0	1	0	0	0	1	1
tr|H7G1D2|H7G1D2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
tr|H8MIV5|H8MIV5_CORCM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tr|I2CBS9|I2CBS9_BACAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
tr|I3U2V6|I3U2V6_ENTFD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
tr|I3YQ11|I3YQ11_ALIFI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	5	2	0	0	0	0	0	0	0	0
tr|I6T7U8|I6T7U8_ENTHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1
tr|I6T8Q1|I6T8Q1_ENTHA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	3	2	0	1	1	0	1	1	1	1	1	0	2	1	1	1	2	1	1	2	1	1	1	0	0	1	0	1	1	2	2
tr|I7L5X3|I7L5X3_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|I7LGS2|I7LGS2_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|I8U960|I8U960_9ALTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
tr|I8ZN65|I8ZN65_PHOVU	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|I9FJ58|I9FJ58_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tr|I9FW43|I9FW43_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tr|I9JEL5|I9JEL5_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|I9JUP1|I9JUP1_BACFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
tr|I9KZF8|I9KZF8_LACPE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tr|I9QGM8|I9QGM8_9BACE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	3	0	6	3	0	0	0	0	0	0	0	6	0	2	6	5	2	4	15	3	5	6	0	0	0	0	1	1	5	2
tr|I9S8M0|I9S8M0_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
tr|I9SK95|I9SK95_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
tr|I9SXL6|I9SXL6_9BACE	0	0	3	1	1	0	1	3	1	0	0	0	3	0	1	0	1	1	1	3	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|J6YVL1|J6YVL1_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|J7CXA8|J7CXA8_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
tr|J7H3P9|J7H3P9_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tr|J8DJW7|J8DJW7_BACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|J8YNM4|J8YNM4_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1
