CHROMATOGRAM,
p6_d9_gudca_lcag-95_bsh1208_48h.raw,
Data points: 2576,
Time,Intensity
6.6399562,0
6.6422811,0
6.644604,0
6.6469269,0
6.6550727,0
6.6587185,0
6.6618143,0
6.6664872,0
6.6700163,0
6.6737309,0
6.6765767,0
6.6788996,0
6.6812225,0
6.6859621,0
6.6893162,0
6.6924808,0
6.6957745,0
6.700464,0
6.7036161,0
6.7069119,0
6.710041,0
6.714689,0
6.7180202,0
6.7213535,0
6.7260097,0
6.7293305,0
6.7326805,0
6.7358346,0
6.73917,0
6.7425263,0
6.7456929,0
6.7490095,0
6.753647,0
6.7569428,0
6.7606303,0
6.7635803,0
6.7659032,0
6.7682282,0
6.7705511,0
6.7728739,0
6.7751989,0
6.7775219,0
6.7798447,0
6.7821697,0
6.7844926,0
6.7868176,0
6.7891405,0
6.7938509,0
6.7973592,0
6.8004696,0
6.8027946,0
6.8051175,0
6.8074404,0
6.8121445,0
6.8154278,0
6.8187257,0
6.8218924,0
6.8252194,0
6.8285673,0
6.8317465,0
6.835034,0
6.838211,0
6.8418651,0
6.8448776,0
6.8472005,0
6.8495234,0
6.8518484,0
6.8541713,0
6.8564942,0
6.8588192,0
6.8611421,0
6.8634671,0
6.86579,0
6.8681128,0
6.8704379,0
6.8727607,0
6.8750837,0
6.8774086,0
6.8797315,0
6.8843773,0
6.8878065,0
6.8909669,0
6.8956231,0
6.8990752,0
6.9022584,0
6.9069147,0
6.9103605,0
6.9136959,0
6.9168313,0
6.9214708,0
6.9251229,0
6.9282625,0
6.9305853,0
6.9353291,0
6.9387874,0
6.9421123,0
6.9454019,0
6.9485748,0
6.9518727,0
6.9550269,0
6.9583497,0
6.9630039,0
6.9662143,0
6.9695497,0
6.9728726,0
6.9760225,0
6.9793579,0
6.9826642,0
6.9858141,0
6.9891475,0
6.992312,0
6.9956557,0
6.9989578,0
7.0021119,0
7.0054265,0
7.0091598,0
7.0118931,0
7.0142181,0
7.016541,0
7.018866,0
7.0211889,0
7.0235118,0
7.0258368,0
7.0281596,0
7.0304825,0
7.0328075,0
7.0351304,0
7.0374554,0
7.0397783,0
7.0421012,0
7.0444262,0
7.0467491,0
7.049072,0
7.0537408,0
7.0569699,0
7.0603053,0
7.063599,0
7.0667302,0
7.0700989,0
7.0734344,0
7.0765989,0
7.0799093,0
7.0830905,0
7.0864259,0
7.0910696,0
7.09438,0
7.0977133,0
7.1010508,0
7.1057404,0
7.1091008,0
7.1124028,0
7.1155507,0
7.1178757,0
7.1201986,0
7.1225236,0
7.1248465,0
7.1271694,0
7.1294944,0
7.1318173,0
7.1341402,0
7.1364651,0
7.138788,0
7.141113,0
7.1434359,0
7.1457588,0
7.1480838,0
7.1504067,0
7.1527296,0
7.1550546,0
7.1573775,0
7.1597004,0
7.1620254,0
7.1643483,0
7.1666733,0
7.1689962,0
7.1713191,0
7.1750982,0
7.1774211,0
7.1797461,0
7.182069,0
7.1843919,0
7.1867169,0
7.1890398,0
7.1913627,0
7.1936877,0
7.1960106,0
7.1983355,0
7.2006584,0
7.2029813,0
7.2053063,0
7.2076292,0
7.2099521,0
7.2122771,0
7.2146,0
7.216925,0
7.2192479,0
7.2238875,0
7.2274166,0
7.2307145,0
7.2330374,0
7.2353624,0
7.2376853,0
7.2400082,0
7.2423332,0
7.244656,0
7.246979,0
7.2493039,0
7.2516268,0
7.2539518,0
7.2579226,0
7.2625643,0
7.2662538,0
7.2694371,0
7.2717621,0
7.274085,0
7.2764079,0
7.2787329,0
7.2810558,0
7.2833807,0
7.2857037,0
7.2880266,0
7.2903516,0
7.2926744,0
7.2949974,0
7.2973223,0
7.3020452,0
7.3057035,0
7.3090202,0
7.3113431,0
7.3136681,0
7.3159909,0
7.3183159,0
7.3206388,0
7.3229617,0
7.3252867,0
7.3276096,0
7.3299325,0
7.3322575,0
7.3345804,0
7.3369054,0
7.3392283,0
7.3430283,0
7.3453512,0
7.3500678,0
7.3536469,0
7.3569657,0
7.360174,0
7.362499,0
7.3648219,0
7.3671448,0
7.3694698,0
7.3717926,0
7.3741176,0
7.3764405,0
7.3787634,0
7.3810884,0
7.3834113,0
7.3857342,0
7.3880592,0
7.3926988,0
7.3962716,0
7.3996195,0
7.4027695,0
7.4050924,0
7.4074174,0
7.4097403,0
7.4120632,0
7.4143882,0
7.4167111,0
7.419034,0
7.421359,0
7.4250819,0
7.4274068,0
7.4320464,0
7.435386,0
7.4387172,0
7.4420506,0
7.4453525,0
7.4486526,0
7.4520088,0
7.4551233,0
7.4574462,0
7.4597691,0
7.4620941,0
7.464417,0
7.466742,0
7.4690649,0
7.4713878,0
7.4737127,0
7.4760356,0
7.4783586,0
7.4806836,0
7.4830065,0
7.4853314,0
7.4876544,0
7.4899772,0
7.4923022,0
7.4946251,0
7.496948,0
7.499273,0
7.5015959,0
7.5039209,0
7.5062438,0
7.5085667,0
7.5108917,0
7.5132146,0
7.5155395,0
7.5201937,0
7.5236708,0
7.5270207,0
7.5301457,0
7.5324707,0
7.5347936,0
7.5371186,0
7.5394414,0
7.5417643,0
7.5440894,0
7.5464123,0
7.5487352,0
7.5510601,0
7.553383,0
7.555708,0
7.5580309,0
7.5626705,0
7.5661642,0
7.5694475,0
7.57411,0
7.5774016,0
7.5806933,0
7.5838266,0
7.5871786,0
7.5907849,0
7.5936557,0
7.5959807,0
7.5983036,0
7.6029452,0
7.6061764,0
7.6094806,0
7.6128326,0
7.6159764,0
7.619293,0
7.6226034,0
7.6257908,0
7.6290784,0
7.6322471,0
7.6355741,0
7.6388908,0
7.6420678,0
7.6453741,0
7.6485886,0
7.6518573,0
7.6551865,0
7.6583573,0
7.6616948,0
7.6648677,0
7.6681989,0
7.671551,0
7.6747093,0
7.6780218,0
7.6813613,0
7.6846654,0
7.6893217,0
7.6927946,0
7.6959591,0
7.7006153,0
7.7040966,0
7.7072237,0
7.7095486,0
7.7118715,0
7.7141944,0
7.7165194,0
7.7188423,0
7.7211652,0
7.7234902,0
7.7258131,0
7.7281381,0
7.7327859,0
7.7362859,0
7.7394463,0
7.7441025,0
7.7475817,0
7.7509463,0
7.7540733,0
7.7566462,0
7.7589691,0
7.761292,0
7.763617,0
7.7659399,0
7.7682648,0
7.7729044,0
7.7762627,0
7.7795773,0
7.7829023,0
7.7862439,0
7.7895668,0
7.7927231,0
7.7950459,0
7.7973709,0
7.7996938,0
7.8020167,0
7.8043417,0
7.8066646,0
7.8089875,0
7.8113125,0
7.8136354,0
7.8159604,0
7.8182833,0
7.8206062,0
7.8229311,0
7.825254,0
7.8275769,0
7.8299019,0
7.8322248,0
7.8345498,0
7.8368727,0
7.8391956,0
7.8429374,0
7.8452602,0
7.8475851,0
7.849908,0
7.8522309,0
7.8545559,0
7.8568788,0
7.8592038,0
7.8615267,0
7.8638496,0
7.8661746,0
7.8684975,0
7.8708204,0
7.8731454,0
7.8754682,0
7.8777933,0
7.8801161,0
7.8824391,0
7.884764,0
7.8870869,0
7.8894119,0
7.8917348,0
7.8940577,0
7.8963827,0
7.8987056,0
7.9033452,0
7.9068806,0
7.9100785,0
7.9124013,0
7.9147263,0
7.9170492,0
7.9193721,0
7.9216971,0
7.92402,0
7.9263429,0
7.9286679,0
7.9309908,0
7.9333158,0
7.9356387,0
7.9379616,0
7.9426012,0
7.9461219,0
7.9494698,0
7.9526198,0
7.9549448,0
7.9572677,0
7.9595927,0
7.9619156,0
7.9642385,0
7.9665634,0
7.9688864,0
7.9712093,0
7.9735342,0
7.9758571,0
7.9781821,0
7.9805051,0
7.9828279,0
7.9851529,0
7.9874758,0
7.9897987,0
7.9921237,0
7.9944466,0
7.9967716,0
7.9990945,0
