FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF03449.18	Transcription elongation factor, N-terminal	2.55772500254376	2.74941507469654	2.39367412815665	-0.264983539146109	1.20257919114641	-0.198122782117047	0.40633333423216	0.509107539334889	0.840954824979054	0.477482023966073	0.854973175102424	none
PF01272.22	Transcription elongation factor, GreA/GreB, C-term	2.56203170284258	2.75443647994017	2.39088953328809	-0.258390616236515	1.19656548072799	-0.205592931290742	0.403666667593029	0.49693965012273	0.837089263216945	0.46221004113668	0.852645991774254	none
PF05848.14	CtsR N-terminal HTH domain	-2.1306806512795	-2.51237853579454	-1.72314456073209	0.786898929021834	4.40662360900046	0.150897890591053	0.417194269364957	0.489853847994132	0.835174142345449	0.491165054087116	0.857601749721071	none
PF17727.4	CtsR C-terminal dimerization domain	-2.1242119239652	-2.55643951278142	-1.63029032316209	0.863192431352591	4.34986887751918	0.179559468661373	0.406864379433255	0.443014752120586	0.821375695830301	0.451571458155521	0.83847840337495	none
PF02482.22	Sigma 54 modulation protein / S30EA ribosomal protein	1.45295056273457	1.66882476255562	1.20706100089274	-0.616864262297844	1.75942944942441	-0.262495804964595	0.344218595398492	0.166369881964725	0.731099325269503	0.26986125948355	0.758051171631486	none
PF16321.8	Sigma 54 modulation/S30EA ribosomal protein C terminus	1.46408423648935	1.68555075946631	1.20639980612673	-0.634279565570493	1.7334547297892	-0.273075023388767	0.336333335030625	0.165409374070251	0.731801215485332	0.261289647490751	0.749668089238452	none
PF00676.23	Dehydrogenase E1 component	0.00853486542641146	-0.221131097030313	0.463398562164212	0.654723755347121	3.48098003737529	0.147567705832541	0.408666667541537	0.553721000548821	0.857266025755524	0.500152183527873	0.865194431597165	none
PF13612.9	Transposase DDE domain	1.09471049538093	1.61104101936976	0.0925995692413268	-1.46401964327162	2.50550481701421	-0.491414589606327	0.259580142847009	0.0589821981125417	0.709096632975687	0.0777875004252713	0.611422942231098	none
PF03099.22	Biotin/lipoate A/B protein ligase family	1.99429995277313	2.12602148401456	1.87126581886556	-0.317901101726296	1.53591397210567	-0.155614819044191	0.40133333428393	0.354384284131282	0.786526175730247	0.469565812031554	0.855379624664362	none
PF10437.12	Bacterial lipoate protein ligase C-terminus	-2.19920701953883	-2.91793653909425	-1.39013146077459	1.47633713653561	4.32966384558615	0.301780804938009	0.346000001575372	0.330618635854003	0.78366131394635	0.295716782611654	0.756898948525531	none
PF02901.18	Pyruvate formate lyase-like	4.46753928795117	4.63690798450141	4.16061825135676	-0.435526445316371	0.783712257684399	-0.529225863949353	0.285666669098005	0.096300605294965	0.715588737380824	0.11129656720988	0.660182927896908	none
PF01228.24	Glycine radical	4.5321054210452	4.69530004407058	4.2346395842031	-0.416124987474151	0.770513679099353	-0.491559540771609	0.296333335594271	0.110342227181673	0.718860656736989	0.122725026218902	0.675648255008235	none
PF01098.22	Cell cycle protein	3.86239602341114	3.94419740340604	3.74326802948617	-0.138033317511177	0.852585734740796	-0.134190963094571	0.431000000651292	0.589185821016879	0.868269703798801	0.55369676009816	0.888364689331215	none
PF00289.25	Biotin carboxylase, N-terminal domain	1.11395118139722	0.729817607531204	1.38836827493905	0.653813239855737	2.18557639515718	0.232920913050447	0.362666668042032	0.305998548178208	0.774163720360481	0.346572231779528	0.800494315871295	none
