CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF06574.15	1	1	20	6	0.015984137249413
PF01687.20	1	0.898239271017049	24	0	0.0194667889175125
PF00056.26	1	0.13380658436214	24	6	0.269638501325729
PF02866.21	0.808668058141859	0.0832745443856555	24	6	0.269004521255683
PF13580.9	1	0.647739564961787	24	0	0.0485867117247678
PF00367.23	1	1	20	4	0.364914257290443
PF00358.23	1	0.455602586713698	20	6	0.168631090448961
PF01418.20	1	0.647739564961787	20	16	0.13722646043243
PF00121.21	1	0.207574955908289	24	20	0.963468646260471
PF01507.22	0.808668058141859	0.0832745443856555	24	8	0.0431249024573671
PF11922.11	1	1	20	4	0.00520135971894682
PF13238.9	1	0.207574955908289	24	6	0.0172244847040476
