cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
5579	202.1075574423639	1.0245512	-1	5579.0	pantothenic acid CollisionEnergy:102040
10995	202.10762817342533	1.6685535	-1		
7398	202.10766930325363	1.4365506	-1		
49231	202.1086000449087	10.61404	-1		
48887	202.10860378219195	10.454595	-1		
48003	202.10861817185275	10.054482	-1		
48406	202.1086240838408	10.224158	-1		
47919	202.10863332520088	9.919242	-1		
2562	202.1184442223829	0.5862172	309		
3307	202.1343966900729	0.6958282	-1		
22975	202.14398630446388	2.714193	-1		
19540	202.14405876257777	2.2992468	418		
1238	202.15466536994387	0.4422546	542		
9510	202.154762108824	1.5841521	136		
419	202.1914075140624	0.38570526	-1		
9065	203.0485299420485	1.5509135	-1		
1055	203.05271654961587	0.43754956	-1		
21877	203.08151994181537	2.577513	349		
3215	203.0817166303715	0.70572287	-1		
2842	203.1026970263032	0.6860716	-1		
19206	203.11039056294445	2.2739627	323	19206.0	DIETHYL 2-METHYL-3-OXOSUCCINATE
1239	203.11268407327304	0.50567466	28	1239.0	SEBACATE
21470	203.11826268189404	2.56103	58		
28215	203.12815171138507	3.9389856	-1		
14653	203.12817022457605	1.9107666	-1		
15320	203.13918224837548	1.9803197	136		
3164	203.13921228064856	0.67296743	-1	3164.0	Leu-ala - 40.0 eV
4844	203.13925118971227	0.8923204	366	4844.0	Spectral Match to L-Alanyl-L-norleucine from NIST14
6781	203.1392664488284	1.2924839	366	6781.0	Massbank:PR311068 Alanylleucine (isomer of 674)
5583	203.1392905297556	1.0322313	366	5583.0	Spectral Match to L-Alanyl-L-norleucine from NIST14
7081	203.14892436195657	1.3070661	127		
1049	203.15039492025656	0.4416091	-1		
708	203.223091145818	0.4071733	28	708.0	N1, N1'-(butane-1,4-diyl)bis (propane-1,3-diamine)
1712	204.0437429546465	0.47645324	42		
2836	204.0631351575304	0.624676	-1		
6449	204.0692809633623	1.2378564	529		
2614	204.0868181903915	0.5882816	-1		
4074	204.08682066981385	0.77123046	-1	4074.0	Candidate Aminoadipic acid-C2:0 (delta mass:42.0105)
1518	204.0868537208832	0.47487563	42	1518.0	Spectral Match to N-Acetyl-D-glucosamine from NIST14
2351	204.0968997806245	0.5334551	-1		
9458	204.1022963456489	1.5862501	-1		
4801	204.123215206218	0.84461087	-1		
1450	204.12326332097703	0.5068911	309		
24159	204.1232828739308	2.9456682	136		
6300	204.1233009635376	1.1995131	529		
8688	204.12330436107803	1.6477152	-1		
23366	204.12331477159856	2.778608	136	23366.0	Possible lac-Ile/Leu
15056	204.12332659872112	1.8693775	418		
2563	204.1338505622235	0.5855373	309		
1718	204.13387498103148	0.46869177	42		
12181	204.15973910823377	1.7458401	-1		
5412	204.1708014037297	0.9659893	-1		
4201	204.1708570628462	0.7364732	-1		
710	204.95709600023767	0.40445524	-1		
49593	205.0171433277252	10.775821	-1		
4046	205.08217977979385	0.76837283	-1		
8973	205.09743180922257	1.5432687	311	8973.0	Tryptophan
12424	205.09773978101444	1.7233977	349		
11366	205.1072933019616	1.6905823	-1		
2493	205.1182460477602	0.5910386	-1	2493.0	Spectral Match to Ser-Val from NIST14
5766	205.1548043778364	1.0576861	-1		
7794	205.1549594604014	1.4894944	-1		
10404	206.0402243721782	1.6310037	-1		
4528	206.0449375021869	0.84404343	-1		
10870	206.04512443901044	1.659209	-1	10870.0	xanthurenic acid CollisionEnergy:205060
21072	206.08140737491456	2.460687	-1		
19878	206.0815045360372	2.3430793	227		
2736	206.1024451200171	0.6091342	-1		
4778	206.10251765168425	0.9454544	451		
14985	206.1177559579811	1.9386183	-1		
21445	206.1289134578808	2.519955	-1		
5631	206.1388481495417	1.0358102	451	5631.0	Dexpanthenol CollisionEnergy:102040
49546	207.0174775280548	10.765442	-1		
823	207.0506019735021	0.4165208	-1		
22972	207.0998869511241	2.743709	-1		
15962	207.1016438492773	2.0167308	-1		
11007	207.101748454216	1.6906211	-1		
2286	207.1130264935716	0.57272863	235		
2805	207.149281526416	0.62418306	542		
11559	207.149442206598	1.7060484	-1		
11906	207.65753365853453	1.7329634	-1		
49741	208.0394051653564	10.789091	397	49741.0	23
620	208.0394330992703	0.4206221	397	620.0	23
6655	208.0606307203377	1.2756097	-1	6655.0	NCGC00385842-01_C10H9NO4_(3-Hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid
7405	208.0607176629292	1.4259158	136		
12114	208.0607184495613	1.7486814	136		
15293	208.09705144130865	1.9820014	-1		
18135	208.09709430066687	2.1786222	323	18135.0	2976435 - 40.0 eV
10495	208.16269256652177	1.638669	-1		
27338	208.19088489186672	3.6357253	-1		
49536	209.0128123234346	10.763516	-1		
16565	209.117154235094	2.0328386	193		
22942	209.11730945194847	2.7470078	193		
8348	209.1285186937944	1.4098487	334		
9139	209.13885107259665	1.5903636	-1		
27041	209.1538106590805	3.5503619	-1		
34126	209.15383200408337	6.788992	-1		
32087	209.15385709546592	5.68173	-1		
49579	209.94606791583536	10.77557	-1		
4730	210.05051032533973	0.8740855	-1		
2232	210.0608068120924	0.57343733	580		
15309	210.0732751419692	2.012812	-1		
3262	210.0760933354929	0.68194586	-1		
17259	210.0762969056656	2.104346	-1		
20495	210.07636994594696	2.4083853	-1		
2039	210.0765150964021	0.5557468	334		
2101	210.08717754137024	0.5634321	580		
15102	210.1114264720086	1.9605125	-1		
23357	210.11263209102697	2.8009784	-1		
2458	210.11263354264537	0.5358581	-1		
4262	210.1126938933804	0.7951029	565		
8052	210.11274615411168	1.5113865	-1		
11163	210.11276597612405	1.6437626	-1		
13985	210.134310456968	1.8768135	-1	13985.0	minoxidil
8074	210.1855807682073	1.5117646	-1		
3098	210.19637373029587	0.6669579	-1		
9314	211.0579487311853	1.5522878	156		
21446	211.08426053845545	2.519955	-1		
11918	211.09477928112807	1.7519722	-1		
5068	211.10683921028257	0.952496	-1		
18319	211.1076077875736	2.2150693	311		
3831	211.10766948907727	0.7337864	-1		
7364	211.10775999105672	1.4096413	-1		
14303	211.1077637765932	1.8881073	513		
14223	211.1322676621116	1.8865925	513	14223.0	Massbank:MSJ00008 Dihydrochalcone
15805	211.1325311916912	2.0040293	193	15805.0	Jasmonic Acid
34073	211.13281629633585	6.759768	-1		
27981	211.13289806681493	3.818095	193		
21098	211.13294572048235	2.4432304	193		
17378	211.1330400692165	2.1145852	-1		
5599	211.14422986360125	1.0016819	-1		
10228	211.144244506626	1.6062114	156		
8408	211.1442497586281	1.4849535	-1		
6917	211.1549625713794	1.3271219	-1		
30195	211.169453828036	4.797932	36		
28312	211.16947349292977	3.9710457	36		
23802	211.1694895157489	2.887577	36		
692	211.1918829349399	0.40274027	-1		
29447	211.58053723034536	4.50808	-1		
1032	212.0668517634597	0.4699802	-1		
4732	212.0911019408444	0.8295591	565		
7384	212.09123389105747	1.4432191	77		
5727	212.09141761739244	1.0614812	-1		
3089	212.091848117102	0.6111505	334		
10176	212.0919197548276	1.6141617	-1		
7687	212.10282726314563	1.4526247	-1		
1548	212.10301909653745	0.47876066	-1	1548.0	Candidate 3-methylhistidine-C2:0 (delta mass:42.01)
25344	212.12807199373609	3.189861	-1		
4749	212.1491504608436	0.8761851	-1		
5613	212.149276543231	1.0273253	-1		
27598	212.16460573866868	3.7317817	-1		
10415	212.17541005733543	1.632092	-1		
576	213.0183457026825	0.40099087	397		
846	213.07461391545985	0.43961135	-1		
21171	213.1122833592965	2.4655914	-1		
2497	213.1234088338576	0.59221905	291		
26979	213.14861146441515	3.5335884	-1		
22291	213.1487220036838	2.6360314	193		
13998	213.14887610823592	1.9432303	193	13998.0	Spectral Match to Dodecanedioic acid from NIST14
17357	213.1594160429387	2.112396	-1		
7149	213.16000562449173	1.3777492	-1		
8627	213.1709972130934	1.5202085	-1	8627.0	Spectral Match to Val-Leu from NIST14
33057	213.1850754003982	6.167757	36		
636	213.20738233821567	0.40602472	28		
14803	214.04760539041567	1.9417757	77		
1037	214.058928241053	0.44609824	77		
8152	214.0702327067424	1.4334104	77	8152.0	C3_1_N-Acyl_Tyramine
2392	214.0710622194366	0.58216614	-1		
7292	214.10713940624868	1.4293159	-1		
5331	214.1071650572459	0.98266435	-1		
10501	214.1072841920943	1.6613483	-1		
13719	214.10735985671928	1.850084	-1		
20454	214.14386819287336	2.400988	-1		
17266	214.1438798305361	2.122605	-1		
15985	214.15328271321903	1.9855151	-1		
30925	214.18026300770137	5.1857452	314		
510	214.91735415236764	0.390937	-1		
2221	215.0161698484829	0.56342703	558		
4199	215.04859197871392	0.79487914	377		
632	215.08763483159404	0.39746323	-1		
10484	215.09216089100195	1.6265963	-1		
7483	215.0927667903169	1.42155	-1		
1419	215.1027599408858	0.46937722	558		
4916	215.10276076717545	0.89986926	604		
19405	215.12808774209344	2.270502	-1		
17895	215.1281192635056	2.0383086	-1		
14850	215.1389877598276	1.9374838	483		
2547	215.13918143048184	0.6867395	377	2547.0	Spectral Match to Val-Pro from NIST14
3591	215.1492842849581	0.70270765	-1	3591.0	DETHIOBIOTIN - 30.0 eV
866	215.2226485441412	0.41768032	305		
2929	216.05434865515377	0.64499676	-1		
18085	216.06304009052528	2.1794536	-1		
14355	216.0632050686136	1.9028563	-1		
4566	216.08632397744245	0.864653	-1		
14958	216.12325580887384	1.9371309	52		
20209	216.1232715328243	2.3420067	-1		
12125	216.12328380126897	1.7563221	52		
3990	216.1498106841705	0.7648152	-1		
21353	216.15961379181044	2.5436852	-1		
11954	216.1596194511371	1.8000746	52		
10801	216.1596663663744	1.697225	-1		
6435	216.1701611792886	1.1770003	378		
5281	216.17081335957883	0.96463376	550		
33102	216.19605439399865	6.1971927	314		
6424	217.0643153773688	1.2304171	-1		
1281	217.0683474163677	0.4651507	-1		
12221	217.09748045079647	1.7587315	458	12221.0	3S_2349_Tetrahydro_1h_pyrido_34b_indole_carboxylic_acid
14883	217.0975780902241	1.8918718	-1		
2278	217.11823214812063	0.5598275	291	2278.0	Spectral Match to Thr-Pro from NIST14
3588	217.1183090669122	0.7248054	-1	3588.0	Candidate N-acetylornithine-C2:0 (delta mass:42.0107)
4433	217.1183516441133	0.827385	604		
2057	217.12949973242144	0.52010566	-1	2057.0	C2:0 N-Acyl Arginine
2939	217.1547442882801	0.6441942	604		
3928	217.15485085495044	0.7611082	291	3928.0	Spectral Match to Val-Val from NIST14
4933	217.1548771011012	0.8987009	604		
7872	217.1549259023301	1.5689085	-1		
5168	217.1745396294219	0.963875	-1		
1114	217.20237952618308	0.43594354	305		
7052	218.04283853853104	1.3586323	-1		
836	218.04296969374195	0.41124636	715		
8263	218.05606874851347	1.4984103	-1		
2709	218.10241406673208	0.6017521	11		
6613	218.1025311604339	1.2658098	-1	6613.0	Candidate Glutamic acid-C4:0 (delta mass:70.042)
2623	218.1134834957821	0.604236	-1		
10056	218.12885551698028	1.6086581	-1		
12062	218.1388886665932	1.8055239	193		
9779	218.13891664902656	1.6326393	483		
18466	218.1389306753545	2.2225175	193		
649	218.1497215762047	0.40708035	715		
1241	218.1862433806168	0.39718476	80		
4982	218.18643735979697	0.9145882	378		
2082	218.1866023798263	0.5620312	80		
24639	218.1903533192214	3.0372274	-1		
21721	218.21169379811963	2.413904	-1	21721.0	lauric acid
488	218.98357352769213	0.38782766	-1		
950	219.026554931506	0.43752688	-1		
818	219.08282752153724	0.41734958	-1		
19565	219.09196080236	2.3171117	-1		
5051	219.09780681615464	0.9028582	11	5051.0	5875-41-2
19796	219.11294604815745	2.3133717	-1		
9714	219.1132824651277	1.5911946	181		
2714	219.1338605819925	0.6161426	291		
1547	219.13392213732976	0.4757332	458		
4454	219.1340163931432	0.8949124	-1	4454.0	Spectral Match to Ser-Leu from NIST14
3594	219.13398813454185	0.7330148	11		
19643	219.13415220116207	2.326066	-1		
48214	219.135026679316	10.110524	-1		
48502	219.135039861385	10.237892	-1		
1489	219.17034710420089	0.4698003	458		
12274	219.17085682063657	1.7712544	-1		
34076	219.17459125853296	6.7729254	-1		
4945	219.1898852507013	0.9026423	378		
17914	220.06408612354653	2.1678283	527		
8695	220.07147942754585	1.5693891	-1		
8380	220.0817701699404	1.5074351	11		
23458	220.09701267600585	2.8147137	-1		
4308	220.1181051075669	0.8031427	153	4308.0	Spectral Match to Pantothenic acid from NIST14
5582	220.1181112658267	1.0325463	-1	5582.0	D-PANTOTHENIC ACID
3055	220.11812492072207	0.66996276	-1		
2495	220.12897347651383	0.58829606	-1		
6552	220.133482217038	1.257475	-1		
19197	220.1368590483104	2.2734416	-1	19197.0	Cgp 46381
4890	220.13762307812075	0.89207256	11		
15603	220.1443976758515	1.9934288	-1		
5677	220.1462944850908	1.0307789	-1		
6115	220.15427061294017	1.1420541	-1		
4849	220.15443031701847	0.8678818	153	4849.0	Miglustat
9341	220.1656385365282	1.5575345	-1		
18116	220.16986112983025	2.1824925	527		
779	220.93433727187	0.39297873	-1		
531	220.9807158565021	0.38668385	-1		
18932	221.05894336400755	2.2492063	2		
8322	221.0589611611533	1.5040975	2		
3274	221.09278874923976	0.6926904	-1		
3037	221.0949911704288	0.65518576	-1		
602	221.1495205115788	0.39521605	-1		
5272	221.1496268122553	0.9614189	458		
12300	221.1501235685416	1.7460525	-1		
33099	221.15279451243867	6.199436	-1		
21201	221.15377995904032	2.492679	-1		
1163	222.01995731952127	0.455409	-1		
16905	222.07634817252992	2.0885484	6		
13369	222.0763959270588	1.8459513	-1		
3322	222.07938990206583	0.69625676	-1		
18814	222.07964792394105	2.2401414	-1		
5397	222.0796855772215	0.9924909	-1		
1343	222.0972156561252	0.4717377	-1	1343.0	Spectral Match to N-Acetyl-D-glucosamine from NIST14
19876	222.11264547864744	2.3387358	-1		
12819	222.1237379164216	1.7774884	-1		
2900	222.13674289124697	0.634166	550		
6610	222.17011898798148	1.2663808	-1		
45349	223.0633222266872	9.16091	-1		
7776	223.10785361653072	1.4603082	240	7776.0	Spectral Match to Gly-Phe from NIST14
5835	223.10836002827364	1.0775667	-1		
5271	223.1107166847533	1.0010846	-1		
34690	223.1694518302084	7.089856	-1		
1062	223.1914025567628	0.4304935	28		
580	223.98849525535823	0.40441447	307		
49574	223.9884991583402	10.774986	307		
38488	223.9885358015132	8.596472	-1		
49700	224.0116521156725	10.784867	307		
197	224.01175853984324	0.11187002	307		
16640	224.0378173209015	2.0659273	-1		
13423	224.04126595089647	1.8463347	-1		
4523	224.055374818498	0.8494564	6		
2502	224.0917600451283	0.5916544	-1		
5144	224.0919133919314	0.9376961	-1		
16538	224.1282334656701	2.0618424	-1		
13353	224.12828023092823	1.8425621	-1		
22219	224.17761529600543	2.6222453	-1		
10606	224.2446058013846	1.6454093	-1		
49577	224.98930302629404	10.775041	-1		
11927	225.0870825009046	1.7350453	-1		
14711	225.11107516814909	1.9288633	29		
15824	225.1118006312638	2.024114	29		
4851	225.12248568584533	0.8821788	-1		
5548	225.1226696382398	1.0149575	-1		
18143	225.1234213360832	2.1849983	-1		
10703	225.1234494753052	1.6617937	-1		
2839	225.1373672499248	0.63494235	-1		
11100	225.1485221658463	1.6806151	-1		
927	225.1710952211773	0.43735415	181		
1063	225.2076780671072	0.42325345	28		
487	225.9857895144445	0.3871085	-1		
49598	226.0119918228299	10.778239	579		
2317	226.0708457592821	0.5821482	-1		
2519	226.08139521930624	0.5784073	-1		
3064	226.1074955878756	0.6589802	346		
22733	226.10750631405097	2.6986597	-1		
7129	226.1075428269953	1.3891535	346		
2040	226.1084946886264	0.5473419	-1		
16861	226.1438428625812	2.045117	52		
19077	226.14384961716183	2.2842317	52		
22546	226.14385666830745	2.681653	-1		
13727	226.1439338325421	1.8612543	52		
4239	226.154875360735	0.7968013	-1		
30398	226.18023158195933	4.925039	-1		
15976	226.1803224207989	2.0177357	52		
49482	226.9513684537357	10.758848	198		
801	226.9513837458456	0.4104476	198		
1702	227.04293127532907	0.4829016	-1		
21448	227.0580913884994	2.519955	-1		
4059	227.06396263477245	0.76948404	-1		
8940	227.07910386592977	1.5418041	-1	8940.0	C2:0 N-Acyl Lysine
12427	227.0807493187513	1.8287345	-1		
11439	227.0895229078388	1.6794962	-1		
3517	227.1024701100688	0.71268994	29		
5750	227.10268042140785	1.053981	522	5750.0	Spectral Match to PyroGlu-Pro from NIST14
6735	227.10278424622297	1.2902602	-1		
833	227.11449124231044	0.4203949	361		
29011	227.11789193036608	4.3019137	-1		
1140	227.12590574151605	0.45137087	361		
29505	227.12771142215288	4.5291133	-1		
26882	227.1277653234267	3.5083227	144		
13138	227.12776480167528	1.8934002	-1	13138.0	NCGC00385243-01_C12H18O4_{(1R,2R)-2-[(2Z)-5-Hydroxy-2-penten-1-yl]-3-oxocyclopentyl}acetic acid
22934	227.12784897478224	2.7374926	-1		
20980	227.1279158327542	2.4597929	-1		
16420	227.1280531198864	2.023619	-1		
18750	227.1280583297946	2.2364268	-1		
3059	227.1501739501417	0.6349467	181		
10065	227.15052309682005	1.5571225	-1		
22322	227.15438938949825	2.6422517	-1		
698	227.162922925172	0.35490227	-1		
32083	227.16435128631747	5.6723948	-1		
28560	227.164359819598	4.083357	-1		
11548	227.17553278739348	1.7231176	346		
37797	227.20059722196555	8.484343	-1		
639	227.2232561847356	0.40045905	-1		
739	227.95492997202888	0.3978044	-1		
49594	228.00735714342176	10.777794	579		
5454	228.0504206884808	1.0023875	-1	5454.0	MoNA:834130 3-[(4-chlorobenzoyl)amino]propanoic acid
4698	228.0632047332025	0.87165785	-1		
19868	228.0633230412987	2.3411615	-1		
6276	228.06911057387344	1.1966821	-1		
2984	228.0864978098972	0.6434756	-1		
2923	228.0976907799832	0.5505689	20		
4609	228.09783397301908	0.8188599	-1		
11760	228.1133740450821	1.7179004	28		
21078	228.12301359995183	2.4644675	-1		
5852	228.13430095417	1.0745426	-1		
4513	228.14573378869363	0.8483544	-1		
22769	228.15954833028687	2.6777189	-1	22769.0	glycine_(E) -dec-2-enoyl chloride
28209	228.15957182775776	3.9163263	-1		
3052	228.1702923046915	0.6481027	181		
9591	228.17038738504388	1.5623432	28		
23325	228.20721394151604	2.79982	-1		
45426	228.23207011541444	9.169161	-1		
13399	229.09687928309827	1.8446525	-1		
1642	229.1011851479001	0.53018165	20		
13083	229.10639851849325	1.8234222	-1		
6032	229.1071281347517	1.1182657	-1		
3574	229.1183710910588	0.64896464	29		
2172	229.11837417762803	0.5726304	29		
6248	229.11848787015808	1.1946087	68	6248.0	MGH2_methylglyoxal-derived hydroimidazolone 2
34064	229.14357972193395	6.755108	144	34064.0	Traumatic Acid - 40.0 eV
27984	229.14374748777303	3.8492906	144	27984.0	Traumatic Acid - 40.0 eV
21092	229.14376878821423	2.4540217	144	21092.0	Traumatic Acid - 40.0 eV
17643	229.1438342608656	2.0688548	-1		
22454	229.1438148795856	2.594976	-1		
1779	229.1546961311061	0.5455512	29		
3440	229.1547750200257	0.7064918	29	3440.0	229 TMAP based onhttps://pubs.acs.org/doi/abs/10.1021/acs.analchem.1c04378
5888	229.15485448872468	1.0916666	68	5888.0	Spectral Match to Pro-Leu from NIST14
8732	229.15494272587705	1.5312798	-1		
6733	229.1549530331369	1.2973374	68		
6905	229.1649710009806	1.3118039	522	6905.0	Spectral Match to Ile-Pro from NIST14
30186	229.1800738060703	4.8210497	-1		
23806	229.18012133646107	2.8845687	-1		
49590	230.00493904878243	10.776647	-1		
6685	230.0421981712098	1.2783695	570		
12170	230.0426363231429	1.7532597	-1		
18159	230.0790265851493	2.1842108	-1		
7270	230.09244636235096	1.39497	-1		
11617	230.10252648343808	1.6316354	52		
2823	230.12894145198248	0.6263374	346		
9130	230.1289472687753	1.5656945	153		
21173	230.13859473735835	2.451036	-1		
13336	230.13881267283384	2.013257	-1		
5824	230.14945303211047	1.095211	87		
