CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
36836	37456	354	0.826	0.000
36836	37561	354	0.9325	-2.016
35919	37394	354	0.9182	-3.019
36873	37394	354	0.8084	-3.020
37394	37395	354	0.9072	-1.003
37394	37456	354	0.7871	4.022
37394	37561	354	0.8633	2.006
35919	36873	354	0.808	0.001
35919	37395	354	0.8944	-4.022
35919	37456	354	0.7891	1.004
35919	37561	354	0.9124	-1.013
36873	37395	354	0.818	-4.022
36873	37456	354	0.95	1.003
36873	37561	354	0.7845	-1.014
37395	37456	354	0.7941	5.025
37456	37561	354	0.8064	-2.017
37395	37561	354	0.8039	3.009
38509	44259	355	0.7057	0.003
44259	46270	355	0.7515	-0.000
38509	46270	355	0.8911	0.003
2085	2121	356	0.7441	4.960
10338	10692	357	0.7823	-0.048
10692	15439	357	0.771	-0.984
9281	9286	358	0.799	-0.001
9335	22689	359	0.7959	5.974
9335	26160	359	0.7781	3.958
22689	26160	359	0.84	-2.016
5200	5378	359	0.7481	0.012
5378	22689	359	0.7333	-8.042
8706	22689	359	0.7333	3.958
28880	33218	360	0.9474	0.000
1056	5773	361	0.9285	-1.958
1056	1160	361	0.9086	4.020
1056	2066	361	0.7461	4.175
833	1160	361	0.8707	-4.031
1140	1160	361	0.8627	-4.019
1160	2066	361	0.9488	0.155
833	1140	361	0.9401	-0.011
14430	14733	362	0.9558	0.135
8464	10525	363	0.7003	-3.976
8464	12577	363	0.8504	1.979
49706	49707	364	0.9431	1.996
33956	36591	365	0.7333	-2.016
36591	42018	365	0.7193	-2.052
4844	5583	366	0.9653	0.000
5583	6781	366	0.79	0.000
282	49710	367	0.9738	0.000
43961	45559	368	0.8404	-7.966
34970	41334	369	0.9145	-0.073
11434	20971	370	0.9061	0.058
12151	20971	370	0.9135	0.000
11434	12151	370	0.9781	0.057
5017	12151	370	0.7619	1.089
5017	11434	370	0.7975	1.032
13814	13928	371	0.8138	2.006
4269	13928	371	0.7737	-3.990
10081	11535	371	0.7206	4.994
10081	13814	371	0.7199	10.031
10081	16734	371	0.8584	2.014
10081	18686	371	0.8726	2.015
5922	10081	371	0.952	0.001
13814	16734	371	0.7664	-8.017
13814	18686	371	0.7897	-8.017
4269	13814	371	0.7119	-5.996
5922	13814	371	0.7324	10.032
587	4269	371	0.7911	-2.946
2857	4269	371	0.9462	-0.001
11535	14212	371	0.9006	0.001
11535	16734	371	0.7122	-2.979
11535	18686	371	0.7412	-2.979
5922	11535	371	0.7464	4.994
16734	18686	371	0.9179	0.000
16734	24553	371	0.7408	1.080
5922	16734	371	0.8537	2.015
18686	24553	371	0.742	1.080
5922	18686	371	0.8831	2.016
587	2857	371	0.7989	-2.945
24694	26498	372	0.9537	0.000
41391	44914	373	0.9045	-2.016
42838	44914	373	0.7299	-4.008
28907	28915	374	0.902	1.004
25038	26475	375	0.8347	0.000
33417	37259	376	0.8812	0.001
2547	4199	377	0.9385	0.091
4982	6435	378	0.7423	2.016
4945	4982	378	0.8678	1.003
10598	30993	379	0.7339	0.970
13915	15046	380	0.7804	1.979
2972	3157	380	0.7217	-0.044
3157	13915	380	0.818	0.958
42461	42916	381	0.8022	-1.019
38000	38643	383	0.7473	9.985
31640	32540	384	0.8678	0.000
6530	6543	385	0.8377	1.001
26145	26190	386	0.7843	0.141
22808	26145	386	0.7338	0.000
39592	42428	387	0.8433	-2.014
32849	35365	388	0.9092	0.000
42244	43181	389	0.863	1.978
42244	44888	389	0.7142	0.001
42244	47011	389	0.7943	0.982
43438	45503	389	0.8755	0.005
43181	44888	389	0.7242	-1.977
44888	45503	389	0.7704	2.017
44888	47011	389	0.7842	0.981
12383	12502	390	0.9733	-0.026
38083	38329	391	0.7576	-1.002
38083	38186	391	0.9523	-0.053
32599	33274	392	0.8868	0.002
30516	34220	393	0.8591	-0.035
32590	34220	393	0.7338	-5.014
30516	32590	393	0.7338	4.979
41664	43522	394	0.7924	-1.003
42915	43522	394	0.7511	-1.038
42130	43741	395	0.8246	0.935
14410	15049	396	0.8437	2.016
15049	15917	396	0.9321	2.016
14746	15917	396	0.7045	0.948
576	49741	397	0.9696	4.979
620	49741	397	0.9945	0.000
576	620	397	0.9686	4.979
7074	7187	398	0.9381	-0.035
11496	11868	399	0.842	-0.985
586	851	400	0.9197	-0.045
586	4064	400	0.9738	-0.000
851	4064	400	0.9325	0.045
39325	40441	401	0.7121	-0.032
40441	42908	401	0.9478	0.001
39541	39730	402	0.8874	-2.009
36691	40066	402	0.7926	0.003
39730	40066	402	0.8039	-2.021
36691	39730	402	0.8005	2.023
33646	35781	403	0.9538	-0.001
31707	34965	404	0.8259	3.047
21687	28445	405	0.9106	-0.000
41849	42506	406	0.7495	0.001
40898	42506	406	0.7406	-0.005
485	923	407	0.9921	-0.096
923	958	407	0.753	-1.003
26144	30722	408	0.8059	-0.036
19515	21096	409	0.8197	3.994
2452	19515	409	0.8457	1.991
21096	27976	409	0.8462	0.000
619	645	410	0.8041	0.265
30144	33957	411	0.7735	0.000
30144	46987	411	0.7741	-2.041
44681	46987	411	0.7405	-5.063
36236	36575	412	0.9475	0.002
12524	13570	413	0.9622	-2.016
43853	46108	414	0.9324	-0.073
36196	37190	415	0.786	0.000
39187	40050	416	0.8619	-2.013
2741	4122	417	0.7477	-0.001
15056	19540	418	0.8174	1.979
36465	36769	419	0.9399	-0.000
36465	36773	419	0.8265	-2.006
36465	36884	419	0.7692	-2.962
34495	36773	419	0.7374	-4.021
34694	36773	419	0.735	-2.007
36769	36773	419	0.838	-2.006
36773	36815	419	0.7952	-1.002
34495	36769	419	0.8284	-2.015
34495	36884	419	0.7642	-4.977
36748	36884	419	0.7106	1.068
35035	36769	419	0.7469	2.015
36769	36884	419	0.7838	-2.962
34694	35035	419	0.8547	-2.016
42106	43562	420	0.7052	-2.907
38558	38602	421	0.9567	0.094
29085	31188	422	0.8195	-0.000
39720	41332	423	0.8166	-0.001
47361	47380	424	0.8093	1.001
47380	47828	424	0.9751	-0.000
47380	48757	424	0.8027	1.981
47380	49354	424	0.846	1.981
47361	47828	424	0.7993	1.001
47828	48757	424	0.7589	1.981
47828	49354	424	0.8025	1.981
47361	48757	424	0.7023	2.982
47361	49354	424	0.789	2.982
48757	49354	424	0.8632	-0.000
32177	43954	425	0.81	2.973
43954	44985	425	0.8416	-2.014
32177	44985	425	0.8079	0.960
25779	26761	426	0.9623	-0.000
34656	35366	427	0.9267	-0.000
11003	12766	428	0.7088	1.953
19386	19922	430	0.7012	0.049
15323	19754	431	0.8412	0.038
47134	47608	432	0.8816	-0.000
17438	17886	433	0.8129	-0.050
17601	27131	434	0.7393	-4.980
36338	37095	435	0.9225	0.000
37095	37780	435	0.8266	-2.013
36338	37780	435	0.8371	-2.013
25057	25439	436	0.834	2.015
25057	25794	436	0.9817	-0.000
22977	25439	436	0.8066	0.000
25439	25794	436	0.8331	-2.015
46147	47299	437	0.9126	1.979
45351	46275	438	0.8793	0.001
25305	26578	439	0.7065	-0.001
25610	26578	439	0.7355	0.037
25305	25610	439	0.9452	-0.038
16131	18972	440	0.7835	1.979
30827	34441	441	0.7474	-1.971
33126	34441	441	0.8188	-0.000
33140	34441	441	0.8175	3.008
33126	33140	441	0.7372	-3.008
41183	44341	442	0.7067	0.035
38092	41183	442	0.7794	-1.020
25937	29288	443	0.7253	2.014
25937	32458	443	0.8261	2.014
22634	30924	444	0.9412	0.000
20803	27741	445	0.8619	0.000
8108	15178	446	0.8042	1.979
43549	44065	447	0.9483	-2.013
44065	44066	447	0.8479	-2.015
41049	41069	448	0.7257	-0.004
35632	36508	449	0.8301	0.000
5320	15319	450	0.7119	2.016
4778	5631	451	0.9094	-0.036
46146	46594	452	0.8952	2.016
29417	30047	453	0.9493	0.000
27962	27972	454	0.8345	-1.003
30741	33123	455	0.7885	-4.021
32531	33123	455	0.7584	-4.021
30741	32531	455	0.8997	0.000
40699	40700	457	0.7109	-2.006
40592	40699	457	0.8228	-1.003
40592	47978	457	0.8683	0.985
40699	47978	457	0.7218	1.988
47606	47978	457	0.7003	-2.016
1489	1547	458	0.9534	0.036
1547	5272	458	0.7151	-2.016
1547	12221	458	0.8173	2.036
1489	5272	458	0.7624	-1.979
1489	12221	458	0.815	2.073
20014	20021	459	0.8115	-0.001
5251	8161	460	0.7219	1.979
5884	8161	460	0.7674	-2.018
2485	3768	461	0.8701	0.959
21312	22802	462	0.8011	0.000
22802	32995	462	0.7027	-4.995
25309	29563	462	0.7001	1.942
29563	32995	462	0.8183	-6.972
29563	33767	462	0.7413	-0.986
29563	34271	462	0.7011	-0.985
25833	32995	462	0.7471	8.986
32059	32995	462	0.7601	9.021
33767	37863	462	0.7426	-3.044
34271	37863	462	0.8394	-3.045
25309	33767	462	0.7464	0.957
25309	34271	462	0.7992	0.958
32059	37043	462	0.7839	-0.001
33767	34271	462	0.7864	0.001
25833	31232	462	0.7284	-7.010
31232	37324	462	0.7498	-7.020
22813	24780	463	0.9708	0.000
14436	14437	464	0.8496	-2.015
36125	36230	465	0.8341	3.011
25279	30612	467	0.8662	-3.947
23455	25279	467	0.9321	2.016
23990	25279	467	0.9665	0.002
23455	23990	467	0.963	2.014
23990	30612	467	0.8438	-3.945
9947	14280	468	0.7436	0.001
12974	14280	468	0.7114	2.016
9947	12974	468	0.7358	-2.015
12756	14966	469	0.7234	1.980
21464	21661	470	0.933	-0.047
41195	41200	471	0.7445	-2.015
18792	18801	472	0.9423	1.002
35626	36530	474	0.9244	-0.000
24488	24495	475	0.8584	1.002
22616	28913	476	0.7764	-0.000
34396	36672	477	0.7504	-2.016
27242	27553	479	0.9037	8.964
1267	1852	480	0.8132	0.018
1852	2872	480	0.8075	-0.018
1852	3242	480	0.9178	0.000
1267	2872	480	0.9928	0.000
1267	3242	480	0.7603	0.018
2872	3242	480	0.764	0.018
2872	21442	480	0.74	1.053
21442	30506	480	0.8646	2.016
3242	21442	480	0.8833	1.035
33758	35646	481	0.9249	0.000
36266	36317	482	0.7521	2.017
9779	14850	483	0.9225	3.000
41403	43120	484	0.7129	3.012
41403	44176	484	0.8571	-3.037
855	10204	485	0.9717	-0.000
5720	7378	486	0.797	-0.000
4228	4352	487	0.871	0.036
4352	14304	487	0.7859	1.979
4352	14575	487	0.9266	1.942
2311	4912	487	0.7834	-1.020
2311	12141	487	0.7181	9.995
2311	14304	487	0.7698	-9.973
14304	14575	487	0.8962	-0.036
34763	36481	488	0.7231	-1.961
36481	36857	488	0.932	-0.001
36481	37058	488	0.8624	2.016
36857	37058	488	0.8334	2.017
17991	17996	490	0.8931	-1.004
34862	35587	491	0.7571	3.046
34862	36095	491	0.9211	0.001
34862	36851	491	0.8774	3.048
36095	36851	491	0.9073	3.048
35587	36851	491	0.734	0.002
3222	5794	492	0.8244	-0.000
27180	28435	493	0.8394	-2.016
34648	35335	494	0.9611	0.001
33080	34648	494	0.8838	-0.000
33080	35335	494	0.8895	0.001
5630	16517	495	0.7938	3.941
15769	18864	495	0.8347	0.000
2041	18864	495	0.7617	-9.985
5630	18864	495	0.7949	-8.059
5630	13779	495	0.795	5.957
25115	25792	496	0.9723	0.000
36694	40069	497	0.8532	0.002
31197	36864	498	0.9545	0.959
7428	10212	499	0.8711	-0.000
20874	21192	500	0.7325	-0.060
38343	39466	501	0.9578	0.002
39466	40236	501	0.9347	-2.015
36728	38315	501	0.9337	-0.985
38315	40236	501	0.9504	0.001
30824	30841	502	0.7355	-0.001
15870	18010	503	0.8894	-9.058
33975	36616	504	0.7879	1.032
3100	5536	505	0.8428	-6.937
5536	8895	505	0.7006	-3.010
664	3100	505	0.742	1.032
25463	25681	506	0.7442	9.058
16407	25463	506	0.7968	6.937
33033	34697	508	0.9038	-10.024
15492	15495	509	0.749	-2.998
4373	5439	511	0.9627	-0.000
21252	21300	512	0.831	-0.999
14223	14303	513	0.8706	0.024
5448	7073	514	0.804	0.000
11884	14630	515	0.8778	-0.000
23032	29102	516	0.7782	-0.001
43659	44654	517	0.745	-2.016
44654	46521	517	0.7304	-2.016
15018	17619	519	0.7987	1.979
39227	41897	520	0.766	3.045
5750	6905	522	0.7078	-2.062
8697	37691	523	0.7496	-7.976
12339	12374	524	0.8309	-0.984
6763	21880	525	0.702	-2.014
6763	9061	525	0.9269	0.001
35855	36107	526	0.9535	-0.002
17914	18116	527	0.7199	-0.106
6300	6449	529	0.728	0.054
45996	49256	530	0.9056	0.000
47296	49256	530	0.8638	0.000
48390	49256	530	0.7337	1.980
49256	49383	530	0.9608	-0.000
45996	47296	530	0.9069	0.000
45996	49383	530	0.8817	0.000
48390	49383	530	0.8118	1.979
47296	49383	530	0.8417	-0.000
39979	42479	531	0.7262	4.989
16401	18532	532	0.8865	0.000
949	2629	534	0.9821	-0.000
22865	22875	535	0.8618	-1.002
34578	37578	536	0.8249	-2.018
28735	29143	538	0.7702	0.000
39023	39704	539	0.7604	2.014
33345	33784	540	0.9662	-0.000
33345	37636	540	0.9612	0.002
33784	37636	540	0.9694	0.002
35397	36010	541	0.843	-0.001
35397	38515	541	0.8305	-8.062
36010	36280	541	0.7554	0.001
36010	38515	541	0.7551	-8.060
1238	2805	542	0.7318	-4.995
33648	35910	543	0.9856	0.001
6702	7055	544	0.9224	-0.984
25839	26577	545	0.9811	0.000
3469	7201	546	0.7529	-2.016
33657	38514	547	0.785	-0.035
598	857	550	0.7253	-0.984
857	2900	550	0.8163	9.081
2900	5281	550	0.8857	5.966
38474	39060	551	0.7783	7.967
34559	39872	552	0.7174	3.996
39122	41959	553	0.918	-0.002
560	18079	555	0.9625	-0.027
36074	39585	556	0.9436	-0.003
12868	16558	557	0.9029	0.000
16242	16558	557	0.9416	-0.047
7639	16558	557	0.7574	1.979
12868	13823	557	0.8949	10.006
13823	16242	557	0.8145	-9.958
12868	16242	557	0.9079	0.048
7639	16242	557	0.7246	2.027
7639	12868	557	0.8088	1.979
1419	2221	558	0.8771	0.087
38178	41199	559	0.8924	0.022
45480	46583	560	0.8235	-2.015
46212	46583	560	0.7657	-4.030
45480	46212	560	0.8751	2.015
13961	17114	561	0.7737	-9.983
47531	47920	562	0.9218	-1.979
47875	47920	562	0.9114	-1.978
47531	47875	562	0.9156	-0.001
5340	8841	563	0.8001	0.000
7062	8841	563	0.8543	-1.979
5340	6256	563	0.7003	1.979
5340	7062	563	0.8591	1.979
15307	15641	564	0.9703	-0.036
3553	15307	564	0.868	-9.974
4262	4732	565	0.8985	-1.978
38344	38462	566	0.7182	3.010
25559	29896	567	0.8704	-0.000
26209	29896	567	0.9126	-0.000
41820	45304	569	0.8522	0.001
6685	8582	570	0.7969	-0.116
10073	10214	571	0.9279	-0.064
36840	39322	572	0.9491	0.000
8000	9500	574	0.8371	-0.983
40545	43879	575	0.8971	1.928
23538	26083	576	0.918	-0.000
2126	5254	577	0.7286	-0.948
33533	38054	578	0.842	3.049
49594	49598	579	0.9851	1.995
2101	2232	580	0.9723	0.026
40245	40621	581	0.7341	1.996
45075	47082	582	0.7675	0.000
46237	47082	582	0.8095	0.001
45075	46237	582	0.9246	-0.000
13687	13694	583	0.8064	1.001
43465	43748	584	0.7182	4.031
23134	29234	586	0.9244	0.000
5327	6280	587	0.809	-0.000
5327	8673	587	0.789	-0.036
5327	8757	587	0.794	-0.000
8673	8757	587	0.8591	0.036
6280	8673	587	0.8466	-0.036
6280	8757	587	0.8292	-0.000
3590	6066	588	0.786	0.011
28548	29496	590	0.9554	0.000
9662	9682	591	0.7927	0.000
36285	36923	592	0.9056	-0.001
32450	36923	592	0.8705	0.000
32450	36285	592	0.9445	0.001
2719	6184	593	0.7549	6.996
4485	6184	593	0.7552	-0.000
2719	3333	593	0.7433	3.974
3007	3333	593	0.9717	-0.022
4170	4485	593	0.7724	-0.984
2719	3007	593	0.7352	3.996
6812	8725	594	0.8246	-0.984
3569	4526	595	0.9549	0.012
39066	40102	596	0.7157	0.932
13616	14148	597	0.8118	-0.054
33527	34500	598	0.7714	-0.985
37418	37651	599	0.7497	0.063
9169	11704	600	0.7585	0.002
38819	40750	601	0.7153	2.016
38819	42456	601	0.7484	0.000
5500	11729	602	0.8347	-0.984
31061	44689	603	0.7258	4.979
2939	4433	604	0.7247	0.036
4433	4933	604	0.8712	-0.037
2939	4916	604	0.7345	2.052
2939	4933	604	0.8198	-0.000
4916	4933	604	0.7641	-2.052
36540	36831	605	0.8913	-0.001
1545	1626	606	0.887	-4.020
12396	12494	607	0.7044	-0.046
36373	44831	608	0.8683	0.001
40301	44831	608	0.9485	0.001
36373	40301	608	0.9107	-0.000
37834	38317	609	0.7555	9.023
38317	38935	609	0.7751	5.988
34397	36842	611	0.7583	-2.016
29493	31561	613	0.9619	-0.000
46403	47399	614	0.9278	0.001
41104	43699	615	0.7396	-0.000
18054	29712	616	0.737	-1.979
918	1244	617	0.7894	-9.984
1244	2658	617	0.955	-0.000
918	2658	617	0.7577	-9.984
34949	39672	619	0.8255	-1.998
34949	44995	619	0.9069	0.984
9778	12146	620	0.9085	0.002
24458	24473	621	0.9432	-1.995
1127	49803	623	0.9273	0.000
46047	46566	624	0.874	2.016
9263	9515	625	0.7555	0.066
28814	33418	626	0.705	-0.037
33049	33418	626	0.7693	-0.002
33075	33418	626	0.8663	1.003
28814	33049	626	0.8906	-0.035
28814	33075	626	0.7419	-1.039
33049	33075	626	0.7758	-1.005
8111	8591	627	0.786	-0.226
37094	38350	628	0.8337	-2.014
11169	19102	629	0.966	-3.974
3581	11169	629	0.8786	-2.999
3581	14884	629	0.8582	8.016
3581	19102	629	0.8895	-6.973
18924	21439	630	0.9272	0.000
37389	39661	631	0.745	-9.982
39240	40575	633	0.7197	0.998
20248	20253	634	0.8643	-1.002
31535	34021	636	0.824	0.000
14802	17517	637	0.9644	-0.001
13244	21812	638	0.7106	-2.052
22804	23605	642	0.7276	0.000
22804	29125	642	0.7684	-0.001
22623	22804	642	0.8514	0.959
41478	41923	643	0.7762	-0.984
8678	9037	644	0.9549	-2.016
44055	45124	645	0.7799	-2.015
40985	45169	646	0.7158	-2.052
33790	36651	647	0.764	0.000
41837	44255	648	0.702	0.984
4127	7664	649	0.7268	0.921
5202	6237	649	0.7144	9.020
6237	7664	649	0.9869	0.000
4919	5202	649	0.8121	-2.016
5202	7664	649	0.713	9.020
16457	16731	650	0.7847	-0.095
14846	21684	651	0.7514	-0.984
31043	42197	652	0.8066	3.994
40418	45035	653	0.7858	-2.015
20734	20742	654	0.8979	1.003
19794	20699	655	0.7751	2.016
10150	10168	656	0.7181	2.016
26090	34520	658	0.8113	-7.010
22665	23795	659	0.9519	0.000
38621	42905	661	0.7993	0.000
37312	38005	662	0.9817	-0.002
24615	25947	663	0.9864	0.000
7831	10230	665	0.8501	0.002
35326	37168	668	0.8335	1.979
12095	12501	669	0.7924	-9.036
1347	1797	671	0.9757	0.018
5938	6558	673	0.8795	0.001
40606	46863	674	0.7644	2.017
38556	46863	674	0.7507	-2.014
43336	45832	675	0.7498	0.001
9957	42914	676	0.7437	-8.077
31917	38270	678	0.718	0.959
590	2564	679	0.705	-3.982
33452	40427	680	0.8469	0.000
37064	38930	682	0.7871	2.016
32732	33133	683	0.8979	-0.000
33325	36543	685	0.8292	-0.000
31709	34127	686	0.873	0.000
3393	7692	687	0.8096	-2.016
13216	14015	691	0.8011	-2.016
40505	43255	693	0.8838	3.012
17923	20299	695	0.9021	1.980
39888	39984	696	0.7103	1.001
41125	43257	697	0.9367	-0.001
34929	35062	698	0.7575	-2.007
1697	4132	699	0.7569	-2.964
41047	41067	701	0.7962	-0.000
12938	13050	702	0.9683	-0.036
36990	37932	703	0.8011	0.000
3006	3149	704	0.9938	-0.046
34889	36102	706	0.9081	0.000
10928	15556	707	0.761	1.980
24860	30556	709	0.9094	0.001
27227	30197	711	0.8013	-0.036
39024	42210	712	0.8027	0.984
29445	29462	713	0.8305	2.007
21279	28169	714	0.8595	0.000
649	836	715	0.8536	0.107
32378	32379	718	0.8592	-1.005
14198	14382	720	0.8174	-0.983
