FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
129_i	EcAZ-1-cat	0.0160595349392493	0.0160595349392493	0.480252288243752
138_i	EcAZ-1-cat	0.318116994350146	0.104311301731115	0.133318065521567
144_i	EcAZ-1-cat	NA	NA	NA
147_i	EcAZ-1-cat	0.696862880105224	0.696862880105224	0.696862880105224
148_i	EcAZ-1-cat	NA	NA	NA
157_i	EcAZ-1-cat	1.43026896437492e-06	1.43026896437492e-06	0.416910445226872
158_i	EcAZ-1-cat	NA	NA	NA
171_i	EcAZ-1-cat	1	0.462102013875536	0.462102013875536
175_i	EcAZ-1-cat	NA	NA	NA
178_i	EcAZ-1-cat	0.31399830035816	0.340814632232343	0.340814632232343
184_i	EcAZ-1-cat	NA	NA	NA
185_i	EcAZ-1-cat	0.948614904660066	0.0680296611612962	0.0680296611612962
190_i	EcAZ-1-cat	NA	NA	NA
201_i	EcAZ-1-cat	1	0.462102013875536	0.462102013875536
205_i	EcAZ-1-cat	0.941789221076628	0.941789221076628	0.941789221076628
210_i	EcAZ-1-cat	NA	NA	NA
214_i	EcAZ-1-cat	NA	NA	NA
216_i	EcAZ-1-cat	0.462102013875536	1	0.462102013875536
217_i	EcAZ-1-cat	0.877347569126432	0.877347569126432	0.877347569126432
218_i	EcAZ-1-cat	NA	NA	NA
219_i	EcAZ-1-cat	0.601778610278124	0.760896363376987	0.601778610278124
220_i	EcAZ-1-cat	0.483270141279709	0.483270141279709	0.483270141279709
223_i	EcAZ-1-cat	0.000243039182742763	0.000243039182742763	0.0134177737532418
224_i	EcAZ-1-cat	NA	NA	NA
228_i	EcAZ-1-cat	0.697225480868957	0.95572170989464	0.697225480868957
229_i	EcAZ-1-cat	NA	NA	NA
23_i	EcAZ-1-cat	0.462102013875536	1	0.462102013875536
232_i	EcAZ-1-cat	NA	NA	NA
234_i	EcAZ-1-cat	NA	NA	NA
236_i	EcAZ-1-cat	NA	NA	NA
238_i	EcAZ-1-cat	0.0210723388884705	0.019888240530199	0.211076917810101
239_i	EcAZ-1-cat	0.913004530444769	0.7198364270562	0.7198364270562
240_i	EcAZ-1-cat	NA	NA	NA
41_i	EcAZ-1-cat	NA	NA	NA
59_i	EcAZ-1-cat	NA	NA	NA
62_i	EcAZ-1-cat	0.0365663971291143	0.0365663971291143	0.576045688510714
68_i	EcAZ-1-cat	0.33102703854117	0.33102703854117	0.900856731949996
7_i	EcAZ-1-cat	NA	NA	NA
70_i	EcAZ-1-cat	NA	NA	NA
85_i	EcAZ-1-cat	NA	NA	NA
88_i	EcAZ-1-cat	NA	NA	NA
89_i	EcAZ-1-cat	NA	NA	NA
99_i	EcAZ-1-cat	0.384170264098429	0.384170264098429	0.747492547068211
5464	Ep-BSH101	NA	NA	NA
33999	Ep-BSH101	NA	NA	NA
33793	Ep-BSH101	NA	NA	NA
34879	Ep-BSH101	NA	NA	NA
35194	Ep-BSH101	NA	NA	NA
34801	Ep-BSH101	NA	NA	NA
36411	Ep-BSH101	0.9226773931479	0.9226773931479	0.9226773931479
36098	Ep-BSH101	0.632472382764292	1	0.632472382764292
37356	Ep-BSH101	0.786503260927653	0.786503260927653	0.786503260927653
38983	Ep-BSH101	NA	NA	NA
39149	Ep-BSH101	0.514040761246123	0.972952312948168	0.514040761246123
39443	Ep-BSH101	NA	NA	NA
40087	Ep-BSH101	0.899594862855479	0.899594862855479	0.899594862855479
39742	Ep-BSH101	0.986180805098957	0.986180805098957	0.986180805098957
42314	Ep-BSH101	NA	NA	NA
43005	Ep-BSH101	NA	NA	NA
43731	Ep-BSH101	NA	NA	NA
43985	Ep-BSH101	NA	NA	NA
44290	Ep-BSH101	NA	NA	NA
43992	Ep-BSH101	0.0380406283128419	0.0380406283128419	0.626103051140965
44778	Ep-BSH101	NA	NA	NA
44876	Ep-BSH101	NA	NA	NA
44874	Ep-BSH101	NA	NA	NA
44873	Ep-BSH101	NA	NA	NA
44871	Ep-BSH101	NA	NA	NA
44922	Ep-BSH101	NA	NA	NA
44812	Ep-BSH101	NA	NA	NA
45876	Ep-BSH101	NA	NA	NA
45912	Ep-BSH101	NA	NA	NA
45939	Ep-BSH101	NA	NA	NA
45966	Ep-BSH101	NA	NA	NA
46576	Ep-BSH101	NA	NA	NA
46560	Ep-BSH101	NA	NA	NA
46679	Ep-BSH101	NA	NA	NA
46989	Ep-BSH101	NA	NA	NA
47201	Ep-BSH101	NA	NA	NA
48395	Ep-BSH101	NA	NA	NA
